traits	patch	samp.dates	short.names
2_33334_2014.534247	3	2014.534247	2_33334
2_33333_2014.517808	3	2014.517808	2_33333
2_33332_2014.717808	3	2014.717808	2_33332
2_51800_2018.479452	3	2018.479452	2_51800
2_33331_2014.49863	3	2014.49863	2_33331
2_33330_2014.49589	3	2014.49589	2_33330
2_33329_2014.594521	3	2014.594521	2_33329
2_33328_2014.528767	3	2014.528767	2_33328
2_33326_2014.506849	3	2014.506849	2_33326
2_33325_2014.635616	3	2014.635616	2_33325
2_33322_2014.50137	3	2014.50137	2_33322
2_33321_2014.605479	3	2014.605479	2_33321
2_33318_2014.545205	3	2014.545205	2_33318
2_33317_2014.605479	3	2014.605479	2_33317
2_33316_2014.517808	3	2014.517808	2_33316
2_33314_2014.487671	3	2014.487671	2_33314
2_33312_2014.545205	3	2014.545205	2_33312
2_33311_2014.545205	3	2014.545205	2_33311
2_33310_2014.561644	3	2014.561644	2_33310
2_33309_2014.547945	3	2014.547945	2_33309
2_33308_2014.578082	3	2014.578082	2_33308
2_33307_2014.49589	3	2014.49589	2_33307
2_33306_2014.49589	3	2014.49589	2_33306
2_33305_2014.572603	3	2014.572603	2_33305
3_9071_2015.967123	4	2015.967123	3_9071
2_33301_2014.613699	3	2014.613699	2_33301
2_33299_2014.536986	3	2014.536986	2_33299
2_33298_2014.652055	3	2014.652055	2_33298
2_33297_2014.547945	3	2014.547945	2_33297
2_33295_2014.523288	3	2014.523288	2_33295
0_10130_2014.564384	1	2014.564384	0_10130
2_33294_2014.567123	3	2014.567123	2_33294
2_40536_2016.18306	3	2016.18306	2_40536
2_33293_2014.520548	3	2014.520548	2_33293
2_33290_2014.515068	3	2014.515068	2_33290
2_33289_2014.509589	3	2014.509589	2_33289
2_33288_2014.542466	3	2014.542466	2_33288
2_33286_2014.558904	3	2014.558904	2_33286
2_33285_2014.528767	3	2014.528767	2_33285
2_33284_2014.619178	3	2014.619178	2_33284
2_33283_2014.506849	3	2014.506849	2_33283
2_33282_2014.534247	3	2014.534247	2_33282
2_33281_2014.512329	3	2014.512329	2_33281
2_33280_2014.547945	3	2014.547945	2_33280
2_44096_2016.844262	3	2016.844262	2_44096
0_10128_2014.567123	1	2014.567123	0_10128
2_33278_2014.539726	3	2014.539726	2_33278
2_33276_2014.523288	3	2014.523288	2_33276
2_33275_2014.665753	3	2014.665753	2_33275
2_33274_2014.556164	3	2014.556164	2_33274
2_33272_2014.487671	3	2014.487671	2_33272
2_33269_2014.490411	3	2014.490411	2_33269
2_33267_2014.550685	3	2014.550685	2_33267
2_33266_2014.50137	3	2014.50137	2_33266
2_33265_2014.50411	3	2014.50411	2_33265
3_9010_2014.558904	4	2014.558904	3_9010
2_33263_2014.536986	3	2014.536986	2_33263
2_33261_2014.50137	3	2014.50137	2_33261
2_33258_2014.523288	3	2014.523288	2_33258
2_33255_2014.512329	3	2014.512329	2_33255
2_33253_2014.542466	3	2014.542466	2_33253
2_49928_2017.994521	3	2017.994521	2_49928
2_33252_2014.476712	3	2014.476712	2_33252
2_33250_2014.49589	3	2014.49589	2_33250
2_33249_2014.550685	3	2014.550685	2_33249
2_33245_2014.608219	3	2014.608219	2_33245
2_33243_2014.531507	3	2014.531507	2_33243
2_33240_2014.635616	3	2014.635616	2_33240
2_33239_2014.49863	3	2014.49863	2_33239
2_40264_2016.098361	3	2016.098361	2_40264
2_33238_2014.613699	3	2014.613699	2_33238
2_33234_2014.517808	3	2014.517808	2_33234
2_33233_2014.520548	3	2014.520548	2_33233
2_33594_2014.545205	3	2014.545205	2_33594
2_33229_2014.526027	3	2014.526027	2_33229
2_33228_2014.515068	3	2014.515068	2_33228
2_33225_2014.512329	3	2014.512329	2_33225
0_10127_2014.534247	1	2014.534247	0_10127
3_9008_2014.545205	4	2014.545205	3_9008
2_34401_2014.758904	3	2014.758904	2_34401
2_33223_2014.473973	3	2014.473973	2_33223
2_33222_2014.493151	3	2014.493151	2_33222
2_33221_2014.515068	3	2014.515068	2_33221
2_33220_2014.49589	3	2014.49589	2_33220
2_33215_2014.520548	3	2014.520548	2_33215
2_33213_2014.482192	3	2014.482192	2_33213
0_10126_2014.476712	1	2014.476712	0_10126
2_34335_2014.69863	3	2014.69863	2_34335
2_33211_2014.506849	3	2014.506849	2_33211
2_50765_2018.109589	3	2018.109589	2_50765
2_33209_2014.487671	3	2014.487671	2_33209
2_33207_2014.512329	3	2014.512329	2_33207
2_33206_2014.509589	3	2014.509589	2_33206
2_33204_2014.468493	3	2014.468493	2_33204
2_33202_2014.569863	3	2014.569863	2_33202
2_33196_2014.528767	3	2014.528767	2_33196
2_33194_2014.526027	3	2014.526027	2_33194
2_33192_2014.49863	3	2014.49863	2_33192
2_33191_2014.512329	3	2014.512329	2_33191
2_33186_2014.512329	3	2014.512329	2_33186
2_52574_2018.852055	3	2018.852055	2_52574
2_33184_2014.484932	3	2014.484932	2_33184
2_33183_2014.479452	3	2014.479452	2_33183
2_33181_2014.526027	3	2014.526027	2_33181
2_46063_2017.164384	3	2017.164384	2_46063
2_33180_2014.531507	3	2014.531507	2_33180
2_46098_2017.145205	3	2017.145205	2_46098
2_33177_2014.476712	3	2014.476712	2_33177
2_33175_2014.473973	3	2014.473973	2_33175
2_33173_2014.506849	3	2014.506849	2_33173
2_34070_2014.671233	3	2014.671233	2_34070
2_33172_2014.49589	3	2014.49589	2_33172
2_33171_2014.512329	3	2014.512329	2_33171
2_33169_2014.471233	3	2014.471233	2_33169
2_40687_2016.213115	3	2016.213115	2_40687
2_33162_2014.531507	3	2014.531507	2_33162
2_33161_2014.556164	3	2014.556164	2_33161
2_33160_2014.493151	3	2014.493151	2_33160
2_49560_2017.863014	3	2017.863014	2_49560
2_33159_2014.564384	3	2014.564384	2_33159
2_33157_2014.484932	3	2014.484932	2_33157
2_33156_2014.509589	3	2014.509589	2_33156
3_9007_2014.515068	4	2014.515068	3_9007
2_33155_2014.454795	3	2014.454795	2_33155
2_33153_2014.506849	3	2014.506849	2_33153
2_33152_2014.561644	3	2014.561644	2_33152
2_33151_2014.454795	3	2014.454795	2_33151
3_9386_2017.835616	4	2017.835616	3_9386
2_33150_2014.515068	3	2014.515068	2_33150
2_33148_2014.479452	3	2014.479452	2_33148
2_33147_2014.547945	3	2014.547945	2_33147
2_34035_2014.657534	3	2014.657534	2_34035
2_33145_2014.460274	3	2014.460274	2_33145
2_33141_2014.531507	3	2014.531507	2_33141
2_33140_2014.605479	3	2014.605479	2_33140
2_33473_2014.594521	3	2014.594521	2_33473
2_33139_2014.506849	3	2014.506849	2_33139
2_33138_2014.484932	3	2014.484932	2_33138
2_33136_2014.468493	3	2014.468493	2_33136
2_33135_2014.471233	3	2014.471233	2_33135
2_33133_2014.509589	3	2014.509589	2_33133
2_48428_2017.59726	3	2017.59726	2_48428
2_33131_2014.479452	3	2014.479452	2_33131
2_33129_2014.479452	3	2014.479452	2_33129
2_38061_2015.687671	3	2015.687671	2_38061
2_33126_2014.49589	3	2014.49589	2_33126
2_33123_2014.468493	3	2014.468493	2_33123
2_37784_2015.550685	3	2015.550685	2_37784
2_33122_2014.506849	3	2014.506849	2_33122
2_33120_2014.50411	3	2014.50411	2_33120
2_33118_2014.465753	3	2014.465753	2_33118
2_34089_2014.709589	3	2014.709589	2_34089
2_33115_2014.523288	3	2014.523288	2_33115
2_33114_2014.512329	3	2014.512329	2_33114
3_9006_2014.509589	4	2014.509589	3_9006
3_9005_2014.487671	4	2014.487671	3_9005
2_51891_2018.632877	3	2018.632877	2_51891
3_9004_2014.468493	4	2014.468493	3_9004
2_33111_2014.493151	3	2014.493151	2_33111
2_33107_2014.509589	3	2014.509589	2_33107
2_33106_2014.536986	3	2014.536986	2_33106
2_33105_2014.553425	3	2014.553425	2_33105
2_33104_2014.482192	3	2014.482192	2_33104
2_33103_2014.473973	3	2014.473973	2_33103
2_33101_2014.49863	3	2014.49863	2_33101
2_33099_2014.476712	3	2014.476712	2_33099
2_33097_2014.463014	3	2014.463014	2_33097
2_33095_2014.682192	3	2014.682192	2_33095
3_9003_2014.550685	4	2014.550685	3_9003
2_33090_2014.493151	3	2014.493151	2_33090
2_33088_2014.490411	3	2014.490411	2_33088
2_33087_2014.465753	3	2014.465753	2_33087
2_45645_2017.087671	3	2017.087671	2_45645
2_33086_2014.534247	3	2014.534247	2_33086
2_33085_2014.465753	3	2014.465753	2_33085
2_33084_2014.512329	3	2014.512329	2_33084
2_33083_2014.468493	3	2014.468493	2_33083
2_33080_2014.465753	3	2014.465753	2_33080
2_33079_2014.463014	3	2014.463014	2_33079
2_33078_2014.517808	3	2014.517808	2_33078
2_33076_2014.454795	3	2014.454795	2_33076
2_33075_2014.523288	3	2014.523288	2_33075
2_33074_2014.452055	3	2014.452055	2_33074
2_35829_2015.10411	3	2015.10411	2_35829
2_33066_2014.50411	3	2014.50411	2_33066
2_33064_2014.512329	3	2014.512329	2_33064
2_36839_2015.413699	3	2015.413699	2_36839
2_33063_2014.49589	3	2014.49589	2_33063
2_33061_2014.443836	3	2014.443836	2_33061
2_36574_2015.284932	3	2015.284932	2_36574
2_33059_2014.531507	3	2014.531507	2_33059
2_42842_2016.663934	3	2016.663934	2_42842
2_33058_2014.471233	3	2014.471233	2_33058
2_33054_2014.482192	3	2014.482192	2_33054
2_33049_2014.457534	3	2014.457534	2_33049
2_33048_2014.463014	3	2014.463014	2_33048
2_33046_2014.506849	3	2014.506849	2_33046
2_33045_2014.482192	3	2014.482192	2_33045
2_33044_2014.446575	3	2014.446575	2_33044
2_33043_2014.476712	3	2014.476712	2_33043
2_33042_2014.50411	3	2014.50411	2_33042
2_33039_2014.515068	3	2014.515068	2_33039
2_33038_2014.536986	3	2014.536986	2_33038
2_33033_2014.438356	3	2014.438356	2_33033
2_33031_2014.509589	3	2014.509589	2_33031
2_50491_2018.071233	3	2018.071233	2_50491
2_33030_2014.536986	3	2014.536986	2_33030
2_33027_2014.482192	3	2014.482192	2_33027
3_8997_2014.454795	4	2014.454795	3_8997
2_33026_2014.482192	3	2014.482192	2_33026
2_39571_2016.005464	3	2016.005464	2_39571
2_33025_2014.517808	3	2014.517808	2_33025
2_33023_2014.435616	3	2014.435616	2_33023
2_33019_2014.435616	3	2014.435616	2_33019
2_33017_2014.479452	3	2014.479452	2_33017
2_33015_2014.473973	3	2014.473973	2_33015
2_33011_2014.520548	3	2014.520548	2_33011
3_8996_2014.476712	4	2014.476712	3_8996
2_33010_2014.594521	3	2014.594521	2_33010
2_33007_2014.463014	3	2014.463014	2_33007
2_47742_2017.432877	3	2017.432877	2_47742
2_33006_2014.443836	3	2014.443836	2_33006
2_33004_2014.558904	3	2014.558904	2_33004
2_33003_2014.49863	3	2014.49863	2_33003
2_33001_2014.468493	3	2014.468493	2_33001
2_32997_2014.460274	3	2014.460274	2_32997
2_51050_2018.221918	3	2018.221918	2_51050
2_47126_2017.391781	3	2017.391781	2_47126
2_32996_2014.539726	3	2014.539726	2_32996
2_32994_2014.654795	3	2014.654795	2_32994
2_32993_2014.452055	3	2014.452055	2_32993
2_32990_2014.427397	3	2014.427397	2_32990
2_32989_2014.454795	3	2014.454795	2_32989
2_42687_2016.543716	3	2016.543716	2_42687
2_32988_2014.463014	3	2014.463014	2_32988
2_32987_2014.449315	3	2014.449315	2_32987
2_32983_2014.49863	3	2014.49863	2_32983
2_47472_2017.430137	3	2017.430137	2_47472
0_10124_2014.479452	1	2014.479452	0_10124
2_32980_2014.432877	3	2014.432877	2_32980
2_32977_2014.523288	3	2014.523288	2_32977
3_8995_2014.438356	4	2014.438356	3_8995
2_32976_2014.471233	3	2014.471233	2_32976
2_32974_2014.441096	3	2014.441096	2_32974
2_32973_2014.493151	3	2014.493151	2_32973
2_32970_2014.473973	3	2014.473973	2_32970
2_32969_2014.482192	3	2014.482192	2_32969
2_32968_2014.438356	3	2014.438356	2_32968
2_32966_2014.471233	3	2014.471233	2_32966
0_10121_2014.487671	1	2014.487671	0_10121
3_8994_2014.430137	4	2014.430137	3_8994
2_32962_2014.452055	3	2014.452055	2_32962
2_32960_2014.443836	3	2014.443836	2_32960
2_32959_2014.473973	3	2014.473973	2_32959
2_40901_2016.251366	3	2016.251366	2_40901
2_32958_2014.468493	3	2014.468493	2_32958
2_32955_2014.446575	3	2014.446575	2_32955
2_32954_2014.479452	3	2014.479452	2_32954
2_32951_2014.484932	3	2014.484932	2_32951
2_32946_2014.479452	3	2014.479452	2_32946
2_32945_2014.443836	3	2014.443836	2_32945
2_32943_2014.506849	3	2014.506849	2_32943
2_32940_2014.452055	3	2014.452055	2_32940
2_32939_2014.564384	3	2014.564384	2_32939
2_50665_2018.158904	3	2018.158904	2_50665
2_32937_2014.523288	3	2014.523288	2_32937
2_32935_2014.454795	3	2014.454795	2_32935
2_32934_2014.473973	3	2014.473973	2_32934
2_32931_2014.556164	3	2014.556164	2_32931
2_32930_2014.424658	3	2014.424658	2_32930
2_32927_2014.452055	3	2014.452055	2_32927
2_32926_2014.594521	3	2014.594521	2_32926
2_50588_2018.136986	3	2018.136986	2_50588
2_32925_2014.487671	3	2014.487671	2_32925
2_32924_2014.558904	3	2014.558904	2_32924
2_32922_2014.509589	3	2014.509589	2_32922
2_32920_2014.416438	3	2014.416438	2_32920
2_32919_2014.419178	3	2014.419178	2_32919
2_38709_2015.775342	3	2015.775342	2_38709
2_32917_2014.419178	3	2014.419178	2_32917
2_32916_2014.430137	3	2014.430137	2_32916
2_32913_2014.443836	3	2014.443836	2_32913
2_51599_2018.408219	3	2018.408219	2_51599
2_32912_2014.441096	3	2014.441096	2_32912
2_32910_2014.419178	3	2014.419178	2_32910
2_32909_2014.526027	3	2014.526027	2_32909
2_32905_2014.435616	3	2014.435616	2_32905
2_52107_2018.641096	3	2018.641096	2_52107
2_32904_2014.449315	3	2014.449315	2_32904
3_8991_2014.421918	4	2014.421918	3_8991
2_39476_2015.991781	3	2015.991781	2_39476
2_32900_2014.432877	3	2014.432877	2_32900
2_32899_2014.430137	3	2014.430137	2_32899
2_32898_2014.564384	3	2014.564384	2_32898
2_32897_2014.424658	3	2014.424658	2_32897
2_32896_2014.550685	3	2014.550685	2_32896
2_32895_2014.419178	3	2014.419178	2_32895
2_32890_2014.416438	3	2014.416438	2_32890
2_39828_2016.068306	3	2016.068306	2_39828
2_32889_2014.432877	3	2014.432877	2_32889
2_32888_2014.435616	3	2014.435616	2_32888
2_32887_2014.452055	3	2014.452055	2_32887
2_32886_2014.493151	3	2014.493151	2_32886
2_32885_2014.594521	3	2014.594521	2_32885
2_32884_2014.441096	3	2014.441096	2_32884
2_32883_2014.457534	3	2014.457534	2_32883
2_32878_2014.405479	3	2014.405479	2_32878
2_32875_2014.438356	3	2014.438356	2_32875
2_32874_2014.405479	3	2014.405479	2_32874
2_32870_2014.567123	3	2014.567123	2_32870
2_32869_2014.506849	3	2014.506849	2_32869
2_32867_2014.443836	3	2014.443836	2_32867
2_38654_2015.816438	3	2015.816438	2_38654
2_32866_2014.515068	3	2014.515068	2_32866
2_32863_2014.476712	3	2014.476712	2_32863
2_47230_2017.347945	3	2017.347945	2_47230
3_8989_2014.479452	4	2014.479452	3_8989
2_50379_2018.128767	3	2018.128767	2_50379
2_32858_2014.512329	3	2014.512329	2_32858
2_32857_2014.416438	3	2014.416438	2_32857
2_32854_2014.416438	3	2014.416438	2_32854
2_32853_2014.419178	3	2014.419178	2_32853
2_32848_2014.438356	3	2014.438356	2_32848
2_43931_2016.803279	3	2016.803279	2_43931
2_32847_2014.438356	3	2014.438356	2_32847
2_32846_2014.50137	3	2014.50137	2_32846
2_32845_2014.405479	3	2014.405479	2_32845
2_32842_2014.410959	3	2014.410959	2_32842
2_32841_2014.463014	3	2014.463014	2_32841
3_8988_2014.487671	4	2014.487671	3_8988
2_32839_2014.410959	3	2014.410959	2_32839
2_32838_2014.452055	3	2014.452055	2_32838
2_32837_2014.520548	3	2014.520548	2_32837
2_32835_2014.449315	3	2014.449315	2_32835
2_32834_2014.438356	3	2014.438356	2_32834
2_32832_2014.39726	3	2014.39726	2_32832
2_32831_2014.457534	3	2014.457534	2_32831
2_32830_2014.419178	3	2014.419178	2_32830
2_33909_2014.641096	3	2014.641096	2_33909
2_32829_2014.419178	3	2014.419178	2_32829
2_43006_2016.612022	3	2016.612022	2_43006
2_38743_2015.832877	3	2015.832877	2_38743
2_32828_2014.4	3	2014.4	2_32828
2_32824_2014.435616	3	2014.435616	2_32824
3_8985_2014.419178	4	2014.419178	3_8985
2_32820_2014.432877	3	2014.432877	2_32820
2_32819_2014.449315	3	2014.449315	2_32819
2_32817_2014.438356	3	2014.438356	2_32817
2_32814_2014.493151	3	2014.493151	2_32814
2_32809_2014.438356	3	2014.438356	2_32809
2_32808_2014.49589	3	2014.49589	2_32808
2_36229_2015.216438	3	2015.216438	2_36229
2_32805_2014.386301	3	2014.386301	2_32805
2_32803_2014.482192	3	2014.482192	2_32803
2_32801_2014.39726	3	2014.39726	2_32801
2_32798_2014.391781	3	2014.391781	2_32798
2_32796_2014.490411	3	2014.490411	2_32796
2_32793_2014.454795	3	2014.454795	2_32793
2_32792_2014.405479	3	2014.405479	2_32792
2_32790_2014.460274	3	2014.460274	2_32790
2_32789_2014.493151	3	2014.493151	2_32789
2_32787_2014.441096	3	2014.441096	2_32787
2_48753_2017.641096	3	2017.641096	2_48753
2_32786_2014.430137	3	2014.430137	2_32786
2_47613_2017.523288	3	2017.523288	2_47613
2_32785_2014.421918	3	2014.421918	2_32785
2_32784_2014.432877	3	2014.432877	2_32784
2_32783_2014.484932	3	2014.484932	2_32783
2_32781_2014.479452	3	2014.479452	2_32781
2_32777_2014.40274	3	2014.40274	2_32777
2_32776_2014.416438	3	2014.416438	2_32776
2_48553_2017.605479	3	2017.605479	2_48553
2_32775_2014.421918	3	2014.421918	2_32775
2_52952_2018.969863	3	2018.969863	2_52952
2_32772_2014.463014	3	2014.463014	2_32772
2_32771_2014.4	3	2014.4	2_32771
2_52399_2018.761644	3	2018.761644	2_52399
2_32769_2014.457534	3	2014.457534	2_32769
2_32768_2014.449315	3	2014.449315	2_32768
2_32767_2014.408219	3	2014.408219	2_32767
2_32765_2014.380822	3	2014.380822	2_32765
2_32764_2014.430137	3	2014.430137	2_32764
2_32763_2014.427397	3	2014.427397	2_32763
2_32762_2014.408219	3	2014.408219	2_32762
2_32760_2014.39726	3	2014.39726	2_32760
3_8982_2014.471233	4	2014.471233	3_8982
2_32756_2014.463014	3	2014.463014	2_32756
2_32755_2014.391781	3	2014.391781	2_32755
2_32754_2014.432877	3	2014.432877	2_32754
2_32752_2014.452055	3	2014.452055	2_32752
2_32750_2014.438356	3	2014.438356	2_32750
3_8980_2014.380822	4	2014.380822	3_8980
2_32748_2014.479452	3	2014.479452	2_32748
2_32747_2014.40274	3	2014.40274	2_32747
2_32746_2014.457534	3	2014.457534	2_32746
2_33296_2014.520548	3	2014.520548	2_33296
2_32743_2014.484932	3	2014.484932	2_32743
2_32742_2014.378082	3	2014.378082	2_32742
2_32741_2014.536986	3	2014.536986	2_32741
2_32740_2014.413699	3	2014.413699	2_32740
2_32735_2014.435616	3	2014.435616	2_32735
2_44134_2016.956284	3	2016.956284	2_44134
2_42063_2016.385246	3	2016.385246	2_42063
2_32733_2014.449315	3	2014.449315	2_32733
2_32732_2014.487671	3	2014.487671	2_32732
2_32731_2014.410959	3	2014.410959	2_32731
2_32728_2014.389041	3	2014.389041	2_32728
3_8978_2014.372603	4	2014.372603	3_8978
2_51016_2018.260274	3	2018.260274	2_51016
2_32726_2014.405479	3	2014.405479	2_32726
2_32725_2014.421918	3	2014.421918	2_32725
2_32721_2014.389041	3	2014.389041	2_32721
2_32720_2014.419178	3	2014.419178	2_32720
2_32718_2014.405479	3	2014.405479	2_32718
2_32715_2014.435616	3	2014.435616	2_32715
2_32713_2014.416438	3	2014.416438	2_32713
2_32707_2014.389041	3	2014.389041	2_32707
2_32706_2014.419178	3	2014.419178	2_32706
2_32704_2014.449315	3	2014.449315	2_32704
2_32703_2014.410959	3	2014.410959	2_32703
2_32700_2014.40274	3	2014.40274	2_32700
2_32698_2014.419178	3	2014.419178	2_32698
2_34402_2014.827397	3	2014.827397	2_34402
2_32697_2014.375342	3	2014.375342	2_32697
2_32696_2014.372603	3	2014.372603	2_32696
2_32695_2014.389041	3	2014.389041	2_32695
2_50746_2018.109589	3	2018.109589	2_50746
2_32693_2014.419178	3	2014.419178	2_32693
2_48460_2017.6	3	2017.6	2_48460
2_35235_2014.947945	3	2014.947945	2_35235
2_32692_2014.369863	3	2014.369863	2_32692
2_32689_2014.39726	3	2014.39726	2_32689
2_32684_2014.372603	3	2014.372603	2_32684
2_32683_2014.394521	3	2014.394521	2_32683
2_32682_2014.380822	3	2014.380822	2_32682
2_32681_2014.493151	3	2014.493151	2_32681
2_32680_2014.454795	3	2014.454795	2_32680
2_32678_2014.40274	3	2014.40274	2_32678
2_32677_2014.553425	3	2014.553425	2_32677
2_32674_2014.413699	3	2014.413699	2_32674
2_32669_2014.389041	3	2014.389041	2_32669
2_32668_2014.389041	3	2014.389041	2_32668
2_32667_2014.430137	3	2014.430137	2_32667
2_32664_2014.457534	3	2014.457534	2_32664
2_32663_2014.435616	3	2014.435616	2_32663
2_32661_2014.386301	3	2014.386301	2_32661
2_32657_2014.419178	3	2014.419178	2_32657
3_8972_2014.410959	4	2014.410959	3_8972
2_39625_2015.989041	3	2015.989041	2_39625
2_32654_2014.372603	3	2014.372603	2_32654
2_32653_2014.364384	3	2014.364384	2_32653
2_32652_2014.408219	3	2014.408219	2_32652
2_52562_2018.791781	3	2018.791781	2_52562
2_32650_2014.435616	3	2014.435616	2_32650
2_32648_2014.460274	3	2014.460274	2_32648
3_9466_2018.265753	4	2018.265753	3_9466
2_32646_2014.378082	3	2014.378082	2_32646
2_32644_2014.419178	3	2014.419178	2_32644
2_32643_2014.369863	3	2014.369863	2_32643
2_32642_2014.394521	3	2014.394521	2_32642
2_32640_2014.432877	3	2014.432877	2_32640
3_8970_2014.405479	4	2014.405479	3_8970
2_32637_2014.391781	3	2014.391781	2_32637
2_32636_2014.375342	3	2014.375342	2_32636
2_32635_2014.358904	3	2014.358904	2_32635
2_32724_2014.40274	3	2014.40274	2_32724
2_32633_2014.40274	3	2014.40274	2_32633
2_32630_2014.40274	3	2014.40274	2_32630
2_32629_2014.512329	3	2014.512329	2_32629
2_44306_2016.896175	3	2016.896175	2_44306
2_32627_2014.484932	3	2014.484932	2_32627
2_32626_2014.380822	3	2014.380822	2_32626
2_32625_2014.361644	3	2014.361644	2_32625
2_32623_2014.408219	3	2014.408219	2_32623
2_32622_2014.386301	3	2014.386301	2_32622
2_32620_2014.419178	3	2014.419178	2_32620
2_32617_2014.452055	3	2014.452055	2_32617
2_32615_2014.416438	3	2014.416438	2_32615
2_32608_2014.430137	3	2014.430137	2_32608
2_32606_2014.358904	3	2014.358904	2_32606
2_46341_2017.167123	3	2017.167123	2_46341
2_32605_2014.358904	3	2014.358904	2_32605
2_46503_2017.320548	3	2017.320548	2_46503
2_32602_2014.389041	3	2014.389041	2_32602
2_32601_2014.350685	3	2014.350685	2_32601
2_45619_2017.309589	3	2017.309589	2_45619
2_32600_2014.380822	3	2014.380822	2_32600
2_32598_2014.375342	3	2014.375342	2_32598
2_32588_2014.493151	3	2014.493151	2_32588
2_32586_2014.430137	3	2014.430137	2_32586
2_32585_2014.391781	3	2014.391781	2_32585
2_32583_2014.367123	3	2014.367123	2_32583
2_32579_2014.375342	3	2014.375342	2_32579
2_32575_2014.386301	3	2014.386301	2_32575
2_46258_2017.147945	3	2017.147945	2_46258
2_32573_2014.509589	3	2014.509589	2_32573
2_41467_2016.355191	3	2016.355191	2_41467
2_32571_2014.405479	3	2014.405479	2_32571
2_32570_2014.364384	3	2014.364384	2_32570
2_32569_2014.353425	3	2014.353425	2_32569
2_32568_2014.430137	3	2014.430137	2_32568
2_32567_2014.378082	3	2014.378082	2_32567
2_32566_2014.361644	3	2014.361644	2_32566
2_53056_2018.989041	3	2018.989041	2_53056
2_32565_2014.408219	3	2014.408219	2_32565
2_40810_2016.26776	3	2016.26776	2_40810
2_32563_2014.347945	3	2014.347945	2_32563
2_46595_2017.208219	3	2017.208219	2_46595
2_32559_2014.476712	3	2014.476712	2_32559
2_32558_2014.347945	3	2014.347945	2_32558
2_32555_2014.369863	3	2014.369863	2_32555
2_32553_2014.471233	3	2014.471233	2_32553
2_32551_2014.484932	3	2014.484932	2_32551
2_32550_2014.438356	3	2014.438356	2_32550
2_32546_2014.353425	3	2014.353425	2_32546
2_32545_2014.367123	3	2014.367123	2_32545
2_32544_2014.350685	3	2014.350685	2_32544
2_32542_2014.361644	3	2014.361644	2_32542
2_32541_2014.369863	3	2014.369863	2_32541
2_32892_2014.484932	3	2014.484932	2_32892
2_32540_2014.523288	3	2014.523288	2_32540
2_41440_2016.31694	3	2016.31694	2_41440
2_32535_2014.471233	3	2014.471233	2_32535
2_32533_2014.372603	3	2014.372603	2_32533
2_32528_2014.468493	3	2014.468493	2_32528
1_11467_2016.909836	2	2016.909836	1_11467
2_32527_2014.386301	3	2014.386301	2_32527
2_32524_2014.410959	3	2014.410959	2_32524
2_32523_2014.353425	3	2014.353425	2_32523
0_10114_2014.339726	1	2014.339726	0_10114
3_8968_2014.347945	4	2014.347945	3_8968
2_32519_2014.383562	3	2014.383562	2_32519
2_40498_2016.188525	3	2016.188525	2_40498
2_32518_2014.452055	3	2014.452055	2_32518
2_32514_2014.419178	3	2014.419178	2_32514
2_32510_2014.353425	3	2014.353425	2_32510
0_10113_2014.364384	1	2014.364384	0_10113
2_32509_2014.356164	3	2014.356164	2_32509
2_32507_2014.383562	3	2014.383562	2_32507
2_32506_2014.372603	3	2014.372603	2_32506
2_32504_2014.4	3	2014.4	2_32504
2_32502_2014.408219	3	2014.408219	2_32502
2_32499_2014.347945	3	2014.347945	2_32499
2_32498_2014.358904	3	2014.358904	2_32498
2_32497_2014.361644	3	2014.361644	2_32497
2_32495_2014.391781	3	2014.391781	2_32495
2_32493_2014.378082	3	2014.378082	2_32493
2_32492_2014.339726	3	2014.339726	2_32492
2_41056_2016.407104	3	2016.407104	2_41056
2_32489_2014.380822	3	2014.380822	2_32489
2_32488_2014.413699	3	2014.413699	2_32488
2_32486_2014.367123	3	2014.367123	2_32486
2_32479_2014.345205	3	2014.345205	2_32479
2_32476_2014.339726	3	2014.339726	2_32476
2_32475_2014.358904	3	2014.358904	2_32475
2_32474_2014.334247	3	2014.334247	2_32474
2_52827_2018.90137	3	2018.90137	2_52827
2_32473_2014.424658	3	2014.424658	2_32473
2_32472_2014.345205	3	2014.345205	2_32472
2_32469_2014.383562	3	2014.383562	2_32469
2_32468_2014.457534	3	2014.457534	2_32468
2_32465_2014.345205	3	2014.345205	2_32465
2_32464_2014.394521	3	2014.394521	2_32464
2_37847_2015.717808	3	2015.717808	2_37847
2_32463_2014.536986	3	2014.536986	2_32463
2_32461_2014.356164	3	2014.356164	2_32461
2_32460_2014.430137	3	2014.430137	2_32460
2_35103_2014.953425	3	2014.953425	2_35103
2_32459_2014.328767	3	2014.328767	2_32459
2_32456_2014.389041	3	2014.389041	2_32456
2_32454_2014.465753	3	2014.465753	2_32454
2_32450_2014.361644	3	2014.361644	2_32450
2_32448_2014.419178	3	2014.419178	2_32448
2_32446_2014.356164	3	2014.356164	2_32446
2_32443_2014.358904	3	2014.358904	2_32443
2_32441_2014.339726	3	2014.339726	2_32441
2_50396_2018.032877	3	2018.032877	2_50396
2_32440_2014.339726	3	2014.339726	2_32440
2_32439_2014.361644	3	2014.361644	2_32439
2_41835_2016.42623	3	2016.42623	2_41835
2_32436_2014.391781	3	2014.391781	2_32436
2_32435_2014.350685	3	2014.350685	2_32435
2_32433_2014.358904	3	2014.358904	2_32433
