Sample	posterior	likelihood	prior	treeLikelihood.sim7_uniform_150	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
318000	-24532.5817350007	-24015.345416584358	-517.236318416342	-24015.345416584358	-499.40150488709054	28.583588525063643	1	1	1	1	1	1	2.305133	2.305133	2.305133	0.064894	0.033335	0.488454	0.214751	0.036299	0.179143	6	2.3605034524391778E-4	2.1517315533078465	0.2902985965491683	0.2082345810517776	0.23664681553221276	0.26482000686684115
320000	-24525.073640328173	-24013.04670519676	-512.0269351314145	-24013.04670519676	-496.85612350591555	28.58451233519936	0	1	1	1	1	1	1.800619	1.800619	1.800619	0.0	0.172143	0.311045	0.212548	0.054205	0.025919	5	2.2712805458468334E-4	2.1517315533078465	0.2902985965491683	0.2082345810517776	0.23664681553221276	0.26482000686684115
322000	-24532.610861154357	-24026.932997434807	-505.6778637195498	-24026.932997434807	-489.240663043157	28.57092987714513	1	0	1	1	0	1	1.876056	1.876056	1.876056	0.345814	0.0	0.171034	0.184092	0.0	0.343328	4	2.3850061341278898E-4	2.1517315533078465	0.2902985965491683	0.20721781235809994	0.23766358422589043	0.26482000686684115
324000	-24534.190667409748	-24021.59369129392	-512.5969761158258	-24021.59369129392	-493.931357325004	28.657646946520035	1	0	1	1	1	0	2.230177	2.230177	2.230177	0.243502	0.0	0.223880	0.204941	0.132900	0.0	4	2.3521478999194182E-4	2.1517315533078465	0.28635011080369294	0.20721781235809994	0.24161206997136578	0.26482000686684115
326000	-24544.730792149967	-24028.000129153625	-516.7306629963435	-24028.000129153625	-501.40944622236094	28.664434800334032	1	0	1	1	0	1	2.377666	2.377666	2.377666	0.123262	0.0	0.232327	0.353569	0.0	0.388196	4	2.2577185818248928E-4	2.1517315533078465	0.2858920704913935	0.21598425561068788	0.24161206997136578	0.2565116039265527
328000	-24532.034518544653	-24014.56468430295	-517.4698342417048	-24014.56468430295	-497.4724707981459	29.04045501886104	1	1	1	1	1	1	1.968481	1.968481	1.968481	0.223999	0.107723	0.394287	0.077945	0.151195	0.033281	6	2.2754155940349002E-4	2.1517315533078465	0.2858920704913935	0.21598425561068788	0.24161206997136578	0.2565116039265527
330000	-24526.470878065746	-24013.93790557174	-512.532972494006	-24013.93790557174	-495.36392688846223	29.041048633030517	1	0	1	1	1	0	1.992354	1.992354	1.992354	0.205701	0.0	0.562420	0.198431	0.084637	0.0	4	2.3503350753970416E-4	1.8726718974201182	0.2826558062673082	0.21598425561068788	0.23377181286682036	0.2675881252551834
332000	-24535.32137341264	-24027.755067561862	-507.5663058507771	-24027.755067561862	-488.4952870335012	29.511619242969395	1	1	1	1	1	1	2.000477	2.000477	2.000477	0.171788	0.048031	0.085034	0.126305	0.077368	0.259276	6	2.4356600048328604E-4	2.1032375258718052	0.2907380136589792	0.21598425561068788	0.23377181286682036	0.25950591786351235
334000	-24526.14234959577	-24023.28849894761	-502.85385064815927	-24023.28849894761	-485.6597626496176	29.51185804015554	1	1	1	1	1	1	1.640804	1.640804	1.640804	0.114851	0.138070	0.188696	0.178051	0.079710	0.098648	6	2.327166641227913E-4	2.2522553277910484	0.29076760515025246	0.21598425561068788	0.23374222137554715	0.25950591786351235
336000	-24533.875084230236	-24021.53355138129	-512.3415328489477	-24021.53355138129	-491.35181991392227	29.507836770792668	1	1	1	1	1	0	2.021284	2.021284	2.021284	0.076999	0.014742	0.250923	0.295243	0.116540	0.0	5	2.376124457833336E-4	2.2522553277910484	0.29076760515025246	0.21598425561068788	0.23374222137554715	0.25950591786351235
338000	-24519.746655020943	-24013.87949582337	-505.8671591975744	-24013.87949582337	-484.75710610935255	29.40171239909108	0	1	1	1	0	1	2.289236	2.289236	2.289236	0.0	0.106514	0.465411	0.188451	0.0	0.111502	4	2.479795298579148E-4	2.2522553277910484	0.29076760515025246	0.21598425561068788	0.23374222137554715	0.25950591786351235
340000	-24525.379340509713	-24009.526653210734	-515.8526872989784	-24009.526653210734	-493.7184245986615	29.404035072665412	1	1	1	1	1	1	2.512660	2.512660	2.512660	0.091966	0.073988	0.390206	0.145755	0.190412	0.159541	6	2.357579219821257E-4	2.2522553277910484	0.29076760515025246	0.21598425561068788	0.23374222137554715	0.25950591786351235
342000	-24528.357953448027	-24020.402290916212	-507.95566253181426	-24020.402290916212	-488.84856514589006	29.81660826034142	1	1	1	1	1	1	1.952044	1.952044	1.952044	0.144495	0.130451	0.304362	0.134941	0.111704	0.097496	6	2.2891083230973337E-4	1.900488184456876	0.2906897565592482	0.21598425561068788	0.23374222137554715	0.2595837664545166
344000	-24528.926961866924	-24018.569725230103	-510.357236636822	-24018.569725230103	-496.00904407058374	29.816358396743126	1	0	1	1	1	0	2.068999	2.068999	2.068999	0.167679	0.0	0.362198	0.172484	0.267825	0.0	4	2.1259240318476512E-4	1.900488184456876	0.2906897565592482	0.21598425561068788	0.23374222137554715	0.2595837664545166
346000	-24532.264689828902	-24023.77162201983	-508.49306780907267	-24023.77162201983	-493.1780356135409	29.083831512995282	1	1	1	0	1	0	2.121529	2.121529	2.121529	0.073114	0.116028	0.666845	0.0	0.338369	0.0	4	2.4480998110052246E-4	1.900488184456876	0.2906897565592482	0.21598425561068788	0.23374222137554715	0.2595837664545166
348000	-24538.545791855395	-24024.3232932077	-514.2224986476936	-24024.3232932077	-493.0159481035052	29.0852876830328	1	1	1	1	1	1	2.105942	2.105942	2.105942	0.171410	0.043029	0.260873	0.058375	0.074596	0.025738	6	2.2499279334988636E-4	2.009015619029478	0.2906897565592482	0.21417323744033367	0.23555323954590135	0.2595837664545166
350000	-24532.319467691254	-24022.68099254356	-509.6384751476951	-24022.68099254356	-487.21123959817703	29.193149096212185	1	1	1	1	1	1	2.090912	2.090912	2.090912	0.097567	0.004191	0.444451	0.173070	0.071327	0.189827	6	2.2060466902486147E-4	1.851112998285691	0.2906897565592482	0.21417323744033367	0.23555323954590135	0.2595837664545166
352000	-24527.4923747916	-24012.725874919794	-514.7664998718075	-24012.725874919794	-492.53917020206495	29.205524465199332	1	1	1	1	1	1	2.160157	2.160157	2.160157	0.037848	0.066990	0.312069	0.058106	0.106264	0.133149	6	2.2503130512766925E-4	1.851112998285691	0.2829290187882212	0.22021220175244516	0.23032709259949488	0.26653168685983863
354000	-24535.88947362341	-24018.450082344872	-517.4393912785376	-24018.450082344872	-497.75061884829	29.26974373245891	1	0	1	1	0	1	2.125076	2.125076	2.125076	0.092708	0.0	0.289538	0.046057	0.0	0.119096	4	2.3081195378037817E-4	2.0293140371474347	0.2829290187882212	0.22021220175244516	0.23032709259949488	0.26653168685983863
356000	-24520.06879888753	-24010.35246292539	-509.7163359621374	-24010.35246292539	-490.077142631526	29.09123866341903	1	1	1	1	1	1	2.309750	2.309750	2.309750	0.070884	0.010605	0.282520	0.132272	0.069490	0.098830	6	2.3384012750663304E-4	2.0181441281228536	0.2829290187882212	0.22021220175244516	0.23032709259949488	0.26653168685983863
358000	-24551.29818222259	-24033.655417707774	-517.6427645148143	-24033.655417707774	-496.4190566908621	29.091230946153352	1	0	1	1	1	1	2.160924	2.160924	2.160924	0.216620	0.0	0.287256	0.052397	0.055299	0.044308	5	2.0845774038955682E-4	2.0181441281228536	0.2829290187882212	0.22021220175244516	0.23032709259949488	0.26653168685983863
360000	-24535.614789388153	-24024.390085468665	-511.22470391948883	-24024.390085468665	-493.5253033790617	29.112546780276595	1	1	1	1	0	1	2.178608	2.178608	2.178608	0.194867	0.029521	0.193148	0.065217	0.0	0.227305	5	2.2513131077892166E-4	1.8892363447222034	0.2829290187882212	0.22021220175244516	0.23032709259949488	0.26653168685983863
362000	-24543.098247152302	-24032.312583854895	-510.78566329740875	-24032.312583854895	-492.6222485728478	29.11205700492438	1	1	1	1	1	1	2.468219	2.468219	2.468219	0.122021	0.019921	0.275224	0.040041	0.131722	0.087369	6	2.2241552308001607E-4	1.8892363447222034	0.2823945062994479	0.22074671424121847	0.23032709259949488	0.26653168685983863
364000	-24562.872839344822	-24036.258206255603	-526.6146330892191	-24036.258206255603	-506.40879306101897	29.112395539756026	1	1	1	1	1	1	2.463438	2.463438	2.463438	0.063096	0.147490	0.345341	0.057555	0.028511	0.236657	6	2.0317007090853E-4	1.8892363447222034	0.2823945062994479	0.22074671424121847	0.23032709259949488	0.26653168685983863
366000	-24541.88422554983	-24026.226358985845	-515.6578665639857	-24026.226358985845	-501.9432725722018	29.13207024398777	1	0	1	1	0	1	2.216864	2.216864	2.216864	0.227240	0.0	0.184174	0.096715	0.0	0.103842	4	2.182792669465162E-4	1.8892363447222034	0.2823945062994479	0.22074671424121847	0.23032709259949488	0.26653168685983863
368000	-24543.8780500044	-24023.049532764835	-520.8285172395662	-24023.049532764835	-505.46994693611987	29.132031024527944	1	0	1	1	1	0	2.463186	2.463186	2.463186	0.353011	0.0	0.079220	0.174726	0.135864	0.0	4	2.121928297945856E-4	1.8892363447222034	0.2823945062994479	0.22074671424121847	0.23032709259949488	0.26653168685983863
370000	-24560.39220854569	-24026.78310676656	-533.6091017791289	-24026.78310676656	-515.6962261067399	29.131027693317417	1	1	1	1	1	1	2.499214	2.499214	2.499214	0.007387	0.017043	0.306177	0.133459	0.160892	0.074598	6	2.0755617978596405E-4	1.8892363447222034	0.2823945062994479	0.22074671424121847	0.23032709259949488	0.26653168685983863
372000	-24558.22441220927	-24038.30274254658	-519.9216696626905	-24038.30274254658	-505.06367401832887	28.747991220519392	0	1	1	1	1	1	1.949443	1.949443	1.949443	0.0	0.093128	0.274305	0.115379	0.018147	0.106963	5	2.4030327014801613E-4	1.8892363447222034	0.2850980579157135	0.21804316262495285	0.23032709259949488	0.26653168685983863
374000	-24540.11301592269	-24022.092033570538	-518.020982352151	-24022.092033570538	-500.9585207474022	28.78803619859869	1	1	1	1	1	1	2.149977	2.149977	2.149977	0.107878	0.054188	0.405880	0.209384	0.115158	0.212841	6	2.2382227375048648E-4	1.8892363447222034	0.2850980579157135	0.21804316262495285	0.23032709259949488	0.26653168685983863
376000	-24536.966125848005	-24016.730267567626	-520.2358582803776	-24016.730267567626	-502.10069237672377	28.787945292399563	1	1	1	1	0	1	2.147581	2.147581	2.147581	0.083931	0.036647	0.303594	0.208490	0.0	0.184650	5	2.2560924086072076E-4	2.125141976571621	0.2850980579157135	0.21804316262495285	0.23032709259949488	0.26653168685983863
378000	-24531.806003475805	-24013.872757439887	-517.9332460359191	-24013.872757439887	-499.07829566648644	28.470644843059706	1	1	1	1	1	1	2.074447	2.074447	2.074447	0.220241	0.026798	0.163813	0.199310	0.064228	0.038245	6	2.2941591042816923E-4	2.125141976571621	0.2850980579157135	0.21804316262495285	0.23032709259949488	0.26653168685983863
380000	-24528.16962730574	-24018.854767950394	-509.31485935534346	-24018.854767950394	-491.9951199356661	28.87630396352906	1	1	1	1	1	1	2.191548	2.191548	2.191548	0.141946	0.080210	0.262783	0.134675	0.128775	0.029016	6	2.3403315588986414E-4	2.125141976571621	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
382000	-24530.036253412265	-24017.55339881024	-512.482854602025	-24017.55339881024	-494.60400855956163	28.877097811103273	1	1	1	1	1	0	2.020723	2.020723	2.020723	0.075873	0.051038	0.239355	0.091264	0.300616	0.0	5	2.227354323293282E-4	2.125141976571621	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
384000	-24555.74295749499	-24035.101351421894	-520.6416060730962	-24035.101351421894	-500.86935902869834	28.60540970599247	1	0	1	1	1	0	2.539648	2.539648	2.539648	0.213391	0.0	0.415834	0.063871	0.069940	0.0	4	2.266099915604863E-4	2.125141976571621	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
386000	-24540.04712523011	-24017.92323868301	-522.1238865470979	-24017.92323868301	-496.49457103577157	28.611197090074626	1	1	1	1	1	1	2.389274	2.389274	2.389274	0.201587	0.004914	0.276484	0.135619	0.028936	0.065205	6	2.2795746732459047E-4	2.125141976571621	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
388000	-24534.42598521282	-24012.219035430426	-522.2069497823933	-24012.219035430426	-505.02537529934784	28.844045924420065	1	0	1	1	1	1	2.507316	2.507316	2.507316	0.122970	0.0	0.214043	0.089341	0.100479	0.020254	5	2.244284980886306E-4	2.125141976571621	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
390000	-24555.698465720583	-24040.186895408126	-515.5115703124578	-24040.186895408126	-495.09788319379027	28.844372240798492	1	1	1	1	1	0	2.184338	2.184338	2.184338	0.158702	0.089388	0.091786	0.168693	0.111865	0.0	5	2.086343749675547E-4	2.125141976571621	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
392000	-24540.414295264254	-24021.38944179732	-519.0248534669348	-24021.38944179732	-502.93351999356196	28.844947133436197	1	1	1	1	1	0	2.170998	2.170998	2.170998	0.358084	0.025322	0.353434	0.159995	0.112263	0.0	5	2.0852539984484E-4	2.0359371430254973	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
394000	-24532.98741502414	-24014.712024276945	-518.2753907471948	-24014.712024276945	-501.9755029704489	28.844873975943685	1	1	1	1	1	0	2.395040	2.395040	2.395040	0.164968	0.038067	0.079230	0.099144	0.109035	0.0	5	2.254584628557898E-4	2.0359371430254973	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
396000	-24537.919918662108	-24020.659926792243	-517.2599918698658	-24020.659926792243	-501.85915383712984	28.840271394558165	1	0	1	1	1	0	2.347445	2.347445	2.347445	0.341177	0.0	0.232259	0.126231	0.237352	0.0	4	2.1721211265616377E-4	2.0359371430254973	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
398000	-24544.989299946596	-24025.925665629395	-519.063634317202	-24025.925665629395	-503.26452627691964	28.841221132814972	1	1	1	1	1	0	2.045939	2.045939	2.045939	0.168491	0.020246	0.128215	0.092107	0.096799	0.0	5	2.1243974924561466E-4	2.0528898863176583	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
400000	-24525.961657352436	-24008.61461277662	-517.3470445758167	-24008.61461277662	-501.9102365082492	28.84171594235571	1	0	1	1	1	0	2.033874	2.033874	2.033874	0.364134	0.0	0.243175	0.128990	0.131210	0.0	4	2.2343826882639548E-4	2.345647931804473	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
402000	-24528.990141412698	-24012.88132459023	-516.1088168224677	-24012.88132459023	-498.8764586028376	28.842249586198	1	0	1	1	1	1	2.272648	2.272648	2.272648	0.084376	0.0	0.166788	0.179864	0.054127	0.075812	5	2.3576294180685279E-4	2.345647931804473	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
404000	-24538.62942010495	-24018.201357304395	-520.4280628005538	-24018.201357304395	-499.3650793550461	29.767840729708993	1	0	1	1	1	0	2.151443	2.151443	2.151443	0.163386	0.0	0.343582	0.178079	0.099683	0.0	4	2.134194656728616E-4	2.345647931804473	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
406000	-24541.394993181697	-24014.926059250192	-526.468933931503	-24014.926059250192	-505.87685330509925	29.035681984261164	0	1	1	1	0	1	2.472493	2.472493	2.472493	0.0	0.007800	0.361339	0.094500	0.0	0.226219	4	2.0948207341118862E-4	2.345647931804473	0.2850980579157135	0.2228311396795452	0.23032709259949488	0.2617437098052463
408000	-24533.49692359815	-24011.7473064511	-521.7496171470506	-24011.7473064511	-503.27923828351703	29.035554827024647	1	1	1	0	1	0	2.119957	2.119957	2.119957	0.161888	0.205111	0.461344	0.0	0.220442	0.0	4	2.1457030164936003E-4	2.210410422527241	0.2850980579157135	0.2228311396795452	0.23348101640011484	0.25858978600462634
410000	-24543.987050424512	-24030.679116400795	-513.3079340237173	-24030.679116400795	-495.3088127152234	29.135106078591903	1	1	1	1	1	0	2.104027	2.104027	2.104027	0.248627	0.016767	0.209800	0.138918	0.171197	0.0	5	2.3857385001950978E-4	2.210410422527241	0.2850980579157135	0.2228311396795452	0.23348101640011484	0.25858978600462634
412000	-24538.60405776914	-24023.371240356155	-515.2328174129844	-24023.371240356155	-493.608083187538	29.135012110817744	1	0	1	1	1	1	2.036720	2.036720	2.036720	0.229134	0.0	0.331784	0.218075	0.101143	0.106180	5	2.343551306323039E-4	2.20234497671005	0.2850980579157135	0.2228311396795452	0.23348101640011484	0.25858978600462634
414000	-24539.983506580375	-24024.08334359409	-515.9001629862842	-24024.08334359409	-498.5738795843362	29.156388556001048	1	1	1	1	1	1	2.171731	2.171731	2.171731	0.134846	0.028268	0.093602	0.185148	0.095821	0.041301	6	2.0925856427629207E-4	2.20234497671005	0.2850980579157135	0.2228311396795452	0.23146681021010704	0.26060399219463415
416000	-24529.34616520839	-24012.828817490983	-516.5173477174056	-24012.828817490983	-499.27223790118194	29.14519735622906	1	0	1	1	1	0	2.282898	2.282898	2.282898	0.126186	0.0	0.180703	0.264113	0.109636	0.0	4	2.007267884510212E-4	2.20234497671005	0.2850980579157135	0.2171402268807326	0.23146681021010704	0.26629490499344677
418000	-24525.366758117743	-24016.28072963108	-509.0860284866646	-24016.28072963108	-488.5417527100985	29.14586928343431	1	0	1	1	1	1	2.092358	2.092358	2.092358	0.254812	0.0	0.064640	0.201954	0.090099	0.093000	5	2.2503124349896616E-4	2.1236925309088046	0.2917487903314331	0.2171402268807326	0.23146681021010704	0.2596441725777272
420000	-24546.121821414705	-24025.88526281479	-520.2365585999125	-24025.88526281479	-503.6770878486311	29.759367166245728	1	0	1	1	1	0	2.233124	2.233124	2.233124	0.217771	0.0	0.020521	0.278950	0.268963	0.0	4	2.1824786071832439E-4	2.1236925309088046	0.2917487903314331	0.22179507678937432	0.23146681021010704	0.25498932266908547
422000	-24530.40447938991	-24013.44855544428	-516.9559239456281	-24013.44855544428	-499.9543602323952	28.441082404843893	1	1	1	1	1	0	1.999242	1.999242	1.999242	0.147566	0.011552	0.155480	0.159740	0.205183	0.0	5	2.3463766030098693E-4	2.1236925309088046	0.2917487903314331	0.22179507678937432	0.23146681021010704	0.25498932266908547
424000	-24546.806259794565	-24029.070447014652	-517.735812779911	-24029.070447014652	-498.20024396081857	28.440679759876087	1	1	1	0	1	1	2.214193	2.214193	2.214193	0.154996	0.091065	0.595746	0.0	0.170518	0.070216	5	2.3948632667562868E-4	2.1236925309088046	0.2917487903314331	0.22179507678937432	0.23146681021010704	0.25498932266908547
426000	-24524.682888075728	-24006.367258170307	-518.3156299054199	-24006.367258170307	-502.58257155405727	28.385065473175096	1	1	1	1	0	1	2.134965	2.134965	2.134965	0.044423	0.070892	0.337049	0.205225	0.0	0.126180	5	2.1097040095150086E-4	2.1236925309088046	0.2917487903314331	0.22179507678937432	0.23146681021010704	0.25498932266908547
428000	-24540.45858983975	-24018.64305296738	-521.815536872366	-24018.64305296738	-508.2937827250218	28.386619406143016	0	1	1	0	0	1	1.890346	1.890346	1.890346	0.0	0.305105	0.332599	0.0	0.0	0.264315	3	2.1390227211958408E-4	2.1236925309088046	0.2917487903314331	0.21965263123502743	0.23146681021010704	0.25713176822343237
430000	-24536.22049549086	-24025.536894848155	-510.6836006427045	-24025.536894848155	-494.9007135324398	28.388088635867714	0	1	1	1	0	1	2.165642	2.165642	2.165642	0.0	0.114166	0.526560	0.087507	0.0	0.190226	4	2.2015731845521753E-4	2.1236925309088046	0.2902337170972524	0.2211677044692081	0.23146681021010704	0.25713176822343237
432000	-24531.28423838488	-24014.87166213959	-516.4125762452893	-24014.87166213959	-497.8521740774068	28.410061562251645	1	1	1	1	1	1	2.048370	2.048370	2.048370	0.090426	0.220111	0.446537	0.152571	0.235904	0.049137	6	2.2994353526685466E-4	2.1236925309088046	0.2879302743475819	0.22347114721887856	0.23146681021010704	0.25713176822343237
434000	-24531.00228171921	-24017.56923458876	-513.4330471304514	-24017.56923458876	-496.3351437436063	28.554094649705284	0	1	1	1	0	1	2.169429	2.169429	2.169429	0.0	0.119666	0.664260	0.067611	0.0	0.229982	4	2.2162587413745313E-4	2.1236925309088046	0.2879302743475819	0.22347114721887856	0.23146681021010704	0.25713176822343237
436000	-24531.312169570156	-24010.99424972233	-520.3179198478231	-24010.99424972233	-503.37135781155445	28.553110393285706	1	1	1	0	1	1	2.095639	2.095639	2.095639	0.057852	0.286129	0.271443	0.0	0.088329	0.045623	5	2.2368587392402275E-4	2.1236925309088046	0.2879302743475819	0.22037059311853244	0.23456736431045316	0.25713176822343237
438000	-24543.50827970879	-24021.907750685503	-521.6005290232848	-24021.907750685503	-504.82726724336516	28.553310610175025	1	1	1	0	1	0	2.194685	2.194685	2.194685	0.119909	0.312270	0.852602	0.0	0.296108	0.0	4	2.211393596472221E-4	2.1236925309088046	0.28461703608287	0.22368383138324432	0.23456736431045316	0.25713176822343237
440000	-24524.712744193148	-24006.819755545614	-517.8929886475358	-24006.819755545614	-499.99696781416293	28.53644264691304	1	1	1	1	1	0	2.012475	2.012475	2.012475	0.095414	0.114724	0.303238	0.133681	0.087325	0.0	5	2.241090774325875E-4	2.1236925309088046	0.28461703608287	0.22368383138324432	0.23456736431045316	0.25713176822343237
442000	-24525.56190124478	-24008.552161467527	-517.00973977725	-24008.552161467527	-498.9934497669262	28.537788154386416	0	1	1	1	1	1	2.122326	2.122326	2.122326	0.0	0.041210	0.418647	0.054125	0.031209	0.108823	5	2.1651256369320456E-4	1.9750559837464152	0.28461703608287	0.22368383138324432	0.23456736431045316	0.25713176822343237
444000	-24521.11804661989	-24011.575714365463	-509.5423322544256	-24011.575714365463	-491.0998969886447	28.537523800976185	1	1	1	1	1	0	2.112093	2.112093	2.112093	0.230182	0.029932	0.188395	0.219421	0.110222	0.0	5	2.4322815326497475E-4	1.9750559837464152	0.28461703608287	0.22157072533603453	0.23456736431045316	0.25924487427064213
446000	-24522.829734667324	-24018.900702181338	-503.92903248598805	-24018.900702181338	-488.7247351824453	28.61762132379608	1	0	1	1	0	1	2.189082	2.189082	2.189082	0.255628	0.0	0.148947	0.109094	0.0	0.213935	4	2.3241128991531844E-4	1.9750559837464152	0.28461703608287	0.22157072533603453	0.23456736431045316	0.25924487427064213
448000	-24533.41504524013	-24019.797985451092	-513.617059789037	-24019.797985451092	-491.5292803912432	28.616067119018062	1	1	1	1	1	1	2.349391	2.349391	2.349391	0.280264	0.028658	0.259816	0.121876	0.052887	0.114329	6	2.366828419962496E-4	1.8029931170707691	0.28461703608287	0.22218735528617645	0.23395073436031125	0.25924487427064213
450000	-24528.261374471804	-24015.47005323312	-512.7913212386851	-24015.47005323312	-492.3958976312723	28.615096400619333	1	1	1	1	1	1	2.436059	2.436059	2.436059	0.154626	0.039422	0.391248	0.098181	0.087612	0.071438	6	2.3924869292684447E-4	2.2827563274670206	0.28461703608287	0.22218735528617645	0.23395073436031125	0.25924487427064213
452000	-24529.849442446273	-24020.224796613777	-509.62464583249715	-24020.224796613777	-493.3902089938012	28.61806994534533	1	0	1	1	1	0	2.417297	2.417297	2.417297	0.212864	0.0	0.223960	0.133825	0.093814	0.0	4	2.3622091563876835E-4	2.2827563274670206	0.28461703608287	0.22218735528617645	0.23395073436031125	0.25924487427064213
454000	-24541.503242961768	-24032.47337729371	-509.0298656680584	-24032.47337729371	-494.58500628570994	28.617332020200084	1	0	1	1	1	0	1.733988	1.733988	1.733988	0.222462	0.0	0.151359	0.223734	0.302789	0.0	4	2.364827509727759E-4	2.29603896588694	0.28219789157474984	0.22218735528617645	0.23395073436031125	0.2616640187787623
456000	-24543.948675185595	-24031.573714993145	-512.3749601924508	-24031.573714993145	-497.0334684948736	28.65090355388287	1	0	1	1	1	0	2.326748	2.326748	2.326748	0.131640	0.0	0.289668	0.025547	0.405118	0.0	4	2.3424927236952284E-4	2.29603896588694	0.28219789157474984	0.22218735528617645	0.23395073436031125	0.2616640187787623
458000	-24537.965447599465	-24034.703855287436	-503.26159231202735	-24034.703855287436	-488.6052045476575	28.639372596641216	1	0	1	1	1	0	2.011962	2.011962	2.011962	0.111889	0.0	0.404711	0.101524	0.105439	0.0	4	2.3321938641614046E-4	2.29603896588694	0.28219789157474984	0.22218735528617645	0.23395073436031125	0.2616640187787623
460000	-24538.045659472005	-24026.597875743835	-511.44778372816916	-24026.597875743835	-493.2791627072379	28.64001632887331	1	1	1	1	1	1	2.495190	2.495190	2.495190	0.053924	0.060868	0.305091	0.088495	0.086619	0.112199	6	2.239137376922262E-4	2.29603896588694	0.28219789157474984	0.22218735528617645	0.23395073436031125	0.2616640187787623
462000	-24526.11150087887	-24015.337187494217	-510.77431338465425	-24015.337187494217	-492.33851755850964	28.63975624703095	1	1	1	1	0	1	2.344949	2.344949	2.344949	0.088136	0.092217	0.436367	0.114789	0.0	0.160723	5	2.1980570219582053E-4	2.29603896588694	0.284107298185776	0.22289304955678307	0.23324504008970462	0.2597546121677361
464000	-24530.09794172916	-24019.49641681676	-510.60152491239995	-24019.49641681676	-495.3417612691	29.259552041122287	1	1	1	1	1	0	2.088213	2.088213	2.088213	0.282626	0.021939	0.119732	0.067968	0.137023	0.0	5	2.2806514097469275E-4	2.29603896588694	0.284107298185776	0.22289304955678307	0.23324504008970462	0.2597546121677361
466000	-24527.86846581718	-24021.524743563215	-506.34372225396555	-24021.524743563215	-489.0141355278237	29.08411735003528	1	0	1	1	1	0	1.867756	1.867756	1.867756	0.143717	0.0	0.223468	0.078591	0.223314	0.0	4	2.220490873492394E-4	2.29603896588694	0.284107298185776	0.22289304955678307	0.23324504008970462	0.2597546121677361
468000	-24530.53664167965	-24020.775015726333	-509.76162595331704	-24020.775015726333	-493.6946846126759	29.09945373488018	1	0	1	1	1	0	1.986583	1.986583	1.986583	0.249896	0.0	0.086974	0.295859	0.139751	0.0	4	2.2895928048814103E-4	2.29603896588694	0.29267742394575064	0.22289304955678307	0.22467491432973002	0.2597546121677361
470000	-24553.20746544533	-24041.290087035693	-511.91737840963884	-24041.290087035693	-493.79124450488723	29.099743582685342	1	0	1	1	1	0	2.110324	2.110324	2.110324	0.099583	0.0	0.107647	0.062639	0.074049	0.0	4	2.144468197486986E-4	1.9621710443407374	0.29267742394575064	0.21888112280574948	0.22467491432973002	0.26376653891876967
472000	-24539.197193635795	-24032.675876322948	-506.5213173128482	-24032.675876322948	-487.3588464852587	29.099998428840767	1	1	1	1	1	1	2.344662	2.344662	2.344662	0.080183	0.060904	0.311470	0.097758	0.068038	0.122754	6	2.1965916711216165E-4	1.844970169963111	0.28449723225722495	0.21888112280574948	0.23285510601825568	0.26376653891876967
474000	-24544.643192872114	-24026.58395756402	-518.0592353080946	-24026.58395756402	-497.8489806328836	29.210153674314462	1	1	1	1	1	1	2.149958	2.149958	2.149958	0.147103	0.095365	0.205645	0.102331	0.093933	0.110093	6	2.1817513782428652E-4	1.8866298361098255	0.28449723225722495	0.21888112280574948	0.23285510601825568	0.26376653891876967
476000	-24531.496915083688	-24013.974999953658	-517.5219151300281	-24013.974999953658	-499.79031305315846	29.208919497733888	1	1	1	1	1	0	2.258110	2.258110	2.258110	0.055749	0.042995	0.253786	0.111350	0.141291	0.0	5	2.3037758644344633E-4	1.8866298361098255	0.28449723225722495	0.21888112280574948	0.23285510601825568	0.26376653891876967
