mean	std	min	2_5	50	97_5	max	ESS	2_5_hpd	97_5_hpd	parameter	1%	5%	10%	15%	20%	25%	30%	35%	40%	45%	55%	60%	65%	70%	75%	80%	85%	90%	95%	99%	BF	p_value	value	model
0.5977777777777777	0.4904371425943514	0.0	0.0	1.0	1.0	1.0		0.0	1.0	indicators_OrientalMindoro_Catanduanes																								basta
0.018518518518518517	0.13484182282195192	0.0	0.0	0.0	0.0	1.0		0.0	0.0	indicators_OrientalMindoro_Cebu																								basta
0.5914814814814815	0.49165095821941723	0.0	0.0	1.0	1.0	1.0		0.0	1.0	indicators_OrientalMindoro_Luzon																								basta
0.005185185185185185	0.07183460328249983	0.0	0.0	0.0	0.0	1.0		0.0	0.0	indicators_OrientalMindoro_Mindanao																								basta
0.16296296296296298	0.3694002911985426	0.0	0.0	0.0	1.0	1.0		0.0	1.0	indicators_OrientalMindoro_NegrosOriental																								basta
0.3602157545613544	0.04397604225023163	0.2377622841515779	0.2816653320834067	0.3574487609803447	0.45381579530894245	0.5382598080075791	2469.881997770526	0.2788372448625744	0.4478818504132804	gammaShape																								basta
11.292852782588334	1.172577120872231	7.890872960517781	9.21895183566064	11.216996903805038	13.783804374350385	16.40755489648138	2699.9999999999995	9.154273660077523	13.62502536749864	kappa																								basta
0.001181808176499744	0.00012800258792823761	0.0008364053305591633	0.0009581693835178601	0.0011723236680198	0.0014599049201297525	0.0017256546636561	538.7634614216983	0.0009477848556313444	0.001439839292535	ucldMean																								basta
0.5571655380601738	0.1103829791547957	0.0716806197698542	0.3397599165840839	0.5569838446361728	0.7810889395835079	0.9334587454479852	581.8823379239418	0.3486383763625208	0.7818556281388251	ucldStdev																								basta
0.0010857970931578316	9.997696747331214e-05	0.000782143085953268	0.0009023161507396549	0.00108073453723435	0.0012958533037893377	0.0015080480051914	314.9842415370766	0.0008934430685600223	0.0012778674011931	rate_mean																								basta
5.493802451879852e-07	3.2525875668031085e-07	3.5473239428397006e-09	1.3925718935257634e-07	4.839793239359036e-07	1.4297026848930834e-06	2.4776214510506985e-06	599.3208846031599	7.256977713950514e-08	1.2006934353692973e-06	rate_variance																								basta
0.5974145608058298	0.1319702919057941	0.0691254666477233	0.35003769089291104	0.5937970330364785	0.877474301005708	1.0954943405361657	585.3436716156732	0.338872901838789	0.8634362909734344	rate_coefficientOfVariation																								basta
0.11424997034883722	0.10351533155476274	0.00145814	0.005599803500000001	0.08131769999999999	0.3760087749999999	0.469265	58.655387797350585	0.00145814	0.351445	bssvs_forwards_Cebu_Catanduanes	0.0031214988999999998	0.01079188	0.017056200000000004	0.024265154999999997	0.037810420000000004	0.0445913	0.05211853	0.05635698499999999	0.0633744	0.070243215	0.08878127500000006	0.10015959999999999	0.10984265000000006	0.1240067	0.1410735	0.180775	0.24461375	0.27459170000000005	0.35178804999999996	0.44372625000000004	0.5282555282555284			basta
0.5761728668839635	0.4406902159132	0.00443733	0.040533915000000004	0.480553	1.634571	4.0466	234.2643418336806	0.00443733	1.37048	bssvs_forwards_Luzon_Catanduanes	0.017074148	0.062275750000000005	0.11946720000000001	0.16395599999999996	0.2032982	0.244583	0.2901796	0.34892569999999995	0.39747020000000005	0.4498992	0.5356854	0.5983725999999999	0.6469545000000001	0.7223871999999999	0.8002165	0.8835358000000002	0.9860618000000001	1.127698	1.3783899999999991	2.0866170000000004	1.9839627521986554			basta
0.050793145890410965	0.03194463645708583	0.00262643	0.004411664	0.0441415	0.12065360000000007	0.14355100000000004	23.061543796283576	0.00262643	0.089392	bssvs_forwards_Mindanao_Catanduanes	0.0036733172000000002	0.007659942000000001	0.01231842	0.015099739999999997	0.01977066	0.026721700000000004	0.030053879999999995	0.03571158	0.03750884	0.0404642	0.05419854000000001	0.05687348	0.06292594	0.07030711999999999	0.0758814	0.07900514	0.08485294	0.08617253999999999	0.09496999999999987	0.14183524	0.13894175866006855			basta
0.27509178883243773	0.13906780335715024	0.00136499	0.032079195	0.284582	0.54934965	0.920544	333.8596961639165	0.0171877	0.512106	bssvs_forwards_NegrosOriental_Catanduanes	0.021741578	0.05416209	0.08378712000000002	0.1070989	0.1339624	0.167927	0.20193719999999996	0.2290632	0.2508684	0.2674602	0.299232	0.31117939999999994	0.32674250000000005	0.34592959999999995	0.3655554999999999	0.3843504	0.41044689999999984	0.447492	0.5010409	0.6239547599999997	15.673813169984687			basta
0.6596021726436782	0.695107436910077	0.00615976	0.0185906	0.407641	2.46775	3.76573	33.469105537287916	0.00615976	2.03603	bssvs_forwards_OrientalMindoro_Catanduanes	0.01283512	0.0248267	0.0416901	0.0828987	0.127847	0.154111	0.17513299999999998	0.234427	0.305291	0.337443	0.498661	0.562148	0.684897	0.8031550000000001	0.936426	1.15169	1.32436	1.6296499999999998	2.16366	3.0165979999999992	0.5350553505535055			basta
0.03064922872727273	0.029276949548858795	0.00042244	0.0032164679999999997	0.0223451	0.11149870000000005	0.192159	130.07480863036952	0.00042244	0.085317	bssvs_forwards_Catanduanes_Cebu	0.002268842	0.003933338	0.006423062	0.008062316	0.00967373	0.0111568	0.0137454	0.0157975	0.01778106	0.020630979999999997	0.0244977	0.027450979999999996	0.03104986000000001	0.03524825999999999	0.03848750000000001	0.04327802000000001	0.048931340000000004	0.0666577	0.09405515999999982	0.13522203999999996	0.3254437869822485			basta
0.03165114233333333	0.025445579774356054	0.000955131	0.003263686	0.0267084	0.0923304	0.139996	79.83522070394811	0.000955131	0.0701664	bssvs_forwards_Luzon_Cebu	0.0016392044	0.004980756	0.007299114000000001	0.009024806	0.01177882	0.014462000000000001	0.01721476	0.01881772	0.02047912	0.021868179999999997	0.028722800000000003	0.03105434	0.03297176	0.03487516	0.0423169	0.04734696	0.05377869999999999	0.0635223	0.07410173999999996	0.13201432	0.250875145857643			basta
0.035031479307692306	0.026146724230797513	0.000515455	0.0034946422500000004	0.02904435	0.10224190000000001	0.177892	242.61225078526067	0.000515455	0.08081810000000002	bssvs_forwards_Mindanao_Cebu	0.0013095084	0.0044602324999999995	0.008315721	0.01097844	0.0141937	0.016095975000000002	0.01850703	0.020767144999999997	0.02284136	0.026895545	0.032765785000000006	0.03685468	0.039407620000000004	0.04339642	0.048185575	0.051755039999999995	0.058179415000000005	0.06751229	0.08123162499999988	0.11876355000000009	0.5327868852459017			basta
0.05746698525	0.05191153314068978	0.000867477	0.005691796250000001	0.045648499999999995	0.16292642499999968	0.442711	295.0247137314625	0.00257304	0.136542	bssvs_forwards_NegrosOriental_Cebu	0.0044018131	0.007965864	0.01278004	0.017527575	0.02237612	0.024980475000000002	0.02843275	0.032541585	0.036290340000000004	0.04031288	0.049325125	0.05367614	0.05906542	0.06600001	0.073333575	0.08353232000000001	0.099898485	0.116771	0.13609644999999998	0.30043812999999997	1.3920454545454546			basta
0.029685114554687503	0.023605458871557513	0.000896413	0.0026718905000000003	0.0231963	0.0943694275	0.113176	94.572921669324	0.000896413	0.0813947	bssvs_forwards_OrientalMindoro_Cebu	0.0011606136	0.0038805695	0.006460311000000001	0.009321111	0.011195640000000001	0.014221949999999999	0.015251730000000002	0.017280214999999998	0.01846466	0.020390224999999998	0.026456375	0.02845712	0.031852214999999996	0.03395641	0.037171775	0.04403410000000001	0.04995742	0.06205039	0.08296184999999998	0.10509916900000005	0.24883359253499224			basta
0.7767946838053741	0.42275094436875404	0.012467	0.12494879999999998	0.72851	2.0578459999999996	3.96487	145.84392063814036	0.012467	1.43913	bssvs_forwards_Catanduanes_Luzon	0.051939536	0.2117478	0.3902438	0.4610916	0.5034754	0.548017	0.584793	0.6215396	0.6594022	0.690801	0.7588976000000001	0.7920246	0.83168	0.8724373999999999	0.912819	0.9698866	1.0295199999999998	1.1501780000000004	1.444014000000001	2.4616344	5.204081632653062	0.0		basta
0.0436970545625	0.044434833564807596	0.000310403	0.0007529131250000001	0.03057115	0.1368865	0.154978	16.0	0.000310403	0.106734	bssvs_forwards_Cebu_Luzon	0.00048740705000000005	0.00119542325	0.00277266	0.00424773	0.00482625	0.0137551875	0.01802715	0.019712725	0.020882499999999995	0.027720325	0.031189824999999997	0.0313312	0.039223825000000004	0.052597950000000004	0.066573725	0.0762713	0.090978875	0.1013077	0.118795	0.1477414	0.029806259314456032			basta
0.01934312357142857	0.014648610654471695	0.00120388	0.0034065090000000003	0.015924800000000003	0.050729354999999976	0.0581948	10.553963436507729	0.00120388	0.0352242	bssvs_forwards_Mindanao_Luzon	0.0020849316	0.0056091380000000005	0.008021094000000001	0.008107531000000001	0.009112274000000002	0.009904902500000002	0.010235707	0.01142587	0.01306476	0.015361730000000002	0.016128755	0.016869560000000002	0.018606575000000004	0.021300599999999996	0.026823	0.02909544	0.029613404999999992	0.03345237	0.04326390999999999	0.05520862199999998	0.026061057334326135			basta
0.13120897124096387	0.0956569820944384	0.000593103	0.005846114500000001	0.112719	0.32835185	0.395253	64.43948182041406	0.000593103	0.296265	bssvs_forwards_NegrosOriental_Luzon	0.0025723673400000003	0.012420690000000002	0.023407220000000003	0.029232849999999998	0.03904894	0.04313515	0.060152959999999964	0.07980672999999999	0.08764913999999999	0.10086878000000002	0.1280935	0.1384898	0.1682693	0.1849918	0.200147	0.21290520000000002	0.22592000000000004	0.26941	0.30912329999999993	0.3422121199999995	0.15857852502865877			basta
1.8732499936114242	0.7383470873221114	0.094756	0.7609345000000001	1.76401	3.60702	6.46143	479.78769205965256	0.623256	3.33714	bssvs_forwards_OrientalMindoro_Luzon	0.6484032	0.873371	1.05932	1.15843	1.24976	1.3356	1.43046	1.51886	1.59531	1.6752	1.8552200000000003	1.95205	2.05576	2.15933	2.27825	2.41006	2.57865	2.83319	3.25166	4.058674000000005	341.1538461538453			basta
0.02187608426058632	0.017118861103233123	0.000440676	0.0018871295000000001	0.0186845	0.06508725999999995	0.101677	209.76953265743205	0.000440676	0.0506548	bssvs_forwards_Catanduanes_Mindanao	0.0013434746	0.002996691	0.004049088	0.00606855	0.0077490940000000015	0.009146635	0.010757059999999999	0.01210356	0.01461194	0.01653104	0.02059491	0.02221316	0.02391421	0.0271323	0.030014899999999997	0.0329736	0.038440979999999965	0.04297778000000001	0.05134814999999999	0.080853434	0.6414542415378187			basta
0.02533211873222749	0.02001181924300137	0.00038417	0.0022613847500000004	0.02002655	0.08149572499999998	0.135838	712.302467390607	0.00038417	0.0642635	bssvs_forwards_Cebu_Mindanao	0.0014006794	0.004041780500000001	0.005713898	0.0079688765	0.009630434	0.0114423	0.013140500000000001	0.01461844499999999	0.01651744	0.018069990000000005	0.02275249	0.024751779999999994	0.027468589999999998	0.030242939999999996	0.0338044	0.03734076	0.042354739999999995	0.05087835000000002	0.06498778499999992	0.10125564999999993	2.273706896551724			basta
0.019232203846153848	0.01382340816274575	0.00086361	0.00217179425	0.01641815	0.055767552499999984	0.0717481	182.0	0.00137998	0.04097010000000001	bssvs_forwards_Luzon_Mindanao	0.0015264442000000001	0.0028184445000000004	0.004161382	0.00581424	0.00728245	0.0082095275	0.009529735	0.011153075	0.01251872	0.013531689999999999	0.018942075	0.020066	0.02288609	0.026079009999999986	0.027623775	0.030292620000000003	0.032305585	0.03583137	0.04095751	0.060198595999999986	0.36139793486894356			basta
0.02773247141548387	0.023558091046072666	0.000413167	0.0027638735	0.0216099	0.08229233	0.295291	537.7551221999954	0.000728925	0.0699365	bssvs_forwards_NegrosOriental_Mindanao	0.001547285	0.004210467000000001	0.006128748	0.008140796999999998	0.009773210000000001	0.0119051	0.0134041	0.0154326	0.0175809	0.01950618	0.023409750000000003	0.02623384	0.02981265	0.032588259999999994	0.03683955	0.0420876	0.048484959999999994	0.05706872	0.06985301	0.10471107999999994	2.012987012987013			basta
0.018901482572052396	0.013770660534933133	0.000878769	0.001947121	0.0157022	0.05283687999999991	0.0884343	161.96447170520003	0.000878769	0.0447862	bssvs_forwards_OrientalMindoro_Mindanao	0.0014570952	0.0027397120000000005	0.004715713999999999	0.006566584	0.0076282	0.00883585	0.01046124	0.011875199999999999	0.013647	0.014505200000000001	0.01725308	0.020011059999999997	0.021059980000000002	0.02258198	0.0245314	0.02770276	0.0323701	0.03642554000000001	0.045339399999999995	0.06762959199999999	0.4633751517604209			basta
0.05571731345454546	0.09604056294310628	0.00184106	0.0020609085	0.0280389	0.3371078499999999	0.577422	23.86553113166148	0.00184106	0.14793	bssvs_forwards_Catanduanes_NegrosOriental	0.0019002602	0.0032281700000000003	0.007432396	0.009956326	0.0112228	0.01225435	0.014215	0.01690351	0.021907580000000003	0.02306918	0.03211753	0.034827079999999996	0.0379279	0.05154625999999998	0.05457845	0.06200262	0.06742037	0.11260528000000006	0.18905429999999962	0.46280052000000016	0.10396975425330814			basta
0.0913187230623472	0.04670063157824723	0.0027103099999999996	0.0212065125	0.08472840000000001	0.206533625	0.356437	809.0370270485605	0.0130541	0.181508	bssvs_forwards_Cebu_NegrosOriental	0.014838765	0.028162925000000002	0.038105650000000005	0.044622474999999995	0.052419	0.059331999999999996	0.0641163	0.06895367499999999	0.0747287	0.08018839999999999	0.09086270000000006	0.09657390000000002	0.10175075	0.1089115	0.11649375	0.123824	0.134711	0.15047850000000002	0.1757805	0.22981565000000004	7.687969924812032			basta
0.03469084634146341	0.03292456569473231	0.00105902	0.00166194	0.0214443	0.130162	0.133185	41.0	0.00105902	0.0890786	bssvs_forwards_Luzon_NegrosOriental	0.0013001879999999999	0.00266351	0.00399634	0.00952552	0.01125	0.012281	0.013693	0.0150116	0.0175317	0.0204884	0.0251972	0.0300867	0.0388412	0.0402804	0.04447190000000001	0.0565115	0.0606306	0.0816188	0.0904684	0.1319758	0.07709665287702144			basta
0.043519132735042744	0.035625635557494144	0.0012237	0.004037792	0.0344392	0.12740289999999982	0.278582	113.32328468213433	0.0012237	0.114524	bssvs_forwards_Mindanao_NegrosOriental	0.0027427131	0.0066424265	0.008916842000000001	0.011885844999999999	0.014437160000000001	0.0173277	0.020973189999999996	0.02440548	0.0271316	0.030026535000000004	0.039281245	0.04398507999999999	0.05048977000000001	0.055366	0.060393775	0.06559932000000002	0.07161776	0.08521431000000004	0.11657919999999997	0.14281053999999993	0.47445255474452563			basta
0.04502701338181819	0.04668837031594274	0.000502216	0.002421681	0.0243114	0.14775154999999998	0.224121	55.0	0.000502216	0.134717	bssvs_forwards_OrientalMindoro_NegrosOriental	0.00129789196	0.003460202	0.0066955780000000015	0.01083431	0.01335952	0.013964500000000001	0.01537286	0.017749559999999998	0.02004192	0.0217099	0.030583210000000007	0.035147779999999997	0.04439855	0.051577999999999985	0.0569367	0.07348324	0.08920508999999999	0.11859280000000001	0.13833739999999997	0.18316254000000004	0.10396975425330814			basta
0.788710274782528	0.4938875475441224	0.000920479	0.13156035	0.6354615	2.0885024999999997	3.6475399999999993	346.0116610841838	0.00542568	1.78659	bssvs_forwards_Catanduanes_OrientalMindoro	0.04545854	0.24709675	0.35573760000000004	0.4036702	0.4446628	0.475155	0.5045421999999999	0.53569965	0.5687314	0.5986878999999999	0.6796765	0.7273071999999998	0.8050750500000001	0.8923036	0.9969859999999999	1.1198740000000005	1.2658744999999998	1.409638	1.785496	2.532690299999997	7.430939226519337			basta
0.07428038508000001	0.07327233696844465	0.000940724	0.001166168	0.055217600000000006	0.2695481749999999	0.327637	28.726286011932395	0.000940724	0.177114	bssvs_forwards_Cebu_OrientalMindoro	0.00098159294	0.0021603505000000003	0.005130883000000001	0.007047222	0.011615740000000001	0.0159941	0.01859214	0.023738259999999997	0.041481580000000004	0.047397475	0.06210775000000001	0.07727426	0.09371106	0.09819926999999999	0.11087	0.12164360000000002	0.1328302	0.1621381	0.19420359999999992	0.3079027399999999	0.09433962264150944			basta
0.9809258758735128	0.6233126289738339	0.00211267	0.11725059999999998	0.869338	2.611854999999999	4.33749	452.4460215174856	0.00211267	2.21754	bssvs_forwards_Luzon_OrientalMindoro	0.051686912	0.18356500000000006	0.2833606	0.3833078	0.4704196	0.538357	0.5985408	0.6546368	0.7255878	0.7955663999999999	0.9432532	1.005748	1.077714	1.19331	1.31157	1.4312800000000006	1.569512	1.8178260000000006	2.227619999999991	2.8652712	7.2393472348141445			basta
0.028710463571428566	0.022781891656653577	0.0035224	0.00503969175	0.022767	0.0727964275	0.07309	14.0	0.00819099	0.07309	bssvs_forwards_Mindanao_OrientalMindoro	0.0041293167	0.0065569835	0.009231693000000001	0.0114865495	0.01174064	0.01253725	0.01446866	0.01706238	0.01943204	0.021026620000000003	0.024195905	0.02444076	0.024988060000000003	0.026478929999999998	0.032420125	0.043812960000000005	0.05821020499999999	0.06777307000000002	0.072502855	0.072972571	0.026061057334326135			basta
0.21968821304545452	0.10988035726725569	0.0017222000000000001	0.026864900000000004	0.220467	0.43983975	0.583998	248.1783854450129	0.0017222000000000001	0.40003400000000006	bssvs_forwards_NegrosOriental_OrientalMindoro	0.007142694	0.042457100000000005	0.06514593000000002	0.092866135	0.1218958	0.1425185	0.1608182	0.17593809999999996	0.19038080000000004	0.20347165	0.232668	0.24746759999999995	0.26671815	0.2789422	0.29782274999999997	0.31532440000000006	0.32766589999999995	0.35822080000000006	0.4000791	0.47309841000000014	0.9734513274336285			basta
1.0670731707317074	0.41639848719065975	0.0	0.0	1.0	2.0	3.0		1.0	2.0	bssvs_nMigration_Catanduanes_Cebu	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	0.3254437869822485			basta
47.58703568827385	35.26076174282945	0.0	3.0	41.0	143.0	396.0		2.0	64.0	bssvs_nMigration_Catanduanes_Luzon	1.0	6.0	14.0	21.0	25.0	27.0	29.0	32.0	35.0	38.0	44.0	47.0	51.0	55.0	60.0	66.0	73.0	83.0	102.0	185.55999999999995	5.204081632653062			basta
1.1335504885993486	0.4483974003623586	0.0	1.0	1.0	2.0	4.0		1.0	2.0	bssvs_nMigration_Catanduanes_Mindanao	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	0.6414542415378187			basta
3.5090909090909093	5.8241919715280766	0.0	0.0	1.0	17.19999999999999	37.0		0.0	12.0	bssvs_nMigration_Catanduanes_NegrosOriental	0.0	0.7000000000000002	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	3.0	3.5	4.0	5.0	7.800000000000004	12.0	27.820000000000014	0.10396975425330814			basta
51.85492870427775	36.24083740895392	0.0	9.0	38.0	150.4000000000001	272.0		17.0	132.0	bssvs_nMigration_Catanduanes_OrientalMindoro	3.0	16.0	23.0	25.0	27.0	29.0	30.0	31.0	33.0	36.0	41.0	46.0	52.0	59.0	68.0	76.0	87.20000000000005	101.0	125.0	175.0	7.430939226519337			basta
5.558139534883721	6.15987641589127	0.0	0.0	3.0	22.57499999999999	25.0		0.0	21.0	bssvs_nMigration_Cebu_Catanduanes	0.0	0.0	1.0	1.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	5.0	9.0	13.0	17.0	21.0	23.0	0.5282555282555284			basta
0.5	1.2110601416389966	0.0	0.0	0.0	3.625	4.0		0.0	3.0	bssvs_nMigration_Cebu_Luzon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	2.0	3.25	3.8499999999999996	0.029806259314456032			basta
1.1352313167259787	0.5477048092430622	0.0	0.0	1.0	2.0	6.0		1.0	2.0	bssvs_nMigration_Cebu_Mindanao	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	4.0	2.273706896551724			basta
4.407475490196078	2.0550410270704424	0.0	1.0	4.0	10.0	20.0		1.0	5.0	bssvs_nMigration_Cebu_NegrosOriental	1.0	1.0	2.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	6.0	8.0	12.0	7.687969924812032			basta
1.38	2.989027553283127	0.0	0.0	0.0	7.099999999999994	19.0		0.0	4.0	bssvs_nMigration_Cebu_OrientalMindoro	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9500000000000028	1.0	1.0	1.0	2.0	2.0	2.6499999999999986	3.1000000000000014	4.0	13.609999999999978	0.09433962264150944			basta
38.237597911227155	32.107351736473326	0.0	2.0	30.0	124.75	263.0		0.0	63.0	bssvs_nMigration_Luzon_Catanduanes	1.0	4.0	8.0	10.0	12.0	14.0	18.0	21.0	24.0	27.25	34.0	37.0	42.25	47.0	51.0	58.0	66.0	78.0	102.5	147.05000000000007	1.9839627521986554			basta
0.9844961240310077	0.5301016430251697	0.0	0.0	1.0	2.0	4.0		0.0	2.0	bssvs_nMigration_Luzon_Cebu	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.719999999999999	0.250875145857643			basta
0.9945054945054945	0.3861876672477832	0.0	0.0	1.0	2.0	2.0		0.0	2.0	bssvs_nMigration_Luzon_Mindanao	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	0.36139793486894356			basta
1.6097560975609757	1.6413111950585089	0.0	0.0	1.0	6.0	6.0		0.0	5.0	bssvs_nMigration_Luzon_NegrosOriental	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	3.0	4.0	5.0	6.0	0.07709665287702144			basta
75.96361355081555	52.661206715874776	0.0	8.0	66.0	217.52499999999986	336.0		5.0	113.0	bssvs_nMigration_Luzon_OrientalMindoro	4.0	12.0	19.0	25.0	33.0	38.0	44.0	48.0	54.0	60.0	72.0	77.79999999999995	84.0	91.0	100.0	114.0	125.0	144.70000000000005	177.0	250.34999999999968	7.2393472348141445			basta
2.506849315068493	1.7569171838386637	0.0	0.0	3.0	5.0	10.0		0.0	4.0	bssvs_nMigration_Mindanao_Catanduanes	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.3999999999999915	6.400000000000006	0.13894175866006855			basta
