regions	mean	X2_5_hpd	X97_5_hpd	X1	X2_5	X5	X10	X15	X20	X25	X30	X35	X40	X45	X50	X55	X60	X65	X70	X75	X80	X85	X90	X95	X97_5	X99	model	nSim	nSeq	protocol
Region2	2017.128773254184	2016.1624388937553	2018.1275674557514	2011.9448598791896	2015.7665302261569	2016.1831373548573	2016.4615117302471	2016.6257464908244	2016.7663572382885	2016.8684533471937	2016.9842693870467	2017.0756465843094	2017.1404787660856	2017.209691021599	2017.2955839944793	2017.351375085495	2017.4432936264457	2017.4988566497193	2017.548764027136	2017.6125983617167	2017.674946149196	2017.7430578421247	2017.8419549332914	2017.9520383899464	2018.0336689055466	2018.0902392014816	glm	1	500	biased_10
Region3	2016.4641430794363	2015.4460733287128	2017.3041466233649	2015.0989315092215	2015.2809751003963	2015.5140039115558	2015.7453780881765	2015.9287591303794	2016.0271736061381	2016.1444842367687	2016.2403441403114	2016.3132968657626	2016.388274078594	2016.460140584381	2016.5420453118868	2016.6162926460743	2016.685829212468	2016.7314856256735	2016.791887038286	2016.85221689956	2016.9095435929235	2017.004105541393	2017.0849163742216	2017.1995685268153	2017.2645918142427	2017.3358488101271	glm	1	500	biased_10
Region1	1989.4435701279417	1988.6969300526368	1990.0718832735133	1988.1465893870009	1988.3996397869698	1988.6995421879553	1988.9488281554209	1989.086533717296	1989.1916294611149	1989.2571593378002	1989.3249104619076	1989.382858619218	1989.432597116696	1989.4819398812701	1989.5217448612004	1989.5643761273227	1989.6027485234688	1989.6351607804588	1989.6751644338192	1989.7216790361465	1989.7607358193977	1989.7945632685428	1989.84566181049	1989.9134270526122	1989.9480863387869	1990.0140485293573	glm	1	500	biased_20
Region2	2017.6542177723861	2012.8467956116326	2018.592998459073	2012.318177269507	2012.5845937852782	2012.8581740789807	2017.1470281975496	2017.4536276168822	2017.6049587731559	2017.711871647763	2017.7849461540245	2017.8600546586242	2017.9188202083662	2017.9712412076856	2018.0192806436241	2018.0689256711737	2018.10994309943	2018.1431643978894	2018.183672395759	2018.2317995696135	2018.2764215918262	2018.3187245896167	2018.3618891203612	2018.430523548715	2018.4720394864667	2018.5455555293572	glm	1	500	biased_20
Region3	2013.4572021714898	2012.4848589177134	2014.270339112069	2012.1471828218585	2012.4129298281318	2012.5932844441597	2012.8291692305406	2012.996760037432	2013.0832909562228	2013.1768601507274	2013.240739905124	2013.3124924330484	2013.3666317015714	2013.4278531125522	2013.4818097246539	2013.5341105697016	2013.5800242389516	2013.643574593581	2013.7168547313709	2013.7840230574013	2013.8673805402439	2013.9578371699542	2014.0741786371327	2014.188024029986	2014.2528461334487	2014.366526518607	glm	1	500	biased_20
Region1	1989.4844675069678	1987.6639562912364	1991.0159803946938	1987.152350520182	1987.5185965166268	1987.791772334868	1988.216132487841	1988.5029640629093	1988.7137296774326	1988.8503428231224	1988.9748743899006	1989.1435913220248	1989.2734843171188	1989.37267080176	1989.518939792718	1989.6609718765803	1989.8202779290446	1989.9502560395022	1990.1045711861673	1990.276149038212	1990.400475653238	1990.5583116678686	1990.695349942144	1990.8308852253176	1990.9034923763093	1991.047504078719	glm	1	500	biased_50
Region2	2016.430833186201	2014.5636089764914	2017.901503711582	2014.0948155201818	2014.480069801078	2014.7342373348679	2015.1585974878408	2015.4454290629092	2015.6561946774325	2015.7952156614729	2015.929957442166	2016.0890682381246	2016.2191186141865	2016.3193734625002	2016.4616479904212	2016.6102484858632	2016.7641103410078	2016.904441920502	2017.0470361861671	2017.2210472969803	2017.3472405608245	2017.5007766678684	2017.6471017522836	2017.7761164246983	2017.8459573763091	2017.9899690787188	glm	1	500	biased_50
Region3	2013.1938231682707	2011.593337974362	2014.8162431754533	2010.9506210895777	2011.403448636552	2011.6564184065444	2011.9745520600757	2012.2740770138632	2012.4902815967941	2012.641005943934	2012.7702418058086	2012.891377277722	2013.0109208055687	2013.1435562361141	2013.255289915878	2013.3774972905119	2013.5097500945817	2013.6176576375751	2013.7146357214124	2013.8385062356722	2013.9652630161152	2014.0922610211983	2014.239366920621	2014.469692949621	2014.6921475059235	2014.817071791629	glm	1	500	biased_50
Region1	1989.1660446044216	1987.978664238034	1990.0607930148462	1987.4226887248544	1987.6599026820197	1987.9782663919962	1988.2771726024146	1988.4784030741782	1988.6685892121318	1988.825961284505	1988.9361886495174	1989.0302954936722	1989.153241944501	1989.2398600263907	1989.303154893529	1989.3669452474755	1989.4341451314447	1989.5128344674024	1989.5739094372411	1989.6417258216554	1989.6909026659182	1989.7643791098164	1989.844523761408	1989.9300612730788	1989.9757769558753	1990.0146065411404	glm	1	500	uniformS_10
Region2	2014.8610553014607	2011.1051203976338	2016.9165871519738	2010.815854965853	2011.0024006473725	2011.1732867189007	2011.458584845638	2011.6621722975303	2011.8455459418572	2014.299356994059	2014.8828608244403	2015.1882399359204	2015.3944314399535	2015.585402335706	2015.7432238713468	2015.8719538145829	2015.961047653857	2016.1115607555407	2016.2168944487914	2016.3051187820342	2016.4196970798564	2016.5392632496312	2016.6229328273025	2016.771862843761	2016.8721718771428	2016.95507409718	glm	1	500	uniformS_10
