regions	mean	X2_5_hpd	X97_5_hpd	X1	X2_5	X5	X10	X15	X20	X25	X30	X35	X40	X45	X50	X55	X60	X65	X70	X75	X80	X85	X90	X95	X97_5	X99	model	nSim	nSeq	protocol
Region3	2012.2337271939075	1988.2194511576038	2015.4696097016954	1987.4517679783353	1988.0985201207757	1988.4828772583712	2012.6537898088475	2013.099574166782	2013.3732443322172	2013.566452407626	2013.727490735039	2013.8690794588877	2013.9958094784172	2014.1021765365208	2014.200293640191	2014.3070982815582	2014.402188319719	2014.4965963170316	2014.57256328368	2014.641930006465	2014.7528108730987	2014.8602440745735	2014.9957040985628	2015.210205098067	2015.4191030759516	2015.7400343379666	dta	1	500	maxPerRegion_20
Region1	2003.716750995886	1988.164475571262	2018.8381872548523	1987.6543291321545	1987.930737557859	1988.216869727752	1988.4931160064345	1988.633944481573	1988.7697541967461	1988.8881230022803	1988.9999628523974	1989.13923142062	1989.2861009681064	1994.3673401929732	2003.238122064685	2017.1237596725935	2017.6186314693282	2017.798469580256	2017.968463795531	2018.0755514341652	2018.2124301960764	2018.296527362333	2018.4213696147078	2018.5843836523245	2018.716004203979	2018.8345192311679	dta	1	500	maxPerRegionYear_20
Region2	2002.5160853445018	1988.0101940710745	2019.0284671896836	1987.4773239798017	1987.704982374383	1988.009763993337	1988.3100296551243	1988.4800530218508	1988.6366443807503	1988.744056947787	1988.8651427196519	1988.9728455545828	1989.0555177116896	1989.206394110892	1989.4193607330062	2016.2776142495807	2017.6097304239695	2017.9200053614704	2018.0788706069154	2018.235818286172	2018.3647086649087	2018.49351160601	2018.590702394685	2018.746740306736	2018.8476141237777	2018.9442479590205	dta	1	500	maxPerRegionYear_20
Region3	2013.471442668853	2012.6909347004982	2015.250638302189	1987.9720671112018	2000.2004919856613	2012.9286703286878	2013.32132182617	2013.4884772797295	2013.6132914958275	2013.7342081021143	2013.8261500740632	2013.908614659773	2013.9733096937487	2014.040454092494	2014.1144851527338	2014.1908636490703	2014.2495531871548	2014.3266748905428	2014.397500929276	2014.4978724677408	2014.5998036837827	2014.7056743766705	2014.8465981544323	2015.0358963464932	2015.2102865528734	2015.4257380594108	dta	1	500	maxPerRegionYear_20
Region1	1997.9355982128575	1987.154444167442	2018.4195390238697	1986.3722267747517	1986.7283654804064	1987.260498156474	1987.7101195146158	1987.9814861816242	1988.1900947991207	1988.3658177685188	1988.5485578711066	1988.6905565352058	1988.844281518539	1989.0241144310678	1989.1719633767002	1989.3747963102187	1989.540519496324	1989.8948415909595	2015.7647425538619	2016.6422010496988	2017.0190817580099	2017.377930680122	2017.6150268002132	2017.94844043447	2018.224320911681	2018.3982581231369	dta	1	500	uniformS_10
Region2	2011.9440644036588	1989.036899911886	2017.8397303207964	1987.240916201201	1988.0575994852218	1989.822804455205	2009.5277581924809	2009.9989957103342	2010.3574556496637	2010.615438630903	2010.8682062513183	2011.1361784632984	2011.394778406809	2011.65797241045	2012.0790899247127	2014.071884289247	2014.720953530514	2015.0723788126438	2015.3448885569092	2015.6101971141786	2015.8535522222355	2016.1065885208495	2016.4398486142054	2016.936649923975	2017.5705336164324	2017.8400068149426	dta	1	500	uniformS_10
Region3	2005.5814835705903	1987.0723669299869	2014.4262201713423	1986.32189026469	1986.7313729084874	1987.1792690919801	1987.6336012689626	1988.01887770919	1988.3222056130116	1988.6617460978835	2010.346159717834	2011.7385945269655	2012.1573002562873	2012.441074087781	2012.6486985895217	2012.7803201680704	2012.9348586986175	2013.0692084207146	2013.2075715360354	2013.3270238205264	2013.4905117539056	2013.6253290089717	2013.8057236991062	2014.0348752992284	2014.2384175849265	2014.4993291847245	dta	1	500	uniformS_10
Region1	2004.123013494338	1997.8874485305282	2011.6674612145134	1997.459875535325	1997.7732992238778	1997.9843409916057	1998.334712494796	1998.6010497721954	1998.8588354639594	2000.1781969299109	2001.8036053356332	2002.5545581393674	2003.1590321387202	2003.464707152923	2003.6890692233396	2003.8828571821482	2004.0373054668532	2004.2853864651106	2004.5004722306471	2009.9402984265437	2010.67761001455	2011.0024513122655	2011.2791036131136	2011.5063611240073	2011.6051763470105	2011.7709106875996	dta	1	500	uniformS_20
Region2	2015.642038389594	2006.0305950196328	2018.3256837340705	2004.7609330445123	2005.7269559613403	2006.2245027882539	2006.7209409964296	2013.1019292456642	2013.8909885094738	2016.4491961972537	2016.8385936384313	2017.0322505298752	2017.1699540285472	2017.2686292111077	2017.3807930430453	2017.4503945323795	2017.5417433759633	2017.620841897476	2017.6930587804584	2017.7771849820724	2017.8591690165922	2017.9284100258562	2018.0232034082626	2018.1331131517318	2018.2406866804251	2018.3441661689176	dta	1	500	uniformS_20
Region3	1995.4623485233803	1994.1562077936915	1996.074575583175	1993.8581206061406	1994.1079585958537	1994.3013289365272	1994.5916703706796	1994.7234057396765	1994.8280550477557	1994.909539682004	1995.0138308692058	1995.1040557886836	1995.1649694265961	1995.230146765989	1995.3008161142652	1995.3675352659955	1995.434592066807	1995.4907652936854	1995.5552878138344	1995.6210523768796	1995.6749618083152	1995.7497180785097	1995.8246250153006	1995.9430267182465	1996.042710409946	1996.592151069835	dta	1	500	uniformS_20
Region1	1995.0018065371162	1988.4802971661916	2018.9109837789704	1988.1643703545615	1988.3292117502433	1988.5357251893922	1988.7347258499924	1988.8397340681402	1988.9352635777057	1989.00321150121	1989.068183426186	1989.1376274337165	1989.1827295697726	1989.2260480148045	1989.2781165712527	1989.3188384723694	1989.3727004114514	1989.4375335765567	1989.5109810619285	1989.604779428553	2016.047847753554	2017.894000592611	2018.4738982005738	2018.7042310004676	2018.840293751774	2018.9110749340052	dta	1	500	maxPerRegionYear_10
Region2	2011.1184092360304	1988.7970666970427	2018.8400333959755	1988.5631422381139	1988.7286202721589	1988.8774706823872	1989.1068654665269	1989.312083799759	2005.335451779389	2011.6247900753756	2012.7421951257445	2015.6506576610732	2016.2025281258086	2016.627247468999	2017.1057840637877	2017.603986529507	2017.7878609620802	2017.9393724618694	2018.0642973880135	2018.1840023481393	2018.3076309632656	2018.425292263256	2018.5599939755782	2018.6762396177885	2018.789421662651	2018.8994637327587	dta	1	500	maxPerRegionYear_10
Region3	2015.9790427644539	2015.3279105662612	2016.8301881185223	2014.8778350706434	2015.2239658776648	2015.4049442817052	2015.6315939758995	2015.7653986387097	2015.8374492393164	2015.8969407313093	2015.9633658048735	2016.0166798798605	2016.0606022871093	2016.102226118851	2016.1498457572652	2016.2051695498456	2016.2490907617164	2016.2955623116402	2016.3444506623464	2016.3853313128275	2016.4549538191925	2016.5144768635964	2016.5934219382111	2016.6828708613702	2016.777717610801	2016.8612499876504	dta	1	500	maxPerRegionYear_10
Region1	1998.5948693786347	1988.6628091430864	2018.7864951477213	1988.2467316982697	1988.4868680217878	1988.6817383662396	1988.8425146805182	1988.9910066186012	1989.1151262244082	1989.2140358038896	1989.2874417152893	1989.3642682452282	1989.4239368863518	1989.5067062528992	1989.578996369884	1989.6504565055907	1989.7415873925004	1989.9245348048535	2017.3350709900449	2017.8015744711536	2018.044800560224	2018.2479718346112	2018.4159360492395	2018.5949094019265	2018.6765513444764	2018.7728198567647	dta	1	500	maxPerRegion_10
Region2	2001.4132732850571	1989.571083645549	2006.4965729395294	1988.6885677311004	1989.0151040250412	1993.9681750184727	1996.133161867987	1997.582840546132	1999.4687996560049	2000.0936831388635	2000.3870567583172	2000.6170183282545	2000.8544120003335	2001.059208377119	2001.2218979632166	2001.3921719716348	2001.5647765873514	2003.9736704985028	2005.147035744164	2005.3755748814935	2005.5802282078855	2005.7857954063584	2005.904207776294	2006.098141250931	2006.2543180079724	2006.4549187373545	dta	1	500	maxPerRegion_10
Region3	2008.7430209200543	1988.354544479212	2016.9097120151769	1987.9490647692114	1988.3164050901453	1988.4738613384293	1988.8821262101615	1989.118978019266	1989.3975986766966	1989.616869265927	2015.3568813296984	2015.595581880526	2015.7575521563447	2015.8814193535911	2015.9924726182874	2016.083578625483	2016.170684205861	2016.2424999527332	2016.3047753928233	2016.36935433995	2016.4368785707113	2016.507036906821	2016.6114932225785	2016.7723618683674	2016.8763365811947	2017.0103507686492	dta	1	500	maxPerRegion_10
Region1	2015.9976634291586	2011.8165984590275	2018.7734127530211	1988.4872965348793	1988.8302403142222	2011.861521603482	2013.436723883382	2013.8943112807774	2014.317689140019	2017.142745012409	2017.343306774151	2017.4847200899908	2017.578950973911	2017.6708103541962	2017.737886622197	2017.819789071643	2017.878260631334	2017.9365356026315	2018.003244685174	2018.0879905770437	2018.1465632541992	2018.239027396442	2018.3022546848026	2018.4446535483507	2018.5551839023158	2018.6601890112213	dta	33	500	maxPerRegion_20
Region2	2010.781245049906	2007.4984106954503	2015.1799460504124	1989.0751345601568	2007.1159826719022	2007.608525380119	2008.1681330283304	2008.5458622556584	2008.9305942883016	2009.2270045595035	2009.4839987608618	2009.686505181749	2009.8932570155093	2010.0612625337435	2010.2678038819745	2010.4476749220435	2010.6484246512593	2011.0898301647433	2013.4393317994745	2013.9309516795474	2014.2019616642317	2014.4268215660861	2014.6244551941086	2014.8526428211162	2015.0447650747208	2015.1832297154015	dta	33	500	maxPerRegion_20
Region3	1990.3753294501296	1986.9521191522372	2006.4300124413037	1987.7809493974498	1987.9684822702725	1988.1267891634427	1988.356453612138	1988.4607457488394	1988.5600030702344	1988.6393738526615	1988.7078307288941	1988.7778110290544	1988.8382728910196	1988.8909787906018	1988.9574306607537	1989.0260904543666	1989.0834859712172	1989.1266319922279	1989.1816095201186	1989.2554704107442	1989.333491972282	1989.420542548895	1989.5374011080492	2006.9398306554558	2018.2470017845633	2018.5885890400223	dta	33	500	maxPerRegion_20
Region1	2006.1594629779804	1996.081927474171	2013.9770519463486	1995.6139245668267	1995.9804645969803	1996.2711238189504	1996.7028840173784	1997.1622513887298	1999.088434571575	2000.6685072940368	2001.0521251709008	2001.4648237438616	2007.5906524676764	2008.2983331947294	2008.5940485927572	2008.9358689438275	2009.2062768663177	2009.5113333431011	2009.8740305426109	2012.254458744519	2012.850032112249	2013.0855714834129	2013.391444424351	2013.6534973655978	2013.914296601252	2014.166852402736	dta	33	500	biased_50
Region2	1988.5172504005188	1987.384117275926	1989.6882491673402	1986.8131232196458	1987.2235428080153	1987.4775706740088	1987.7690251575834	1987.899061800865	1988.0406847194827	1988.1435142300966	1988.2459144804998	1988.3219269343888	1988.3998438494227	1988.4845919706722	1988.57234566951	1988.6473324945912	1988.7199408276913	1988.784810346578	1988.8705095772204	1988.9499822135072	1989.026489575354	1989.1445549338619	1989.2583971373615	1989.3643976844764	1989.5564195422305	1989.7323665859235	dta	33	500	biased_50
Region3	1998.4686321934273	1997.306695516513	1999.6366961673402	1996.7615702196458	1997.1719898080153	1997.4260176740088	1997.7174721575834	1997.847508800865	1997.9891317194827	1998.0919612300966	1998.1943614804998	1998.2703739343888	1998.3528361947585	1998.4343964226462	1998.52197704823	1998.5992685564513	1998.6702587309394	1998.736963215281	1998.8202735899827	1998.899272052426	1998.9782972489018	1999.1012945541127	1999.2136667667373	1999.3176836145196	1999.5308752781793	1999.7032930489195	dta	33	500	biased_50
Region1	2010.8623026656787	1988.4866373315363	2018.5940459475812	1988.0796742474902	1988.323971047409	1988.5622783242159	1988.8226324714258	1989.058748344075	1989.3242106295918	2012.1936644775278	2013.8423420922093	2014.1906213299085	2016.8678319100234	2017.4731275052827	2017.665769002226	2017.7618622281116	2017.8525142795186	2017.9211780424275	2018.0108366526015	2018.0916142744077	2018.1775372077814	2018.255380918384	2018.3569394092644	2018.4423610333588	2018.5293975463655	2018.6022203177545	dta	33	500	uniform
Region2	2012.3455624117325	2010.8194034490737	2016.695586727456	1988.6867369047745	1989.0546294332917	2010.8496875680237	2011.6030216399395	2011.795644243864	2011.9210500512092	2012.0230129452734	2012.1180331147848	2012.2077007466241	2012.2968696369721	2012.3953816274325	2012.4953043051291	2012.6247605336034	2013.0043360971927	2013.5929623201125	2013.9594461310667	2014.8644388247496	2015.5053227399978	2015.7775891838176	2015.9931423141695	2016.2333269315025	2016.401037020942	2016.5339881642778	dta	33	500	uniform
Region3	1996.439774114002	1988.3792565551046	2018.8044405910052	1987.9171853677353	1988.1927891399782	1988.4300661867233	1988.6107361465856	1988.7269879316354	1988.8163670657223	1988.883152732754	1988.970849841128	1989.0352277065865	1989.0986312687562	1989.1619229367889	1989.237443193841	1989.29989325936	1989.3612478364407	1989.4625411092982	1989.5536412301012	2011.2724214332522	2017.953174014387	2018.2240149411425	2018.4064449712496	2018.5806636222953	2018.6754551625772	2018.7571080242847	dta	33	500	uniform
Region1	2013.9416627759504	2005.7822300868984	2018.182155648244	2004.939075826956	2005.425992412881	2005.827331263367	2006.207777151058	2006.6255119645841	2013.4646470637654	2013.8114140655043	2014.0744008244496	2014.259573873696	2014.437611440326	2014.6175367631308	2014.8184047850941	2015.3011681935657	2015.7867565239706	2016.3172078578789	2016.6145386063304	2016.8979107450773	2017.0778443655374	2017.3101738254954	2017.4889859992684	2017.7644679089124	2017.9442227066472	2018.1381743535617	dta	33	500	biased_20
Region2	1989.0054202740369	1987.6501225623037	1989.842153309715	1987.326071695718	1987.6310955704605	1987.8513243820148	1988.0650942985467	1988.2460136169134	1988.368029334986	1988.475407230577	1988.5696337473817	1988.6551977406664	1988.733381207968	1988.8005302473816	1988.8731001044355	1988.9499484825021	1989.0045689389547	1989.080076390848	1989.151137402751	1989.2223936086498	1989.287130264092	1989.3832372803076	1989.506534018561	1989.6785259610201	1989.8341141547148	1990.1336142870384	dta	33	500	biased_20
Region3	2011.563638779133	1998.1420789518581	2016.4374945779045	1997.4030107335655	1997.8781600989666	1998.3994163339598	1999.5486511184477	2005.334410439668	2008.2161141189038	2009.0340163946303	2012.26201866136	2012.6764646171075	2012.9376950142118	2013.2241418464032	2013.724345475156	2014.4286606620703	2014.786899798509	2014.9898701896968	2015.199293777677	2015.356948006547	2015.4942479197998	2015.629909402699	2015.8506902069769	2016.1374653258656	2016.3009346730553	2016.6050636315663	dta	33	500	biased_20
Region1	2000.9376068769834	1987.7154926063554	2018.0846504585627	1987.3117531829166	1987.5882363908838	1987.853706371292	1988.063910592951	1988.2675624543913	1988.4331975498844	1988.5330511533837	1988.6128584157027	1988.7562065048594	1988.867361988821	1989.0020627483882	1989.1341508719752	1989.4600446476802	2013.3505364331609	2016.7735855894337	2017.2005774678717	2017.4078126715046	2017.5505598224809	2017.7177900907136	2017.8230202486975	2017.9699300749655	2018.0613063360436	2018.1689182867617	dta	33	500	biased_10
Region2	2011.5796335410869	1987.8620656298806	2017.0195301077194	1987.8173698272496	1988.1752473755096	1988.718322841151	2010.5289867516406	2011.0235401460277	2011.402303140082	2011.6046897541814	2011.8681351087894	2012.1001664536177	2012.568105419024	2013.4875523583833	2013.9162292754029	2014.1709740144786	2014.405630918377	2014.5874650220426	2014.891105951846	2015.097418680595	2015.379947580705	2015.6722930851672	2016.0370715056677	2016.8563676548272	2017.4375960447437	2017.9013283483544	dta	33	500	biased_10
Region3	2005.5055728278758	1988.0943177493946	2017.8507645536897	1987.736545425639	1988.010719088047	1988.254429270368	1988.5334572333152	1988.7096760005793	1988.8782769068782	1989.0362179687897	1989.313948920608	1989.7043796637427	1999.951448551509	2006.979014711246	2016.3011425415166	2016.5660854830855	2016.7659757416045	2016.9236260595967	2017.0279656056264	2017.1733868417	2017.2997216632255	2017.400977012055	2017.5218487603715	2017.6925370481833	2017.837227702296	2017.9651176343993	dta	33	500	biased_10
Region1	1996.7808306420784	1987.9824464446867	2018.7590239781055	1987.5789088445388	1987.805515732935	1988.0141173877375	1988.2099771655426	1988.332559177332	1988.4767207735565	1988.5469284416836	1988.6385412844643	1988.7297618058572	1988.79501113717	1988.8605521470286	1988.9453412286225	1989.0383777027323	1989.1298293914058	1989.2176468911448	1989.40318058	2016.5510339450097	2017.9119317402872	2018.143640430161	2018.3445182494265	2018.5445249880559	2018.6593329511977	2018.756165311006	dta	33	500	maxPerRegionYear_10
Region2	2010.6424719845402	1988.2126520242648	2018.8563161979214	1987.5892137433564	1987.8384560196212	1988.2173907755466	1988.503096946296	1988.7672664401834	1989.091920200187	2012.9994346136334	2015.7600694128175	2016.0450663590605	2016.2632692713742	2016.4358355031181	2016.5767472959217	2016.7125430830436	2016.8234964461135	2016.959988146302	2017.0630303295845	2017.199506811663	2017.3584381203168	2017.5069941018946	2018.066389496833	2018.4823484888277	2018.6511544997952	2018.8092741759187	dta	33	500	maxPerRegionYear_10
Region3	2014.2660073911927	1988.5139812658103	2018.3798061989382	1988.3113256526638	1988.4771498467317	1988.8343363358274	2010.5157811329125	2011.1496024644061	2011.725945560983	2013.4401840377884	2016.4379766568356	2016.821491557029	2017.0526414575804	2017.1849416534428	2017.2900038707248	2017.376742610912	2017.4579522188099	2017.5556298382703	2017.6446139740422	2017.7269304566241	2017.8039179578163	2017.8906212362467	2018.002534492135	2018.2014874875026	2018.3752502018885	2018.5724827632218	dta	33	500	maxPerRegionYear_10
Region1	2010.9328195423736	1988.3200482202546	2018.2599997031102	1987.9911634208167	1988.3229725612173	1988.4887511038496	1988.852071446362	1989.2898775794504	2010.9490357430975	2011.196325301765	2011.3892410059607	2011.5659064814358	2011.7548915278273	2011.9514357760017	2015.8830534241406	2016.9200444403095	2017.1603066000985	2017.36199311285	2017.4844337265572	2017.5862820594714	2017.715389880155	2017.8398258441337	2017.9720066670584	2018.1711705271737	2018.2772909923647	2018.5094761624157	dta	33	500	maxPerRegionYear_20
