regions	mean	X2_5_hpd	X97_5_hpd	X1	X2_5	X5	X10	X15	X20	X25	X30	X35	X40	X45	X50	X55	X60	X65	X70	X75	X80	X85	X90	X95	X97_5	X99	model	nSim	nSeq	protocol
Region2	2002.1391097066562	1987.1063206176038	2016.6664740670533	1986.5027362203962	1986.9529680226979	1987.312647718647	1987.8714494771007	1988.202270144853	1988.519802921628	1988.762610726009	1989.038509301194	1989.2549878053828	1989.5710172405084	1990.073919138605	2012.1829196012213	2013.2984646568086	2013.8781071063156	2014.3191697718607	2014.5962778446399	2014.8168007888876	2015.1019573574224	2015.4009643280526	2015.7047692447804	2016.2612419813292	2016.5611257162248	2017.0698408937985	dta	1	150	biased_10
Region3	1999.617149220659	1986.3241196004628	2013.620519019776	1985.9361911088126	1986.4133661616418	1986.8862250745701	1987.4950029710371	1987.9529320809881	1988.1982998207054	1988.418657762874	1988.69320200395	1988.97067261876	1989.2745838140359	1989.6883350511666	1990.4005205404183	2009.6012171392563	2010.3145523951694	2010.6402280409666	2011.0051862930259	2011.3424487455009	2011.7158128955252	2012.1757271592617	2012.6074828761202	2013.3975861566778	2013.9230481267825	2014.3870295755762	dta	1	150	biased_10
Region1	1992.1096818912781	1987.0978280735358	2017.4790817548158	1987.05633268485	1987.3410500106913	1987.6115672269832	1987.9346489953405	1988.23027929592	1988.4117211855305	1988.6311361824805	1988.741533817904	1988.859755102142	1988.9589836301182	1989.0694290097383	1989.2008740402762	1989.3334547776262	1989.4399466847326	1989.5696698355923	1989.6831982355914	1989.815463113237	1989.9974124287858	1990.260737873817	2015.6485073006259	2017.3455201030706	2017.7472766382964	2018.093896369455	dta	1	150	maxPerRegion_20
Region2	2007.2257106170814	2004.6225558293654	2017.6782695100535	1988.1185886774888	1988.6832758250225	2004.6043408619928	2005.9733906554877	2006.4951444949356	2006.8521577328104	2007.1033690639258	2007.311741105802	2007.515918582795	2007.72719951991	2007.9400185519166	2008.1379203220008	2008.3521076245643	2008.5190256294409	2008.6911629918263	2008.868543187689	2009.0477857683718	2009.227271529695	2009.441225195397	2009.694170021797	2010.003054401123	2010.21861740736	2011.058269593357	dta	1	150	maxPerRegion_20
Region3	2012.3015477772205	1989.1494335616997	2015.8723378896104	1987.7124411484106	1988.4505297174092	1989.2276173203866	2012.4409428230883	2012.8393871473131	2013.0724968797913	2013.3389096080814	2013.4592437979202	2013.6125036438855	2013.7527298216885	2013.8454991325045	2013.935655947771	2014.0398773372924	2014.1831659240286	2014.2713955775996	2014.3804430510202	2014.4913257697037	2014.6090254875571	2014.7374629587198	2014.9255365101235	2015.1567714998816	2015.3374183942735	2015.6911814458226	dta	1	150	maxPerRegion_20
Region1	2000.900318530945	1999.293533837347	2002.3692152492042	1998.8982267115377	1999.2024373209597	1999.4462875205763	1999.7980799025233	2000.044699488364	2000.2210829769317	2000.3550647683335	2000.4903981703956	2000.6432344148398	2000.7747724948151	2000.8590179565795	2000.945647102757	2001.0194402876748	2001.132426470345	2001.2243616079388	2001.3177810360914	2001.423031771596	2001.5365382128755	2001.6504085457825	2001.8268530871228	2002.071279681687	2002.3349653752125	2002.6219714872495	dta	1	150	biased_50
Region2	1994.9571499376796	1993.4206745007746	1996.3942944355151	1992.9913777115378	1993.2955883209597	1993.5394385205764	1993.8912309025234	1994.137850488364	1994.3142339769317	1994.4482157683335	1994.5835491703956	1994.7363854148398	1994.8659837494808	1994.9498303910339	1995.0350651928695	1995.112423785154	1995.2209464888738	1995.3057403592422	1995.4000497622906	1995.5137253844744	1995.615247494689	1995.7351036651037	1995.9017563318369	1996.145208820776	1996.3123713564291	1996.5312161138156	dta	1	150	biased_50
Region3	2006.1187935948399	2004.602356539871	2007.651829032136	2004.1767277242334	2004.4156180004456	2004.7026782577238	2005.0730804254586	2005.300962002665	2005.4700033344052	2005.6132010057495	2005.724402105645	2005.900499821633	2006.0166918543634	2006.106122097769	2006.209037723409	2006.2788783563276	2006.3750278323323	2006.4677629923885	2006.5743032979426	2006.6827731066123	2006.7673100253633	2006.898906876653	2007.0756186156757	2007.2884271469504	2007.4996536362862	2007.6912788632646	dta	1	150	biased_50
Region1	2003.9587704344528	1986.5292812429195	2018.274048487585	1985.8226065970707	1986.4077284571163	1986.7598014043044	1987.2192025339666	1987.6099175193367	1987.927444721862	1988.1894967986013	1988.4785446410394	1988.8080855883895	1989.1514490633106	2014.4422996757025	2015.3693734357114	2015.912633640264	2016.2149370115565	2016.471916452632	2016.7221809230764	2016.9307823040492	2017.1437663566867	2017.3679531618543	2017.6570434128498	2017.979654855847	2018.1983554450444	2018.3912318454534	dta	1	150	uniformS_20
Region2	1998.6697967867196	1985.710858817176	2013.973972284745	1985.238040044353	1985.6646097565267	1985.9851884519087	1986.5397538795232	1986.8832583230076	1987.1403149632113	1987.395598393197	1987.628515638786	1987.8949026755017	1988.0951967906226	1988.3753552235294	1988.6686227442092	1989.3817137703854	2011.2945512219349	2011.8262602952161	2012.176280233569	2012.5009477064766	2012.7268401552387	2013.0097837559833	2013.276381596707	2013.64363561252	2013.956704067635	2014.250104661569	dta	1	150	uniformS_20
Region3	2009.082445387925	2007.1484943124049	2011.1461728384088	2006.5269581087146	2006.8982733567939	2007.2892241953407	2007.8145182017267	2008.0511265504229	2008.2945254247422	2008.469318007775	2008.6245889419786	2008.7917247691507	2008.9247959332326	2009.0799383350677	2009.2174426734084	2009.3708850056114	2009.485304582935	2009.6125400970236	2009.7408952078144	2009.8778421085153	2010.0229284057993	2010.2162216236131	2010.3930688815367	2010.6776013810777	2010.956659010017	2011.260510033165	dta	1	150	uniformS_20
Region1	2015.673648310867	2004.1069643348535	2018.8265763673592	1988.8573401302406	1992.1896441637116	2004.1107167060186	2015.6510062145276	2015.9235190582735	2016.0669682511373	2016.1850649097694	2016.322928383126	2016.4248409489314	2016.520432346816	2016.636050183622	2016.7317711461287	2016.8435625291418	2016.9633579049218	2017.1530667596423	2017.2952666555675	2017.4911254352974	2017.6255113550012	2017.8294793882887	2017.9691798081437	2018.1704718404221	2018.3455716128094	2018.526702369175	dta	1	150	maxPerRegionYear_10
Region2	1990.7980642410764	1988.0166875722307	2018.1849659502766	1987.9174067115678	1988.176947805505	1988.315611841618	1988.506573541295	1988.63959861626	1988.7334913695793	1988.7898587654918	1988.8514612638128	1988.9392122158708	1988.992976254367	1989.0565720618883	1989.1085496190567	1989.1513855619967	1989.2145079115478	1989.2928030482358	1989.3562938279492	1989.4231372398442	1989.5185633632389	1989.618409863434	1989.73247218575	2017.8186272457315	2018.5120130321613	2018.6767862916456	dta	1	150	maxPerRegionYear_10
Region3	2014.9336853686002	2014.6274184881963	2017.142023155466	1988.6629402593317	1989.1846198689927	2014.7554037476873	2015.135198770551	2015.295707296451	2015.3978199175665	2015.5018615723486	2015.5751445752567	2015.627786651448	2015.6940357824885	2015.7894074504984	2015.8500072290112	2015.919692293635	2015.9731856443425	2016.0424470830735	2016.1114387273167	2016.17952117358	2016.2568339558738	2016.3464473303097	2016.473389407453	2016.6928824920597	2016.8643558773463	2017.093971032132	dta	1	150	maxPerRegionYear_10
Region1	1999.7289103588878	1988.6791981184726	2018.7510011342347	1988.1623322179307	1988.3674276257282	1988.7137059869	1988.9819994672605	1989.1558986330217	1989.257609633524	1989.3599832612767	1989.4627437490435	1989.5411896226556	1989.6232918622695	1989.710634080658	1989.7918766242747	1989.9006801332891	1990.0354283722402	2016.8061887638642	2017.4938831093268	2017.7841578235088	2017.9730438068493	2018.1493818287781	2018.3278584613913	2018.510251289853	2018.6119029365134	2018.6743759880603	dta	1	150	maxPerRegion_10
Region2	2007.6974680673093	1988.801038003027	2010.2726635927902	1988.6339472358454	1988.8450898701778	1989.2193138771065	2007.8672897615495	2008.3542623321732	2008.5741047498016	2008.7589453796916	2008.898568390909	2009.0076847085452	2009.1022806885487	2009.2055587691134	2009.271061044872	2009.3492886502354	2009.4178851609122	2009.5186650180656	2009.587632227818	2009.6690269769251	2009.7297957497708	2009.8150246532327	2009.9538519569821	2010.1509758555922	2010.3780461137733	2016.3213773443408	dta	1	150	maxPerRegion_10
Region3	2008.4876189441459	1988.4436098355038	2017.0690252888219	1987.912696508241	1988.3040931748565	1988.55190648449	1988.876320489391	1989.1939360061501	1989.42244475017	1989.701485907568	2014.4863026995822	2015.211622689959	2015.5780308549952	2015.769503155852	2015.8689321722532	2015.958481384748	2016.0439985019673	2016.1413867332233	2016.2305968638875	2016.3177458337434	2016.4380555495993	2016.5293164421582	2016.6674843966512	2016.8489362382418	2017.0407727616991	2017.1774993291174	dta	1	150	maxPerRegion_10
Region1	2002.291411780649	1987.1925190483564	2018.036704518764	1986.4946022707627	1986.879888910992	1987.370014795053	1987.8145014750683	1988.1214468211306	1988.3418139958073	1988.575765931428	1988.8371052129937	1989.0520829201182	1989.2703084164045	1989.5192730761742	1989.973467197253	2015.1208942685569	2015.6443668662407	2016.0036932150167	2016.3391732937341	2016.5431195737833	2016.794466564685	2017.1129113851555	2017.4022825015982	2017.6673395369123	2017.9263076466773	2018.1039983291714	dta	1	150	biased_20
Region2	2000.3985544050204	1986.5561249257598	2013.8491284993913	1985.7718551660257	1986.2513723847087	1986.7340288124858	1987.1986043073277	1987.5594171497453	1987.8640560896033	1988.0949182799527	1988.323394276272	1988.6322138727644	1988.9412584429865	1989.237723048177	2010.2979851319758	2011.2100073616539	2011.6711301516902	2011.934772040564	2012.156929449918	2012.3640182745874	2012.5417014576174	2012.7903955182046	2013.0636476781467	2013.3545191264789	2013.6563498313417	2013.951019459336	dta	1	150	biased_20
Region3	1995.9723858962047	1994.1248028972095	1997.7083629220886	1993.107982479818	1993.7452972251756	1994.2427005271952	1994.6763575340967	1994.9821828750673	1995.2133733747548	1995.4054344612814	1995.5740245712786	1995.710660504338	1995.8448817957078	1995.9479172517053	1996.0734467121415	1996.2132455569508	1996.3621852318765	1996.502556880254	1996.6195738093447	1996.7325873377426	1996.8509780977722	1996.9942662130106	1997.1561865379563	1997.3448118003623	1997.5137869757073	1997.668364944024	dta	1	150	biased_20
Region1	1989.6259865495902	1987.9789078997765	1990.5157049124236	1987.6496716868264	1987.9121527860132	1988.224931442772	1988.6079381323939	1988.7488256307963	1988.890762335931	1988.9925040053959	1989.0821898933484	1989.1474521244445	1989.2433197956477	1989.3236844194628	1989.3921488009532	1989.4791094856541	1989.561911556957	1989.652389171678	1989.734924039627	1989.8249208934208	1989.9175736224045	1990.0161391613635	1990.1405931382528	1990.3130540292327	1990.4922832073923	1991.0513702433543	dta	1	150	biased_2.5
Region2	2010.4212724506874	2008.6826390191811	2012.2354382513759	2008.4283127734266	2008.7994945176695	2009.255922222106	2009.6435400312082	2009.8474574951429	2009.9672505687486	2010.0550992845235	2010.157418116187	2010.2519632678348	2010.3590618007822	2010.448458828177	2010.530288431955	2010.6283262866334	2010.6989106658523	2010.7728499214454	2010.8527086179217	2010.9618594346148	2011.0638678090463	2011.201445440895	2011.4385246342886	2012.0065294219096	2012.62025136489	2013.316044311503	dta	1	150	biased_2.5
Region3	2012.614613324896	2010.9351278179422	2014.3088373794615	2010.1438080328255	2010.8470720498194	2011.2137554922838	2011.5893943665587	2011.871422190321	2012.0839954415226	2012.2120582722753	2012.3315738811405	2012.4155026162312	2012.5272506262431	2012.6199567615197	2012.7024429039627	2012.824588525126	2012.8983366008672	2013.0104590951555	2013.1085139654372	2013.2256410954237	2013.3442389079366	2013.5124310618555	2013.711625518929	2014.010339431264	2014.2379901909724	2014.4873882488616	dta	1	150	biased_2.5
Region1	2005.011496446657	1998.422508845056	2010.0229408021985	1997.3054527472802	1997.8385921865636	1998.5381900893155	2000.0405077838582	2000.6277759956697	2000.947637087296	2001.2814872710578	2001.592466757432	2002.2068742002675	2004.714943264415	2005.768103223349	2006.6118034228703	2007.2110095626765	2007.4961388450317	2007.7705477519557	2007.9642202700877	2008.153918303826	2008.4193415871475	2008.699687114947	2008.9764557825883	2009.3843281422257	2009.6438068767984	2009.9091720777558	dta	1	150	biased_5
Region2	2012.3598100048696	2008.199390130948	2017.184259680427	1994.4391118186595	2006.2115568845932	2008.5038388531898	2009.2181776552547	2009.7632828917347	2010.1338184204355	2010.6375683003826	2011.1360652861292	2011.6928249705707	2011.9915096423642	2012.3571343401663	2012.8644492847957	2013.526899637692	2014.0364638745477	2014.389568784469	2014.5784969782133	2014.7711330749296	2014.9888353975489	2015.2076618514945	2015.4444137070577	2015.9095300529439	2016.6703463779043	2017.1739634841679	dta	1	150	biased_5
Region3	1994.99634955513	1992.6185515471795	1996.3184944562631	1992.1923063506426	1992.670969029345	1993.0802797044828	1993.4551393187646	1993.7254726899373	1993.9375751078467	1994.0900888571668	1994.2234375080034	1994.3562494177456	1994.443566823338	1994.5540057252915	1994.625162405975	1994.7504423704113	1994.8634859851584	1994.967442398945	1995.060214560269	1995.1711363653826	1995.3254736285576	1995.486906547444	1995.7065251675722	1995.9991941720803	1996.5704921988568	2013.3897183673494	dta	1	150	biased_5
Region1	2009.1012701321124	1987.766509537411	2015.8897416872844	1987.6396833008978	1987.9288564246244	1988.2858316892118	1988.941330274824	1990.1165146898866	2009.8251550539107	2010.3374697284553	2010.7690045754089	2011.0039493289053	2011.3623472946388	2011.6764654618835	2011.965432283091	2012.666608064651	2013.2339635588146	2013.61494521297	2013.9190776563	2014.1423524162533	2014.3523809723001	2014.5915491979083	2014.8508599972365	2015.4802685069817	2016.2129653418585	2016.8362500201886	dta	33	150	biased_2.5
Region2	1993.5651519610506	1987.3585787779502	2016.7752085344755	1987.028522856627	1987.408043907675	1987.6141045274765	1987.9239036524148	1988.196480836358	1988.3421327422236	1988.460984267475	1988.583737260763	1988.7022943516733	1988.7990277496922	1988.9131808995787	1989.0628335805825	1989.1824559563686	1989.2924505902276	1989.439318567757	1989.5692212708916	1989.7856266438785	1990.122396495454	2012.5462570397347	2015.556144764181	2016.567630892574	2016.89087113772	2017.3283036088	dta	33	150	biased_2.5
Region3	2008.2511704257126	1997.8644466959363	2016.1412016082404	1988.4877774998192	1989.2170085360538	1998.254662288836	1998.911328497659	1999.3882922938467	1999.8207689925637	2003.1069398802597	2005.5186129019414	2006.1024366628067	2006.4859530140645	2007.063100110009	2012.4979258657563	2013.2799955716443	2013.635583826508	2013.8446118335605	2014.1098161499294	2014.2778856736272	2014.5335721249	2014.7395666704688	2014.9588416555023	2015.4177389001093	2015.8460637835776	2016.1606799049227	dta	33	150	biased_2.5
Region1	2000.3719572511422	1987.7388492184307	2017.8563800913462	1987.4270513525403	1987.7023009981444	1987.9291225646855	1988.3903223951295	1988.5978750593817	1988.765839041764	1988.8929774245983	1989.0303710165579	1989.1440281564128	1989.2888487144965	1989.4846009907099	1989.6797868033811	1990.1540660895603	2012.9441461202891	2013.7718820186856	2014.1059459850385	2014.5017971403904	2014.951302916483	2015.5980969033421	2016.744436704235	2017.5701788869624	2017.8410391677473	2018.1273743895367	dta	33	150	uniformS_10
Region2	2003.6996251551798	1987.9807349345908	2018.0467659146168	1987.4935076822587	1987.7210287711562	1988.1069121177973	1988.4699491616282	1988.7303908278882	1988.9270179097025	1989.129462970893	1989.367423409397	1989.6641766040555	1990.092766549152	2010.4498245176655	2011.181565954355	2012.1100272746512	2012.886798215981	2013.727535339379	2014.2025145164805	2014.5432321718574	2014.9357389949284	2015.5817123500908	2016.8104434427066	2017.5906496785979	2017.8985256618344	2018.0669116310605	dta	33	150	uniformS_10
Region3	2007.6985946551572	1996.9101488883816	2016.8909076229972	1988.7940394810241	1989.9161398439774	1997.084865589527	1997.6944231495895	1998.0203530423473	1998.4302431130482	1999.1585064436085	2000.3900857582312	2000.8664932941322	2001.2334916437849	2001.8272909787804	2014.308583366038	2014.7649979826583	2015.0152997208831	2015.2828515702097	2015.4413384494774	2015.6241142974973	2015.7928624707076	2015.9597630432143	2016.1682319266015	2016.4282630331675	2016.6709809993736	2016.856780076943	dta	33	150	uniformS_10
Region1	2002.8783520477996	1988.0445034225836	2018.4877075761592	1987.6957493990544	1987.9047338381704	1988.1718421125502	1988.5300146502905	1988.7261083907217	1988.8293369845926	1988.9843322579977	1989.0778675775155	1989.198442381147	1989.3146481754825	1989.4634583502404	1989.8269473440416	2016.80643329802	2017.2306490314902	2017.4858495782166	2017.620489246983	2017.7737382242585	2017.890287626442	2018.016516757464	2018.1400825013122	2018.3479569986412	2018.4402116026615	2018.529332255415	dta	33	150	maxPerRegion_20
Region2	2009.2225619148587	2005.5668668705416	2014.066953827754	1988.5843759557242	1988.9749669309213	2006.4676964173623	2007.3200106548784	2007.66799940339	2007.8771835622083	2008.191054116395	2008.449994604321	2008.682656045738	2009.0661462296664	2009.5221924540276	2009.77592586027	2010.051604753778	2010.3455485785526	2010.646207945611	2011.0457391148323	2011.9000435429157	2012.3826491903	2012.753059214961	2012.9894324699833	2013.311897802654	2013.5987781735266	2014.0106314827199	dta	33	150	maxPerRegion_20
Region3	2004.1801241519365	1988.2983796562248	2018.348563820118	1987.8087829817323	1988.1805795440025	1988.3757558692896	1988.6387011235893	1988.848732435771	1989.0001457180474	1989.1543308289533	1989.3392578349647	1989.5037272865632	1989.7144772999504	2005.342552404102	2012.0873157413062	2016.7560386404357	2017.0731091408347	2017.2745196027831	2017.4160758882238	2017.558863760608	2017.6726063348685	2017.803007907399	2017.9386321238026	2018.1054837984057	2018.2885258187034	2018.4314500273822	dta	33	150	maxPerRegion_20
Region1	2003.2934309094658	1988.0030893917028	2017.819163515424	1987.5258531752615	1987.8368780449373	1988.0613832757092	1988.306825334465	1988.440897994285	1988.5873257059886	1988.715514783137	1988.8220037182286	1988.956791694749	1989.1010979992814	1989.3124036758904	2010.5986480444253	2016.408815916597	2016.6837266192194	2016.8780715108248	2017.0035769145234	2017.0990188609126	2017.204736729758	2017.3105420736147	2017.4329392941927	2017.577432372363	2017.6715355301371	2017.818053050054	dta	33	150	uniform
Region2	2010.4366609577128	2005.414342215696	2014.7855448341556	1988.2482777624837	1988.9230380504725	2005.8076035046295	2009.2125865320616	2009.588042568983	2009.8564093574557	2010.0173127998912	2010.1581820425927	2010.2787718019588	2010.429320962099	2010.541671584464	2010.6823607487709	2010.834926363259	2010.9489113495265	2011.1041395435798	2011.3751782443983	2011.8236636539914	2013.3106686923347	2013.681683747869	2013.9156673570258	2014.2462065326906	2014.4617492257562	2014.7858758942552	dta	33	150	uniform
Region3	2002.8379352310985	1988.007434816001	2017.8798305823645	1987.5573669345642	1987.858529274875	1988.0717664549654	1988.2901131220492	1988.4520675747451	1988.574067773846	1988.727621802455	1988.8254995163227	1988.9108131253788	1989.0214585855263	1989.1496619949037	2010.5335274079152	2015.8683750076557	2016.48880278981	2016.854641903002	2017.0803390754133	2017.2540524758717	2017.392750457358	2017.4868675736907	2017.599914554989	2017.7413550222725	2017.8353124705461	2017.8987499316854	dta	33	150	uniform
Region1	2012.5803347963476	1989.832358844457	2017.9065148934394	1988.8639344071555	1989.2952077625175	1989.8782492024986	2010.2308055740693	2010.7497915464915	2011.1589140876476	2011.4394934602312	2011.7706435740529	2011.9929428430978	2012.3194836664209	2012.6695210965038	2013.328785695954	2015.9123320704387	2016.2846401139993	2016.5016611223741	2016.732175760159	2016.8684677326016	2017.0208778530982	2017.1346721495934	2017.314701989019	2017.4837607954266	2017.6452259887587	2017.8135855059243	dta	33	150	biased_10
Region2	1991.2330634089403	1987.5256454615696	2015.7027638792815	1987.8149018644508	1988.0608408916996	1988.3736921929897	1988.5817011102042	1988.7677492807709	1988.8863338095457	1988.9973502183352	1989.083435860778	1989.1867916241076	1989.2554265761607	1989.3378533953796	1989.4138933560544	1989.4806307981894	1989.5577047296067	1989.6266256110316	1989.7091925362424	1989.786874015375	1989.9062709070524	1990.0188721641448	1990.2466652157677	2015.5984967175596	2017.3556148673551	2017.7425621817342	dta	33	150	biased_10
Region3	2004.2694476536094	1996.7730769981717	2011.8164922696658	1996.214067705306	1996.662417019733	1996.8746578340865	1997.2478825757998	1997.4125887430441	1997.603289802367	1997.7624469087277	1997.9015981722212	1998.0551965437899	1998.2856084618097	1998.5702463833604	2000.1987206902777	2010.0687556460603	2010.3565134124822	2010.5725823011185	2010.7504172234403	2010.883071732224	2011.0351602637659	2011.1646168895666	2011.2857906421232	2011.53117377571	2011.7204641869948	2011.8922400945264	dta	33	150	biased_10
Region1	2011.2948543766088	1988.0639136306509	2018.386640105276	1987.8311413598435	1988.069469390929	1988.3351075785679	1988.7412907329178	1989.1434783294849	2012.4596512172586	2013.2228248566232	2013.5046719737618	2013.6459529851645	2013.8500015518448	2014.2050609179944	2014.7104770347273	2015.970260869022	2016.613095148761	2016.98326589596	2017.2277817429008	2017.4751129191513	2017.6992038132744	2017.847437516373	2018.051247934575	2018.2946510476054	2018.4201917005278	2018.58688648683	dta	33	150	maxPerRegionYear_20
Region2	1994.7498580112858	1987.7643116008878	2018.6006663179658	1987.4280587274513	1987.6616079674568	1987.876860565938	1988.1204287463236	1988.3124423555425	1988.4388935285267	1988.5721468610022	1988.641582653026	1988.7073288700283	1988.761966482963	1988.8163567517859	1988.8732677117277	1988.9312763717853	1989.0121240635506	1989.0960698418994	1989.21855852569	1989.3969695093579	2014.6846481383084	2016.9398830517732	2017.737052081531	2018.3510630921446	2018.5322353882816	2018.6751462029245	dta	33	150	maxPerRegionYear_20
Region3	2013.352664193059	2010.5913337920665	2018.5972853502433	1988.0814543513663	1988.6176095643314	2010.5754105812005	2011.4624467300052	2011.745349144212	2011.885982368847	2012.0470673126408	2012.1680169217907	2012.3031986815508	2012.4648440720507	2012.678784372132	2013.015289938938	2015.9862614735775	2016.4851806946149	2016.7810145046383	2016.9819918683597	2017.1408894112292	2017.2819559770307	2017.428289277857	2017.617703186661	2017.8947673422235	2018.0701543942573	2018.2223413481358	dta	33	150	maxPerRegionYear_20
Region1	2005.7747404368044	1991.0714576201224	2013.7848611392753	1988.17653674584	1989.093332037903	1991.4439277587314	1992.1273353732201	1992.6512983159141	1993.149700442236	2005.135885007737	2005.9254146897877	2006.450276537257	2006.7327081876667	2007.0721086499393	2007.4026904556554	2007.6871308608154	2011.0406672140132	2011.9390570298651	2012.2581380279628	2012.469265681981	2012.6778008861338	2012.8760257458066	2013.052276494267	2013.2361821131296	2013.4744940281626	2013.8481336935822	dta	33	150	biased_20
