regions	value	model	nSim	nSeq	protocol
Region5	1998.9863010000001	simulation	41	150	maxPerRegion_20
Region6	2003.553425	simulation	41	150	maxPerRegion_20
Region7	NA	simulation	41	150	maxPerRegion_20
Region1	1989.882192	simulation	41	150	maxPerRegionYear_10
Region2	2014.775343	simulation	41	150	maxPerRegionYear_10
Region3	2016.139173	simulation	41	150	maxPerRegionYear_10
Region4	2000.491632	simulation	41	150	maxPerRegionYear_10
Region5	1999.013699	simulation	41	150	maxPerRegionYear_10
Region6	2012.141905	simulation	41	150	maxPerRegionYear_10
Region7	2012.778517	simulation	41	150	maxPerRegionYear_10
Region1	1989.882192	simulation	41	150	uniformS_10
Region2	2011.367655	simulation	41	150	uniformS_10
Region3	2013.01971	simulation	41	150	uniformS_10
Region4	1997.797493	simulation	41	150	uniformS_10
Region5	1995.945737	simulation	41	150	uniformS_10
Region6	2008.104641	simulation	41	150	uniformS_10
Region7	2010.5297329999999	simulation	41	150	uniformS_10
Region1	1989.882192	simulation	41	150	uniformS_2.5
Region2	2014.153425	simulation	41	150	uniformS_2.5
Region3	2010.989042	simulation	41	150	uniformS_2.5
Region4	2003.372446	simulation	41	150	uniformS_2.5
Region5	2010.857535	simulation	41	150	uniformS_2.5
Region6	2010.3506849999999	simulation	41	150	uniformS_2.5
Region7	2012.12108	simulation	41	150	uniformS_2.5
Region1	1989.882192	simulation	41	150	maxPerRegion_2.5
Region2	2014.391781	simulation	41	150	maxPerRegion_2.5
Region3	2011.227398	simulation	41	150	maxPerRegion_2.5
Region4	2001.326028	simulation	41	150	maxPerRegion_2.5
Region5	1999.799327	simulation	41	150	maxPerRegion_2.5
Region6	2003.221918	simulation	41	150	maxPerRegion_2.5
Region7	2012.359436	simulation	41	150	maxPerRegion_2.5
Region1	1989.882192	simulation	41	150	maxPerRegionYear_50
Region2	2013.5890410000002	simulation	41	150	maxPerRegionYear_50
Region3	2016.111775	simulation	41	150	maxPerRegionYear_50
Region4	2014.90137	simulation	41	150	maxPerRegionYear_50
Region5	1998.9863010000001	simulation	41	150	maxPerRegionYear_50
Region6	NA	simulation	41	150	maxPerRegionYear_50
Region7	NA	simulation	41	150	maxPerRegionYear_50
Region1	1989.882192	simulation	41	150	biased_20
Region2	2003.9917810000002	simulation	41	150	biased_20
Region3	2007.923287	simulation	41	150	biased_20
Region4	2004.8803200000002	simulation	41	150	biased_20
Region5	NA	simulation	41	150	biased_20
Region6	NA	simulation	41	150	biased_20
Region7	NA	simulation	41	150	biased_20
Region1	1989.882192	simulation	41	150	uniform
Region2	2014.539726	simulation	41	150	uniform
Region3	2015.802463	simulation	41	150	uniform
Region4	2003.232877	simulation	41	150	uniform
Region5	1998.778082	simulation	41	150	uniform
Region6	2009.076712	simulation	41	150	uniform
Region7	NA	simulation	41	150	uniform
Region1	1989.882192	simulation	41	150	maxPerRegionYear_2.5
Region2	2014.813699	simulation	41	150	maxPerRegionYear_2.5
Region3	2016.1064920000001	simulation	41	150	maxPerRegionYear_2.5
Region4	2012.387911	simulation	41	150	maxPerRegionYear_2.5
Region5	1998.767124	simulation	41	150	maxPerRegionYear_2.5
Region6	2012.180261	simulation	41	150	maxPerRegionYear_2.5
Region7	2012.781354	simulation	41	150	maxPerRegionYear_2.5
Region1	1989.882192	simulation	41	150	uniformS_50
Region2	2011.903608	simulation	41	150	uniformS_50
Region3	2007.1775810000001	simulation	41	150	uniformS_50
Region4	2010.3748420000002	simulation	41	150	uniformS_50
Region5	2006.144704	simulation	41	150	uniformS_50
Region6	NA	simulation	41	150	uniformS_50
Region7	NA	simulation	41	150	uniformS_50
Region1	1989.882192	simulation	41	150	biased_10
Region2	2009.038356	simulation	41	150	biased_10
Region3	2008.857534	simulation	41	150	biased_10
Region4	2007.194536	simulation	41	150	biased_10
Region5	2001.835616	simulation	41	150	biased_10
Region6	NA	simulation	41	150	biased_10
Region7	NA	simulation	41	150	biased_10
Region1	1989.882192	simulation	41	150	maxPerRegionYear_5
Region2	2014.5534240000002	simulation	41	150	maxPerRegionYear_5
Region3	2016.150131	simulation	41	150	maxPerRegionYear_5
Region4	2000.50259	simulation	41	150	maxPerRegionYear_5
Region5	1998.59726	simulation	41	150	maxPerRegionYear_5
Region6	2012.2676180000003	simulation	41	150	maxPerRegionYear_5
Region7	2012.324994	simulation	41	150	maxPerRegionYear_5
Region1	1989.882192	simulation	41	150	biased_2.5
Region2	2014.812157	simulation	41	150	biased_2.5
Region3	2014.350408	simulation	41	150	biased_2.5
Region4	1998.3586050000001	simulation	41	150	biased_2.5
Region5	1995.531507	simulation	41	150	biased_2.5
Region6	2009.430137	simulation	41	150	biased_2.5
Region7	NA	simulation	41	150	biased_2.5
Region1	1989.882192	simulation	41	150	maxPerRegion_5
Region2	2012.838356	simulation	41	150	maxPerRegion_5
Region3	2013.460274	simulation	41	150	maxPerRegion_5
Region4	1998.554645	simulation	41	150	maxPerRegion_5
Region5	1997.076712	simulation	41	150	maxPerRegion_5
Region6	2010.3196730000002	simulation	41	150	maxPerRegion_5
Region7	2010.377049	simulation	41	150	maxPerRegion_5
Region1	1989.882192	simulation	41	150	uniformS_20
Region2	2013.394521	simulation	41	150	uniformS_20
Region3	2014.021918	simulation	41	150	uniformS_20
Region4	2011.263815	simulation	41	150	uniformS_20
Region5	2006.465754	simulation	41	150	uniformS_20
Region6	2007.775343	simulation	41	150	uniformS_20
Region7	NA	simulation	41	150	uniformS_20
Region1	1989.882192	simulation	41	150	maxPerRegion_10
Region2	2012.841096	simulation	41	150	maxPerRegion_10
Region3	2007.6246580000002	simulation	41	150	maxPerRegion_10
Region4	2010.7623030000002	simulation	41	150	maxPerRegion_10
Region5	1997.9150690000001	simulation	41	150	maxPerRegion_10
Region6	2010.207658	simulation	41	150	maxPerRegion_10
Region7	2011.0000080000002	simulation	41	150	maxPerRegion_10
Region1	1989.882192	simulation	41	150	maxPerRegionYear_20
Region2	2014.931507	simulation	41	150	maxPerRegionYear_20
Region3	2016.111775	simulation	41	150	maxPerRegionYear_20
Region4	2015.361644	simulation	41	150	maxPerRegionYear_20
Region5	1998.70137	simulation	41	150	maxPerRegionYear_20
Region6	2003.553425	simulation	41	150	maxPerRegionYear_20
Region7	NA	simulation	41	150	maxPerRegionYear_20
Region1	1989.882192	simulation	41	150	maxPerRegion_50
Region2	2011.1490760000002	simulation	41	150	maxPerRegion_50
Region3	2007.0915420000001	simulation	41	150	maxPerRegion_50
Region4	2010.4013180000002	simulation	41	150	maxPerRegion_50
Region5	1996.546336	simulation	41	150	maxPerRegion_50
Region6	NA	simulation	41	150	maxPerRegion_50
Region7	NA	simulation	41	150	maxPerRegion_50
Region1	1989.347945	simulation	38	150	maxPerRegionYear_20
Region2	2011.4656479999999	simulation	38	150	maxPerRegionYear_20
Region3	2011.4957029999998	simulation	38	150	maxPerRegionYear_20
Region4	2012.4986299999998	simulation	38	150	maxPerRegionYear_20
Region5	1990.271233	simulation	38	150	maxPerRegionYear_20
Region6	NA	simulation	38	150	maxPerRegionYear_20
Region7	NA	simulation	38	150	maxPerRegionYear_20
Region1	1989.347945	simulation	38	150	maxPerRegion_20
Region2	2009.684931	simulation	38	150	maxPerRegion_20
Region3	2006.5753419999999	simulation	38	150	maxPerRegion_20
Region4	2009.1397259999999	simulation	38	150	maxPerRegion_20
Region5	1990.271233	simulation	38	150	maxPerRegion_20
Region6	2000.230676	simulation	38	150	maxPerRegion_20
Region7	NA	simulation	38	150	maxPerRegion_20
Region1	1989.347945	simulation	38	150	maxPerRegionYear_50
Region2	2009.742465	simulation	38	150	maxPerRegionYear_50
Region3	2008.36198	simulation	38	150	maxPerRegionYear_50
Region4	2012.616438	simulation	38	150	maxPerRegionYear_50
Region5	1990.328768	simulation	38	150	maxPerRegionYear_50
Region6	NA	simulation	38	150	maxPerRegionYear_50
Region7	NA	simulation	38	150	maxPerRegionYear_50
Region1	1990.789041	simulation	38	150	maxPerRegion_10
Region2	2013.166247	simulation	38	150	maxPerRegion_10
Region3	2014.926027	simulation	38	150	maxPerRegion_10
Region4	2010.416438	simulation	38	150	maxPerRegion_10
Region5	2010.136986	simulation	38	150	maxPerRegion_10
Region6	2006.523287	simulation	38	150	maxPerRegion_10
Region7	NA	simulation	38	150	maxPerRegion_10
Region1	1991.528767	simulation	38	150	uniformS_5
Region2	2013.5726020000002	simulation	38	150	uniformS_5
Region3	2013.0054790000002	simulation	38	150	uniformS_5
Region4	2011.087671	simulation	38	150	uniformS_5
Region5	2010.5398750000002	simulation	38	150	uniformS_5
Region6	2005.810367	simulation	38	150	uniformS_5
Region7	NA	simulation	38	150	uniformS_5
Region1	1989.347945	simulation	38	150	maxPerRegion_50
Region2	2010.2273969999999	simulation	38	150	maxPerRegion_50
Region3	2007.158904	simulation	38	150	maxPerRegion_50
Region4	2008.668493	simulation	38	150	maxPerRegion_50
Region5	1990.194522	simulation	38	150	maxPerRegion_50
Region6	NA	simulation	38	150	maxPerRegion_50
Region7	NA	simulation	38	150	maxPerRegion_50
Region1	1989.347945	simulation	38	150	uniformS_20
Region2	2013.657534	simulation	38	150	uniformS_20
Region3	2011.183322	simulation	38	150	uniformS_20
Region4	2008.906849	simulation	38	150	uniformS_20
Region5	2006.383561	simulation	38	150	uniformS_20
Region6	1999.899169	simulation	38	150	uniformS_20
Region7	NA	simulation	38	150	uniformS_20
Region1	1991.528767	simulation	38	150	uniform
Region2	2011.635616	simulation	38	150	uniform
Region3	2013.550557	simulation	38	150	uniform
Region4	2014.397552	simulation	38	150	uniform
Region5	2009.353424	simulation	38	150	uniform
Region6	2014.583561	simulation	38	150	uniform
Region7	NA	simulation	38	150	uniform
Region1	1989.347945	simulation	38	150	uniformS_50
Region2	2013.383561	simulation	38	150	uniformS_50
Region3	2011.22179	simulation	38	150	uniformS_50
Region4	2009.479452	simulation	38	150	uniformS_50
Region5	1990.019178	simulation	38	150	uniformS_50
Region6	NA	simulation	38	150	uniformS_50
Region7	NA	simulation	38	150	uniformS_50
Region1	1989.347945	simulation	38	150	maxPerRegionYear_10
Region2	2011.542113	simulation	38	150	maxPerRegionYear_10
Region3	2014.416438	simulation	38	150	maxPerRegionYear_10
Region4	2011.339725	simulation	38	150	maxPerRegionYear_10
Region5	2008.704109	simulation	38	150	maxPerRegionYear_10
Region6	NA	simulation	38	150	maxPerRegionYear_10
Region7	NA	simulation	38	150	maxPerRegionYear_10
Region1	1991.528767	simulation	38	150	biased_10
Region2	2012.095891	simulation	38	150	biased_10
Region3	2016.632877	simulation	38	150	biased_10
Region4	2013.9358789999999	simulation	38	150	biased_10
Region5	NA	simulation	38	150	biased_10
Region6	NA	simulation	38	150	biased_10
Region7	NA	simulation	38	150	biased_10
Region1	1989.947945	simulation	38	150	maxPerRegion_5
Region2	2010.6136979999999	simulation	38	150	maxPerRegion_5
Region3	2011.783434	simulation	38	150	maxPerRegion_5
Region4	2009.1616439999998	simulation	38	150	maxPerRegion_5
Region5	2010.580823	simulation	38	150	maxPerRegion_5
Region6	2003.9528329999998	simulation	38	150	maxPerRegion_5
Region7	NA	simulation	38	150	maxPerRegion_5
Region1	1991.528767	simulation	38	150	biased_20
Region2	2013.156164	simulation	38	150	biased_20
Region3	2014.181803	simulation	38	150	biased_20
Region4	2010.871233	simulation	38	150	biased_20
Region5	NA	simulation	38	150	biased_20
Region6	2005.927704	simulation	38	150	biased_20
Region7	NA	simulation	38	150	biased_20
Region1	1989.347945	simulation	38	150	maxPerRegion_2.5
Region2	2011.276607	simulation	38	150	maxPerRegion_2.5
Region3	2010.654794	simulation	38	150	maxPerRegion_2.5
Region4	2008.5808220000001	simulation	38	150	maxPerRegion_2.5
Region5	2008.528767	simulation	38	150	maxPerRegion_2.5
Region6	2004.186443	simulation	38	150	maxPerRegion_2.5
Region7	NA	simulation	38	150	maxPerRegion_2.5
Region1	1991.528767	simulation	38	150	biased_2.5
Region2	2011.79726	simulation	38	150	biased_2.5
Region3	2014.972603	simulation	38	150	biased_2.5
Region4	2014.28836	simulation	38	150	biased_2.5
Region5	2007.4876709999999	simulation	38	150	biased_2.5
Region6	2005.86213	simulation	38	150	biased_2.5
Region7	NA	simulation	38	150	biased_2.5
Region1	1989.347945	simulation	38	150	maxPerRegionYear_5
Region2	2017.652055	simulation	38	150	maxPerRegionYear_5
Region3	2014.4301380000002	simulation	38	150	maxPerRegionYear_5
Region4	2011.073973	simulation	38	150	maxPerRegionYear_5
Region5	2010.235617	simulation	38	150	maxPerRegionYear_5
Region6	2003.607628	simulation	38	150	maxPerRegionYear_5
Region7	NA	simulation	38	150	maxPerRegionYear_5
Region1	1989.347945	simulation	38	150	uniformS_2.5
Region2	2009.153424	simulation	38	150	uniformS_2.5
Region3	2008.257616	simulation	38	150	uniformS_2.5
Region4	2008.1073430000001	simulation	38	150	uniformS_2.5
Region5	1990.958904	simulation	38	150	uniformS_2.5
Region6	2003.59095	simulation	38	150	uniformS_2.5
Region7	NA	simulation	38	150	uniformS_2.5
Region1	1990.224658	simulation	38	150	maxPerRegionYear_2.5
Region2	2010.983562	simulation	38	150	maxPerRegionYear_2.5
Region3	2013.90685	simulation	38	150	maxPerRegionYear_2.5
Region4	2017.558905	simulation	38	150	maxPerRegionYear_2.5
Region5	2009.391781	simulation	38	150	maxPerRegionYear_2.5
Region6	2004.722225	simulation	38	150	maxPerRegionYear_2.5
Region7	NA	simulation	38	150	maxPerRegionYear_2.5
Region1	1991.528767	simulation	38	150	biased_5
Region2	2011.164384	simulation	38	150	biased_5
Region3	2014.263014	simulation	38	150	biased_5
Region4	2013.0865860000001	simulation	38	150	biased_5
Region5	2009.980822	simulation	38	150	biased_5
Region6	NA	simulation	38	150	biased_5
Region7	NA	simulation	38	150	biased_5
Region1	1992.322404	simulation	38	150	biased_50
Region2	2016.245691	simulation	38	150	biased_50
Region3	2014.08392	simulation	38	150	biased_50
Region4	2005.851171	simulation	38	150	biased_50
Region5	NA	simulation	38	150	biased_50
Region6	NA	simulation	38	150	biased_50
Region7	NA	simulation	38	150	biased_50
Region1	1991.528767	simulation	38	150	uniformS_10
Region2	2010.802739	simulation	38	150	uniformS_10
Region3	2014.830137	simulation	38	150	uniformS_10
Region4	2009.954637	simulation	38	150	uniformS_10
Region5	1992.060274	simulation	38	150	uniformS_10
Region6	2007.073972	simulation	38	150	uniformS_10
Region7	NA	simulation	38	150	uniformS_10
Region1	1989.065753	simulation	23	150	uniform
Region2	2015.515068	simulation	23	150	uniform
Region3	2014.330061	simulation	23	150	uniform
Region4	2005.6821909999999	simulation	23	150	uniform
Region5	2013.361643	simulation	23	150	uniform
Region6	2003.69589	simulation	23	150	uniform
Region7	1999.339725	simulation	23	150	uniform
Region1	1989.065753	simulation	23	150	uniformS_10
Region2	2012.5732910000002	simulation	23	150	uniformS_10
Region3	2009.904109	simulation	23	150	uniformS_10
Region4	2007.2739720000002	simulation	23	150	uniformS_10
Region5	2009.835616	simulation	23	150	uniformS_10
Region6	2001.717808	simulation	23	150	uniformS_10
Region7	1996.8328760000002	simulation	23	150	uniformS_10
Region1	1989.065753	simulation	23	150	maxPerRegionYear_10
Region2	2015.441784	simulation	23	150	maxPerRegionYear_10
Region3	2012.6712320000001	simulation	23	150	maxPerRegionYear_10
Region4	2015.100254	simulation	23	150	maxPerRegionYear_10
Region5	2013.904109	simulation	23	150	maxPerRegionYear_10
Region6	2004.586301	simulation	23	150	maxPerRegionYear_10
Region7	2002.383561	simulation	23	150	maxPerRegionYear_10
Region1	1989.065753	simulation	23	150	maxPerRegion_20
Region2	2016.180822	simulation	23	150	maxPerRegion_20
Region3	2012.7753420000001	simulation	23	150	maxPerRegion_20
Region4	2004.032877	simulation	23	150	maxPerRegion_20
Region5	2013.679452	simulation	23	150	maxPerRegion_20
Region6	2002.2547940000002	simulation	23	150	maxPerRegion_20
Region7	2000.5698630000002	simulation	23	150	maxPerRegion_20
Region1	1989.065753	simulation	23	150	uniformS_5
Region2	2011.424657	simulation	23	150	uniformS_5
Region3	2008.835616	simulation	23	150	uniformS_5
Region4	1999.512328	simulation	23	150	uniformS_5
Region5	2001.172602	simulation	23	150	uniformS_5
Region6	1997.4986290000002	simulation	23	150	uniformS_5
Region7	1994.7397250000001	simulation	23	150	uniformS_5
Region1	1989.50411	simulation	23	150	maxPerRegion_50
Region2	2014.607149	simulation	23	150	maxPerRegion_50
Region3	2012.122217	simulation	23	150	maxPerRegion_50
Region4	2003.303039	simulation	23	150	maxPerRegion_50
Region5	2010.111258	simulation	23	150	maxPerRegion_50
Region6	2001.0396289999999	simulation	23	150	maxPerRegion_50
Region7	1998.89208	simulation	23	150	maxPerRegion_50
Region1	1989.065753	simulation	23	150	maxPerRegion_10
Region2	2014.7294550000001	simulation	23	150	maxPerRegion_10
Region3	2013.104109	simulation	23	150	maxPerRegion_10
Region4	2004.38904	simulation	23	150	maxPerRegion_10
Region5	2013.19178	simulation	23	150	maxPerRegion_10
Region6	2003.873972	simulation	23	150	maxPerRegion_10
Region7	2000.0821910000002	simulation	23	150	maxPerRegion_10
Region1	1989.065753	simulation	23	150	maxPerRegionYear_5
Region2	2016.613699	simulation	23	150	maxPerRegionYear_5
Region3	2014.093151	simulation	23	150	maxPerRegionYear_5
Region4	2017.164384	simulation	23	150	maxPerRegionYear_5
Region5	2017.416438	simulation	23	150	maxPerRegionYear_5
Region6	2004.863014	simulation	23	150	maxPerRegionYear_5
Region7	1999.775874	simulation	23	150	maxPerRegionYear_5
Region1	1989.50411	simulation	23	150	biased_50
Region2	2014.8858380000001	simulation	23	150	biased_50
Region3	2012.140632	simulation	23	150	biased_50
Region4	2010.2420020000002	simulation	23	150	biased_50
Region5	1997.0940570000002	simulation	23	150	biased_50
Region6	2003.0666600000002	simulation	23	150	biased_50
Region7	NA	simulation	23	150	biased_50
Region1	1989.065753	simulation	23	150	maxPerRegionYear_50
Region2	2017.29315	simulation	23	150	maxPerRegionYear_50
Region3	2011.6582070000002	simulation	23	150	maxPerRegionYear_50
Region4	2017.09863	simulation	23	150	maxPerRegionYear_50
Region5	2013.865753	simulation	23	150	maxPerRegionYear_50
Region6	2004.79726	simulation	23	150	maxPerRegionYear_50
Region7	1999.5379890000002	simulation	23	150	maxPerRegionYear_50
Region1	1989.065753	simulation	23	150	maxPerRegion_5
Region2	2015.767123	simulation	23	150	maxPerRegion_5
Region3	2013.317808	simulation	23	150	maxPerRegion_5
Region4	2003.961643	simulation	23	150	maxPerRegion_5
Region5	2013.624657	simulation	23	150	maxPerRegion_5
Region6	2002.1999990000002	simulation	23	150	maxPerRegion_5
Region7	2000.5150680000002	simulation	23	150	maxPerRegion_5
Region1	1989.065753	simulation	23	150	biased_2.5
Region2	2015.797949	simulation	23	150	biased_2.5
Region3	2014.172603	simulation	23	150	biased_2.5
Region4	2013.556164	simulation	23	150	biased_2.5
Region5	2013.3315069999999	simulation	23	150	biased_2.5
Region6	2002.835616	simulation	23	150	biased_2.5
Region7	2000.764383	simulation	23	150	biased_2.5
Region1	1989.50411	simulation	23	150	uniformS_2.5
Region2	2015.887672	simulation	23	150	uniformS_2.5
Region3	2012.8849320000002	simulation	23	150	uniformS_2.5
Region4	2005.994521	simulation	23	150	uniformS_2.5
Region5	2011.545206	simulation	23	150	uniformS_2.5
Region6	2002.9294410000002	simulation	23	150	uniformS_2.5
Region7	1998.962228	simulation	23	150	uniformS_2.5
Region1	1989.50411	simulation	23	150	biased_20
Region2	2015.8465760000001	simulation	23	150	biased_20
Region3	2013.2575350000002	simulation	23	150	biased_20
Region4	2005.821918	simulation	23	150	biased_20
Region5	1991.7506850000002	simulation	23	150	biased_20
Region6	2001.9205480000003	simulation	23	150	biased_20
Region7	1999.05228	simulation	23	150	biased_20
Region1	1989.065753	simulation	23	150	biased_5
Region2	2016.657534	simulation	23	150	biased_5
Region3	2014.172602	simulation	23	150	biased_5
Region4	2004.520547	simulation	23	150	biased_5
Region5	1996.101369	simulation	23	150	biased_5
Region6	2002.731506	simulation	23	150	biased_5
Region7	NA	simulation	23	150	biased_5
Region1	1989.50411	simulation	23	150	uniformS_50
Region2	2016.468494	simulation	23	150	uniformS_50
Region3	2013.224658	simulation	23	150	uniformS_50
Region4	2005.641097	simulation	23	150	uniformS_50
Region5	2002.977476	simulation	23	150	uniformS_50
Region6	2002.353425	simulation	23	150	uniformS_50
Region7	1995.956165	simulation	23	150	uniformS_50
Region1	1989.065753	simulation	23	150	maxPerRegionYear_2.5
Region2	2015.850003	simulation	23	150	maxPerRegionYear_2.5
Region3	2012.29041	simulation	23	150	maxPerRegionYear_2.5
Region4	2014.342465	simulation	23	150	maxPerRegionYear_2.5
Region5	2014.660273	simulation	23	150	maxPerRegionYear_2.5
Region6	2014.3972600000002	simulation	23	150	maxPerRegionYear_2.5
Region7	2002.745205	simulation	23	150	maxPerRegionYear_2.5
Region1	1989.065753	simulation	23	150	maxPerRegion_2.5
Region2	2016.586301	simulation	23	150	maxPerRegion_2.5
Region3	2015.401294	simulation	23	150	maxPerRegion_2.5
Region4	2005.282191	simulation	23	150	maxPerRegion_2.5
Region5	2012.6410950000002	simulation	23	150	maxPerRegion_2.5
Region6	2003.3302560000002	simulation	23	150	maxPerRegion_2.5
Region7	2001.002739	simulation	23	150	maxPerRegion_2.5
Region1	1989.065753	simulation	23	150	biased_10
Region2	2013.638356	simulation	23	150	biased_10
Region3	2011.153424	simulation	23	150	biased_10
Region4	2002.802739	simulation	23	150	biased_10
Region5	2007.988869	simulation	23	150	biased_10
Region6	1999.712328	simulation	23	150	biased_10
Region7	1996.980822	simulation	23	150	biased_10
Region1	1989.065753	simulation	23	150	maxPerRegionYear_20
Region2	2016.709589	simulation	23	150	maxPerRegionYear_20
Region3	2016.449315	simulation	23	150	maxPerRegionYear_20
Region4	2015.5985400000002	simulation	23	150	maxPerRegionYear_20
Region5	2005.8328760000002	simulation	23	150	maxPerRegionYear_20
Region6	2005.2958910000002	simulation	23	150	maxPerRegionYear_20
Region7	2001.1671230000002	simulation	23	150	maxPerRegionYear_20
Region1	1989.50411	simulation	23	150	uniformS_20
Region2	2013.4631270000002	simulation	23	150	uniformS_20
Region3	2011.1829860000003	simulation	23	150	uniformS_20
Region4	2008.456959	simulation	23	150	uniformS_20
Region5	1992.6240820000003	simulation	23	150	uniformS_20
Region6	2000.5007940000003	simulation	23	150	uniformS_20
Region7	1997.597007	simulation	23	150	uniformS_20
Region1	1989.383562	simulation	42	150	maxPerRegionYear_20
Region2	2005.194521	simulation	42	150	maxPerRegionYear_20
Region3	2003.247249	simulation	42	150	maxPerRegionYear_20
Region4	2000.0547949999998	simulation	42	150	maxPerRegionYear_20
Region5	2001.895891	simulation	42	150	maxPerRegionYear_20
Region6	1999.7397259999998	simulation	42	150	maxPerRegionYear_20
Region7	1996.60548	simulation	42	150	maxPerRegionYear_20
Region1	1990.50411	simulation	42	150	maxPerRegion_50
Region2	2006.186302	simulation	42	150	maxPerRegion_50
Region3	1994.128768	simulation	42	150	maxPerRegion_50
Region4	2001.5863020000002	simulation	42	150	maxPerRegion_50
Region5	2002.912329	simulation	42	150	maxPerRegion_50
Region6	1995.7800140000002	simulation	42	150	maxPerRegion_50
Region7	1992.3319270000002	simulation	42	150	maxPerRegion_50
Region1	1989.383562	simulation	42	150	maxPerRegion_10
Region2	2005.00274	simulation	42	150	maxPerRegion_10
Region3	2001.720548	simulation	42	150	maxPerRegion_10
Region4	1999.7945209999998	simulation	42	150	maxPerRegion_10
Region5	1997.509589	simulation	42	150	maxPerRegion_10
Region6	1999.490411	simulation	42	150	maxPerRegion_10
Region7	1996.0575339999998	simulation	42	150	maxPerRegion_10
Region1	1989.383562	simulation	42	150	maxPerRegionYear_10
Region2	2008.101371	simulation	42	150	maxPerRegionYear_10
Region3	2001.421918	simulation	42	150	maxPerRegionYear_10
Region4	2007.5234449999998	simulation	42	150	maxPerRegionYear_10
Region5	2001.558904	simulation	42	150	maxPerRegionYear_10
Region6	2001.339726	simulation	42	150	maxPerRegionYear_10
Region7	1996.3369859999998	simulation	42	150	maxPerRegionYear_10
Region1	1989.383562	simulation	42	150	maxPerRegionYear_2.5
Region2	2007.780822	simulation	42	150	maxPerRegionYear_2.5
Region3	2000.534247	simulation	42	150	maxPerRegionYear_2.5
Region4	2002.572378	simulation	42	150	maxPerRegionYear_2.5
Region5	2002.602433	simulation	42	150	maxPerRegionYear_2.5
Region6	1999.794521	simulation	42	150	maxPerRegionYear_2.5
Region7	1991.435766	simulation	42	150	maxPerRegionYear_2.5
Region1	1990.50411	simulation	42	150	biased_2.5
Region2	2004.593458	simulation	42	150	biased_2.5
Region3	2001.163322	simulation	42	150	biased_2.5
Region4	1999.297567	simulation	42	150	biased_2.5
Region5	1998.87023	simulation	42	150	biased_2.5
Region6	2000.7688	simulation	42	150	biased_2.5
Region7	NA	simulation	42	150	biased_2.5
Region1	1990.50411	simulation	42	150	biased_10
Region2	2006.4054800000001	simulation	42	150	biased_10
Region3	2004.116678	simulation	42	150	biased_10
Region4	2003.9773340000002	simulation	42	150	biased_10
Region5	2000.682252	simulation	42	150	biased_10
Region6	1992.469137	simulation	42	150	biased_10
Region7	NA	simulation	42	150	biased_10
Region1	1990.50411	simulation	42	150	uniform
Region2	2005.3370690000002	simulation	42	150	uniform
Region3	1996.564466	simulation	42	150	uniform
Region4	2000.035699	simulation	42	150	uniform
Region5	1997.5891230000002	simulation	42	150	uniform
Region6	2004.8247400000002	simulation	42	150	uniform
Region7	1994.8456400000002	simulation	42	150	uniform
Region1	1990.40274	simulation	42	150	uniformS_20
Region2	2005.558905	simulation	42	150	uniformS_20
Region3	1995.11983	simulation	42	150	uniformS_20
Region4	2000.419179	simulation	42	150	uniformS_20
Region5	2002.260275	simulation	42	150	uniformS_20
Region6	1998.252056	simulation	42	150	uniformS_20
Region7	1996.6849320000001	simulation	42	150	uniformS_20
Region1	1990.50411	simulation	42	150	uniformS_50
Region2	2005.863014	simulation	42	150	uniformS_50
Region3	2002.9671230000001	simulation	42	150	uniformS_50
Region4	2002.317808	simulation	42	150	uniformS_50
Region5	1998.975343	simulation	42	150	uniformS_50
Region6	1996.243836	simulation	42	150	uniformS_50
Region7	1992.0086390000001	simulation	42	150	uniformS_50
Region1	1989.383562	simulation	42	150	uniformS_2.5
Region2	2003.42373	simulation	42	150	uniformS_2.5
Region3	1992.174415	simulation	42	150	uniformS_2.5
Region4	1998.2840039999999	simulation	42	150	uniformS_2.5
Region5	1995.771675	simulation	42	150	uniformS_2.5
Region6	1995.355237	simulation	42	150	uniformS_2.5
Region7	1993.686841	simulation	42	150	uniformS_2.5
Region1	1990.50411	simulation	42	150	uniformS_5
Region2	2006.0219180000001	simulation	42	150	uniformS_5
Region3	1994.2356160000002	simulation	42	150	uniformS_5
Region4	2003.112329	simulation	42	150	uniformS_5
Region5	2001.0356160000001	simulation	42	150	uniformS_5
Region6	1997.6876710000001	simulation	42	150	uniformS_5
Region7	1995.8806570000002	simulation	42	150	uniformS_5
Region1	1990.50411	simulation	42	150	biased_50
Region2	2006.7780830000002	simulation	42	150	biased_50
Region3	2003.724748	simulation	42	150	biased_50
Region4	2000.819179	simulation	42	150	biased_50
Region5	NA	simulation	42	150	biased_50
Region6	NA	simulation	42	150	biased_50
Region7	NA	simulation	42	150	biased_50
Region1	1990.50411	simulation	42	150	maxPerRegion_5
Region2	2005.30959	simulation	42	150	maxPerRegion_5
Region3	1998.744832	simulation	42	150	maxPerRegion_5
Region4	1997.786302	simulation	42	150	maxPerRegion_5
Region5	2000.2876720000002	simulation	42	150	maxPerRegion_5
Region6	1998.1643840000002	simulation	42	150	maxPerRegion_5
Region7	1996.838357	simulation	42	150	maxPerRegion_5
Region1	1990.50411	simulation	42	150	uniformS_10
Region2	2006.6054800000002	simulation	42	150	uniformS_10
Region3	2004.007935	simulation	42	150	uniformS_10
