regions	mean	X2_5_hpd	X97_5_hpd	X1	X2_5	X5	X10	X15	X20	X25	X30	X35	X40	X45	X50	X55	X60	X65	X70	X75	X80	X85	X90	X95	X97_5	X99	model	nSim	nSeq	protocol
Region4	2002.483584082891	1992.0245896833756	2007.0755941159816	1991.123692862856	1991.8494951775415	1992.3861456417894	1993.0740455868954	1993.9891197220954	2000.849075176196	2001.5815801440021	2002.0178133213578	2002.402017193211	2002.8521408130857	2003.7375892537782	2004.3731679083103	2004.7486194827873	2005.0420033885814	2005.2827915823718	2005.4928086161267	2005.690814618118	2005.8874997760433	2006.1145297674889	2006.3489831525885	2006.6989679382814	2006.9801463950575	2007.264318170935	mascot	1	150	biased_50
Region5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	150	biased_50
Region6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	150	biased_50
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	150	biased_50
Region1	2004.6158850472955	2000.5631835920597	2007.9768819949365	1999.7491367099465	2000.2283596875845	2000.6948726448134	2001.1826393059346	2001.5295612598306	2001.7711811946256	2002.0674080889075	2002.3453147242296	2002.603507563661	2003.0394624014923	2005.6143402953553	2005.9855208286986	2006.2597863839414	2006.440100129677	2006.5934231881724	2006.749029192734	2006.9154321531773	2007.0439486731577	2007.17444315988	2007.3536325778784	2007.6103908419816	2007.774804672439	2007.9477440726882	mascot	1	150	uniformS_20
Region2	1999.8013843485064	1990.4073974991256	2005.7018921537936	1989.916834964941	1990.6533755610083	1991.1252413770533	1994.8104059971358	1995.6886268011315	1996.1549620660596	1996.418348458241	1996.716785852214	1997.0434413288397	1999.166419069898	2000.7890047966132	2001.6122111805814	2002.1277514407122	2002.4544391779216	2002.6503845281966	2002.8774925314826	2003.11456728634	2003.3016337290112	2003.5208992666417	2003.8381079042995	2004.9231815635771	2006.1087886981668	2007.346775578581	mascot	1	150	uniformS_20
Region3	1996.4097328371915	1989.1601843300145	2006.8755252236122	1989.1052788567126	1989.5291703034247	1989.8917362247826	1990.214810284719	1990.4282291744055	1990.5891608508198	1990.7396161274633	1990.928387453995	1991.0851053565796	1991.224033379661	1991.3691082780842	1991.5642227933515	1991.940968139161	2001.4354078789402	2002.376021344665	2002.8387191658092	2003.2437958594546	2003.6904563418543	2004.1821179874134	2005.1131372826812	2006.4486561409935	2007.6331955067894	2008.393251711508	mascot	1	150	uniformS_20
Region4	1998.8256522736958	1989.5921038352697	2005.6609271341338	1989.7175284485727	1990.2679514105525	1990.8345070291844	1993.7012290882694	1994.6174539006397	1995.0819912018926	1995.3306005949648	1995.5901725512877	1995.8162709306037	1996.1104821974202	1996.9547769103276	1999.6762536735637	2000.5190491296837	2001.1635666160696	2001.8329749463521	2002.1916247868357	2002.5642980463394	2002.9640732270755	2003.3599771567224	2004.0123947950688	2005.473951831717	2006.83692583937	2008.1536738946334	mascot	1	150	uniformS_20
Region5	2000.0658087882798	1989.2868571480133	2005.6367666607919	1989.2213476878103	1989.7136175653254	1990.2779688015414	1991.0016480821484	1994.6423096428239	1999.5701758338353	2000.0839513388992	2000.3845989762733	2000.5898539620857	2000.7881063704779	2000.9681166985115	2001.145262557668	2001.2731616939766	2001.4419438950258	2001.613498677477	2001.8790976567452	2002.2335008906714	2002.673475702497	2003.1143430610555	2003.804667690151	2005.201682688207	2006.5939666570744	2008.1184665094497	mascot	1	150	uniformS_20
Region6	2000.0339010982354	1989.7811780706215	2005.8147439354534	1989.6204440880897	1990.1097388719197	1990.6364238264764	1991.6476102758754	1997.819117821852	1999.1576923719615	1999.757124521859	2000.0370488361289	2000.2882336168598	2000.474929790143	2000.6536648269218	2000.8041755989295	2000.983241734021	2001.1118503558585	2001.251845847468	2001.4233413330032	2001.5882100795939	2001.8771276488833	2002.5056523954208	2003.4997417748702	2005.296140110374	2006.466317065339	2008.1105113086	mascot	1	150	uniformS_20
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	150	uniformS_20
Region1	1990.4989760906947	1987.55947259703	2007.3249007974932	1987.752271593817	1988.0089696273499	1988.2281814537191	1988.4757016828207	1988.6166910281179	1988.7216301823944	1988.8165251541898	1988.8836807948205	1988.9580940639987	1989.024292219229	1989.097041154619	1989.1647123402727	1989.226642710305	1989.2893558568296	1989.352541623713	1989.4235355965186	1989.4885149949225	1989.5714490897522	1989.696796959381	1989.8545451480588	2007.1877372837503	2008.3010657455532	2008.9030403283848	mascot	1	150	maxPerRegionYear_10
Region2	2003.9144123159774	2000.9095967784378	2007.0414261019203	1988.4291714405936	1994.737980636639	2001.3770198260722	2002.2565792655619	2002.9509712115314	2003.4779300854177	2003.752717266077	2003.937333609183	2004.095690507578	2004.2298240963046	2004.349992257861	2004.459335808449	2004.5756684407554	2004.6801469104626	2004.790767165192	2004.9216639450062	2005.057693677003	2005.178318499986	2005.326096463049	2005.5485029235747	2005.8440046010542	2006.174506496085	2007.2338524048726	mascot	1	150	maxPerRegionYear_10
Region3	2000.4517485516826	1991.997056979514	2003.3864597116892	1991.4308828037156	1992.2296760612119	1993.12290783304	1996.388209744596	1999.2698703272454	1999.7369333859015	2000.0085176398866	2000.2099517433837	2000.3769085464396	2000.57966084087	2000.7649244595634	2000.967771916312	2001.1896450342217	2001.4580079630312	2001.6861009696268	2001.8811280855869	2002.0634860758578	2002.2476734056982	2002.4390216396569	2002.6603908942304	2003.0976486735806	2004.023334719226	2004.9722840360603	mascot	1	150	maxPerRegionYear_10
Region4	1998.9151603131313	1991.9445609602117	2004.8933651908746	1989.7625317992702	1991.639405361615	1992.4128754673452	1992.9746947940046	1993.3669538711022	1993.8943760698794	1995.6687113763724	1999.4796157747162	1999.7789514338192	1999.9472480318975	2000.0743903766015	2000.1884017515545	2000.28911993234	2000.4129779003033	2000.4998488405156	2000.610831609351	2000.7367410960962	2000.9097755740215	2001.386600061476	2002.9687748680649	2004.2058115497314	2004.7371767409913	2005.3092920439944	mascot	1	150	maxPerRegionYear_10
Region5	1998.19816690502	1991.6391616857516	2002.6577831027453	1991.3776541334223	1991.9142541271117	1992.308356232347	1992.720809157491	1993.000247105832	1993.2580826135443	1993.5392699782979	1995.5060029556614	1998.3275669171483	1998.9207995035244	1999.2634240565865	1999.5296304705598	1999.837320939535	2000.1771695159537	2000.65032858103	2000.981570617611	2001.2212707684914	2001.4178790841052	2001.623545071829	2001.8875772103281	2002.320465661815	2002.9720750627494	2004.269588619738	mascot	1	150	maxPerRegionYear_10
Region6	1999.8374540362995	1993.515109639578	2008.9229044526203	1988.6159519548562	1989.055762136573	1993.5574484996473	1996.8419042448288	1998.1641236316634	1998.93306748181	1999.362176239738	1999.5994923236283	1999.778117265373	1999.9416544919256	2000.0517215972163	2000.173420664354	2000.3024056871889	2000.4251061352031	2000.553909635218	2000.6908445691834	2000.90215707806	2001.4513365008313	2002.19098905883	2002.9127712911957	2004.1124519322807	2005.2734122696152	2006.9899075675073	mascot	1	150	maxPerRegionYear_10
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	150	maxPerRegionYear_10
Region1	2006.9746047063902	2005.7922271373363	2008.626981037732	1989.5189011295301	2005.3252073243066	2005.87085057269	2006.2523398005744	2006.4840518283443	2006.661427457452	2006.812840269129	2006.9304253080577	2007.0321496182992	2007.1231465030262	2007.2218914807179	2007.3139703359009	2007.4059634802188	2007.5044304910064	2007.5864904178927	2007.677670362278	2007.7746658685433	2007.8858734291293	2008.0011577565972	2008.1260634252822	2008.3139599560348	2008.458853486475	2008.5880421099248	mascot	1	150	maxPerRegion_10
Region2	1995.3899334265377	1987.259927504563	2006.3206039129736	1986.9706348414566	1987.3377839959915	1987.6912445038065	1988.1173017629417	1988.3494119499453	1988.536712570662	1988.7160431204538	1988.8942522466496	1989.0718342335565	1989.273255799466	1989.5168440494758	1996.5422652059829	1998.0659245258419	1999.2057480044537	2001.3186799171892	2001.897898795439	2002.3526975876034	2002.6979438667463	2003.1178328471362	2004.0293648281634	2005.8782044251175	2006.5218437556227	2006.962839262472	mascot	1	150	maxPerRegion_10
Region3	1998.9703492987776	1994.812249978245	2002.8038850527962	1988.722235360898	1994.6120736536682	1995.7085584321562	1997.0581660367013	1997.8176459847791	1998.2474952671778	1998.5100529377255	1998.6815338028925	1998.8322311323427	1998.98061244808	1999.1365478518999	1999.2646749686232	1999.3769461077402	1999.5002516789316	1999.6309904869102	1999.7567828227461	1999.8804458620853	2000.044796580314	2000.2346608864168	2000.529294875898	2001.5451895088454	2002.714192971423	2003.8130360951475	mascot	1	150	maxPerRegion_10
Region4	1998.0877193753565	1987.4420707878176	2002.2168330537345	1987.3762544032197	1987.8103412841967	1988.1908030310549	1988.7239803613872	1989.4454488197653	1993.3543282789597	1997.9259011960594	1999.0529214987102	1999.4627939763611	1999.7575436086997	1999.953876996612	2000.135563991755	2000.286343176113	2000.4424401800568	2000.587414376502	2000.7217526777763	2000.8836178195556	2001.0526746192343	2001.2432052853708	2001.4439912528892	2001.9502105875436	2003.082578748774	2005.0235451149235	mascot	1	150	maxPerRegion_10
Region5	1999.108326942089	1992.4358923827267	2003.5861870961498	1991.0438233448367	1992.0126215116686	1992.9228419982153	1995.9876314439884	1997.0618288112867	1997.7885146333592	1998.184836580518	1998.423124500984	1998.6658764100785	1998.8826608648046	1999.059301972142	1999.276661456583	1999.5151474435627	1999.842746082012	2000.2243792323568	2000.5940515008922	2000.8917080988385	2001.195900089568	2001.5329787208877	2001.9479539921265	2002.6742416764184	2003.2272544434124	2003.7799613085485	mascot	1	150	maxPerRegion_10
Region6	1997.9671019454197	1987.482087927609	2005.5013955448903	1987.3539274356588	1987.6703306255322	1987.9790184425667	1988.4275447468613	1988.7607942907096	1989.0494047568102	1989.3937913820596	1995.9735219429513	1998.7987323065872	1999.4619492701333	1999.9994826570155	2000.754939223556	2001.4787497874752	2001.8995413601338	2002.235191002467	2002.4883843790203	2002.7375143147565	2002.9553867032039	2003.2395623943164	2003.5596143784073	2004.9882469894558	2005.8814866541954	2006.5215000883181	mascot	1	150	maxPerRegion_10
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	150	maxPerRegion_10
