regions	mean	X2_5_hpd	X97_5_hpd	X1	X2_5	X5	X10	X15	X20	X25	X30	X35	X40	X45	X50	X55	X60	X65	X70	X75	X80	X85	X90	X95	X97_5	X99	model	nSim	nSeq	protocol
Region1	1991.91890499593	1990.813180782429	1992.5817941297992	1990.5014157273263	1990.7697509819493	1990.963529260774	1991.180789311321	1991.3406704248837	1991.5156179455446	1991.669174622638	1991.75855791803	1991.816418767459	1991.879854796488	1991.9375796595075	1991.981339798963	1992.0191002036056	1992.0689220719723	1992.1078664359159	1992.1682976183797	1992.2113518337646	1992.2576540445355	1992.347725614011	1992.436248724464	1992.5298950827698	1992.5607983524462	1992.69964558382	glm	1	150	uniformS_10
Region2	2005.071907107116	2001.5800255616969	2006.9312151343433	2000.7483531673292	2001.0567445292406	2001.6077335770533	2003.7131462299708	2004.0620939575203	2004.352150371691	2004.556257213813	2004.7376331811083	2004.8957415442133	2005.0565618631233	2005.1971661636044	2005.4000263035196	2005.578281914201	2005.6933431242194	2005.819213682429	2005.9225554723062	2006.0227336589076	2006.1376716579455	2006.2466528988537	2006.3471458748131	2006.5464008257031	2006.6635324480542	2006.7734806812375	glm	1	150	uniformS_10
Region3	2003.4550456612608	2001.8134428129038	2005.3556156868672	1999.4764637392227	2001.15852601083	2001.8442225088788	2002.2837212267555	2002.5020665891268	2002.689462005442	2002.8769240230176	2003.020945658937	2003.1353686248424	2003.2478525977822	2003.3648321838748	2003.469368245248	2003.5756100500935	2003.7145216002366	2003.8749860227288	2004.0309787032302	2004.1623157931058	2004.4100120030157	2004.6106297186293	2004.8090459555608	2005.045862108054	2005.1899183711607	2005.332945305362	glm	1	150	uniformS_10
Region4	2003.1513025763911	2001.089171260453	2004.8517334032772	1995.0956417074149	2000.8423605120533	2001.2745492747918	2001.6544018640795	2001.9253081114355	2002.0965012091847	2002.30826519842	2002.5233128152076	2002.7977383111672	2003.1512772034484	2003.471664019811	2003.6417267660436	2003.793577528398	2003.9010731515616	2003.996119446687	2004.0419090473376	2004.1190965297471	2004.201370898309	2004.325407384468	2004.4697565229408	2004.581414091573	2004.7900958522694	2005.1763224822303	glm	1	150	uniformS_10
Region5	2002.2152802220132	2000.6982187101871	2003.8199016271537	1999.7086327500115	2000.8041419215122	2001.0727812350046	2001.3821260535353	2001.610035748259	2001.760671247838	2001.9146018815602	2001.9962920969479	2002.0651948041293	2002.1327372245687	2002.1765804192912	2002.2203667270835	2002.2812502755467	2002.3261160940995	2002.3903744890522	2002.4625933123136	2002.5418923922894	2002.6510888889961	2002.7315221515319	2002.9949350817346	2003.4747348936226	2004.2193242395917	2004.9858468634084	glm	1	150	uniformS_10
Region6	2002.6456356829476	2001.5773236490352	2003.3434371297992	2001.2630587273263	2001.5313939819493	2001.7251722607741	2001.9355430346627	2002.1013637427557	2002.2694083983786	2002.4258187689309	2002.5202009180302	2002.578061767459	2002.640676053814	2002.6989108681403	2002.7426638962015	2002.780317065643	2002.8302327087918	2002.869509435916	2002.9299406183798	2002.9720834375335	2003.0177467197996	2003.1080758165137	2003.189272431409	2003.290041102459	2003.320686441638	2003.4369594250757	glm	1	150	uniformS_10
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	glm	1	150	uniformS_10
Region1	1989.3793124506499	1988.5528128791225	1990.1843820647737	1988.2213631048978	1988.4234741977602	1988.6091091246883	1988.8191506388423	1988.9574605668513	1989.0331580972	1989.1253021446796	1989.1810814973626	1989.2341765653332	1989.284312107184	1989.3524270877842	1989.4117849316945	1989.4585218161646	1989.5281025061709	1989.5851461318882	1989.6436232243716	1989.702985784896	1989.757998722266	1989.825053981392	1989.9108970661491	1990.0191772066064	1990.0927931681886	1990.1729703625588	glm	1	150	uniform
Region2	2000.7904813972445	1999.5505768421415	2002.1734382792147	1999.1978927538155	1999.4538712746626	1999.6843784582263	1999.9389232590393	2000.0489193612166	2000.145981380708	2000.2485265142209	2000.3481326693625	2000.42928969846	2000.5120169133702	2000.6163233843988	2000.7019322073697	2000.7904419717286	2000.9021930241474	2001.0235812682454	2001.1657013724453	2001.3606949541258	2001.5148020859967	2001.6788897842644	2001.8505248506262	2002.0402224982774	2002.145359660713	2002.3762813352444	glm	1	150	uniform
Region3	1999.0225010696843	1995.5797593729892	2001.258819993365	1994.7627840504424	1995.0703171347952	1995.658166413652	1998.1277963907048	1998.4397311819932	1998.598989699378	1998.7419987411813	1998.8572115022469	1998.943911872253	1999.0485404207113	1999.1291319945528	1999.2061028994053	1999.271737787721	1999.358171106387	1999.4368210367927	1999.5287966875042	1999.6262271748158	1999.7462048567995	1999.9044466740684	2000.1676848876155	2000.5773444279907	2000.8435273285422	2001.1238075395954	glm	1	150	uniform
