source	destination	value	model	nSim	nSeq	protocol
Region5	Region6	1.0	simulation	46	500	maxPerRegion_2.5
Region6	Region6	93.0	simulation	46	500	maxPerRegion_2.5
Region7	Region6	0.0	simulation	46	500	maxPerRegion_2.5
Region1	Region7	0.0	simulation	46	500	maxPerRegion_2.5
Region2	Region7	0.0	simulation	46	500	maxPerRegion_2.5
Region3	Region7	0.0	simulation	46	500	maxPerRegion_2.5
Region4	Region7	0.0	simulation	46	500	maxPerRegion_2.5
Region5	Region7	0.0	simulation	46	500	maxPerRegion_2.5
Region6	Region7	0.0	simulation	46	500	maxPerRegion_2.5
Region7	Region7	0.0	simulation	46	500	maxPerRegion_2.5
Region1	Region1	132.0	simulation	46	500	uniformS_2.5
Region2	Region1	8.0	simulation	46	500	uniformS_2.5
Region3	Region1	1.0	simulation	46	500	uniformS_2.5
Region4	Region1	0.0	simulation	46	500	uniformS_2.5
Region5	Region1	0.0	simulation	46	500	uniformS_2.5
Region6	Region1	0.0	simulation	46	500	uniformS_2.5
Region7	Region1	0.0	simulation	46	500	uniformS_2.5
Region1	Region2	7.0	simulation	46	500	uniformS_2.5
Region2	Region2	121.0	simulation	46	500	uniformS_2.5
Region3	Region2	2.0	simulation	46	500	uniformS_2.5
Region4	Region2	0.0	simulation	46	500	uniformS_2.5
Region5	Region2	1.0	simulation	46	500	uniformS_2.5
Region6	Region2	0.0	simulation	46	500	uniformS_2.5
Region7	Region2	0.0	simulation	46	500	uniformS_2.5
Region1	Region3	0.0	simulation	46	500	uniformS_2.5
Region2	Region3	14.0	simulation	46	500	uniformS_2.5
Region3	Region3	194.0	simulation	46	500	uniformS_2.5
Region4	Region3	11.0	simulation	46	500	uniformS_2.5
Region5	Region3	0.0	simulation	46	500	uniformS_2.5
Region6	Region3	0.0	simulation	46	500	uniformS_2.5
Region7	Region3	0.0	simulation	46	500	uniformS_2.5
Region1	Region4	1.0	simulation	46	500	uniformS_2.5
Region2	Region4	13.0	simulation	46	500	uniformS_2.5
Region3	Region4	9.0	simulation	46	500	uniformS_2.5
Region4	Region4	415.0	simulation	46	500	uniformS_2.5
Region5	Region4	2.0	simulation	46	500	uniformS_2.5
Region6	Region4	0.0	simulation	46	500	uniformS_2.5
Region7	Region4	0.0	simulation	46	500	uniformS_2.5
Region1	Region5	0.0	simulation	46	500	uniformS_2.5
Region2	Region5	4.0	simulation	46	500	uniformS_2.5
Region3	Region5	0.0	simulation	46	500	uniformS_2.5
Region4	Region5	6.0	simulation	46	500	uniformS_2.5
Region5	Region5	24.0	simulation	46	500	uniformS_2.5
Region6	Region5	1.0	simulation	46	500	uniformS_2.5
Region7	Region5	0.0	simulation	46	500	uniformS_2.5
Region1	Region6	0.0	simulation	46	500	uniformS_2.5
Region2	Region6	1.0	simulation	46	500	uniformS_2.5
Region3	Region6	1.0	simulation	46	500	uniformS_2.5
Region4	Region6	0.0	simulation	46	500	uniformS_2.5
Region5	Region6	0.0	simulation	46	500	uniformS_2.5
Region6	Region6	3.0	simulation	46	500	uniformS_2.5
Region7	Region6	0.0	simulation	46	500	uniformS_2.5
Region1	Region7	0.0	simulation	46	500	uniformS_2.5
Region2	Region7	0.0	simulation	46	500	uniformS_2.5
Region3	Region7	0.0	simulation	46	500	uniformS_2.5
Region4	Region7	0.0	simulation	46	500	uniformS_2.5
Region5	Region7	0.0	simulation	46	500	uniformS_2.5
Region6	Region7	0.0	simulation	46	500	uniformS_2.5
Region7	Region7	0.0	simulation	46	500	uniformS_2.5
Region1	Region1	153.0	simulation	39	500	uniformS_2.5
Region2	Region1	13.0	simulation	39	500	uniformS_2.5
Region3	Region1	0.0	simulation	39	500	uniformS_2.5
Region4	Region1	0.0	simulation	39	500	uniformS_2.5
Region5	Region1	0.0	simulation	39	500	uniformS_2.5
Region6	Region1	0.0	simulation	39	500	uniformS_2.5
Region7	Region1	0.0	simulation	39	500	uniformS_2.5
Region1	Region2	6.0	simulation	39	500	uniformS_2.5
Region2	Region2	220.0	simulation	39	500	uniformS_2.5
Region3	Region2	0.0	simulation	39	500	uniformS_2.5
Region4	Region2	1.0	simulation	39	500	uniformS_2.5
Region5	Region2	1.0	simulation	39	500	uniformS_2.5
Region6	Region2	0.0	simulation	39	500	uniformS_2.5
Region7	Region2	0.0	simulation	39	500	uniformS_2.5
Region1	Region3	1.0	simulation	39	500	uniformS_2.5
Region2	Region3	17.0	simulation	39	500	uniformS_2.5
Region3	Region3	69.0	simulation	39	500	uniformS_2.5
Region4	Region3	6.0	simulation	39	500	uniformS_2.5
Region5	Region3	1.0	simulation	39	500	uniformS_2.5
Region6	Region3	0.0	simulation	39	500	uniformS_2.5
Region7	Region3	0.0	simulation	39	500	uniformS_2.5
Region1	Region4	1.0	simulation	39	500	uniformS_2.5
Region2	Region4	13.0	simulation	39	500	uniformS_2.5
Region3	Region4	1.0	simulation	39	500	uniformS_2.5
Region4	Region4	402.0	simulation	39	500	uniformS_2.5
Region5	Region4	0.0	simulation	39	500	uniformS_2.5
Region6	Region4	0.0	simulation	39	500	uniformS_2.5
Region7	Region4	0.0	simulation	39	500	uniformS_2.5
Region1	Region5	2.0	simulation	39	500	uniformS_2.5
Region2	Region5	2.0	simulation	39	500	uniformS_2.5
Region3	Region5	0.0	simulation	39	500	uniformS_2.5
Region4	Region5	6.0	simulation	39	500	uniformS_2.5
Region5	Region5	45.0	simulation	39	500	uniformS_2.5
Region6	Region5	0.0	simulation	39	500	uniformS_2.5
Region7	Region5	0.0	simulation	39	500	uniformS_2.5
Region1	Region6	0.0	simulation	39	500	uniformS_2.5
Region2	Region6	1.0	simulation	39	500	uniformS_2.5
Region3	Region6	0.0	simulation	39	500	uniformS_2.5
Region4	Region6	0.0	simulation	39	500	uniformS_2.5
Region5	Region6	0.0	simulation	39	500	uniformS_2.5
Region6	Region6	6.0	simulation	39	500	uniformS_2.5
Region7	Region6	0.0	simulation	39	500	uniformS_2.5
Region1	Region7	0.0	simulation	39	500	uniformS_2.5
Region2	Region7	1.0	simulation	39	500	uniformS_2.5
Region3	Region7	0.0	simulation	39	500	uniformS_2.5
Region4	Region7	0.0	simulation	39	500	uniformS_2.5
Region5	Region7	0.0	simulation	39	500	uniformS_2.5
Region6	Region7	0.0	simulation	39	500	uniformS_2.5
Region7	Region7	0.0	simulation	39	500	uniformS_2.5
Region1	Region1	179.0	simulation	39	500	maxPerRegion_20
Region2	Region1	15.0	simulation	39	500	maxPerRegion_20
Region3	Region1	0.0	simulation	39	500	maxPerRegion_20
Region4	Region1	0.0	simulation	39	500	maxPerRegion_20
Region5	Region1	0.0	simulation	39	500	maxPerRegion_20
Region6	Region1	0.0	simulation	39	500	maxPerRegion_20
Region7	Region1	0.0	simulation	39	500	maxPerRegion_20
Region1	Region2	8.0	simulation	39	500	maxPerRegion_20
Region2	Region2	251.0	simulation	39	500	maxPerRegion_20
Region3	Region2	0.0	simulation	39	500	maxPerRegion_20
Region4	Region2	0.0	simulation	39	500	maxPerRegion_20
Region5	Region2	0.0	simulation	39	500	maxPerRegion_20
Region6	Region2	0.0	simulation	39	500	maxPerRegion_20
Region7	Region2	0.0	simulation	39	500	maxPerRegion_20
Region1	Region3	0.0	simulation	39	500	maxPerRegion_20
Region2	Region3	21.0	simulation	39	500	maxPerRegion_20
Region3	Region3	148.0	simulation	39	500	maxPerRegion_20
Region4	Region3	6.0	simulation	39	500	maxPerRegion_20
Region5	Region3	2.0	simulation	39	500	maxPerRegion_20
Region6	Region3	0.0	simulation	39	500	maxPerRegion_20
Region7	Region3	0.0	simulation	39	500	maxPerRegion_20
Region1	Region4	0.0	simulation	39	500	maxPerRegion_20
Region2	Region4	6.0	simulation	39	500	maxPerRegion_20
Region3	Region4	0.0	simulation	39	500	maxPerRegion_20
Region4	Region4	201.0	simulation	39	500	maxPerRegion_20
Region5	Region4	0.0	simulation	39	500	maxPerRegion_20
Region6	Region4	0.0	simulation	39	500	maxPerRegion_20
Region7	Region4	0.0	simulation	39	500	maxPerRegion_20
Region1	Region5	2.0	simulation	39	500	maxPerRegion_20
Region2	Region5	7.0	simulation	39	500	maxPerRegion_20
Region3	Region5	0.0	simulation	39	500	maxPerRegion_20
Region4	Region5	7.0	simulation	39	500	maxPerRegion_20
Region5	Region5	96.0	simulation	39	500	maxPerRegion_20
Region6	Region5	0.0	simulation	39	500	maxPerRegion_20
Region7	Region5	0.0	simulation	39	500	maxPerRegion_20
Region1	Region6	0.0	simulation	39	500	maxPerRegion_20
Region2	Region6	1.0	simulation	39	500	maxPerRegion_20
Region3	Region6	0.0	simulation	39	500	maxPerRegion_20
Region4	Region6	0.0	simulation	39	500	maxPerRegion_20
Region5	Region6	1.0	simulation	39	500	maxPerRegion_20
Region6	Region6	12.0	simulation	39	500	maxPerRegion_20
Region7	Region6	0.0	simulation	39	500	maxPerRegion_20
Region1	Region7	0.0	simulation	39	500	maxPerRegion_20
Region2	Region7	0.0	simulation	39	500	maxPerRegion_20
Region3	Region7	0.0	simulation	39	500	maxPerRegion_20
Region4	Region7	0.0	simulation	39	500	maxPerRegion_20
Region5	Region7	0.0	simulation	39	500	maxPerRegion_20
Region6	Region7	0.0	simulation	39	500	maxPerRegion_20
Region7	Region7	0.0	simulation	39	500	maxPerRegion_20
Region1	Region1	149.0	simulation	39	500	maxPerRegionYear_50
Region2	Region1	16.0	simulation	39	500	maxPerRegionYear_50
Region3	Region1	0.0	simulation	39	500	maxPerRegionYear_50
Region4	Region1	0.0	simulation	39	500	maxPerRegionYear_50
Region5	Region1	0.0	simulation	39	500	maxPerRegionYear_50
Region6	Region1	0.0	simulation	39	500	maxPerRegionYear_50
Region7	Region1	0.0	simulation	39	500	maxPerRegionYear_50
Region1	Region2	7.0	simulation	39	500	maxPerRegionYear_50
Region2	Region2	163.0	simulation	39	500	maxPerRegionYear_50
Region3	Region2	0.0	simulation	39	500	maxPerRegionYear_50
Region4	Region2	1.0	simulation	39	500	maxPerRegionYear_50
Region5	Region2	1.0	simulation	39	500	maxPerRegionYear_50
Region6	Region2	0.0	simulation	39	500	maxPerRegionYear_50
Region7	Region2	0.0	simulation	39	500	maxPerRegionYear_50
Region1	Region3	0.0	simulation	39	500	maxPerRegionYear_50
Region2	Region3	30.0	simulation	39	500	maxPerRegionYear_50
Region3	Region3	173.0	simulation	39	500	maxPerRegionYear_50
Region4	Region3	10.0	simulation	39	500	maxPerRegionYear_50
Region5	Region3	0.0	simulation	39	500	maxPerRegionYear_50
Region6	Region3	0.0	simulation	39	500	maxPerRegionYear_50
Region7	Region3	0.0	simulation	39	500	maxPerRegionYear_50
Region1	Region4	1.0	simulation	39	500	maxPerRegionYear_50
Region2	Region4	25.0	simulation	39	500	maxPerRegionYear_50
Region3	Region4	2.0	simulation	39	500	maxPerRegionYear_50
Region4	Region4	326.0	simulation	39	500	maxPerRegionYear_50
Region5	Region4	0.0	simulation	39	500	maxPerRegionYear_50
Region6	Region4	0.0	simulation	39	500	maxPerRegionYear_50
Region7	Region4	0.0	simulation	39	500	maxPerRegionYear_50
Region1	Region5	0.0	simulation	39	500	maxPerRegionYear_50
Region2	Region5	2.0	simulation	39	500	maxPerRegionYear_50
Region3	Region5	0.0	simulation	39	500	maxPerRegionYear_50
Region4	Region5	5.0	simulation	39	500	maxPerRegionYear_50
Region5	Region5	30.0	simulation	39	500	maxPerRegionYear_50
Region6	Region5	0.0	simulation	39	500	maxPerRegionYear_50
Region7	Region5	0.0	simulation	39	500	maxPerRegionYear_50
Region1	Region6	0.0	simulation	39	500	maxPerRegionYear_50
Region2	Region6	2.0	simulation	39	500	maxPerRegionYear_50
Region3	Region6	0.0	simulation	39	500	maxPerRegionYear_50
Region4	Region6	1.0	simulation	39	500	maxPerRegionYear_50
Region5	Region6	1.0	simulation	39	500	maxPerRegionYear_50
Region6	Region6	4.0	simulation	39	500	maxPerRegionYear_50
Region7	Region6	0.0	simulation	39	500	maxPerRegionYear_50
Region1	Region7	0.0	simulation	39	500	maxPerRegionYear_50
Region2	Region7	0.0	simulation	39	500	maxPerRegionYear_50
Region3	Region7	0.0	simulation	39	500	maxPerRegionYear_50
Region4	Region7	0.0	simulation	39	500	maxPerRegionYear_50
Region5	Region7	0.0	simulation	39	500	maxPerRegionYear_50
Region6	Region7	0.0	simulation	39	500	maxPerRegionYear_50
Region7	Region7	0.0	simulation	39	500	maxPerRegionYear_50
Region1	Region1	62.0	simulation	39	500	biased_10
Region2	Region1	9.0	simulation	39	500	biased_10
Region3	Region1	0.0	simulation	39	500	biased_10
Region4	Region1	0.0	simulation	39	500	biased_10
Region5	Region1	0.0	simulation	39	500	biased_10
Region6	Region1	0.0	simulation	39	500	biased_10
Region7	Region1	0.0	simulation	39	500	biased_10
Region1	Region2	4.0	simulation	39	500	biased_10
Region2	Region2	98.0	simulation	39	500	biased_10
Region3	Region2	0.0	simulation	39	500	biased_10
Region4	Region2	0.0	simulation	39	500	biased_10
Region5	Region2	0.0	simulation	39	500	biased_10
Region6	Region2	0.0	simulation	39	500	biased_10
Region7	Region2	0.0	simulation	39	500	biased_10
Region1	Region3	0.0	simulation	39	500	biased_10
Region2	Region3	15.0	simulation	39	500	biased_10
Region3	Region3	122.0	simulation	39	500	biased_10
Region4	Region3	4.0	simulation	39	500	biased_10
Region5	Region3	0.0	simulation	39	500	biased_10
Region6	Region3	0.0	simulation	39	500	biased_10
Region7	Region3	0.0	simulation	39	500	biased_10
Region1	Region4	1.0	simulation	39	500	biased_10
Region2	Region4	18.0	simulation	39	500	biased_10
Region3	Region4	2.0	simulation	39	500	biased_10
Region4	Region4	607.0	simulation	39	500	biased_10
Region5	Region4	0.0	simulation	39	500	biased_10
Region6	Region4	0.0	simulation	39	500	biased_10
Region7	Region4	0.0	simulation	39	500	biased_10
Region1	Region5	1.0	simulation	39	500	biased_10
Region2	Region5	0.0	simulation	39	500	biased_10
Region3	Region5	0.0	simulation	39	500	biased_10
Region4	Region5	4.0	simulation	39	500	biased_10
Region5	Region5	9.0	simulation	39	500	biased_10
Region6	Region5	0.0	simulation	39	500	biased_10
Region7	Region5	0.0	simulation	39	500	biased_10
Region1	Region6	0.0	simulation	39	500	biased_10
Region2	Region6	1.0	simulation	39	500	biased_10
Region3	Region6	0.0	simulation	39	500	biased_10
Region4	Region6	0.0	simulation	39	500	biased_10
Region5	Region6	0.0	simulation	39	500	biased_10
Region6	Region6	2.0	simulation	39	500	biased_10
Region7	Region6	0.0	simulation	39	500	biased_10
Region1	Region7	0.0	simulation	39	500	biased_10
Region2	Region7	0.0	simulation	39	500	biased_10
Region3	Region7	0.0	simulation	39	500	biased_10
Region4	Region7	0.0	simulation	39	500	biased_10
Region5	Region7	0.0	simulation	39	500	biased_10
Region6	Region7	0.0	simulation	39	500	biased_10
Region7	Region7	0.0	simulation	39	500	biased_10
Region1	Region1	165.0	simulation	39	500	maxPerRegion_10
Region2	Region1	16.0	simulation	39	500	maxPerRegion_10
Region3	Region1	0.0	simulation	39	500	maxPerRegion_10
Region4	Region1	0.0	simulation	39	500	maxPerRegion_10
Region5	Region1	0.0	simulation	39	500	maxPerRegion_10
Region6	Region1	0.0	simulation	39	500	maxPerRegion_10
Region7	Region1	0.0	simulation	39	500	maxPerRegion_10
Region1	Region2	9.0	simulation	39	500	maxPerRegion_10
Region2	Region2	216.0	simulation	39	500	maxPerRegion_10
Region3	Region2	0.0	simulation	39	500	maxPerRegion_10
Region4	Region2	0.0	simulation	39	500	maxPerRegion_10
Region5	Region2	0.0	simulation	39	500	maxPerRegion_10
Region6	Region2	0.0	simulation	39	500	maxPerRegion_10
Region7	Region2	0.0	simulation	39	500	maxPerRegion_10
Region1	Region3	0.0	simulation	39	500	maxPerRegion_10
Region2	Region3	14.0	simulation	39	500	maxPerRegion_10
Region3	Region3	143.0	simulation	39	500	maxPerRegion_10
Region4	Region3	6.0	simulation	39	500	maxPerRegion_10
Region5	Region3	1.0	simulation	39	500	maxPerRegion_10
Region6	Region3	0.0	simulation	39	500	maxPerRegion_10
Region7	Region3	0.0	simulation	39	500	maxPerRegion_10
Region1	Region4	0.0	simulation	39	500	maxPerRegion_10
Region2	Region4	9.0	simulation	39	500	maxPerRegion_10
Region3	Region4	1.0	simulation	39	500	maxPerRegion_10
Region4	Region4	177.0	simulation	39	500	maxPerRegion_10
Region5	Region4	0.0	simulation	39	500	maxPerRegion_10
Region6	Region4	0.0	simulation	39	500	maxPerRegion_10
Region7	Region4	0.0	simulation	39	500	maxPerRegion_10
Region1	Region5	1.0	simulation	39	500	maxPerRegion_10
Region2	Region5	8.0	simulation	39	500	maxPerRegion_10
Region3	Region5	0.0	simulation	39	500	maxPerRegion_10
Region4	Region5	13.0	simulation	39	500	maxPerRegion_10
Region5	Region5	145.0	simulation	39	500	maxPerRegion_10
Region6	Region5	0.0	simulation	39	500	maxPerRegion_10
Region7	Region5	0.0	simulation	39	500	maxPerRegion_10
Region1	Region6	0.0	simulation	39	500	maxPerRegion_10
Region2	Region6	3.0	simulation	39	500	maxPerRegion_10
Region3	Region6	0.0	simulation	39	500	maxPerRegion_10
Region4	Region6	0.0	simulation	39	500	maxPerRegion_10
Region5	Region6	2.0	simulation	39	500	maxPerRegion_10
Region6	Region6	21.0	simulation	39	500	maxPerRegion_10
Region7	Region6	0.0	simulation	39	500	maxPerRegion_10
Region1	Region7	0.0	simulation	39	500	maxPerRegion_10
Region2	Region7	0.0	simulation	39	500	maxPerRegion_10
Region3	Region7	0.0	simulation	39	500	maxPerRegion_10
Region4	Region7	0.0	simulation	39	500	maxPerRegion_10
Region5	Region7	0.0	simulation	39	500	maxPerRegion_10
Region6	Region7	0.0	simulation	39	500	maxPerRegion_10
Region7	Region7	0.0	simulation	39	500	maxPerRegion_10
Region1	Region1	25.0	simulation	39	500	biased_20
Region2	Region1	2.0	simulation	39	500	biased_20
Region3	Region1	0.0	simulation	39	500	biased_20
Region4	Region1	0.0	simulation	39	500	biased_20
Region5	Region1	0.0	simulation	39	500	biased_20
Region6	Region1	0.0	simulation	39	500	biased_20
Region7	Region1	0.0	simulation	39	500	biased_20
Region1	Region2	2.0	simulation	39	500	biased_20
Region2	Region2	63.0	simulation	39	500	biased_20
Region3	Region2	0.0	simulation	39	500	biased_20
Region4	Region2	0.0	simulation	39	500	biased_20
Region5	Region2	0.0	simulation	39	500	biased_20
Region6	Region2	0.0	simulation	39	500	biased_20
Region7	Region2	0.0	simulation	39	500	biased_20
Region1	Region3	0.0	simulation	39	500	biased_20
Region2	Region3	20.0	simulation	39	500	biased_20
Region3	Region3	128.0	simulation	39	500	biased_20
Region4	Region3	5.0	simulation	39	500	biased_20
Region5	Region3	0.0	simulation	39	500	biased_20
Region6	Region3	0.0	simulation	39	500	biased_20
Region7	Region3	0.0	simulation	39	500	biased_20
Region1	Region4	1.0	simulation	39	500	biased_20
Region2	Region4	16.0	simulation	39	500	biased_20
Region3	Region4	2.0	simulation	39	500	biased_20
Region4	Region4	675.0	simulation	39	500	biased_20
Region5	Region4	1.0	simulation	39	500	biased_20
Region6	Region4	0.0	simulation	39	500	biased_20
Region7	Region4	0.0	simulation	39	500	biased_20
Region1	Region5	0.0	simulation	39	500	biased_20
Region2	Region5	2.0	simulation	39	500	biased_20
Region3	Region5	0.0	simulation	39	500	biased_20
Region4	Region5	2.0	simulation	39	500	biased_20
Region5	Region5	1.0	simulation	39	500	biased_20
Region6	Region5	0.0	simulation	39	500	biased_20
Region7	Region5	0.0	simulation	39	500	biased_20
Region1	Region6	0.0	simulation	39	500	biased_20
Region2	Region6	0.0	simulation	39	500	biased_20
Region3	Region6	0.0	simulation	39	500	biased_20
Region4	Region6	0.0	simulation	39	500	biased_20
Region5	Region6	0.0	simulation	39	500	biased_20
Region6	Region6	0.0	simulation	39	500	biased_20
Region7	Region6	0.0	simulation	39	500	biased_20
Region1	Region7	0.0	simulation	39	500	biased_20
Region2	Region7	0.0	simulation	39	500	biased_20
Region3	Region7	0.0	simulation	39	500	biased_20
Region4	Region7	0.0	simulation	39	500	biased_20
Region5	Region7	0.0	simulation	39	500	biased_20
Region6	Region7	0.0	simulation	39	500	biased_20
Region7	Region7	0.0	simulation	39	500	biased_20
Region1	Region1	223.0	simulation	39	500	maxPerRegionYear_5
Region2	Region1	16.0	simulation	39	500	maxPerRegionYear_5
Region3	Region1	0.0	simulation	39	500	maxPerRegionYear_5
Region4	Region1	0.0	simulation	39	500	maxPerRegionYear_5
Region5	Region1	0.0	simulation	39	500	maxPerRegionYear_5
Region6	Region1	0.0	simulation	39	500	maxPerRegionYear_5
Region7	Region1	0.0	simulation	39	500	maxPerRegionYear_5
Region1	Region2	16.0	simulation	39	500	maxPerRegionYear_5
Region2	Region2	203.0	simulation	39	500	maxPerRegionYear_5
Region3	Region2	1.0	simulation	39	500	maxPerRegionYear_5
Region4	Region2	3.0	simulation	39	500	maxPerRegionYear_5
Region5	Region2	1.0	simulation	39	500	maxPerRegionYear_5
Region6	Region2	0.0	simulation	39	500	maxPerRegionYear_5
Region7	Region2	0.0	simulation	39	500	maxPerRegionYear_5
Region1	Region3	0.0	simulation	39	500	maxPerRegionYear_5
Region2	Region3	23.0	simulation	39	500	maxPerRegionYear_5
Region3	Region3	100.0	simulation	39	500	maxPerRegionYear_5
Region4	Region3	7.0	simulation	39	500	maxPerRegionYear_5
Region5	Region3	1.0	simulation	39	500	maxPerRegionYear_5
Region6	Region3	0.0	simulation	39	500	maxPerRegionYear_5
Region7	Region3	0.0	simulation	39	500	maxPerRegionYear_5
Region1	Region4	0.0	simulation	39	500	maxPerRegionYear_5
Region2	Region4	16.0	simulation	39	500	maxPerRegionYear_5
Region3	Region4	1.0	simulation	39	500	maxPerRegionYear_5
Region4	Region4	194.0	simulation	39	500	maxPerRegionYear_5
Region5	Region4	0.0	simulation	39	500	maxPerRegionYear_5
Region6	Region4	0.0	simulation	39	500	maxPerRegionYear_5
Region7	Region4	0.0	simulation	39	500	maxPerRegionYear_5
Region1	Region5	1.0	simulation	39	500	maxPerRegionYear_5
Region2	Region5	13.0	simulation	39	500	maxPerRegionYear_5
Region3	Region5	0.0	simulation	39	500	maxPerRegionYear_5
Region4	Region5	10.0	simulation	39	500	maxPerRegionYear_5
Region5	Region5	97.0	simulation	39	500	maxPerRegionYear_5
Region6	Region5	0.0	simulation	39	500	maxPerRegionYear_5
Region7	Region5	0.0	simulation	39	500	maxPerRegionYear_5
Region1	Region6	0.0	simulation	39	500	maxPerRegionYear_5
Region2	Region6	3.0	simulation	39	500	maxPerRegionYear_5
Region3	Region6	0.0	simulation	39	500	maxPerRegionYear_5
Region4	Region6	2.0	simulation	39	500	maxPerRegionYear_5
Region5	Region6	2.0	simulation	39	500	maxPerRegionYear_5
Region6	Region6	24.0	simulation	39	500	maxPerRegionYear_5
Region7	Region6	0.0	simulation	39	500	maxPerRegionYear_5
Region1	Region7	0.0	simulation	39	500	maxPerRegionYear_5
Region2	Region7	2.0	simulation	39	500	maxPerRegionYear_5
Region3	Region7	0.0	simulation	39	500	maxPerRegionYear_5
Region4	Region7	0.0	simulation	39	500	maxPerRegionYear_5
Region5	Region7	0.0	simulation	39	500	maxPerRegionYear_5
Region6	Region7	0.0	simulation	39	500	maxPerRegionYear_5
Region7	Region7	0.0	simulation	39	500	maxPerRegionYear_5
Region1	Region1	15.0	simulation	39	500	uniformS_50
Region2	Region1	1.0	simulation	39	500	uniformS_50
Region3	Region1	0.0	simulation	39	500	uniformS_50
Region4	Region1	0.0	simulation	39	500	uniformS_50
Region5	Region1	0.0	simulation	39	500	uniformS_50
Region6	Region1	0.0	simulation	39	500	uniformS_50
Region7	Region1	0.0	simulation	39	500	uniformS_50
Region1	Region2	2.0	simulation	39	500	uniformS_50
Region2	Region2	33.0	simulation	39	500	uniformS_50
Region3	Region2	0.0	simulation	39	500	uniformS_50
Region4	Region2	0.0	simulation	39	500	uniformS_50
Region5	Region2	0.0	simulation	39	500	uniformS_50
Region6	Region2	0.0	simulation	39	500	uniformS_50
Region7	Region2	0.0	simulation	39	500	uniformS_50
Region1	Region3	1.0	simulation	39	500	uniformS_50
Region2	Region3	16.0	simulation	39	500	uniformS_50
Region3	Region3	153.0	simulation	39	500	uniformS_50
Region4	Region3	4.0	simulation	39	500	uniformS_50
Region5	Region3	0.0	simulation	39	500	uniformS_50
Region6	Region3	0.0	simulation	39	500	uniformS_50
Region7	Region3	0.0	simulation	39	500	uniformS_50
Region1	Region4	0.0	simulation	39	500	uniformS_50
Region2	Region4	14.0	simulation	39	500	uniformS_50
Region3	Region4	2.0	simulation	39	500	uniformS_50
Region4	Region4	688.0	simulation	39	500	uniformS_50
Region5	Region4	0.0	simulation	39	500	uniformS_50
Region6	Region4	0.0	simulation	39	500	uniformS_50
Region7	Region4	0.0	simulation	39	500	uniformS_50
Region1	Region5	0.0	simulation	39	500	uniformS_50
Region2	Region5	0.0	simulation	39	500	uniformS_50
Region3	Region5	0.0	simulation	39	500	uniformS_50
Region4	Region5	2.0	simulation	39	500	uniformS_50
Region5	Region5	2.0	simulation	39	500	uniformS_50
Region6	Region5	0.0	simulation	39	500	uniformS_50
Region7	Region5	0.0	simulation	39	500	uniformS_50
Region1	Region6	0.0	simulation	39	500	uniformS_50
Region2	Region6	2.0	simulation	39	500	uniformS_50
Region3	Region6	0.0	simulation	39	500	uniformS_50
Region4	Region6	0.0	simulation	39	500	uniformS_50
Region5	Region6	0.0	simulation	39	500	uniformS_50
Region6	Region6	2.0	simulation	39	500	uniformS_50
Region7	Region6	0.0	simulation	39	500	uniformS_50
Region1	Region7	0.0	simulation	39	500	uniformS_50
Region2	Region7	0.0	simulation	39	500	uniformS_50
Region3	Region7	0.0	simulation	39	500	uniformS_50
Region4	Region7	0.0	simulation	39	500	uniformS_50
Region5	Region7	0.0	simulation	39	500	uniformS_50
Region6	Region7	0.0	simulation	39	500	uniformS_50
Region7	Region7	0.0	simulation	39	500	uniformS_50
Region1	Region1	225.0	simulation	39	500	maxPerRegionYear_10
Region2	Region1	20.0	simulation	39	500	maxPerRegionYear_10
Region3	Region1	0.0	simulation	39	500	maxPerRegionYear_10
Region4	Region1	0.0	simulation	39	500	maxPerRegionYear_10
Region5	Region1	0.0	simulation	39	500	maxPerRegionYear_10
Region6	Region1	0.0	simulation	39	500	maxPerRegionYear_10
Region7	Region1	0.0	simulation	39	500	maxPerRegionYear_10
Region1	Region2	13.0	simulation	39	500	maxPerRegionYear_10
Region2	Region2	189.0	simulation	39	500	maxPerRegionYear_10
Region3	Region2	1.0	simulation	39	500	maxPerRegionYear_10
Region4	Region2	1.0	simulation	39	500	maxPerRegionYear_10
Region5	Region2	1.0	simulation	39	500	maxPerRegionYear_10
Region6	Region2	0.0	simulation	39	500	maxPerRegionYear_10
Region7	Region2	0.0	simulation	39	500	maxPerRegionYear_10
Region1	Region3	0.0	simulation	39	500	maxPerRegionYear_10
Region2	Region3	22.0	simulation	39	500	maxPerRegionYear_10
Region3	Region3	130.0	simulation	39	500	maxPerRegionYear_10
Region4	Region3	8.0	simulation	39	500	maxPerRegionYear_10
Region5	Region3	0.0	simulation	39	500	maxPerRegionYear_10
Region6	Region3	0.0	simulation	39	500	maxPerRegionYear_10
Region7	Region3	0.0	simulation	39	500	maxPerRegionYear_10
Region1	Region4	0.0	simulation	39	500	maxPerRegionYear_10
Region2	Region4	22.0	simulation	39	500	maxPerRegionYear_10
Region3	Region4	1.0	simulation	39	500	maxPerRegionYear_10
Region4	Region4	209.0	simulation	39	500	maxPerRegionYear_10
Region5	Region4	0.0	simulation	39	500	maxPerRegionYear_10
Region6	Region4	0.0	simulation	39	500	maxPerRegionYear_10
Region7	Region4	0.0	simulation	39	500	maxPerRegionYear_10
Region1	Region5	2.0	simulation	39	500	maxPerRegionYear_10
Region2	Region5	7.0	simulation	39	500	maxPerRegionYear_10
