regions	mean	X2_5_hpd	X97_5_hpd	X1	X2_5	X5	X10	X15	X20	X25	X30	X35	X40	X45	X50	X55	X60	X65	X70	X75	X80	X85	X90	X95	X97_5	X99	model	nSim	nSeq	protocol
Region1	2004.114701711742	1990.0786923895864	2007.7382786440492	1989.6339051600023	1989.9524796947867	1990.2281329183159	1990.622440805553	1991.0453557575618	2005.8115475668517	2006.1348861984332	2006.316008913668	2006.4749387556901	2006.5924493184136	2006.6863911333267	2006.7788944789786	2006.8602614754045	2006.9320164225098	2007.0087394808556	2007.093103736304	2007.1722306775623	2007.246070026705	2007.3304932546255	2007.4325895579802	2007.5707794412813	2007.686028205699	2007.8029799661908	mascot	1	500	biased_5
Region2	1995.8180528382568	1989.3181224645211	2007.313172827142	1989.0568068875918	1989.3203959549662	1989.5350490055494	1989.829507601737	1990.013064891987	1990.140452971043	1990.253040292047	1990.3587925078048	1990.4518399379808	1990.5482999177025	1990.643365469223	1990.7585128994565	1990.8816737060467	1991.102056780928	2001.600190631172	2002.9798444835928	2003.8578768298585	2004.9678404494055	2006.1563167536326	2006.7317546396089	2007.112822369393	2007.3361832192477	2007.5760989652317	mascot	1	500	biased_5
Region3	2000.6915245208356	1989.5741556901182	2007.0263589288265	1989.2243361918554	1989.5997926493903	1989.8857338824273	1990.2991418356976	1990.8925694241893	1999.1033252102332	2000.7075805258755	2001.1693031163218	2001.4124563963842	2001.6196622871503	2001.8912000474295	2002.1263750498795	2002.3796203033953	2002.6215480219641	2002.8654526236423	2003.1233926177915	2003.463972394666	2003.8090146418267	2004.2485888178808	2005.2587096111936	2006.52978177786	2007.091652813436	2007.5773569543835	mascot	1	500	biased_5
Region4	2000.7472000525838	1989.7575045581261	2003.1235556027439	1989.5741339899769	1990.0515456498335	1993.6159779537559	1999.7524391900497	2000.1964656252198	2000.4515310111171	2000.6369014692852	2000.7570258599503	2000.8795650417653	2000.988634673935	2001.0902887646082	2001.1969111285277	2001.322301550217	2001.4457074590885	2001.574411317527	2001.7063751739202	2001.8719426338364	2002.059877761375	2002.2469173621407	2002.4623867110522	2002.8816079702947	2003.6401305278494	2006.0090043812302	mascot	1	500	biased_5
Region5	2000.1490559485883	1996.1098967397415	2005.482557896422	1990.457404177279	1993.3418234122855	1996.9897965326033	1998.2646807125798	1998.7270113313105	1999.051098152161	1999.2896607417156	1999.507587813589	1999.6881345402385	1999.901218169657	2000.073450778648	2000.2754347627165	2000.4782002433592	2000.7106577576237	2000.997340635852	2001.211008378585	2001.4243340962132	2001.6231373875717	2001.9501708696594	2002.355242933644	2003.0344801838874	2003.6098084436642	2005.1416723903847	mascot	1	500	biased_5
Region6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	500	biased_5
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	500	biased_5
Region1	2004.7338150419798	1988.8101091048798	2009.3008651465602	1988.2339189884835	1988.6097698904757	1988.9149820760379	1989.377703345865	1989.8848784916445	2006.0328254527194	2006.4871010622282	2006.7504577674304	2006.9585097300226	2007.1473566449617	2007.3425377497967	2007.5071873990778	2007.6946088789741	2007.8745024296059	2008.0245200880527	2008.1654637608503	2008.308793944931	2008.4533981915001	2008.6172296730178	2008.8118410839952	2009.0160936147458	2009.1577630894387	2009.2983461965555	mascot	1	500	uniform
Region2	2002.1405132688449	2000.1467920954265	2005.2861583250735	1989.4975436384555	1999.7463081119606	2000.5923464650916	2001.024133997188	2001.2147741119793	2001.3635791018794	2001.4886072769116	2001.6025211497372	2001.7099566902098	2001.8135482803953	2001.907546901432	2002.0025266118578	2002.1101436084498	2002.2438254641238	2002.4072857778915	2002.694884025349	2003.0183854833208	2003.339701485913	2003.620188288807	2003.9668698234148	2004.437265901645	2004.9702194194115	2005.82002777688	mascot	1	500	uniform
Region3	2000.8479285987742	1998.3155784274552	2003.7009324755818	1995.6306622032591	1996.6957017101342	1998.6224620860676	1999.2844783216221	1999.5819659795795	1999.7959422688896	1999.9902847504754	2000.1750630882655	2000.3636429010774	2000.5633289693833	2000.7795339131753	2000.9898615509348	2001.18321820431	2001.3557726819888	2001.5236703530265	2001.7105415017754	2001.8831679942336	2002.047768591827	2002.2414267354266	2002.5037271078832	2002.9060157714835	2003.289176642467	2003.6762540839381	mascot	1	500	uniform
Region4	1999.2371037473172	1995.0162013773777	2002.2005315747585	1994.4798289480273	1994.8338213985887	1995.2062087710794	1995.8019062831065	1996.78563142417	1997.10746806371	1997.3819859456573	1997.644912000248	1998.067612085865	1999.2213814726426	1999.7404030822654	2000.0215702361438	2000.2407199649185	2000.4452085385271	2000.6465366695888	2000.8350356524336	2001.0430823985462	2001.2235909206677	2001.4180864716561	2001.626207469853	2001.8809498378046	2002.0535142613016	2002.267772446421	mascot	1	500	uniform
Region5	1998.8126975265502	1994.8611313478168	2001.1829507157372	1992.688188130557	1994.6879667736664	1995.520209287221	1996.0530559881352	1996.4639562275431	1997.5151699024595	1998.2895356665467	1998.6295278861137	1998.8254467016568	1998.9973292359537	1999.1335520573562	1999.2680123961431	1999.3890916191606	1999.5240923777128	1999.6564984683698	1999.8069090011677	1999.9659462410668	2000.1494406388524	2000.327662061782	2000.5157813426035	2000.7548757122518	2001.0688381398381	2002.1954691997269	mascot	1	500	uniform
Region6	1998.7448475100607	1991.9907134746609	2002.3302063590256	1991.3640748930445	1991.8178739587433	1992.3275305398818	1993.2349955832226	1993.7137066605312	1994.2035811844305	1996.6357921105312	1998.4892460183207	1999.1357610049404	1999.4836493333903	1999.7614325030374	2000.047043701407	2000.3625533575196	2000.642160125219	2000.885665152068	2001.0884073608281	2001.251802921494	2001.4017961950506	2001.57300190908	2001.7693389035069	2002.0127879497882	2002.2229710196864	2002.5639620730706	mascot	1	500	uniform
Region7	1992.1006668406326	1987.988402377781	2008.7676768392887	1987.780149716234	1988.069764149118	1988.271569398899	1988.5036451076824	1988.6661615701519	1988.7698757795526	1988.8638647165888	1988.9530624961915	1989.0348217189473	1989.1024697886717	1989.1704542423972	1989.2517491632907	1989.3209918824955	1989.3861549158066	1989.4651367826357	1989.554255269494	1989.6611210367635	1989.8318335997478	2003.1183601341152	2007.6432659899174	2008.4706999982088	2008.8738783163788	2009.1768833147821	mascot	1	500	uniform
Region1	1989.346731586037	1988.1358224290254	1989.8632175709674	1987.9200620316594	1988.1420276971212	1988.3065828857764	1988.484384720623	1988.615328538961	1988.7130360688957	1988.803159963793	1988.871542299614	1988.9297360011383	1988.9919510865473	1989.0527637717703	1989.107354789898	1989.1583419316883	1989.2127627025777	1989.2748869096679	1989.3275980410526	1989.3804151552363	1989.4476826540874	1989.5239017988558	1989.6202772282743	1989.722256950449	1989.8735554268374	2007.9598268338439	mascot	1	500	biased_2.5
Region2	2002.6344746841726	2000.400580799783	2004.6698485871275	1988.9067492386876	2000.3059126458172	2001.0372564879726	2001.4759588604772	2001.7391700429012	2001.936001423181	2002.1034009353612	2002.262757413674	2002.416268133587	2002.5571825303664	2002.7347087042995	2002.884784600672	2003.0342759613563	2003.1457596838914	2003.260908913653	2003.3803705283167	2003.510599349654	2003.6231111148224	2003.7579661988184	2003.9154367347724	2004.1520685207438	2004.6348483776778	2006.5519672648381	mascot	1	500	biased_2.5
Region3	1999.4963624400095	1995.220529737177	2002.6895349565561	1993.9425591273305	1994.9425341384945	1995.5138020884451	1996.088417974526	1996.42072214836	1996.6898997866638	1996.941689850547	1997.3386071898865	1997.9363621641498	1998.8792609532227	1999.8089962980853	2000.8212388740674	2001.1018827213709	2001.2638567454726	2001.3857236926917	2001.5204849503098	2001.6356192278317	2001.7383560670223	2001.852522924307	2002.0413321058961	2002.2855416425214	2002.5704177053103	2002.9535973899165	mascot	1	500	biased_2.5
Region4	2002.51540991996	2000.5657030806901	2003.9617453539583	1999.160398934456	2000.265990589218	2000.66195198925	2001.2938770551466	2001.603971880596	2001.8626799309939	2002.0389058675619	2002.2145737507287	2002.3571654841803	2002.4821582199327	2002.5973985098674	2002.7116761643854	2002.802533479984	2002.8919266727032	2003.0010141076914	2003.0981559019926	2003.186768012376	2003.2838764519922	2003.379722161163	2003.5282315395957	2003.6869704330202	2003.8389775163369	2003.9610193356018	mascot	1	500	biased_2.5
Region5	1999.5565317763424	1994.041810245014	2001.7422360223757	1993.7458599603397	1994.0173461524375	1994.2546252366344	1994.6054581270794	1994.9108621666746	1996.0603231560158	1999.6445995798913	2000.210329645232	2000.4429622130745	2000.5833479904568	2000.6991531568312	2000.7815982103753	2000.8635224076722	2000.9366527793802	2001.0122046669703	2001.0936545154616	2001.1719607005975	2001.2420489747199	2001.3320063234944	2001.441129874928	2001.5756204843524	2001.7291102624788	2002.0366095521904	mascot	1	500	biased_2.5
Region6	1998.419782001258	1995.2414444917683	2003.4784298124612	1994.2905211929665	1994.7644234386414	1995.469298960667	1996.0755144780849	1996.5118549743108	1996.8114342614372	1997.0190705688162	1997.169182923092	1997.3016333005519	1997.4215407322	1997.531600471223	1997.653789211896	1997.8042387148855	1997.984816129329	1998.2648030795795	1998.8759026698704	1999.7764611284306	2001.157735999974	2001.7107862434384	2002.271858523929	2002.8529348912057	2003.2309210987419	2003.5811677629288	mascot	1	500	biased_2.5
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	500	biased_2.5
Region1	2006.0187220189164	1990.2618621293182	2009.8276368346653	1989.373214493533	1989.8317347161194	1990.2903254226144	2001.8019918264747	2003.152721805503	2004.2639324813958	2005.0824350305488	2006.1462027403472	2006.844585942433	2007.7063945961459	2008.1337448458528	2008.3486510114735	2008.5102465129264	2008.63081928618	2008.748508295456	2008.8820812009396	2008.9722906437166	2009.0723102866589	2009.1893836204574	2009.3346045070914	2009.4880043731891	2009.626734902493	2009.7317299729136	mascot	1	500	biased_10
Region2	2001.7508530661255	1989.7446547463894	2004.9092691875915	1989.641970468496	1989.9286870829217	1990.4805762424983	1996.2483454944418	1998.9575207583123	2001.28414248264	2001.8853451611744	2002.1877002842261	2002.3673314234982	2002.5444546588183	2002.6758886346936	2002.8196927269591	2002.9572464315827	2003.100975793299	2003.2563946709665	2003.425270159854	2003.5920801473078	2003.8356581660582	2004.1163936891114	2004.3915779307008	2004.762647488477	2005.8933041646972	2008.5901232391554	mascot	1	500	biased_10
Region3	2000.3378349268044	1995.1877083449929	2005.3449882589073	1989.8749230778249	1995.3157121788697	1995.950675467516	1996.3769599961142	1996.8119304988722	1997.3559933507358	1998.5334081501464	1999.044786688065	1999.3460030034914	1999.6693052212504	2000.029837143057	2000.4102673104176	2000.8694762224773	2001.2388807552688	2001.7012203075903	2002.2619660492023	2002.6879979378855	2003.0441942512296	2003.3984953469046	2003.935981777343	2004.7338259416758	2005.5855412125945	2007.873365572795	mascot	1	500	biased_10
Region4	2000.161968650418	1988.8269958079334	2009.2700465192618	1988.460031778135	1988.774274678804	1989.0542837327987	1989.3945140316641	1989.6391198989259	1989.9646436128144	1990.4369201549632	1998.7430837421944	1999.2848659984786	2000.552249177206	2001.2680926307578	2001.9784934083323	2003.1735954344267	2003.7262072179421	2004.1974099667227	2004.7378282028274	2005.1905107718417	2006.037506044356	2007.129580132052	2008.3835465486	2008.900937824977	2009.2401820593982	2009.4551680909278	mascot	1	500	biased_10
Region5	1995.8665250461622	1988.5394447937665	2009.1267262578806	1988.3770252821723	1988.6239677056715	1988.873557169622	1989.1516839807043	1989.32215984404	1989.4659157198596	1989.5962487382553	1989.69740811851	1989.825654792532	1989.964654565368	1990.0947379125746	1990.2637765835389	1990.4494958489092	1998.4157992957166	2000.9414052589002	2002.5652166130287	2003.777808582313	2005.0363134470124	2006.2329477479975	2007.8101797155773	2008.8706844930664	2009.2456338732925	2009.540621497093	mascot	1	500	biased_10
Region6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	500	biased_10
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mascot	1	500	biased_10
Region1	2006.7995724850566	2005.579915913545	2008.3215906440655	1991.5323830644495	2005.108096908546	2005.739205619562	2006.0957942916982	2006.3346857887839	2006.47344949881	2006.5897517608237	2006.691709871895	2006.7956227343595	2006.8985639541231	2006.996360269965	2007.07217144395	2007.1604158650828	2007.2368766613645	2007.319637022696	2007.4060117892964	2007.4774016873607	2007.5958503084707	2007.6997629205514	2007.8164855782222	2008.0155587743411	2008.161717354946	2008.3219022002552	mascot	1	500	biased_20
Region2	2002.4037159259185	1990.4160654688667	2008.072706356388	1990.3600910663858	1990.7371966937858	1991.120646009724	1999.9615292916817	2000.731990010449	2000.9556123008972	2001.3440417524534	2001.8265495264102	2002.460936500344	2002.8636937394547	2003.0138299727257	2003.2173007727029	2003.3792629402135	2003.4967616904123	2003.6409867674045	2003.8051282160543	2003.9789490397898	2004.1856944992746	2004.5810285533998	2005.6072084563907	2007.8590739144172	2008.423344740804	2008.860260430683	mascot	1	500	biased_20
