regions	mean	X2_5_hpd	X97_5_hpd	X1	X2_5	X5	X10	X15	X20	X25	X30	X35	X40	X45	X50	X55	X60	X65	X70	X75	X80	X85	X90	X95	X97_5	X99	model	nSim	nSeq	protocol
Region5	1994.8716402985508	1992.253871678571	1997.6461619738789	1991.6592398186935	1992.1008110316327	1992.6799862602313	1993.0619983432841	1993.4255613680323	1993.7731919779649	1994.0709807884205	1994.2652432444083	1994.4782150300348	1994.664095635235	1994.791485128063	1994.930824073267	1995.0684923146916	1995.2000480856696	1995.356916049941	1995.5302586150326	1995.7174305781937	1995.8884725570597	1996.1119923277051	1996.441030375418	1997.170553798022	1997.6028383798534	1998.1746721666027	dta	1	150	maxPerRegion_20
Region6	1996.939371120923	1995.4924546095008	1998.239572834406	1995.1100597415707	1995.3511690040834	1995.6318746488291	1995.9763721671666	1996.2248649359628	1996.4006531224165	1996.5176168020585	1996.639184011652	1996.726706749192	1996.8215408429255	1996.9045982523833	1996.9764820727783	1997.0656472272542	1997.154623519051	1997.2433119754355	1997.3302661011664	1997.4509638824181	1997.5428259659052	1997.6873271571565	1997.823773931454	1998.02674705437	1998.1568411425121	1998.36911746326	dta	1	150	maxPerRegion_20
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dta	1	150	maxPerRegion_20
Region1	2001.5737997935073	1999.1262061889124	2003.5388875090707	1998.4760719957226	1999.1046487541673	1999.3279649593997	1999.765482308272	2000.1280585919455	2000.4181299395514	2000.7419022215977	2001.0062835165934	2001.2635195787236	2001.4880995939443	2001.6847474225392	2001.8427397044811	2001.9609944780573	2002.1053427114132	2002.230532283147	2002.3964132101992	2002.5354978290325	2002.6969799821472	2002.8222881131153	2003.0325412715736	2003.3312979782986	2003.5283794270977	2003.8156479971628	dta	1	150	biased_50
Region2	2002.480466552606	2000.3238669500563	2004.625674889117	1999.5963828842532	2000.1054558004498	2000.5147295558756	2001.0297600546578	2001.331054847735	2001.5279830175368	2001.7142204085371	2001.8879568800687	2002.0408461379923	2002.1876876334647	2002.3878296225173	2002.5135016368056	2002.678038121031	2002.828472310244	2003.0202613358313	2003.163576094021	2003.363030972696	2003.5816701255867	2003.7179415828164	2003.9215823251727	2004.289733275354	2004.511164750952	2004.878407695512	dta	1	150	biased_50
Region3	1994.0068504611563	1990.2600773544061	2005.3034771743842	1990.259641768927	1990.6597812418995	1990.9953600848246	1991.3451608926814	1991.6527582199546	1991.912735466624	1992.1083162711261	1992.2632074910678	1992.4103859050228	1992.5496879094678	1992.6568923167592	1992.8052249889533	1992.9392139134457	1993.0727011438246	1993.1821573381353	1993.3251056447386	1993.4967987380073	1993.7225766927663	1994.0107841540714	2002.663570546004	2004.9273663466734	2007.088836820094	2007.8169647912011	dta	1	150	biased_50
Region4	2002.2145590876657	1992.1072948604433	2007.534055011129	1991.1864613950393	1991.7781514032724	1992.5407758338124	1993.6658050827243	1999.3522785722184	2000.5778836699553	2001.1652659666736	2001.5198262259798	2001.7924926292044	2002.122142280207	2002.5181292961086	2002.9481529209684	2003.5362650803247	2004.0477557026509	2004.429486768694	2004.7367830756918	2005.0736261791671	2005.5071334026052	2005.9786669808539	2006.4688654328922	2006.9890142595289	2007.3359257489267	2007.7879944553138	dta	1	150	biased_50
Region5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dta	1	150	biased_50
Region6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dta	1	150	biased_50
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dta	1	150	biased_50
Region1	1992.6263270670845	1989.091068797094	2007.0794236073446	1988.4813638402031	1989.2192374776369	1989.5388982010288	1989.8749552578277	1990.131992280755	1990.3276844453733	1990.492806450757	1990.6381628870863	1990.770956244423	1990.9187982253457	1991.003351268643	1991.1031930714041	1991.175575501122	1991.2874772876942	1991.385471891611	1991.5068798863956	1991.6457599165155	1991.8339331674686	1992.0494418098465	2001.8021331842463	2006.76595779736	2007.2729613695035	2007.6254118608713	dta	1	150	uniformS_20
Region2	2000.5214179819038	1995.493338815443	2003.9175679491048	1994.7987309490973	1995.3933388570333	1995.7773109891177	1996.4463001151946	1996.77560527836	1997.1610404292924	1999.4985201017387	2000.2107300573673	2000.5784714463698	2000.858954044338	2001.115489761693	2001.2763189653524	2001.4758065330986	2001.670363409456	2001.875592124249	2002.0235608402056	2002.2990122605615	2002.595906345924	2002.9528454452166	2003.2056771941266	2003.5318780493235	2003.855458523228	2004.0473254189033	dta	1	150	uniformS_20
Region3	2002.5615906607777	1990.563259282207	2007.2744527037248	1989.779572986374	1990.2144045884995	1990.7095840229738	1991.4564710130715	2001.8476613853222	2002.4401903025528	2002.80631612273	2003.0439146709348	2003.2041429445133	2003.397020941045	2003.5484228611836	2003.7036619156966	2003.8839698213367	2004.0638435469602	2004.3098647343975	2004.7121827969163	2005.0064161789571	2005.5260091399189	2005.8963531250497	2006.3167404868198	2006.7096551191219	2007.0176470155873	2007.3530935808328	dta	1	150	uniformS_20
Region4	1999.9873208160575	1994.1898401262686	2003.482709196737	1993.6284300428438	1994.1104014998639	1994.701542540035	1995.1855594947874	1995.6839111619777	1996.2277102444327	1997.9010779779553	1999.2999302258556	2000.1184692049615	2000.5349640153	2000.8601752948891	2001.1251059846145	2001.2889444260652	2001.5154995829396	2001.713394723746	2001.916045269358	2002.1398428938362	2002.3750309225961	2002.5997661370345	2002.863632241547	2003.235911545834	2003.4529823640435	2003.896722059533	dta	1	150	uniformS_20
Region5	2000.8312048648104	1999.186596268531	2002.0494107182283	1998.4344293673964	1999.114885007246	1999.4028486281634	1999.8176164903132	2000.0425234028135	2000.2076432729527	2000.3511868081732	2000.5208020492992	2000.6283606369204	2000.743014169681	2000.8676593966384	2000.951854927129	2001.0436753469787	2001.1203039105437	2001.2026069989693	2001.2856218547342	2001.3796327596685	2001.4751299989236	2001.5995045435875	2001.754778913469	2001.9292256696353	2002.0400436719367	2002.3802524789278	dta	1	150	uniformS_20
Region6	2000.831063255503	1999.172897268531	2002.1266796536613	1998.4207303673963	1999.1011860072458	1999.3891496281633	1999.8045664209926	2000.0304900362253	2000.197680801399	2000.3526076932535	2000.5093942606377	2000.617428993517	2000.734135783338	2000.8598193033097	2000.9417157113787	2001.037041139488	2001.1125257604976	2001.1993021790017	2001.284817003672	2001.3712693828434	2001.4774114538588	2001.6072939178314	2001.7583744715344	2001.9548359809855	2002.1009643749003	2002.4470895035508	dta	1	150	uniformS_20
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dta	1	150	uniformS_20
Region1	1988.8972932545275	1987.7896467795933	1989.7638566323142	1987.5165672550268	1987.723750115774	1987.913680896524	1988.1772944589632	1988.3585102151158	1988.464217426238	1988.5594114547566	1988.6429244665653	1988.718811042701	1988.799097337828	1988.863342222586	1988.910807675403	1988.9563097969829	1989.0069765322914	1989.065165699595	1989.1355679732394	1989.1992029633377	1989.2752944031488	1989.355758526523	1989.4536760455796	1989.5866162347638	1989.7187779434194	1989.8844102365342	dta	1	150	maxPerRegionYear_10
Region2	2002.7763380696285	2000.7019371832553	2005.1652615569408	2000.42951687672	2000.7226606070471	2001.0485987533714	2001.2721064434209	2001.4377158850245	2001.5650445894933	2001.699204508618	2001.8253043365396	2001.9396309798387	2002.0773965416854	2002.2318821358692	2002.4481943066842	2002.8396135653204	2003.2453108811071	2003.4882574433896	2003.7539435972026	2003.9582908591035	2004.2357798858463	2004.4191563348672	2004.6559271842755	2005.002510295823	2005.205553745132	2005.655522355387	dta	1	150	maxPerRegionYear_10
Region3	1999.9930808724869	1995.1129387143121	2002.7218022909055	1994.2957465177128	1994.9365772660956	1995.4479803558568	1996.9283516899511	1998.3385862005766	1998.8937253894883	1999.217312880335	1999.4651543941366	1999.6109490966192	1999.7294631764896	1999.8803085948507	2000.081248071791	2000.3077404230353	2000.6757700724431	2001.1597414754651	2001.5188788575801	2001.7047584457514	2001.8766893038735	2002.0266675008895	2002.198280554846	2002.4401655537647	2002.658853377412	2003.0400719104225	dta	1	150	maxPerRegionYear_10
Region4	1996.832998364019	1992.4031301624716	2002.8797533215513	1991.6061947158214	1992.4172604149885	1992.7562927871468	1993.1976121143275	1993.4098333057577	1993.5485020251842	1993.6785179513272	1993.799987106173	1993.9304435193196	1994.0600112669003	1994.3011273238117	1994.5790317091637	1998.4405469304631	1999.2124237256912	1999.5795524904277	1999.8719800880865	2000.072390188056	2000.2816536925654	2000.6444356958145	2001.7649056053056	2002.5814822326256	2002.955486388435	2003.2442507479275	dta	1	150	maxPerRegionYear_10
Region5	1994.707764281485	1991.6391259737054	2001.746826639122	1991.0830897590174	1991.4316733457488	1991.7224300409432	1992.109074915715	1992.3521920042488	1992.5334181943522	1992.6634353442003	1992.7541831147191	1992.83914160684	1992.978073359877	1993.0899255995016	1993.2426461837686	1993.505594531716	1994.4779320309642	1995.0343769547965	1995.2614685894146	1995.5863669567236	1997.7507242596653	1998.8233898025874	1999.883269306934	2001.368364258134	2001.6242019861518	2001.8869279129033	dta	1	150	maxPerRegionYear_10
Region6	1999.9176469195631	1998.9911755696396	2001.031509983565	1998.539383200995	1998.768312803385	1999.0108258026253	1999.229868372421	1999.3954533885424	1999.5044741167044	1999.592504972772	1999.6943264033478	1999.774396955716	1999.8426374226622	1999.910245367142	1999.9766431461826	2000.028516899025	2000.0878840592648	2000.1372770546154	2000.197309631303	2000.2707760918058	2000.3496977577497	2000.4318067958163	2000.5419929392976	2000.6688287699494	2000.8182727072515	2000.9511697716898	dta	1	150	maxPerRegionYear_10
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dta	1	150	maxPerRegionYear_10
Region1	1989.2301154993784	1987.9044867316436	1990.334495565413	1987.1952892120485	1987.7567739354668	1987.9719122720192	1988.2611929303405	1988.4599420557931	1988.5829912085358	1988.7240001535902	1988.8283002184148	1988.933618916303	1989.0408324035113	1989.1425914979584	1989.2241732264893	1989.3085238775484	1989.3847394299148	1989.4681249974335	1989.5423288301074	1989.630901355468	1989.7234788311785	1989.8126294558165	1989.9336229774697	1990.1035746111304	1990.2551059004043	1990.3914831488655	dta	1	150	maxPerRegion_10
Region2	2001.7712610248861	1999.5476531324305	2004.0092321406705	1997.9354075241617	1998.9168765818158	1999.6784895295018	2000.4634432963537	2000.7505221521174	2000.9491006720687	2001.186429186264	2001.389432632755	2001.5553094856202	2001.6736185591178	2001.7957933880014	2001.9263144417473	2002.040552476292	2002.1354518982346	2002.2821120799886	2002.4086313896767	2002.5794426367554	2002.7363254897134	2002.9022420394297	2003.1938924673377	2003.4859673842996	2003.7670051050761	2003.954117238618	dta	1	150	maxPerRegion_10
Region3	1999.401558395834	1996.5488063047233	2002.8516246884597	1995.8774675046584	1996.4076278026416	1996.903395313897	1997.2650987622042	1997.4830736455306	1997.7282890064118	1997.9600450004714	1998.1220753156676	1998.2919456977072	1998.4091925504429	1998.6011136793272	1998.8455320265077	1999.3577966591217	1999.7524316350214	2000.26227759937	2000.7600931053776	2001.2191388048025	2001.5124143316166	2001.771884140648	2002.0281907064618	2002.5047745085446	2002.8046487623274	2003.0999914472654	dta	1	150	maxPerRegion_10
Region4	1996.9751685044794	1991.8906244366754	2001.6710487711157	1991.7385744762646	1992.0209967203239	1992.3384453072342	1992.7426771357943	1993.0045605598102	1993.2018359956235	1993.4142099553078	1993.577869746504	1993.7694657640513	1993.9961447732314	1994.2789706362782	1998.946664891184	1999.4465017988687	1999.815927327506	2000.0537725616264	2000.2263372664747	2000.4407562104016	2000.6514950402354	2000.8805019600404	2001.117980257188	2001.4391185596135	2001.9699933601514	2002.4900273610933	dta	1	150	maxPerRegion_10
Region5	1995.746870812351	1991.4175064912963	2001.6270744011103	1991.200149235664	1991.5343977132889	1991.8280715169321	1992.0880650026584	1992.3493643165455	1992.5822305890408	1992.7753677690946	1992.9714679898996	1993.084353196496	1993.2737663522921	1993.4786284252814	1996.739842526702	1997.3114184954206	1997.6530756038028	1997.9110633772698	1998.1563323270059	1998.3254833590047	1998.6108015842765	1998.8901556061417	1999.685567816865	2001.2388997407202	2001.8017987969295	2002.1318135551646	dta	1	150	maxPerRegion_10
Region6	1999.8261823598332	1998.4120083080425	2000.9627194145373	1997.820807818398	1998.4186007191101	1998.6276896485376	1998.9087507361032	1999.1361255993029	1999.2875553997364	1999.4090856548305	1999.5261101094295	1999.6320926455476	1999.7368439403517	1999.8277655045215	1999.9180946771794	1999.9897312146531	2000.0875300405642	2000.1606896627266	2000.22791356856	2000.3206336257945	2000.4197789280474	2000.531149421926	2000.6458077827774	2000.839610079875	2000.976915136633	2001.131696213291	dta	1	150	maxPerRegion_10
Region7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dta	1	150	maxPerRegion_10
Region1	1992.0193208378046	1989.8605306640222	1993.10078642455	1989.7741825843516	1990.1332791629864	1990.4418443136856	1990.7737291838894	1991.0034916312334	1991.18372027563	1991.2937208595506	1991.3999136396599	1991.520238949981	1991.6014195574062	1991.6860353553905	1991.7738708359825	1991.8756861066624	1991.9611815107637	1992.0509821387247	1992.135561321073	1992.2480142050067	1992.3929959605862	1992.5008784531835	1992.66212323994	1992.9593558789209	1995.7239203596366	2003.9348030383587	dta	1	150	biased_20
