traits	patch	samp.dates	short.names
3_8742_2009.175342	4	2009.175342	3_8742
1_8263_2005.923288	2	2005.923288	1_8263
1_8261_2005.843836	2	2005.843836	1_8261
1_8260_2005.857534	2	2005.857534	1_8260
4_15216_2005.824658	5	2005.824658	4_15216
3_6614_2005.89589	4	2005.89589	3_6614
3_6613_2005.884932	4	2005.884932	3_6613
3_6612_2005.873973	4	2005.873973	3_6612
3_6611_2005.846575	4	2005.846575	3_6611
2_17022_2005.89863	3	2005.89863	2_17022
2_17020_2005.865753	3	2005.865753	2_17020
4_15214_2005.890411	5	2005.890411	4_15214
4_15213_2005.90137	5	2005.90137	4_15213
4_15212_2005.854795	5	2005.854795	4_15212
4_15209_2005.849315	5	2005.849315	4_15209
2_17018_2005.912329	3	2005.912329	2_17018
2_17016_2005.926027	3	2005.926027	2_17016
2_17014_2005.849315	3	2005.849315	2_17014
1_8257_2005.838356	2	2005.838356	1_8257
4_15207_2005.832877	5	2005.832877	4_15207
4_15206_2005.873973	5	2005.873973	4_15206
4_15205_2005.934247	5	2005.934247	4_15205
1_9229_2007.216438	2	2007.216438	1_9229
3_7343_2007.106849	4	2007.106849	3_7343
4_15203_2005.857534	5	2005.857534	4_15203
4_15202_2005.846575	5	2005.846575	4_15202
4_15201_2005.857534	5	2005.857534	4_15201
3_6609_2005.860274	4	2005.860274	3_6609
3_6608_2005.827397	4	2005.827397	3_6608
2_18776_2006.934247	3	2006.934247	2_18776
2_17013_2005.879452	3	2005.879452	2_17013
2_17012_2005.887671	3	2005.887671	2_17012
2_17470_2006.249315	3	2006.249315	2_17470
2_17010_2005.830137	3	2005.830137	2_17010
4_15200_2005.857534	5	2005.857534	4_15200
4_15198_2005.857534	5	2005.857534	4_15198
4_15195_2005.879452	5	2005.879452	4_15195
3_6606_2005.879452	4	2005.879452	3_6606
3_6605_2005.876712	4	2005.876712	3_6605
2_17009_2005.920548	3	2005.920548	2_17009
2_17007_2005.863014	3	2005.863014	2_17007
4_15194_2005.827397	5	2005.827397	4_15194
4_15191_2005.849315	5	2005.849315	4_15191
2_17005_2005.939726	3	2005.939726	2_17005
3_6603_2005.830137	4	2005.830137	3_6603
2_17003_2005.827397	3	2005.827397	2_17003
2_17002_2005.841096	3	2005.841096	2_17002
1_9288_2007.350685	2	2007.350685	1_9288
2_17001_2005.827397	3	2005.827397	2_17001
1_8256_2005.827397	2	2005.827397	1_8256
4_15189_2005.838356	5	2005.838356	4_15189
4_15188_2005.832877	5	2005.832877	4_15188
4_17255_2007.134247	5	2007.134247	4_17255
4_15187_2005.90411	5	2005.90411	4_15187
3_6601_2005.838356	4	2005.838356	3_6601
3_6600_2006.010959	4	2006.010959	3_6600
2_17000_2005.824658	3	2005.824658	2_17000
4_15186_2005.846575	5	2005.846575	4_15186
3_6599_2005.843836	4	2005.843836	3_6599
3_6597_2005.887671	4	2005.887671	3_6597
3_6596_2005.810959	4	2005.810959	3_6596
2_21193_2008.617486	3	2008.617486	2_21193
3_6594_2005.857534	4	2005.857534	3_6594
2_16996_2005.876712	3	2005.876712	2_16996
2_16995_2005.819178	3	2005.819178	2_16995
2_16994_2005.843836	3	2005.843836	2_16994
5_1003_2005.893151	6	2005.893151	5_1003
5_1002_2005.972603	6	2005.972603	5_1002
4_15181_2005.865753	5	2005.865753	4_15181
4_15179_2005.827397	5	2005.827397	4_15179
3_6591_2005.860274	4	2005.860274	3_6591
3_6590_2005.832877	4	2005.832877	3_6590
3_6589_2005.805479	4	2005.805479	3_6589
2_16993_2005.816438	3	2005.816438	2_16993
4_15176_2005.846575	5	2005.846575	4_15176
4_15174_2005.868493	5	2005.868493	4_15174
4_15173_2005.89863	5	2005.89863	4_15173
4_15172_2005.857534	5	2005.857534	4_15172
4_15170_2005.816438	5	2005.816438	4_15170
4_15169_2005.915068	5	2005.915068	4_15169
4_16862_2006.824658	5	2006.824658	4_16862
3_6586_2005.854795	4	2005.854795	3_6586
2_16990_2005.857534	3	2005.857534	2_16990
2_18270_2006.660274	3	2006.660274	2_18270
2_16989_2005.80274	3	2005.80274	2_16989
1_8252_2005.956164	2	2005.956164	1_8252
4_15165_2005.860274	5	2005.860274	4_15165
4_15160_2005.909589	5	2005.909589	4_15160
4_15159_2005.863014	5	2005.863014	4_15159
3_6584_2005.808219	4	2005.808219	3_6584
5_1424_2007.052055	6	2007.052055	5_1424
3_6583_2005.912329	4	2005.912329	3_6583
3_6582_2005.827397	4	2005.827397	3_6582
3_6581_2005.849315	4	2005.849315	3_6581
4_15158_2005.860274	5	2005.860274	4_15158
4_15156_2005.879452	5	2005.879452	4_15156
4_15154_2005.868493	5	2005.868493	4_15154
3_6580_2005.794521	4	2005.794521	3_6580
3_6579_2005.819178	4	2005.819178	3_6579
2_16986_2005.79726	3	2005.79726	2_16986
4_15149_2005.794521	5	2005.794521	4_15149
3_6578_2005.950685	4	2005.950685	3_6578
3_6577_2005.906849	4	2005.906849	3_6577
3_8092_2008.275956	4	2008.275956	3_8092
3_6574_2005.805479	4	2005.805479	3_6574
3_6573_2005.893151	4	2005.893151	3_6573
2_16982_2005.873973	3	2005.873973	2_16982
2_16980_2005.819178	3	2005.819178	2_16980
2_16979_2005.838356	3	2005.838356	2_16979
1_8250_2005.819178	2	2005.819178	1_8250
1_8249_2005.876712	2	2005.876712	1_8249
1_8248_2005.816438	2	2005.816438	1_8248
5_998_2005.857534	6	2005.857534	5_998
4_15145_2005.868493	5	2005.868493	4_15145
1_8246_2005.816438	2	2005.816438	1_8246
1_8245_2005.821918	2	2005.821918	1_8245
1_8244_2005.852055	2	2005.852055	1_8244
5_995_2005.808219	6	2005.808219	5_995
5_994_2005.832877	6	2005.832877	5_994
3_6631_2005.871233	4	2005.871233	3_6631
4_15143_2005.808219	5	2005.808219	4_15143
2_16976_2005.838356	3	2005.838356	2_16976
2_16975_2005.991781	3	2005.991781	2_16975
4_15142_2005.857534	5	2005.857534	4_15142
4_15141_2005.794521	5	2005.794521	4_15141
4_15140_2005.789041	5	2005.789041	4_15140
2_16974_2005.860274	3	2005.860274	2_16974
2_16973_2005.80274	3	2005.80274	2_16973
2_16970_2005.816438	3	2005.816438	2_16970
2_21765_2009.09589	3	2009.09589	2_21765
2_17246_2006.021918	3	2006.021918	2_17246
5_993_2005.778082	6	2005.778082	5_993
5_992_2005.794521	6	2005.794521	5_992
4_15664_2006.115068	5	2006.115068	4_15664
4_15134_2005.843836	5	2005.843836	4_15134
4_15132_2005.783562	5	2005.783562	4_15132
3_6567_2005.794521	4	2005.794521	3_6567
4_15129_2005.791781	5	2005.791781	4_15129
4_15128_2005.775342	5	2005.775342	4_15128
3_7666_2007.715068	4	2007.715068	3_7666
3_6566_2005.871233	4	2005.871233	3_6566
2_16966_2005.832877	3	2005.832877	2_16966
4_15126_2005.808219	5	2005.808219	4_15126
4_15753_2006.167123	5	2006.167123	4_15753
4_15123_2005.915068	5	2005.915068	4_15123
3_6563_2005.786301	4	2005.786301	3_6563
4_15122_2005.769863	5	2005.769863	4_15122
2_16961_2005.868493	3	2005.868493	2_16961
0_11174_2007.153425	1	2007.153425	0_11174
2_16960_2005.791781	3	2005.791781	2_16960
4_15116_2005.786301	5	2005.786301	4_15116
4_15115_2005.789041	5	2005.789041	4_15115
4_15114_2005.843836	5	2005.843836	4_15114
4_15111_2005.830137	5	2005.830137	4_15111
3_6560_2005.775342	4	2005.775342	3_6560
4_18083_2007.860274	5	2007.860274	4_18083
2_16959_2005.827397	3	2005.827397	2_16959
1_8239_2005.849315	2	2005.849315	1_8239
0_12822_2008.827869	1	2008.827869	0_12822
1_8237_2005.778082	2	2005.778082	1_8237
4_15109_2005.791781	5	2005.791781	4_15109
4_15107_2005.769863	5	2005.769863	4_15107
4_15106_2005.849315	5	2005.849315	4_15106
4_15104_2005.791781	5	2005.791781	4_15104
5_1105_2006.219178	6	2006.219178	5_1105
3_6558_2005.890411	4	2005.890411	3_6558
2_16957_2005.838356	3	2005.838356	2_16957
1_8236_2005.915068	2	2005.915068	1_8236
4_15099_2005.926027	5	2005.926027	4_15099
4_15097_2005.89863	5	2005.89863	4_15097
3_6557_2005.824658	4	2005.824658	3_6557
2_16953_2005.841096	3	2005.841096	2_16953
5_989_2005.813699	6	2005.813699	5_989
4_15091_2005.769863	5	2005.769863	4_15091
2_16951_2005.810959	3	2005.810959	2_16951
2_16950_2005.775342	3	2005.775342	2_16950
3_8499_2008.928962	4	2008.928962	3_8499
1_8234_2005.79726	2	2005.79726	1_8234
2_20370_2008.095628	3	2008.095628	2_20370
3_6556_2005.758904	4	2005.758904	3_6556
3_6555_2005.857534	4	2005.857534	3_6555
2_16948_2005.778082	3	2005.778082	2_16948
2_16947_2005.819178	3	2005.819178	2_16947
4_15085_2005.876712	5	2005.876712	4_15085
4_15084_2005.852055	5	2005.852055	4_15084
2_20116_2007.90411	3	2007.90411	2_20116
4_15083_2005.778082	5	2005.778082	4_15083
4_15082_2005.778082	5	2005.778082	4_15082
2_16946_2005.772603	3	2005.772603	2_16946
1_8232_2005.79726	2	2005.79726	1_8232
3_6552_2005.747945	4	2005.747945	3_6552
3_6551_2005.808219	4	2005.808219	3_6551
2_16944_2005.767123	3	2005.767123	2_16944
1_9005_2006.868493	2	2006.868493	1_9005
5_987_2005.841096	6	2005.841096	5_987
4_15080_2005.761644	5	2005.761644	4_15080
4_15079_2005.824658	5	2005.824658	4_15079
2_18535_2006.824658	3	2006.824658	2_18535
3_6549_2005.835616	4	2005.835616	3_6549
3_6548_2005.767123	4	2005.767123	3_6548
2_16942_2005.857534	3	2005.857534	2_16942
2_16940_2005.863014	3	2005.863014	2_16940
2_16938_2005.80274	3	2005.80274	2_16938
1_8228_2005.775342	2	2005.775342	1_8228
1_8227_2005.863014	2	2005.863014	1_8227
4_15076_2005.893151	5	2005.893151	4_15076
3_6543_2005.890411	4	2005.890411	3_6543
2_16937_2005.778082	3	2005.778082	2_16937
3_7787_2008.057377	4	2008.057377	3_7787
1_8226_2005.778082	2	2005.778082	1_8226
4_15073_2005.767123	5	2005.767123	4_15073
4_15071_2005.772603	5	2005.772603	4_15071
4_15070_2005.786301	5	2005.786301	4_15070
3_9149_2009.893151	4	2009.893151	3_9149
3_6541_2005.860274	4	2005.860274	3_6541
0_11414_2007.460274	1	2007.460274	0_11414
3_6539_2005.819178	4	2005.819178	3_6539
2_21653_2009.005479	3	2009.005479	2_21653
3_6538_2005.756164	4	2005.756164	3_6538
4_15069_2005.745205	5	2005.745205	4_15069
0_11634_2007.564384	1	2007.564384	0_11634
4_15067_2005.805479	5	2005.805479	4_15067
4_15066_2005.816438	5	2005.816438	4_15066
4_15063_2005.824658	5	2005.824658	4_15063
4_15062_2005.838356	5	2005.838356	4_15062
3_6537_2005.745205	4	2005.745205	3_6537
3_6536_2005.750685	4	2005.750685	3_6536
3_6535_2005.786301	4	2005.786301	3_6535
3_6532_2005.753425	4	2005.753425	3_6532
3_6530_2005.783562	4	2005.783562	3_6530
2_16932_2005.747945	3	2005.747945	2_16932
1_8225_2005.778082	2	2005.778082	1_8225
4_15060_2005.8	5	2005.8	4_15060
3_6528_2005.772603	4	2005.772603	3_6528
3_6527_2005.783562	4	2005.783562	3_6527
3_6526_2005.79726	4	2005.79726	3_6526
2_16931_2005.90411	3	2005.90411	2_16931
2_20818_2008.5	3	2008.5	2_20818
0_12396_2008.114754	1	2008.114754	0_12396
1_8224_2005.761644	2	2005.761644	1_8224
4_15052_2005.849315	5	2005.849315	4_15052
3_6525_2005.739726	4	2005.739726	3_6525
1_8223_2005.747945	2	2005.747945	1_8223
1_8222_2005.758904	2	2005.758904	1_8222
4_15051_2005.794521	5	2005.794521	4_15051
4_15049_2005.789041	5	2005.789041	4_15049
2_20347_2008.128415	3	2008.128415	2_20347
4_15046_2005.813699	5	2005.813699	4_15046
4_15045_2005.934247	5	2005.934247	4_15045
4_15044_2005.756164	5	2005.756164	4_15044
4_15041_2005.810959	5	2005.810959	4_15041
3_6522_2005.736986	4	2005.736986	3_6522
2_16929_2005.758904	3	2005.758904	2_16929
2_16985_2005.909589	3	2005.909589	2_16985
2_16927_2005.805479	3	2005.805479	2_16927
1_8220_2005.775342	2	2005.775342	1_8220
4_15040_2005.736986	5	2005.736986	4_15040
0_13003_2009.50137	1	2009.50137	0_13003
4_15039_2005.753425	5	2005.753425	4_15039
4_15038_2005.950685	5	2005.950685	4_15038
4_15037_2005.838356	5	2005.838356	4_15037
3_6520_2005.841096	4	2005.841096	3_6520
1_8219_2005.824658	2	2005.824658	1_8219
4_15031_2005.750685	5	2005.750685	4_15031
4_15029_2005.789041	5	2005.789041	4_15029
3_6517_2005.753425	4	2005.753425	3_6517
3_6515_2005.8	4	2005.8	3_6515
3_6514_2005.739726	4	2005.739726	3_6514
2_16922_2005.808219	3	2005.808219	2_16922
2_16921_2005.769863	3	2005.769863	2_16921
4_15027_2005.783562	5	2005.783562	4_15027
2_19828_2007.80274	3	2007.80274	2_19828
3_6510_2005.956164	4	2005.956164	3_6510
2_16920_2005.736986	3	2005.736986	2_16920
4_15024_2005.761644	5	2005.761644	4_15024
4_15023_2005.739726	5	2005.739726	4_15023
4_15019_2005.786301	5	2005.786301	4_15019
4_15018_2005.780822	5	2005.780822	4_15018
4_15017_2005.758904	5	2005.758904	4_15017
3_6507_2005.775342	4	2005.775342	3_6507
3_6505_2005.745205	4	2005.745205	3_6505
2_16918_2005.739726	3	2005.739726	2_16918
2_16917_2005.827397	3	2005.827397	2_16917
1_8215_2005.758904	2	2005.758904	1_8215
4_15016_2005.824658	5	2005.824658	4_15016
3_6503_2005.780822	4	2005.780822	3_6503
3_6502_2005.80274	4	2005.80274	3_6502
3_6501_2005.857534	4	2005.857534	3_6501
2_16916_2005.742466	3	2005.742466	2_16916
2_16914_2005.739726	3	2005.739726	2_16914
1_8214_2005.764384	2	2005.764384	1_8214
1_8213_2005.756164	2	2005.756164	1_8213
1_8212_2005.717808	2	2005.717808	1_8212
4_15013_2005.772603	5	2005.772603	4_15013
4_15012_2005.712329	5	2005.712329	4_15012
4_15011_2005.739726	5	2005.739726	4_15011
4_15010_2005.780822	5	2005.780822	4_15010
4_15009_2005.717808	5	2005.717808	4_15009
3_6498_2005.736986	4	2005.736986	3_6498
3_6497_2005.717808	4	2005.717808	3_6497
2_16913_2005.761644	3	2005.761644	2_16913
2_16909_2005.786301	3	2005.786301	2_16909
2_16908_2005.728767	3	2005.728767	2_16908
1_8210_2005.794521	2	2005.794521	1_8210
4_15004_2005.731507	5	2005.731507	4_15004
4_15003_2005.786301	5	2005.786301	4_15003
4_15002_2005.747945	5	2005.747945	4_15002
3_6494_2005.731507	4	2005.731507	3_6494
3_6493_2005.772603	4	2005.772603	3_6493
3_6492_2005.728767	4	2005.728767	3_6492
2_16907_2005.717808	3	2005.717808	2_16907
2_16904_2005.723288	3	2005.723288	2_16904
1_8208_2005.753425	2	2005.753425	1_8208
4_15001_2005.742466	5	2005.742466	4_15001
4_14999_2005.753425	5	2005.753425	4_14999
4_14998_2005.857534	5	2005.857534	4_14998
2_19018_2007.054795	3	2007.054795	2_19018
3_6491_2005.756164	4	2005.756164	3_6491
3_6490_2005.742466	4	2005.742466	3_6490
3_6489_2005.79726	4	2005.79726	3_6489
3_6488_2005.723288	4	2005.723288	3_6488
2_16903_2005.764384	3	2005.764384	2_16903
2_16902_2005.736986	3	2005.736986	2_16902
2_16901_2005.747945	3	2005.747945	2_16901
4_14997_2005.734247	5	2005.734247	4_14997
4_14994_2005.745205	5	2005.745205	4_14994
4_14993_2005.745205	5	2005.745205	4_14993
2_16900_2005.767123	3	2005.767123	2_16900
2_16899_2005.742466	3	2005.742466	2_16899
1_8204_2005.728767	2	2005.728767	1_8204
4_14992_2005.838356	5	2005.838356	4_14992
4_14991_2005.789041	5	2005.789041	4_14991
3_6485_2005.726027	4	2005.726027	3_6485
0_12872_2009.052055	1	2009.052055	0_12872
1_8202_2005.758904	2	2005.758904	1_8202
5_2371_2008.877049	6	2008.877049	5_2371
5_985_2005.89863	6	2005.89863	5_985
4_14990_2005.726027	5	2005.726027	4_14990
4_14989_2005.876712	5	2005.876712	4_14989
4_14988_2005.720548	5	2005.720548	4_14988
1_8201_2005.742466	2	2005.742466	1_8201
4_15625_2006.093151	5	2006.093151	4_15625
5_984_2005.742466	6	2005.742466	5_984
4_14987_2005.736986	5	2005.736986	4_14987
3_9174_2009.912329	4	2009.912329	3_9174
4_18123_2007.931507	5	2007.931507	4_18123
4_14986_2005.70137	5	2005.70137	4_14986
2_20741_2008.382514	3	2008.382514	2_20741
4_14985_2005.767123	5	2005.767123	4_14985
4_14984_2005.758904	5	2005.758904	4_14984
2_18137_2006.59726	3	2006.59726	2_18137
3_6482_2005.709589	4	2005.709589	3_6482
2_16892_2005.868493	3	2005.868493	2_16892
2_16890_2005.742466	3	2005.742466	2_16890
2_16889_2005.756164	3	2005.756164	2_16889
4_14982_2005.772603	5	2005.772603	4_14982
4_14980_2005.693151	5	2005.693151	4_14980
5_2202_2008.606557	6	2008.606557	5_2202
4_14975_2005.726027	5	2005.726027	4_14975
3_6478_2005.715068	4	2005.715068	3_6478
3_6477_2005.706849	4	2005.706849	3_6477
5_982_2005.739726	6	2005.739726	5_982
3_6475_2005.69589	4	2005.69589	3_6475
3_6473_2005.824658	4	2005.824658	3_6473
2_20007_2007.879452	3	2007.879452	2_20007
3_6472_2005.709589	4	2005.709589	3_6472
2_16886_2005.69589	3	2005.69589	2_16886
2_16884_2005.780822	3	2005.780822	2_16884
4_14973_2005.70137	5	2005.70137	4_14973
3_6471_2005.778082	4	2005.778082	3_6471
3_6470_2005.767123	4	2005.767123	3_6470
3_6469_2005.684932	4	2005.684932	3_6469
3_6468_2005.728767	4	2005.728767	3_6468
3_6466_2005.731507	4	2005.731507	3_6466
3_6465_2005.734247	4	2005.734247	3_6465
2_16883_2005.772603	3	2005.772603	2_16883
4_14971_2005.715068	5	2005.715068	4_14971
4_14967_2005.728767	5	2005.728767	4_14967
4_19683_2009.857534	5	2009.857534	4_19683
3_6464_2005.753425	4	2005.753425	3_6464
1_9041_2006.967123	2	2006.967123	1_9041
3_6463_2005.706849	4	2005.706849	3_6463
2_16878_2005.753425	3	2005.753425	2_16878
1_8200_2005.69863	2	2005.69863	1_8200
1_8199_2005.805479	2	2005.805479	1_8199
5_981_2005.775342	6	2005.775342	5_981
4_14961_2005.739726	5	2005.739726	4_14961
4_14959_2005.69863	5	2005.69863	4_14959
2_16877_2005.745205	3	2005.745205	2_16877
1_8198_2005.786301	2	2005.786301	1_8198
4_14958_2005.687671	5	2005.687671	4_14958
4_14956_2005.742466	5	2005.742466	4_14956
4_14955_2005.756164	5	2005.756164	4_14955
4_14954_2005.70411	5	2005.70411	4_14954
4_14951_2005.753425	5	2005.753425	4_14951
4_14950_2005.712329	5	2005.712329	4_14950
4_14947_2005.736986	5	2005.736986	4_14947
1_8196_2005.706849	2	2005.706849	1_8196
4_14945_2005.712329	5	2005.712329	4_14945
4_14944_2005.69863	5	2005.69863	4_14944
3_6460_2005.679452	4	2005.679452	3_6460
3_6459_2005.709589	4	2005.709589	3_6459
2_16874_2005.676712	3	2005.676712	2_16874
2_16873_2005.690411	3	2005.690411	2_16873
1_8194_2005.706849	2	2005.706849	1_8194
4_14943_2005.70411	5	2005.70411	4_14943
3_6458_2005.70137	4	2005.70137	3_6458
3_6457_2005.679452	4	2005.679452	3_6457
2_16871_2005.682192	3	2005.682192	2_16871
1_8192_2005.783562	2	2005.783562	1_8192
1_8191_2005.693151	2	2005.693151	1_8191
4_14942_2005.709589	5	2005.709589	4_14942
4_15320_2005.934247	5	2005.934247	4_15320
4_14941_2005.69863	5	2005.69863	4_14941
4_14940_2005.70137	5	2005.70137	4_14940
2_17549_2006.241096	3	2006.241096	2_17549
2_16868_2005.684932	3	2005.684932	2_16868
1_8189_2005.693151	2	2005.693151	1_8189
1_8188_2005.723288	2	2005.723288	1_8188
1_8186_2005.745205	2	2005.745205	1_8186
5_1747_2007.638356	6	2007.638356	5_1747
5_979_2005.764384	6	2005.764384	5_979
2_21247_2008.63388	3	2008.63388	2_21247
3_6454_2005.676712	4	2005.676712	3_6454
1_9508_2008.169399	2	2008.169399	1_9508
4_14936_2005.821918	5	2005.821918	4_14936
4_14935_2005.673973	5	2005.673973	4_14935
4_18562_2008.29235	5	2008.29235	4_18562
3_6451_2005.726027	4	2005.726027	3_6451
3_6450_2005.693151	4	2005.693151	3_6450
3_6449_2005.687671	4	2005.687671	3_6449
2_16867_2005.682192	3	2005.682192	2_16867
2_16866_2005.70137	3	2005.70137	2_16866
2_16865_2005.682192	3	2005.682192	2_16865
1_8183_2005.821918	2	2005.821918	1_8183
1_8181_2005.717808	2	2005.717808	1_8181
4_16193_2006.460274	5	2006.460274	4_16193
4_14933_2005.706849	5	2005.706849	4_14933
4_14932_2005.687671	5	2005.687671	4_14932
4_14931_2005.673973	5	2005.673973	4_14931
4_14930_2005.668493	5	2005.668493	4_14930
3_7219_2006.876712	4	2006.876712	3_7219
4_14929_2005.668493	5	2005.668493	4_14929
4_14928_2005.684932	5	2005.684932	4_14928
3_6447_2005.863014	4	2005.863014	3_6447
1_8180_2005.734247	2	2005.734247	1_8180
4_14927_2005.684932	5	2005.684932	4_14927
2_20662_2008.382514	3	2008.382514	2_20662
4_14926_2005.731507	5	2005.731507	4_14926
4_14924_2005.679452	5	2005.679452	4_14924
4_14922_2005.682192	5	2005.682192	4_14922
4_14921_2005.709589	5	2005.709589	4_14921
4_14919_2005.682192	5	2005.682192	4_14919
4_14917_2005.654795	5	2005.654795	4_14917
0_12661_2008.423497	1	2008.423497	0_12661
3_6445_2005.69863	4	2005.69863	3_6445
4_14916_2005.715068	5	2005.715068	4_14916
4_14915_2005.715068	5	2005.715068	4_14915
3_6443_2005.668493	4	2005.668493	3_6443
3_6440_2005.69863	4	2005.69863	3_6440
3_6439_2005.709589	4	2005.709589	3_6439
3_6438_2005.70411	4	2005.70411	3_6438
2_19242_2007.210959	3	2007.210959	2_19242
2_16864_2005.717808	3	2005.717808	2_16864
4_18376_2008.163934	5	2008.163934	4_18376
5_976_2005.772603	6	2005.772603	5_976
2_18772_2007.038356	3	2007.038356	2_18772
4_14913_2005.676712	5	2005.676712	4_14913
3_6437_2005.70137	4	2005.70137	3_6437
3_6435_2005.665753	4	2005.665753	3_6435
2_16863_2005.723288	3	2005.723288	2_16863
3_9641_2011.931507	4	2011.931507	3_9641
5_975_2005.682192	6	2005.682192	5_975
4_14911_2005.693151	5	2005.693151	4_14911
2_19821_2007.712329	3	2007.712329	2_19821
4_14910_2005.671233	5	2005.671233	4_14910
3_6433_2005.717808	4	2005.717808	3_6433
3_6432_2005.682192	4	2005.682192	3_6432
3_6430_2005.649315	4	2005.649315	3_6430
3_6429_2005.679452	4	2005.679452	3_6429
2_18486_2006.810959	3	2006.810959	2_18486
3_6427_2005.736986	4	2005.736986	3_6427
1_8176_2005.709589	2	2005.709589	1_8176
5_974_2005.673973	6	2005.673973	5_974
5_973_2005.660274	6	2005.660274	5_973
5_972_2005.682192	6	2005.682192	5_972
4_14908_2005.726027	5	2005.726027	4_14908
4_14907_2005.731507	5	2005.731507	4_14907
4_14906_2005.709589	5	2005.709589	4_14906
4_14905_2005.671233	5	2005.671233	4_14905
4_14904_2005.684932	5	2005.684932	4_14904
4_14903_2005.758904	5	2005.758904	4_14903
3_6423_2005.663014	4	2005.663014	3_6423
3_6422_2005.654795	4	2005.654795	3_6422
1_8175_2005.69863	2	2005.69863	1_8175
1_8174_2005.69863	2	2005.69863	1_8174
1_8172_2005.671233	2	2005.671233	1_8172
1_8171_2005.758904	2	2005.758904	1_8171
5_971_2005.652055	6	2005.652055	5_971
4_17448_2007.465753	5	2007.465753	4_17448
4_14898_2005.70411	5	2005.70411	4_14898
4_14897_2005.660274	5	2005.660274	4_14897
3_6419_2005.731507	4	2005.731507	3_6419
3_6418_2005.715068	4	2005.715068	3_6418
3_6417_2005.69863	4	2005.69863	3_6417
2_16860_2005.676712	3	2005.676712	2_16860
2_16859_2005.747945	3	2005.747945	2_16859
1_8168_2005.663014	2	2005.663014	1_8168
5_970_2005.673973	6	2005.673973	5_970
3_6415_2005.706849	4	2005.706849	3_6415
3_6414_2005.70411	4	2005.70411	3_6414
4_16977_2006.983562	5	2006.983562	4_16977
3_6413_2005.775342	4	2005.775342	3_6413
3_6412_2005.679452	4	2005.679452	3_6412
3_9534_2011.6	4	2011.6	3_9534
4_16460_2006.638356	5	2006.638356	4_16460
3_6411_2005.731507	4	2005.731507	3_6411
3_6409_2005.657534	4	2005.657534	3_6409
2_16855_2005.663014	3	2005.663014	2_16855
5_969_2005.643836	6	2005.643836	5_969
4_14896_2005.663014	5	2005.663014	4_14896
4_14893_2005.750685	5	2005.750685	4_14893
4_14892_2005.756164	5	2005.756164	4_14892
4_14891_2005.731507	5	2005.731507	4_14891
4_14890_2005.717808	5	2005.717808	4_14890
3_6406_2005.641096	4	2005.641096	3_6406
2_16854_2005.720548	3	2005.720548	2_16854
4_14889_2005.632877	5	2005.632877	4_14889
3_6404_2005.654795	4	2005.654795	3_6404
4_14887_2005.654795	5	2005.654795	4_14887
4_14884_2005.673973	5	2005.673973	4_14884
4_14882_2005.712329	5	2005.712329	4_14882
4_14881_2005.673973	5	2005.673973	4_14881
1_8163_2005.720548	2	2005.720548	1_8163
4_14880_2005.641096	5	2005.641096	4_14880
3_6402_2005.630137	4	2005.630137	3_6402
3_6400_2005.632877	4	2005.632877	3_6400
3_7064_2006.49589	4	2006.49589	3_7064
3_6399_2005.649315	4	2005.649315	3_6399
3_6398_2005.693151	4	2005.693151	3_6398
4_18355_2008.169399	5	2008.169399	4_18355
2_16850_2005.712329	3	2005.712329	2_16850
1_8161_2005.745205	2	2005.745205	1_8161
4_14878_2005.676712	5	2005.676712	4_14878
3_6397_2005.660274	4	2005.660274	3_6397
4_14877_2005.638356	5	2005.638356	4_14877
4_14876_2005.70411	5	2005.70411	4_14876
4_14875_2005.668493	5	2005.668493	4_14875
4_14874_2005.819178	5	2005.819178	4_14874
4_14873_2005.632877	5	2005.632877	4_14873
3_6393_2005.684932	4	2005.684932	3_6393
2_16849_2005.638356	3	2005.638356	2_16849
1_8159_2005.660274	2	2005.660274	1_8159
5_966_2005.632877	6	2005.632877	5_966
5_965_2005.673973	6	2005.673973	5_965
5_964_2005.624658	6	2005.624658	5_964
4_17462_2007.361644	5	2007.361644	4_17462
3_6391_2005.854795	4	2005.854795	3_6391
3_6389_2005.676712	4	2005.676712	3_6389
2_16847_2005.676712	3	2005.676712	2_16847
1_8157_2005.690411	2	2005.690411	1_8157
4_14868_2005.736986	5	2005.736986	4_14868
4_14867_2005.671233	5	2005.671233	4_14867
4_14866_2005.646575	5	2005.646575	4_14866
4_18033_2007.821918	5	2007.821918	4_18033
5_997_2005.813699	6	2005.813699	5_997
4_14865_2005.663014	5	2005.663014	4_14865
4_14864_2005.673973	5	2005.673973	4_14864
2_21254_2008.644809	3	2008.644809	2_21254
3_6386_2005.624658	4	2005.624658	3_6386
3_6385_2005.632877	4	2005.632877	3_6385
2_16845_2005.673973	3	2005.673973	2_16845
2_16844_2005.652055	3	2005.652055	2_16844
1_8155_2005.720548	2	2005.720548	1_8155
1_8154_2005.70137	2	2005.70137	1_8154
1_8153_2005.835616	2	2005.835616	1_8153
4_14861_2005.657534	5	2005.657534	4_14861
4_18654_2008.398907	5	2008.398907	4_18654
4_14860_2005.679452	5	2005.679452	4_14860
4_14859_2005.70411	5	2005.70411	4_14859
4_14858_2005.621918	5	2005.621918	4_14858
4_14857_2005.684932	5	2005.684932	4_14857
4_14856_2005.709589	5	2005.709589	4_14856
3_6384_2005.69863	4	2005.69863	3_6384
2_16842_2005.679452	3	2005.679452	2_16842
