"matrix"	"nSim"	"nSeq"	"protocol"	"model"
"3demes"	16	500	"maxPerRegion_10"	"mascot"
"3demes"	16	500	"maxPerRegion_20"	"mascot"
"3demes"	16	500	"biased_10"	"mascot"
"3demes"	17	500	"maxPerRegionYear_20"	"mascot"
"3demes"	17	500	"biased_2.5"	"mascot"
"3demes"	17	500	"maxPerRegion_20"	"mascot"
"3demes"	17	500	"uniform"	"mascot"
"3demes"	17	500	"biased_50"	"mascot"
"3demes"	17	500	"biased_20"	"mascot"
"3demes"	17	500	"maxPerRegion_10"	"mascot"
"3demes"	17	500	"biased_5"	"mascot"
"3demes"	17	500	"uniformS_10"	"mascot"
"3demes"	17	500	"biased_10"	"mascot"
"3demes"	17	500	"maxPerRegionYear_10"	"mascot"
"3demes"	17	500	"uniformS_20"	"mascot"
"3demes"	19	500	"uniform"	"mascot"
"3demes"	19	500	"biased_5"	"mascot"
"3demes"	19	500	"maxPerRegion_20"	"mascot"
"3demes"	19	500	"biased_50"	"mascot"
"3demes"	19	500	"biased_10"	"mascot"
"3demes"	19	500	"uniformS_20"	"mascot"
"3demes"	19	500	"maxPerRegionYear_10"	"mascot"
"3demes"	19	500	"maxPerRegion_10"	"mascot"
"3demes"	19	500	"maxPerRegionYear_20"	"mascot"
"3demes"	19	500	"biased_20"	"mascot"
"3demes"	19	500	"uniformS_10"	"mascot"
"3demes"	19	500	"biased_2.5"	"mascot"
"3demes"	20	500	"maxPerRegionYear_10"	"mascot"
"3demes"	20	500	"biased_2.5"	"mascot"
"3demes"	20	500	"uniform"	"mascot"
"3demes"	20	500	"biased_50"	"mascot"
"3demes"	20	500	"uniformS_10"	"mascot"
"3demes"	20	500	"maxPerRegionYear_20"	"mascot"
"3demes"	20	500	"maxPerRegion_20"	"mascot"
"3demes"	20	500	"uniformS_20"	"mascot"
"3demes"	20	500	"biased_10"	"mascot"
"3demes"	20	500	"maxPerRegion_10"	"mascot"
"3demes"	20	500	"biased_5"	"mascot"
"3demes"	20	500	"biased_20"	"mascot"
"3demes"	11	500	"maxPerRegionYear_20"	"mascot"
"3demes"	11	500	"biased_10"	"mascot"
"3demes"	11	500	"uniformS_20"	"mascot"
"3demes"	11	500	"maxPerRegion_10"	"mascot"
"3demes"	11	500	"biased_50"	"mascot"
"3demes"	11	500	"biased_20"	"mascot"
"3demes"	11	500	"uniform"	"mascot"
"3demes"	11	500	"maxPerRegionYear_10"	"mascot"
"3demes"	11	500	"biased_2.5"	"mascot"
"3demes"	11	500	"uniformS_10"	"mascot"
"3demes"	11	500	"maxPerRegion_20"	"mascot"
"3demes"	11	500	"biased_5"	"mascot"
"3demes"	15	500	"uniformS_20"	"mascot"
"3demes"	15	500	"uniformS_10"	"mascot"
"3demes"	15	500	"biased_2.5"	"mascot"
"3demes"	15	500	"biased_5"	"mascot"
"3demes"	15	500	"maxPerRegionYear_20"	"mascot"
"3demes"	15	500	"maxPerRegionYear_10"	"mascot"
"3demes"	15	500	"biased_10"	"mascot"
"3demes"	15	500	"maxPerRegion_20"	"mascot"
"3demes"	15	500	"biased_50"	"mascot"
"3demes"	15	500	"biased_20"	"mascot"
"3demes"	15	500	"maxPerRegion_10"	"mascot"
"3demes"	15	500	"uniform"	"mascot"
"3demes"	18	500	"biased_2.5"	"mascot"
"3demes"	18	500	"maxPerRegionYear_20"	"mascot"
"3demes"	18	500	"maxPerRegion_10"	"mascot"
"3demes"	18	500	"biased_20"	"mascot"
"3demes"	18	500	"biased_50"	"mascot"
"3demes"	18	500	"uniform"	"mascot"
"3demes"	18	500	"biased_5"	"mascot"
"3demes"	18	500	"maxPerRegionYear_10"	"mascot"
"3demes"	18	500	"uniformS_10"	"mascot"
"3demes"	18	500	"uniformS_20"	"mascot"
"3demes"	18	500	"maxPerRegion_20"	"mascot"
"3demes"	18	500	"biased_10"	"mascot"
"3demes"	30	150	"biased_20"	"dta"
"3demes"	30	150	"maxPerRegion_10"	"dta"
"3demes"	30	150	"biased_10"	"dta"
"3demes"	30	150	"biased_2.5"	"dta"
"3demes"	30	150	"maxPerRegionYear_10"	"dta"
"3demes"	30	150	"uniformS_20"	"dta"
"3demes"	30	150	"maxPerRegionYear_20"	"dta"
"3demes"	30	150	"maxPerRegion_20"	"dta"
"3demes"	30	150	"biased_50"	"dta"
"3demes"	30	150	"uniformS_10"	"dta"
"3demes"	30	150	"uniform"	"dta"
"3demes"	30	150	"biased_5"	"dta"
"3demes"	28	150	"maxPerRegionYear_20"	"dta"
"3demes"	28	150	"uniformS_10"	"dta"
"3demes"	28	150	"biased_2.5"	"dta"
"3demes"	28	150	"biased_50"	"dta"
"3demes"	28	150	"maxPerRegion_20"	"dta"
"3demes"	28	150	"uniform"	"dta"
"3demes"	28	150	"maxPerRegion_10"	"dta"
"3demes"	28	150	"biased_5"	"dta"
"3demes"	28	150	"biased_10"	"dta"
"3demes"	28	150	"biased_20"	"dta"
"3demes"	28	150	"uniformS_20"	"dta"
"3demes"	28	150	"maxPerRegionYear_10"	"dta"
"3demes"	25	150	"maxPerRegionYear_10"	"dta"
"3demes"	25	150	"biased_20"	"dta"
"3demes"	25	150	"biased_5"	"dta"
"3demes"	25	150	"maxPerRegion_10"	"dta"
"3demes"	25	150	"maxPerRegionYear_20"	"dta"
"3demes"	25	150	"biased_50"	"dta"
"3demes"	25	150	"uniformS_20"	"dta"
"3demes"	25	150	"biased_2.5"	"dta"
"3demes"	25	150	"maxPerRegion_20"	"dta"
"3demes"	25	150	"uniformS_10"	"dta"
"3demes"	25	150	"uniform"	"dta"
"3demes"	25	150	"biased_10"	"dta"
"3demes"	29	150	"biased_5"	"dta"
"3demes"	29	150	"maxPerRegionYear_20"	"dta"
"3demes"	29	150	"biased_2.5"	"dta"
"3demes"	29	150	"maxPerRegionYear_10"	"dta"
"3demes"	29	150	"maxPerRegion_20"	"dta"
"3demes"	29	150	"biased_50"	"dta"
"3demes"	29	150	"maxPerRegion_10"	"dta"
"3demes"	29	150	"biased_20"	"dta"
"3demes"	29	150	"uniformS_10"	"dta"
"3demes"	29	150	"uniform"	"dta"
"3demes"	29	150	"uniformS_20"	"dta"
"3demes"	29	150	"biased_10"	"dta"
"3demes"	23	150	"maxPerRegion_20"	"dta"
"3demes"	23	150	"biased_10"	"dta"
"3demes"	23	150	"uniformS_20"	"dta"
"3demes"	23	150	"biased_5"	"dta"
"3demes"	23	150	"maxPerRegionYear_20"	"dta"
"3demes"	23	150	"uniformS_10"	"dta"
"3demes"	23	150	"biased_50"	"dta"
"3demes"	23	150	"biased_20"	"dta"
"3demes"	23	150	"uniform"	"dta"
"3demes"	23	150	"maxPerRegionYear_10"	"dta"
"3demes"	23	150	"biased_2.5"	"dta"
"3demes"	23	150	"maxPerRegion_10"	"dta"
"3demes"	24	150	"uniformS_10"	"dta"
"3demes"	24	150	"biased_50"	"dta"
"3demes"	24	150	"biased_5"	"dta"
"3demes"	24	150	"maxPerRegion_20"	"dta"
"3demes"	24	150	"maxPerRegion_10"	"dta"
"3demes"	24	150	"uniformS_20"	"dta"
"3demes"	24	150	"uniform"	"dta"
"3demes"	24	150	"maxPerRegionYear_20"	"dta"
"3demes"	24	150	"biased_2.5"	"dta"
"3demes"	24	150	"biased_10"	"dta"
"3demes"	24	150	"biased_20"	"dta"
"3demes"	24	150	"maxPerRegionYear_10"	"dta"
"3demes"	26	150	"maxPerRegion_20"	"dta"
"3demes"	26	150	"uniform"	"dta"
"3demes"	26	150	"maxPerRegion_10"	"dta"
"3demes"	26	150	"maxPerRegionYear_20"	"dta"
"3demes"	26	150	"maxPerRegionYear_10"	"dta"
"3demes"	26	150	"biased_20"	"dta"
"3demes"	26	150	"biased_5"	"dta"
"3demes"	26	150	"uniformS_20"	"dta"
"3demes"	26	150	"biased_50"	"dta"
"3demes"	26	150	"biased_10"	"dta"
"3demes"	26	150	"biased_2.5"	"dta"
"3demes"	26	150	"uniformS_10"	"dta"
"3demes"	27	150	"maxPerRegionYear_20"	"dta"
"3demes"	27	150	"maxPerRegion_20"	"dta"
"3demes"	27	150	"uniformS_20"	"dta"
"3demes"	27	150	"biased_10"	"dta"
"3demes"	27	150	"uniform"	"dta"
"3demes"	27	150	"maxPerRegion_10"	"dta"
"3demes"	27	150	"maxPerRegionYear_10"	"dta"
"3demes"	27	150	"biased_20"	"dta"
"3demes"	27	150	"biased_50"	"dta"
"3demes"	27	150	"biased_5"	"dta"
"3demes"	27	150	"biased_2.5"	"dta"
"3demes"	27	150	"uniformS_10"	"dta"
"3demes"	22	150	"uniformS_20"	"dta"
"3demes"	22	150	"biased_20"	"dta"
"3demes"	22	150	"biased_10"	"dta"
"3demes"	22	150	"maxPerRegion_10"	"dta"
"3demes"	22	150	"maxPerRegionYear_10"	"dta"
"3demes"	22	150	"biased_5"	"dta"
"3demes"	22	150	"maxPerRegionYear_20"	"dta"
"3demes"	22	150	"biased_2.5"	"dta"
"3demes"	22	150	"maxPerRegion_20"	"dta"
"3demes"	22	150	"uniform"	"dta"
"3demes"	22	150	"uniformS_10"	"dta"
"3demes"	22	150	"biased_50"	"dta"
"3demes"	21	150	"biased_5"	"dta"
"3demes"	21	150	"uniformS_10"	"dta"
"3demes"	21	150	"biased_20"	"dta"
"3demes"	21	150	"uniformS_20"	"dta"
"3demes"	21	150	"maxPerRegionYear_20"	"dta"
"3demes"	21	150	"maxPerRegion_10"	"dta"
"3demes"	21	150	"maxPerRegionYear_10"	"dta"
"3demes"	21	150	"uniform"	"dta"
"3demes"	21	150	"biased_2.5"	"dta"
"3demes"	21	150	"biased_50"	"dta"
"3demes"	21	150	"maxPerRegion_20"	"dta"
"3demes"	21	150	"biased_10"	"dta"
"3demes"	30	150	"biased_20"	"basta"
"3demes"	30	150	"maxPerRegion_10"	"basta"
"3demes"	30	150	"biased_10"	"basta"
"3demes"	30	150	"biased_2.5"	"basta"
"3demes"	30	150	"maxPerRegionYear_10"	"basta"
"3demes"	30	150	"uniformS_20"	"basta"
"3demes"	30	150	"maxPerRegionYear_20"	"basta"
"3demes"	30	150	"maxPerRegion_20"	"basta"
"3demes"	30	150	"biased_50"	"basta"
"3demes"	30	150	"uniformS_10"	"basta"
"3demes"	30	150	"uniform"	"basta"
"3demes"	30	150	"biased_5"	"basta"
"3demes"	28	150	"maxPerRegionYear_20"	"basta"
"3demes"	28	150	"uniformS_10"	"basta"
"3demes"	28	150	"biased_2.5"	"basta"
"3demes"	28	150	"biased_50"	"basta"
"3demes"	28	150	"maxPerRegion_20"	"basta"
"3demes"	28	150	"uniform"	"basta"
"3demes"	28	150	"maxPerRegion_10"	"basta"
"3demes"	28	150	"biased_5"	"basta"
"3demes"	28	150	"biased_10"	"basta"
"3demes"	28	150	"biased_20"	"basta"
"3demes"	28	150	"uniformS_20"	"basta"
"3demes"	28	150	"maxPerRegionYear_10"	"basta"
"3demes"	25	150	"maxPerRegionYear_10"	"basta"
"3demes"	25	150	"biased_20"	"basta"
"3demes"	25	150	"biased_5"	"basta"
"3demes"	25	150	"maxPerRegion_10"	"basta"
"3demes"	25	150	"maxPerRegionYear_20"	"basta"
"3demes"	25	150	"biased_50"	"basta"
"3demes"	25	150	"uniformS_20"	"basta"
"3demes"	25	150	"biased_2.5"	"basta"
"3demes"	25	150	"maxPerRegion_20"	"basta"
"3demes"	25	150	"uniformS_10"	"basta"
"3demes"	25	150	"uniform"	"basta"
"3demes"	25	150	"biased_10"	"basta"
"3demes"	29	150	"biased_5"	"basta"
"3demes"	29	150	"maxPerRegionYear_20"	"basta"
"3demes"	29	150	"biased_2.5"	"basta"
"3demes"	29	150	"maxPerRegionYear_10"	"basta"
"3demes"	29	150	"maxPerRegion_20"	"basta"
"3demes"	29	150	"biased_50"	"basta"
"3demes"	29	150	"maxPerRegion_10"	"basta"
"3demes"	29	150	"biased_20"	"basta"
"3demes"	29	150	"uniformS_10"	"basta"
"3demes"	29	150	"uniform"	"basta"
"3demes"	29	150	"uniformS_20"	"basta"
"3demes"	29	150	"biased_10"	"basta"
"3demes"	23	150	"maxPerRegion_20"	"basta"
"3demes"	23	150	"biased_10"	"basta"
"3demes"	23	150	"uniformS_20"	"basta"
"3demes"	23	150	"biased_5"	"basta"
"3demes"	23	150	"maxPerRegionYear_20"	"basta"
"3demes"	23	150	"uniformS_10"	"basta"
"3demes"	23	150	"biased_50"	"basta"
"3demes"	23	150	"biased_20"	"basta"
"3demes"	23	150	"uniform"	"basta"
"3demes"	23	150	"maxPerRegionYear_10"	"basta"
"3demes"	23	150	"biased_2.5"	"basta"
"3demes"	23	150	"maxPerRegion_10"	"basta"
"3demes"	24	150	"uniformS_10"	"basta"
"3demes"	24	150	"biased_50"	"basta"
"3demes"	24	150	"biased_5"	"basta"
"3demes"	24	150	"maxPerRegion_20"	"basta"
"3demes"	24	150	"maxPerRegion_10"	"basta"
"3demes"	24	150	"uniformS_20"	"basta"
"3demes"	24	150	"uniform"	"basta"
"3demes"	24	150	"maxPerRegionYear_20"	"basta"
"3demes"	24	150	"biased_2.5"	"basta"
"3demes"	24	150	"biased_10"	"basta"
"3demes"	24	150	"biased_20"	"basta"
"3demes"	24	150	"maxPerRegionYear_10"	"basta"
"3demes"	26	150	"maxPerRegion_20"	"basta"
"3demes"	26	150	"uniform"	"basta"
"3demes"	26	150	"maxPerRegion_10"	"basta"
"3demes"	26	150	"maxPerRegionYear_20"	"basta"
"3demes"	26	150	"maxPerRegionYear_10"	"basta"
"3demes"	26	150	"biased_20"	"basta"
"3demes"	26	150	"biased_5"	"basta"
"3demes"	26	150	"uniformS_20"	"basta"
"3demes"	26	150	"biased_50"	"basta"
"3demes"	26	150	"biased_10"	"basta"
"3demes"	26	150	"biased_2.5"	"basta"
"3demes"	26	150	"uniformS_10"	"basta"
"3demes"	27	150	"maxPerRegionYear_20"	"basta"
"3demes"	27	150	"maxPerRegion_20"	"basta"
"3demes"	27	150	"uniformS_20"	"basta"
"3demes"	27	150	"biased_10"	"basta"
"3demes"	27	150	"uniform"	"basta"
"3demes"	27	150	"maxPerRegion_10"	"basta"
"3demes"	27	150	"maxPerRegionYear_10"	"basta"
"3demes"	27	150	"biased_20"	"basta"
"3demes"	27	150	"biased_50"	"basta"
"3demes"	27	150	"biased_5"	"basta"
"3demes"	27	150	"biased_2.5"	"basta"
"3demes"	27	150	"uniformS_10"	"basta"
"3demes"	22	150	"uniformS_20"	"basta"
"3demes"	22	150	"biased_20"	"basta"
"3demes"	22	150	"biased_10"	"basta"
"3demes"	22	150	"maxPerRegion_10"	"basta"
"3demes"	22	150	"maxPerRegionYear_10"	"basta"
"3demes"	22	150	"biased_5"	"basta"
"3demes"	22	150	"maxPerRegionYear_20"	"basta"
"3demes"	22	150	"biased_2.5"	"basta"
"3demes"	22	150	"maxPerRegion_20"	"basta"
"3demes"	22	150	"uniform"	"basta"
"3demes"	22	150	"uniformS_10"	"basta"
"3demes"	22	150	"biased_50"	"basta"
"3demes"	21	150	"biased_5"	"basta"
"3demes"	21	150	"uniformS_10"	"basta"
"3demes"	21	150	"biased_20"	"basta"
"3demes"	21	150	"uniformS_20"	"basta"
"3demes"	21	150	"maxPerRegionYear_20"	"basta"
"3demes"	21	150	"maxPerRegion_10"	"basta"
"3demes"	21	150	"maxPerRegionYear_10"	"basta"
"3demes"	21	150	"uniform"	"basta"
"3demes"	21	150	"biased_2.5"	"basta"
"3demes"	21	150	"biased_50"	"basta"
"3demes"	21	150	"maxPerRegion_20"	"basta"
"3demes"	21	150	"biased_10"	"basta"
"3demes"	30	150	"biased_20"	"mascot"
"3demes"	30	150	"maxPerRegion_10"	"mascot"
"3demes"	30	150	"biased_10"	"mascot"
"3demes"	30	150	"biased_2.5"	"mascot"
"3demes"	30	150	"maxPerRegionYear_10"	"mascot"
"3demes"	30	150	"uniformS_20"	"mascot"
"3demes"	30	150	"maxPerRegionYear_20"	"mascot"
"3demes"	30	150	"maxPerRegion_20"	"mascot"
"3demes"	30	150	"biased_50"	"mascot"
"3demes"	30	150	"uniformS_10"	"mascot"
"3demes"	30	150	"uniform"	"mascot"
"3demes"	30	150	"biased_5"	"mascot"
"3demes"	28	150	"maxPerRegionYear_20"	"mascot"
"3demes"	28	150	"uniformS_10"	"mascot"
"3demes"	28	150	"biased_2.5"	"mascot"
"3demes"	28	150	"biased_50"	"mascot"
"3demes"	28	150	"maxPerRegion_20"	"mascot"
"3demes"	28	150	"uniform"	"mascot"
"3demes"	28	150	"maxPerRegion_10"	"mascot"
"3demes"	28	150	"biased_5"	"mascot"
"3demes"	28	150	"biased_10"	"mascot"
"3demes"	28	150	"biased_20"	"mascot"
"3demes"	28	150	"uniformS_20"	"mascot"
"3demes"	28	150	"maxPerRegionYear_10"	"mascot"
"3demes"	25	150	"maxPerRegionYear_10"	"mascot"
"3demes"	25	150	"biased_20"	"mascot"
"3demes"	25	150	"biased_5"	"mascot"
"3demes"	25	150	"maxPerRegion_10"	"mascot"
"3demes"	25	150	"maxPerRegionYear_20"	"mascot"
"3demes"	25	150	"biased_50"	"mascot"
"3demes"	25	150	"uniformS_20"	"mascot"
"3demes"	25	150	"biased_2.5"	"mascot"
"3demes"	25	150	"maxPerRegion_20"	"mascot"
"3demes"	25	150	"uniformS_10"	"mascot"
"3demes"	25	150	"uniform"	"mascot"
"3demes"	25	150	"biased_10"	"mascot"
"3demes"	29	150	"biased_5"	"mascot"
"3demes"	29	150	"maxPerRegionYear_20"	"mascot"
"3demes"	29	150	"biased_2.5"	"mascot"
"3demes"	29	150	"maxPerRegionYear_10"	"mascot"
"3demes"	29	150	"maxPerRegion_20"	"mascot"
"3demes"	29	150	"biased_50"	"mascot"
"3demes"	29	150	"maxPerRegion_10"	"mascot"
"3demes"	29	150	"biased_20"	"mascot"
"3demes"	29	150	"uniformS_10"	"mascot"
"3demes"	29	150	"uniform"	"mascot"
"3demes"	29	150	"uniformS_20"	"mascot"
"3demes"	29	150	"biased_10"	"mascot"
"3demes"	23	150	"maxPerRegion_20"	"mascot"
"3demes"	23	150	"biased_10"	"mascot"
"3demes"	23	150	"uniformS_20"	"mascot"
"3demes"	23	150	"biased_5"	"mascot"
"3demes"	23	150	"maxPerRegionYear_20"	"mascot"
"3demes"	23	150	"uniformS_10"	"mascot"
"3demes"	23	150	"biased_50"	"mascot"
"3demes"	23	150	"biased_20"	"mascot"
"3demes"	23	150	"uniform"	"mascot"
"3demes"	23	150	"maxPerRegionYear_10"	"mascot"
"3demes"	23	150	"biased_2.5"	"mascot"
"3demes"	23	150	"maxPerRegion_10"	"mascot"
"3demes"	24	150	"uniformS_10"	"mascot"
"3demes"	24	150	"biased_50"	"mascot"
"3demes"	24	150	"biased_5"	"mascot"
"3demes"	24	150	"maxPerRegion_20"	"mascot"
"3demes"	24	150	"maxPerRegion_10"	"mascot"
"3demes"	24	150	"uniformS_20"	"mascot"
"3demes"	24	150	"uniform"	"mascot"
"3demes"	24	150	"maxPerRegionYear_20"	"mascot"
"3demes"	24	150	"biased_2.5"	"mascot"
"3demes"	24	150	"biased_10"	"mascot"
"3demes"	24	150	"biased_20"	"mascot"
"3demes"	24	150	"maxPerRegionYear_10"	"mascot"
"3demes"	26	150	"maxPerRegion_20"	"mascot"
"3demes"	26	150	"uniform"	"mascot"
"3demes"	26	150	"maxPerRegion_10"	"mascot"
"3demes"	26	150	"maxPerRegionYear_20"	"mascot"
"3demes"	26	150	"maxPerRegionYear_10"	"mascot"
"3demes"	26	150	"biased_20"	"mascot"
"3demes"	26	150	"biased_5"	"mascot"
"3demes"	26	150	"uniformS_20"	"mascot"
"3demes"	26	150	"biased_50"	"mascot"
"3demes"	26	150	"biased_10"	"mascot"
"3demes"	26	150	"biased_2.5"	"mascot"
"3demes"	26	150	"uniformS_10"	"mascot"
"3demes"	27	150	"maxPerRegionYear_20"	"mascot"
"3demes"	27	150	"maxPerRegion_20"	"mascot"
"3demes"	27	150	"uniformS_20"	"mascot"
"3demes"	27	150	"biased_10"	"mascot"
"3demes"	27	150	"uniform"	"mascot"
"3demes"	27	150	"maxPerRegion_10"	"mascot"
"3demes"	27	150	"maxPerRegionYear_10"	"mascot"
"3demes"	27	150	"biased_20"	"mascot"
"3demes"	27	150	"biased_50"	"mascot"
"3demes"	27	150	"biased_5"	"mascot"
"3demes"	27	150	"biased_2.5"	"mascot"
"3demes"	27	150	"uniformS_10"	"mascot"
"3demes"	22	150	"uniformS_20"	"mascot"
"3demes"	22	150	"biased_20"	"mascot"
"3demes"	22	150	"biased_10"	"mascot"
"3demes"	22	150	"maxPerRegion_10"	"mascot"
"3demes"	22	150	"maxPerRegionYear_10"	"mascot"
"3demes"	22	150	"biased_5"	"mascot"
"3demes"	22	150	"maxPerRegionYear_20"	"mascot"
"3demes"	22	150	"biased_2.5"	"mascot"
"3demes"	22	150	"maxPerRegion_20"	"mascot"
"3demes"	22	150	"uniform"	"mascot"
"3demes"	22	150	"uniformS_10"	"mascot"
"3demes"	22	150	"biased_50"	"mascot"
"3demes"	21	150	"biased_5"	"mascot"
"3demes"	21	150	"uniformS_10"	"mascot"
"3demes"	21	150	"biased_20"	"mascot"
"3demes"	21	150	"uniformS_20"	"mascot"
"3demes"	21	150	"maxPerRegionYear_20"	"mascot"
"3demes"	21	150	"maxPerRegion_10"	"mascot"
"3demes"	21	150	"maxPerRegionYear_10"	"mascot"
"3demes"	21	150	"uniform"	"mascot"
"3demes"	21	150	"biased_2.5"	"mascot"
"3demes"	21	150	"biased_50"	"mascot"
"3demes"	21	150	"maxPerRegion_20"	"mascot"
"3demes"	21	150	"biased_10"	"mascot"
"3demes"	30	500	"biased_20"	"dta"
"3demes"	30	500	"maxPerRegionYear_10"	"dta"
"3demes"	30	500	"maxPerRegion_20"	"dta"
"3demes"	30	500	"maxPerRegion_10"	"dta"
"3demes"	30	500	"biased_10"	"dta"
"3demes"	30	500	"uniformS_10"	"dta"
"3demes"	30	500	"biased_5"	"dta"
"3demes"	30	500	"uniform"	"dta"
"3demes"	30	500	"maxPerRegionYear_20"	"dta"
"3demes"	30	500	"uniformS_20"	"dta"
"3demes"	30	500	"biased_2.5"	"dta"
"3demes"	30	500	"biased_50"	"dta"
"3demes"	28	500	"maxPerRegion_10"	"dta"
"3demes"	28	500	"maxPerRegionYear_10"	"dta"
"3demes"	28	500	"biased_10"	"dta"
"3demes"	28	500	"uniformS_20"	"dta"
"3demes"	28	500	"biased_2.5"	"dta"
"3demes"	28	500	"biased_50"	"dta"
"3demes"	28	500	"maxPerRegion_20"	"dta"
"3demes"	28	500	"uniformS_10"	"dta"
"3demes"	28	500	"maxPerRegionYear_20"	"dta"
"3demes"	28	500	"biased_5"	"dta"
"3demes"	28	500	"biased_20"	"dta"
"3demes"	28	500	"uniform"	"dta"
"3demes"	25	500	"biased_50"	"dta"
"3demes"	25	500	"biased_20"	"dta"
"3demes"	25	500	"biased_2.5"	"dta"
"3demes"	25	500	"maxPerRegionYear_10"	"dta"
"3demes"	25	500	"maxPerRegion_10"	"dta"
"3demes"	25	500	"maxPerRegionYear_20"	"dta"
"3demes"	25	500	"biased_10"	"dta"
"3demes"	25	500	"maxPerRegion_20"	"dta"
"3demes"	25	500	"biased_5"	"dta"
"3demes"	25	500	"uniform"	"dta"
"3demes"	25	500	"uniformS_20"	"dta"
"3demes"	25	500	"uniformS_10"	"dta"
"3demes"	29	500	"maxPerRegionYear_20"	"dta"
"3demes"	29	500	"maxPerRegion_10"	"dta"
"3demes"	29	500	"maxPerRegionYear_10"	"dta"
"3demes"	29	500	"biased_2.5"	"dta"
"3demes"	29	500	"biased_50"	"dta"
"3demes"	29	500	"uniformS_20"	"dta"
"3demes"	29	500	"biased_20"	"dta"
"3demes"	29	500	"uniformS_10"	"dta"
"3demes"	29	500	"maxPerRegion_20"	"dta"
"3demes"	29	500	"uniform"	"dta"
"3demes"	29	500	"biased_10"	"dta"
"3demes"	29	500	"biased_5"	"dta"
"3demes"	23	500	"maxPerRegion_10"	"dta"
"3demes"	23	500	"maxPerRegion_20"	"dta"
"3demes"	23	500	"biased_50"	"dta"
"3demes"	23	500	"maxPerRegionYear_20"	"dta"
"3demes"	23	500	"biased_2.5"	"dta"
"3demes"	23	500	"uniformS_10"	"dta"
"3demes"	23	500	"biased_10"	"dta"
"3demes"	23	500	"maxPerRegionYear_10"	"dta"
"3demes"	23	500	"uniformS_20"	"dta"
"3demes"	23	500	"uniform"	"dta"
"3demes"	23	500	"biased_20"	"dta"
"3demes"	23	500	"biased_5"	"dta"
"3demes"	24	500	"biased_50"	"dta"
"3demes"	24	500	"uniformS_20"	"dta"
"3demes"	24	500	"uniform"	"dta"
"3demes"	24	500	"maxPerRegion_10"	"dta"
"3demes"	24	500	"maxPerRegionYear_20"	"dta"
"3demes"	24	500	"uniformS_10"	"dta"
"3demes"	24	500	"maxPerRegion_20"	"dta"
"3demes"	24	500	"biased_10"	"dta"
"3demes"	24	500	"biased_20"	"dta"
"3demes"	24	500	"maxPerRegionYear_10"	"dta"
"3demes"	24	500	"biased_2.5"	"dta"
"3demes"	24	500	"biased_5"	"dta"
"3demes"	26	500	"uniformS_10"	"dta"
"3demes"	26	500	"biased_2.5"	"dta"
"3demes"	26	500	"biased_20"	"dta"
"3demes"	26	500	"biased_50"	"dta"
"3demes"	26	500	"uniform"	"dta"
"3demes"	26	500	"maxPerRegionYear_10"	"dta"
"3demes"	26	500	"uniformS_20"	"dta"
"3demes"	26	500	"maxPerRegion_10"	"dta"
"3demes"	26	500	"maxPerRegionYear_20"	"dta"
"3demes"	26	500	"biased_5"	"dta"
"3demes"	26	500	"biased_10"	"dta"
"3demes"	26	500	"maxPerRegion_20"	"dta"
"3demes"	27	500	"biased_5"	"dta"
"3demes"	27	500	"uniform"	"dta"
"3demes"	27	500	"maxPerRegion_20"	"dta"
"3demes"	27	500	"uniformS_20"	"dta"
"3demes"	27	500	"biased_10"	"dta"
"3demes"	27	500	"biased_20"	"dta"
"3demes"	27	500	"biased_2.5"	"dta"
"3demes"	27	500	"uniformS_10"	"dta"
"3demes"	27	500	"maxPerRegionYear_20"	"dta"
"3demes"	27	500	"maxPerRegion_10"	"dta"
"3demes"	27	500	"biased_50"	"dta"
"3demes"	27	500	"maxPerRegionYear_10"	"dta"
"3demes"	22	500	"maxPerRegionYear_20"	"dta"
"3demes"	22	500	"biased_2.5"	"dta"
"3demes"	22	500	"uniformS_10"	"dta"
"3demes"	22	500	"biased_20"	"dta"
"3demes"	22	500	"maxPerRegionYear_10"	"dta"
"3demes"	22	500	"maxPerRegion_10"	"dta"
"3demes"	22	500	"uniformS_20"	"dta"
"3demes"	22	500	"biased_50"	"dta"
"3demes"	22	500	"biased_5"	"dta"
"3demes"	22	500	"maxPerRegion_20"	"dta"
"3demes"	22	500	"uniform"	"dta"
"3demes"	22	500	"biased_10"	"dta"
"3demes"	21	500	"maxPerRegionYear_20"	"dta"
"3demes"	21	500	"biased_20"	"dta"
"3demes"	21	500	"uniformS_10"	"dta"
"3demes"	21	500	"biased_2.5"	"dta"
"3demes"	21	500	"uniformS_20"	"dta"
"3demes"	21	500	"maxPerRegionYear_10"	"dta"
"3demes"	21	500	"uniform"	"dta"
"3demes"	21	500	"biased_5"	"dta"
"3demes"	21	500	"maxPerRegion_20"	"dta"
"3demes"	21	500	"biased_10"	"dta"
"3demes"	21	500	"maxPerRegion_10"	"dta"
"3demes"	21	500	"biased_50"	"dta"
"3demes"	30	500	"biased_20"	"mascot"
"3demes"	30	500	"maxPerRegionYear_10"	"mascot"
"3demes"	30	500	"maxPerRegion_20"	"mascot"
"3demes"	30	500	"maxPerRegion_10"	"mascot"
"3demes"	30	500	"biased_10"	"mascot"
"3demes"	30	500	"uniformS_10"	"mascot"
"3demes"	30	500	"biased_5"	"mascot"
"3demes"	30	500	"uniform"	"mascot"
