# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Feb 09 12:00:53 CET 2022 [seed=1644404446599]
# -save_every 50000 -save_state sars_cov_2_dta.states sars_cov_2_dta.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	alpha	pInv	default.clock.rate	continent.clock.rate	default.meanRate	continent.meanRate	continent.rates.Africa.Americas	continent.rates.Africa.Asia	continent.rates.Africa.China	continent.rates.Africa.Europe	continent.rates.Africa.Oceania	continent.rates.Americas.Asia	continent.rates.Americas.China	continent.rates.Americas.Europe	continent.rates.Americas.Oceania	continent.rates.Asia.China	continent.rates.Asia.Europe	continent.rates.Asia.Oceania	continent.rates.China.Europe	continent.rates.China.Oceania	continent.rates.Europe.Oceania	continent.rates.Americas.Africa	continent.rates.Asia.Africa	continent.rates.China.Africa	continent.rates.Europe.Africa	continent.rates.Oceania.Africa	continent.rates.Asia.Americas	continent.rates.China.Americas	continent.rates.Europe.Americas	continent.rates.Oceania.Americas	continent.rates.China.Asia	continent.rates.Europe.Asia	continent.rates.Oceania.Asia	continent.rates.Europe.China	continent.rates.Oceania.China	continent.rates.Oceania.Europe	continent.indicators.Africa.Americas	continent.indicators.Africa.Asia	continent.indicators.Africa.China	continent.indicators.Africa.Europe	continent.indicators.Africa.Oceania	continent.indicators.Americas.Asia	continent.indicators.Americas.China	continent.indicators.Americas.Europe	continent.indicators.Americas.Oceania	continent.indicators.Asia.China	continent.indicators.Asia.Europe	continent.indicators.Asia.Oceania	continent.indicators.China.Europe	continent.indicators.China.Oceania	continent.indicators.Europe.Oceania	continent.indicators.Americas.Africa	continent.indicators.Asia.Africa	continent.indicators.China.Africa	continent.indicators.Europe.Africa	continent.indicators.Oceania.Africa	continent.indicators.Asia.Americas	continent.indicators.China.Americas	continent.indicators.Europe.Americas	continent.indicators.Oceania.Americas	continent.indicators.China.Asia	continent.indicators.Europe.Asia	continent.indicators.Oceania.Asia	continent.indicators.Europe.China	continent.indicators.Oceania.China	continent.indicators.Oceania.Europe	continent.nonZeroRates	default.treeLikelihood	default.branchRates	continent.branchRates	c_continent.count[1]	c_counts_Africa_Americas[1]	c_counts_Africa_Asia[1]	c_counts_Africa_China[1]	c_counts_Africa_Europe[1]	c_counts_Africa_Oceania[1]	c_counts_Americas_Africa[1]	c_counts_Americas_Asia[1]	c_counts_Americas_China[1]	c_counts_Americas_Europe[1]	c_counts_Americas_Oceania[1]	c_counts_Asia_Africa[1]	c_counts_Asia_Americas[1]	c_counts_Asia_China[1]	c_counts_Asia_Europe[1]	c_counts_Asia_Oceania[1]	c_counts_China_Africa[1]	c_counts_China_Americas[1]	c_counts_China_Asia[1]	c_counts_China_Europe[1]	c_counts_China_Oceania[1]	c_counts_Europe_Africa[1]	c_counts_Europe_Americas[1]	c_counts_Europe_Asia[1]	c_counts_Europe_China[1]	c_counts_Europe_Oceania[1]	c_counts_Oceania_Africa[1]	c_counts_Oceania_Americas[1]	c_counts_Oceania_Asia[1]	c_counts_Oceania_China[1]	c_counts_Oceania_Europe[1]	c_reward_Africa[1]	c_reward_Americas[1]	c_reward_Asia[1]	c_reward_China[1]	c_reward_Europe[1]	c_reward_Oceania[1]	c_allTransitions[1]	continent	coalescent
0	-59910.190567570484	-203.6941154537941	-59706.49645211669	0.22765000000000002	2019.947213387978	6.425853288114226	1.0	0.0	2.0	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	30.0	-59374.138879360864	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	3.0	1.0	0.0	8.0	17.0	5.0	4.0	1.0	5.0	2.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.008231436254104503	0.7701502398480323	0.5988032643861065	3.1589178138033662	1.5918448855459149	0.32391787313179626	56.0	"China"	-120.40246277076523
50000	-44890.15926610785	-118.99176855324534	-44771.167497554605	0.2653288320125996	2019.9095345559656	7.086261299995003	0.8643689784936635	6.338885611677197	4.202038482211201	0.6268886308174912	0.8880853411612714	0.0019423203726888117	1.5727361113598992	0.001942320372688815	1.572736111359901	0.11228732206849805	2.9196807754291587	1.2761275564031642	1.3576833305301603	0.4395741439047168	1.592261678199908	0.6943921111859586	0.8193751386411713	0.4762965438020429	0.673064764930041	1.082217946849927	3.175742792680718	1.3351278690595836	0.9074558854172722	0.38474986649247533	0.5978255072303681	0.6334863985448809	0.18272712988268602	0.13831929115911976	0.2277830150066471	4.082853615531771	1.1681571299679467	0.9503638367607838	1.209406523135169	2.58979604341936	0.8157158228040918	0.14817386678557015	0.5056994010182071	0.32101100118180625	1.0931781029503558	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	12.0	-44554.06624541589	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	18.0	7.0	5.0	1.0	4.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.005012398174938458	0.7424550289595437	0.6332624425115356	3.721244824573243	1.587771741565599	0.44610463411471873	50.0	"China"	-56.95728064662341
100000	-44900.032729889645	-157.50724448470646	-44742.52548540494	0.2724389642190025	2019.9024244237592	7.484533023776822	0.9727376671280327	5.840417424421367	4.927347757401644	0.06639625019822655	0.5533709051130565	0.0014784287560516347	2.8326669576783794	0.0014784287560516364	2.8326669576783803	2.1360024155317823	0.5497696942249026	1.952582472825016	0.2136651883813635	0.43636947024034173	1.2310069211214014	1.5842757075819134	0.26738803729047883	1.04676886954009	0.8677065473406411	1.748742753875801	0.6655975531609117	1.4042732975013474	0.8070478064574097	0.08820484207035426	1.9462276742527267	0.7930819143741854	0.2704159169430697	0.3135688942817785	0.142488352285859	1.8322640444534994	0.7976264328829972	2.317205327275371	0.6144533136099506	1.3991715278655132	0.568208032764138	0.2765201895215695	0.02785032081262	0.2890732600486849	0.19046246033794714	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	12.0	-44542.74441173824	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	17.0	9.0	5.0	1.0	7.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.02255650396624891	0.7624870311139023	0.5361694059430955	3.9348370089306712	1.8834509549599856	0.347811653343342	50.0	"China"	-91.73814685030483
150000	-44928.13096654503	-162.99672698753162	-44765.1342395575	0.2603326838562146	2019.914530704122	7.829800548776998	1.1075643626400693	6.963800468711414	5.950773880620191	0.40043739563816316	0.846899178840378	0.0014042444929426173	1.6725900841252006	0.0014042444929426186	1.6725900841251995	2.04823442335414	0.14657269933950645	0.4137883108297894	1.3973748981367669	0.0348326321930187	0.17165189714570092	0.6463819255591823	0.07180278479890018	0.12088783216240584	1.3536547144584854	0.21150880935364358	1.5137632764756495	0.4407404638734036	0.6132426682734392	0.7679594980716126	0.9386221544944555	1.1778294176695203	0.6028477773186786	0.17851014975072446	0.5203968190452086	1.0726288951652192	2.652710009380433	1.363458498250709	0.3129871876082551	1.9738130122853603	0.5421012113511193	2.6531367621554565	1.6061805055732137	0.5811726305748972	0.1256560259482027	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	11.0	-44552.696642043986	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	18.0	6.0	6.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023726279507827173	0.9423774975639531	0.632597569970482	4.116096097154206	1.8417990666792028	0.36667264701961194	49.0	"China"	-104.8729111774335
200000	-44952.47500604595	-185.88490444492817	-44766.59010160102	0.23744501087319078	2019.937418377105	7.738577970644528	1.3155362297342563	8.611568683043753	6.803890224113543	1.014601094843279	0.8650259809130031	0.0014047152956317337	1.6664697794015662	0.0014047152956317354	1.666469779401567	0.11380151630752003	0.050698389233061365	2.424049068821166	0.8284077494080931	0.7265175222701397	0.33424921317710843	2.7852265546878017	0.030708756637266757	2.9874464271479213	0.08229938836889397	1.1295410002819195	1.7274618727007796	1.1501917229504122	2.335904144447716	2.0389296980184586	0.7337219282335115	0.7957763665777677	1.3195572536967697	0.6701283933168537	0.39089099888040935	0.44061838884411214	2.5387562227574096	0.7869545724216944	1.3906069044183897	3.026687916186542	0.5856924725781062	0.2750719636878671	2.1970688637502866	0.135452669229095	1.0653699350287222	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	13.0	-44547.35083224399	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	20.0	7.0	4.0	1.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013279908202809807	0.9811895284948474	0.5959438908522452	4.004906289577263	1.7956291668261999	0.33221105854178273	54.0	"China"	-114.02166880548238
250000	-44917.77666432471	-154.25126758250858	-44763.5253967422	0.2912458436124264	2019.8836175443657	7.538016419633534	1.5013317858091464	10.565506439448935	6.473140530405663	0.126539412586145	0.6769191660300069	0.001527057001929229	2.1644253178157014	0.001527057001929231	2.1644253178156996	1.904554562576055	1.3518142005710694	1.1289695338992671	1.5865106631451844	2.456161724755983	0.33448469976837136	1.7416670151156977	0.48433273184374764	1.7632687148614996	0.865245808590767	0.7457455278802133	0.5144904021935572	2.0133190073501352	1.5126296548299578	0.43196603864202976	1.162710279535191	0.73296060894503	0.9968445349133472	0.4981517234434757	0.21167074642424377	0.7507597831641786	1.3435855677801827	0.26296927058581476	0.23648676724293813	2.998818353018117	0.178630803453294	0.15899795590846	0.2854577989422071	0.049906359687788386	2.768484808699785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	10.0	-44540.78952508601	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	21.0	8.0	5.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020929960722465512	0.885460655007786	0.5023203061377908	4.104333426374324	1.7014423026835308	0.412281984092631	52.0	"China"	-84.78324158594597
300000	-44935.376492450414	-173.3084633121134	-44762.0680291383	0.2528452748076431	2019.9220181131705	7.792878584124737	1.0764665076556947	6.973299109758319	6.294380018892356	0.0756070954145924	0.7184277221706015	0.0016995021904936236	1.763446920338923	0.001699502190493624	1.763446920338925	4.271192154893969	1.0682658089046133	2.6421190588420758	0.2816441780045238	0.45818222602427155	0.8132914101160191	1.7773266787727957	0.4005716172646488	0.25577115754123625	0.06367420950775117	0.9236716029993364	0.6904959725997938	1.4195620310818717	1.0865402986579384	0.679805378076092	2.2513278552196354	1.6356506436099887	0.1261646859465843	0.7956014354707405	0.31908334409206324	0.043493141205554	1.764105135368691	1.1157493351235563	0.7106860116348964	3.354349562579459	0.16936345289440172	1.6847307479141458	0.05937660534652329	1.9423255763493685	0.09720724740686346	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	12.0	-44537.52018886681	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	19.0	8.0	6.0	1.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.03452629564607549	0.8256908327831867	0.4913742879233573	4.117906957583149	1.7100974851036979	0.47985477275512567	51.0	"China"	-107.47052499842559
350000	-44901.79196695805	-186.5783582410642	-44715.213608716986	0.2477549500614617	2019.9271084379166	7.925369527105456	0.9625973896510882	4.818977195913492	6.044790662818101	0.2651155870946665	0.7033232329414859	0.0014776375035643104	1.4685501200217892	0.001477637503564311	1.4685501200217905	1.3369209236491657	2.3104122438407484	0.013121502611041724	1.41973651732208	0.37592697490825405	1.4186682901209027	2.1314846786530715	0.9180397828525999	2.6894167198033423	0.6949070806284265	0.19433966336454012	0.11141003752396571	0.7604051559411615	0.8799787549514275	0.16378505395366613	0.11704958384742319	0.5811212676162513	1.7771306110099063	0.30512052239808396	0.38082998681241137	0.673774184234158	3.3450701229307516	1.1768271561847747	0.23548717202565303	2.7518168465625688	0.5378320130533188	0.18293136132049728	2.3049877723727885	1.3654871275100353	0.027642544360794642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	10.0	-44505.073217375626	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	18.0	6.0	7.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022803933379199774	0.8261606143309306	0.7387655820912142	4.366608025475997	1.6487620354301757	0.3848434075308262	50.0	"China"	-128.35616295282006
400000	-44949.45409725083	-238.9707245119093	-44710.48337273893	0.2544810835313821	2019.9203823044468	8.473883265395745	1.1539977354879598	6.723888697034864	6.555581564850969	0.8025621993102505	0.8585287423222683	0.001369009354309887	1.7046264237682425	0.0013690093543098855	1.704626423768242	2.1641481783779226	0.23833460515620025	0.3429484543920816	1.0437322544967773	2.1112613945962697	1.5355671695273394	0.03284147674938011	0.08658525745150611	2.0256810308121587	3.1590327349771306	0.6858083705509445	0.48509330284260915	2.4863085440143062	1.863755437223973	2.1835904676181586	0.18742986412533105	0.49594033171699214	0.2564985586178701	0.8073135931331196	1.5654524644858812	0.49674136967748245	2.5658424708627585	0.792791958539476	1.979324060407426	4.665697403580888	0.9993009366550969	0.4506611491183757	1.743541010597901	1.666888030683944	0.5393032864531218	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	14.0	-44492.55651366088	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	19.0	8.0	7.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3493167983143865E-5	0.7936612214650821	0.7705092508529281	4.547761950742106	1.800720021863722	0.47393640776387974	51.0	"China"	-162.56250463527155
450000	-44972.553331008254	-249.30319618015037	-44723.2501348281	0.2785623018321629	2019.896301086146	9.24546036861237	1.6356329614174614	7.882066977765718	5.975196688960599	0.41938783869030705	0.8581480879273372	0.0012947144273000595	1.4829159651310075	0.0012947144273000595	1.482915965131007	2.9853920749127156	0.08557856395673576	1.1756155187875459	0.5303817192192892	0.34214997317988843	0.11921566026646549	1.8902716600762086	0.72683313286782	0.06589078459263777	0.5120278199672637	0.6088601172844943	0.5697737853897763	2.1333755921024546	0.6769061355255888	0.09052687402646979	0.24352797648631636	0.20513168666420428	0.003833804419873127	0.32061870615901183	0.06658642887244848	0.36610356337948013	2.4299264248311387	0.6066029565642865	1.7161697219585768	3.9484801493265107	0.5552894461357959	0.16890625266107076	0.15724515124905292	0.019899415579886705	1.3868948689720553	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	12.0	-44493.41099307914	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	19.0	10.0	6.0	1.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00975772028833623	1.0189351851908468	0.6645097017610351	5.011256423184394	1.8975657362091132	0.44958053885823185	56.0	"China"	-190.1498289502326
