# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 07 19:11:25 CET 2022 [seed=1646676679072]
# -save_every 50000 -save_state sars_cov_2_dta3.states sars_cov_2_dta3.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	alpha	pInv	default.clock.rate	continent.clock.rate	default.meanRate	continent.meanRate	continent.rates.Africa.Americas	continent.rates.Africa.Asia	continent.rates.Africa.China	continent.rates.Africa.Europe	continent.rates.Africa.Oceania	continent.rates.Americas.Asia	continent.rates.Americas.China	continent.rates.Americas.Europe	continent.rates.Americas.Oceania	continent.rates.Asia.China	continent.rates.Asia.Europe	continent.rates.Asia.Oceania	continent.rates.China.Europe	continent.rates.China.Oceania	continent.rates.Europe.Oceania	continent.rates.Americas.Africa	continent.rates.Asia.Africa	continent.rates.China.Africa	continent.rates.Europe.Africa	continent.rates.Oceania.Africa	continent.rates.Asia.Americas	continent.rates.China.Americas	continent.rates.Europe.Americas	continent.rates.Oceania.Americas	continent.rates.China.Asia	continent.rates.Europe.Asia	continent.rates.Oceania.Asia	continent.rates.Europe.China	continent.rates.Oceania.China	continent.rates.Oceania.Europe	continent.indicators.Africa.Americas	continent.indicators.Africa.Asia	continent.indicators.Africa.China	continent.indicators.Africa.Europe	continent.indicators.Africa.Oceania	continent.indicators.Americas.Asia	continent.indicators.Americas.China	continent.indicators.Americas.Europe	continent.indicators.Americas.Oceania	continent.indicators.Asia.China	continent.indicators.Asia.Europe	continent.indicators.Asia.Oceania	continent.indicators.China.Europe	continent.indicators.China.Oceania	continent.indicators.Europe.Oceania	continent.indicators.Americas.Africa	continent.indicators.Asia.Africa	continent.indicators.China.Africa	continent.indicators.Europe.Africa	continent.indicators.Oceania.Africa	continent.indicators.Asia.Americas	continent.indicators.China.Americas	continent.indicators.Europe.Americas	continent.indicators.Oceania.Americas	continent.indicators.China.Asia	continent.indicators.Europe.Asia	continent.indicators.Oceania.Asia	continent.indicators.Europe.China	continent.indicators.Oceania.China	continent.indicators.Oceania.Europe	continent.nonZeroRates	default.treeLikelihood	default.branchRates	continent.branchRates	c_continent.count[1]	c_counts_Africa_Americas[1]	c_counts_Africa_Asia[1]	c_counts_Africa_China[1]	c_counts_Africa_Europe[1]	c_counts_Africa_Oceania[1]	c_counts_Americas_Africa[1]	c_counts_Americas_Asia[1]	c_counts_Americas_China[1]	c_counts_Americas_Europe[1]	c_counts_Americas_Oceania[1]	c_counts_Asia_Africa[1]	c_counts_Asia_Americas[1]	c_counts_Asia_China[1]	c_counts_Asia_Europe[1]	c_counts_Asia_Oceania[1]	c_counts_China_Africa[1]	c_counts_China_Americas[1]	c_counts_China_Asia[1]	c_counts_China_Europe[1]	c_counts_China_Oceania[1]	c_counts_Europe_Africa[1]	c_counts_Europe_Americas[1]	c_counts_Europe_Asia[1]	c_counts_Europe_China[1]	c_counts_Europe_Oceania[1]	c_counts_Oceania_Africa[1]	c_counts_Oceania_Americas[1]	c_counts_Oceania_Asia[1]	c_counts_Oceania_China[1]	c_counts_Oceania_Europe[1]	c_reward_Africa[1]	c_reward_Americas[1]	c_reward_Asia[1]	c_reward_China[1]	c_reward_Europe[1]	c_reward_Oceania[1]	c_allTransitions[1]	continent	coalescent
0	-59908.319752673575	-203.68245835083076	-59704.63729432275	0.22765000000000002	2019.947213387978	6.425587656924289	1.0	0.0	2.0	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	30.0	-59372.369334423296	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	1.0	1.0	8.0	17.0	6.0	3.0	1.0	5.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.019753347602054723	0.7758646180602431	0.6008487910393505	3.232509895354291	1.5508719842830678	0.28138207375659735	54.0	"China"	-120.39129559144146
50000	-44853.846764435126	-87.04723249449287	-44766.79953194063	0.23479480835660313	2019.9400685796215	6.616309288275717	1.175214030571259	9.753115611284022	5.512945404404029	1.4622026700094362	0.9082681251157373	0.0016510116387458795	2.4695043798017284	0.0016510116387458795	2.4695043798017298	0.22663415218169117	0.09561851995018492	0.42635174416864013	0.16886783784712092	0.603306412517317	0.09200703750388324	0.16742144151936464	0.29823626701368233	0.2850272641341671	0.020054470887097966	0.12147835924612156	0.04213944736576659	1.7939918832345099	2.179563466339512	0.7404335889747622	0.5588524433242734	1.7034487648499321	0.7200514914035878	0.3323467371662744	0.057284352758461304	0.42160431460885056	2.9270620963161713	0.9712544369664421	1.288353082653337	4.193623192464774	0.059637679887843624	1.3815710123448834	0.3541707801099847	0.05078635671132149	1.0519725186303583	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	14.0	-44534.152381622625	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	22.0	11.0	6.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006460104292671416	0.8543055002279325	0.42981712651074716	3.3630474522313696	1.6442523022270552	0.32057856305823634	58.0	"China"	-20.437795921361094
100000	-44919.30037324402	-151.5639242551532	-44767.736448988864	0.25500264235328984	2019.9198607456249	7.497925042719617	1.328822486335299	9.606793157389022	6.2563321671104415	0.21001558699039646	0.8010806281101785	0.0014874842299663685	2.556193020352687	0.001487484229966367	2.556193020352683	0.8629878057808744	0.3733825647478341	0.5291189335907224	0.2134095864795149	2.580287960615762	0.30304352291422626	2.1981568948025285	0.409321574735088	0.4450531130179187	0.5645445252502725	1.2772993744742154	0.12100495267827392	1.5305765558530513	0.9859585852308022	2.4103668146322916	0.7919365219183864	2.7226212437310355	0.17494158595648845	0.9598640489186261	0.32879187780124347	0.10903886202943144	1.3153982699477145	0.492273900534203	0.249481952446219	2.298913241082038	0.6151506723507363	0.17185414396213722	0.24975381307295524	0.184786318159943	0.02735065021368983	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	11.0	-44535.4507075006	0.0	0.0	62.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	20.0	12.0	8.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.03308296657991459	0.8221054444071476	0.5785693657605409	3.94625800081257	1.7738198222420605	0.39807551515535683	62.0	"China"	-85.32315209090777
150000	-44952.06773879135	-203.61868092902063	-44748.44905786233	0.24562086033112324	2019.929242527647	8.195103770197504	1.6267192251190528	8.911580771557755	6.440086860699247	0.34065372406052785	0.7962199198336103	0.0015402385420208316	2.0592275610594366	0.0015402385420208323	2.059227561059438	0.014600216639023365	2.571776418908451	0.08497348221612507	0.1767072939226637	0.6315093113056609	0.5428553684678036	0.2564397649822705	0.277320302586017	5.02969047991385	0.35939969005388017	2.899450901829769	0.098548731325011	0.5661895976270439	0.688968129071292	0.4123218492742573	0.4795708837617818	0.21062263657217736	0.771625389569143	1.7591192589456675	0.07650470892680898	0.22000757349879513	1.6026201843009429	0.7799192020084471	0.9373618170544771	2.9046089682313694	0.27574254632530826	0.18661023083751005	0.33646363899921705	0.009021314243218974	3.29210729595875	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	10.0	-44521.475884461346	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	20.0	8.0	7.0	0.0	3.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.012617265124588637	0.7198122026583946	0.5809636622700165	4.384297771360154	2.052166857328931	0.48992239676995303	59.0	"China"	-137.8659572677343
200000	-44961.13449425752	-223.2117931593536	-44737.92270109817	0.2841729983462807	2019.8906903896318	8.415989638846945	1.7639937065338305	9.4614775386374	6.695782851361768	1.613961295669052	0.8093222276436328	0.0015126505578015174	1.9904171609781827	0.0015126505578015154	1.9904171609781793	0.4247461590735927	0.9021187073478686	0.7868868668531938	0.11851627855278743	2.2475939918195893	0.23601603274482771	0.19249304900749173	0.560101023233367	1.2008738883957177	0.5556040402098684	0.34130154004941304	0.13774116560866345	1.9840861489742248	1.257909805772713	3.226993236409584	0.8217840962952112	0.15935533273487365	0.11661450399473543	0.7029769642120475	1.5918978740515635	0.15772915709792373	1.1417076791007899	1.7597502764020225	0.8672499741677409	3.885678711784284	0.4038681276095813	0.6062315314439181	1.2634372440978943	1.7671209778428423	0.8449218972985181	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	10.0	-44524.924849106676	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	20.0	10.0	7.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.00509213915252695	0.9001897289674397	0.5421017469559765	4.477570748571034	2.055877625454042	0.4534113755602287	56.0	"China"	-152.58669457244216
250000	-44955.28318162862	-211.40565757869194	-44743.87752404993	0.24286049686099143	2019.9320028911172	8.155187146379417	1.7151812015549892	10.228194699624229	6.414307139929969	0.16888247554873947	0.7459185667431149	0.001281956721930039	2.2356104213249837	0.0012819567219300384	2.2356104213249837	0.36460480593095734	0.5027974547544274	0.15511319994933212	2.161454938517528	0.06018988924384061	0.2510542134178714	1.1477306995891312	0.23986050385815308	1.0607849945055747	0.54946478338527	0.5556909581975011	0.6092200476453159	1.3259511943438016	2.4556701184108567	0.2790852378002755	1.7453135040446255	0.2848543434138553	0.18910945182115224	0.653595199574397	1.4354881110186444	0.7466926793276557	1.4807485775843583	2.135705667103588	2.107885296379243	5.290333370798724	1.2167801706460102	0.448741851830764	5.875293595394425	0.2864037706478837	2.1857265797208996	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	10.0	-44522.41377820969	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	20.0	9.0	8.0	1.0	3.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.015168166034660178	0.7784879004603217	0.7078132211274288	4.267087160928966	2.0329494007698594	0.39696815933905083	56.0	"China"	-133.97613603363902
300000	-44928.69837371186	-192.88482656174517	-44735.813547150115	0.30210949227330475	2019.8727538957048	8.191645626729859	1.2313189273974665	7.026951734442492	6.691628852087356	1.933084887144073	0.8789872284700988	0.0015233686046327458	1.5950619077218635	0.0015233686046327432	1.5950619077218653	0.17967348229405636	0.48404910746415875	0.4736001572930412	0.1325456177830195	1.3062873873053678	3.1892990808607125	0.5050763512263198	0.523023321750071	0.4774823733882106	0.22814047636520882	1.9626634308017594	1.10161849394866	1.1111479531517048	1.7476855277498484	0.2954903811373955	0.0991983303862716	0.43722839405925523	0.5726175992839312	0.2985987416376236	0.9869973633987029	0.16518710661534375	2.1645875139479926	0.987323515246515	0.2345620407186403	2.6896114014085333	0.24253223066663526	0.5940623643008028	0.2696568943018695	0.3111340493996608	0.46567326445993673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	10.0	-44515.2018685401	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	20.0	11.0	6.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023027254129188796	0.8012503052014942	0.6482910944148781	4.456703929167086	1.923369214470157	0.359546489968452	54.0	"China"	-134.20877188489132
350000	-44948.92474522331	-214.9100889448457	-44734.014656278465	0.26246916885468546	2019.9123942191234	8.302322247944558	0.7978224122304951	3.5426719499848938	6.151032252631974	0.36744590638891084	0.7982196898520765	0.0014666386208929576	1.9118482289366467	0.0014666386208929585	1.9118482289366476	0.3989501336822837	2.0188107508177184	0.8364942694863965	0.2174612009079337	1.7025026655544198	2.386297963746706	2.485255383861029	0.8344996818359173	0.10841126737670445	0.7457597685858603	0.37719353003140105	1.3254726096651166	0.9713813601637085	0.7365816015604026	1.175172226271894	0.10685639954646431	1.8798515365762576	0.20788876329589256	0.6220876165140414	0.776576024666428	0.46549941075607937	1.4837846502210483	0.5207906019107649	1.3279524914885639	2.2615724507999353	0.7563424780055996	0.3065536895773525	2.65694768701692	0.16395284724970532	1.4069150814217675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	10.0	-44498.57015449093	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	22.0	10.0	6.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014567469416159709	0.8536086510695701	0.7058006339224481	4.725431806992756	1.6620640227132917	0.4259171178804259	60.0	"China"	-153.52253936526992
400000	-44895.140568850955	-196.6123809170976	-44698.52818793386	0.24705940130210097	2019.927803986676	8.19509612750277	1.3495411146127434	7.788338586314229	6.213609492920017	0.6187228439200877	0.8230756846825381	0.0014897238596569022	2.1383755212028492	0.0014897238596569007	2.13837552120285	1.0030124131138425	0.46977344548518063	0.012025515961508706	0.4520893988017083	0.7806875218306241	0.6127429425102991	0.779927740917633	0.29294694792607157	0.6209040785705732	0.23088059200586775	0.1187742612012393	1.6648152144905883	1.5366196705127113	1.210016479559503	1.5111606535117008	0.3761156947973108	0.43265480943192974	0.6290182845366651	0.36862218644154854	0.3153560806176452	0.004443763757434046	1.353361516128967	0.9699966304342909	0.1886979617658142	2.095139589726035	0.7997545315683933	0.540808488021786	0.8503620064750914	3.311130242838426	1.6438610145688182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0	-44480.02499273702	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	17.0	11.0	7.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02548982731431424	0.8175947906370538	0.631525724715313	4.358512179914358	1.7924238102937031	0.528674991942397	54.0	"China"	-134.98852858764937
450000	-44900.3641162835	-189.2099604399848	-44711.15415584351	0.24403080875065128	2019.9308325792274	8.043367021422004	1.108650657808024	5.659079690039724	6.764836368010695	0.03031660759610484	0.6234359562646539	0.0013610391873201482	1.5462959036259964	0.0013610391873201473	1.5462959036259951	0.677706879373459	0.835966760504713	1.0556419642866535	0.07061713311687516	0.6241336205937713	1.3078752993005673	1.2497542058889615	0.31660210451809545	1.3752295182913965	0.8217100520700046	0.3931271727878678	1.0188670117553837	1.70491609446862	0.6931565016430815	0.4712232928562553	0.1682661700599467	0.36927883583010546	0.3589436732327096	0.03946670314072683	0.48624873715592415	0.12046657578226314	2.4821248435324526	1.0159875835981726	1.3417592324243661	2.9978294918243407	0.9338569784363872	1.3698434132011592	0.597447592950991	0.10532091586213017	0.7803994964994719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0	-44490.064734689484	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	20.0	8.0	7.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022219013326961034	0.7409070187363844	0.6797674498365336	4.349923428741298	1.855179389724396	0.4045055652559479	53.0	"China"	-135.62509952810862
