Sample	posterior	likelihood	prior	treeLikelihood.sim1_biased_5_150	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
58000	-24829.587954677514	-24292.32697062398	-537.2609840535321	-24292.32697062398	-517.7125344364932	29.351909774629174	1	1	1	1	0	1	2.523126	2.523126	2.523126	0.206982	0.028081	0.256460	0.073118	0.0	0.105590	5	2.1518772034198163E-4	1.9110105812355482	0.2819010720597852	0.21631340115129105	0.23445721336891168	0.26732831342001195
60000	-24807.26657254837	-24276.3700411432	-530.8965314051727	-24276.3700411432	-509.70563504858313	30.49328962300439	1	0	1	1	1	1	3.472808	3.472808	3.472808	0.501724	0.0	0.066012	0.094584	0.117844	0.035060	5	2.1228520554831257E-4	1.9355120496415081	0.2819010720597852	0.21631340115129105	0.23445721336891168	0.26732831342001195
62000	-24632.053912689273	-24115.62451074789	-516.4294019413838	-24115.62451074789	-497.80809723224195	30.536477946822625	1	1	1	1	1	0	2.753511	2.753511	2.753511	0.495677	0.089748	0.141947	0.161493	0.043003	0.0	5	2.2199924078804915E-4	1.7354167567965662	0.2819010720597852	0.21631340115129105	0.23445721336891168	0.26732831342001195
64000	-24608.68403826629	-24097.234409152275	-511.44962911401393	-24097.234409152275	-495.6603470960257	30.500540454781504	1	0	1	0	1	0	2.530036	2.530036	2.530036	0.115394	0.0	0.252348	0.0	0.706004	0.0	3	2.2301525100845053E-4	1.7354167567965662	0.2819010720597852	0.21631340115129105	0.23445721336891168	0.26732831342001195
66000	-24612.48277187495	-24101.887049272456	-510.5957226024933	-24101.887049272456	-488.26979291297783	29.41050151966431	1	0	0	1	1	0	2.760683	2.760683	2.760683	0.083166	0.0	0.0	0.269669	1.614862	0.0	3	2.1317661404526636E-4	1.7354167567965662	0.2819010720597852	0.21631340115129105	0.23445721336891168	0.26732831342001195
68000	-24611.97481198723	-24096.2657404628	-515.7090715244287	-24096.2657404628	-496.92160398862694	29.410163690187893	1	0	0	1	1	0	2.682020	2.682020	2.682020	0.102204	0.0	0.0	0.175941	1.209115	0.0	3	2.1651000412107444E-4	1.750010369914482	0.2819010720597852	0.21631340115129105	0.23445721336891168	0.26732831342001195
70000	-24594.45174770309	-24090.364855062613	-504.08689264047666	-24090.364855062613	-488.5267515584902	29.117110803620047	1	0	0	1	1	0	2.143542	2.143542	2.143542	0.199251	0.0	0.0	0.278847	0.964600	0.0	3	2.2060343942901175E-4	1.977103369757579	0.2819010720597852	0.21631340115129105	0.23445721336891168	0.26732831342001195
72000	-24572.355777538785	-24051.693769671634	-520.6620078671504	-24051.693769671634	-499.82511258103244	29.11743386679229	1	0	0	1	1	0	3.182672	3.182672	3.182672	0.194601	0.0	0.0	0.141671	1.484295	0.0	3	2.170085402895851E-4	1.977103369757579	0.2819010720597852	0.21631340115129105	0.23445721336891168	0.26732831342001195
74000	-24558.979804966526	-24043.249955101317	-515.7298498652108	-24043.249955101317	-501.3145465570347	31.212141867472337	1	0	0	1	1	0	2.154346	2.154346	2.154346	0.308415	0.0	0.0	0.246107	0.557300	0.0	3	2.24427249198025E-4	1.8486155344558541	0.2819010720597852	0.21631340115129105	0.23445721336891168	0.26732831342001195
76000	-24539.550178150534	-24040.309090633302	-499.2410875172303	-24040.309090633302	-481.6288673584449	29.675091815716595	1	0	1	1	1	0	2.480826	2.480826	2.480826	0.698296	0.0	0.074002	0.069859	0.031843	0.0	4	2.1697180900000972E-4	1.8486155344558541	0.28506924907161446	0.21631340115129105	0.23128903635708237	0.26732831342001195
78000	-24524.70143271738	-24033.832976099788	-490.86845661758963	-24033.832976099788	-475.71193872730885	29.522772176794227	1	0	1	1	1	0	1.903622	1.903622	1.903622	0.316033	0.0	0.194218	0.097988	0.072461	0.0	4	2.308165063646706E-4	1.8486155344558541	0.28506924907161446	0.21631340115129105	0.23128903635708237	0.26732831342001195
80000	-24539.01376578862	-24042.06678897138	-496.9469768172374	-24042.06678897138	-477.44787575106994	30.84621615785602	1	1	1	1	0	1	1.947507	1.947507	1.947507	0.100722	0.006122	0.078336	0.114297	0.0	0.093460	5	2.246318585806918E-4	1.8486155344558541	0.28506924907161446	0.21631340115129105	0.23128903635708237	0.26732831342001195
82000	-24527.364286674983	-24026.870346144256	-500.4939405307269	-24026.870346144256	-482.7797221206875	30.3902620391557	1	0	1	1	0	1	2.338045	2.338045	2.338045	0.358384	0.0	0.200165	0.039586	0.0	0.225958	4	2.2383394238801636E-4	1.8486155344558541	0.28487956010701093	0.21539210103354675	0.23128903635708237	0.2684393025023598
84000	-24480.623640584425	-23982.859890049	-497.76375053542597	-23982.859890049	-481.1449752429716	30.389911553499452	1	0	1	1	0	1	2.164218	2.164218	2.164218	0.294271	0.0	0.351822	0.105591	0.0	0.101968	4	2.2557417012349128E-4	1.8486155344558541	0.28487956010701093	0.21539210103354675	0.23128903635708237	0.2684393025023598
86000	-24487.637350911857	-23987.241677785976	-500.3956731258817	-23987.241677785976	-478.4227183442306	30.38997696009775	1	1	1	1	0	1	1.695702	1.695702	1.695702	0.489994	0.033237	0.383154	0.043756	0.0	0.111258	5	2.1945783697623398E-4	1.8486155344558541	0.28029664985323643	0.21916268068493186	0.23210136695947176	0.2684393025023598
88000	-24474.356925078642	-23983.620012811858	-490.73691226678585	-23983.620012811858	-471.99225762672205	31.023607813645185	1	0	1	1	1	0	2.115773	2.115773	2.115773	0.583739	0.0	0.119217	0.100913	0.149592	0.0	4	2.3551778377523303E-4	1.8486155344558541	0.28177370959732856	0.22091058330239421	0.23210136695947176	0.26521434014080536
90000	-24468.962895250483	-23985.902385335103	-483.06050991538166	-23985.902385335103	-468.13865821059926	29.19277337712021	1	1	1	0	0	1	1.654232	1.654232	1.654232	0.299497	0.210216	0.671073	0.0	0.0	0.037234	4	2.2147501363889611E-4	1.8486155344558541	0.28313834818269756	0.22091058330239421	0.23210136695947176	0.26384970155543636
92000	-24478.28048646291	-23996.2309622508	-482.04952421211107	-23996.2309622508	-464.2533203884771	29.21897733950747	1	1	1	1	0	1	1.888977	1.888977	1.888977	0.255547	0.128507	0.209230	0.041629	0.0	0.046986	5	2.3386575334172823E-4	1.8486155344558541	0.28313834818269756	0.22091058330239421	0.23210136695947176	0.26384970155543636
94000	-24465.466298055966	-23982.201034245736	-483.2652638102311	-23982.201034245736	-466.1480530797007	29.218584025367594	1	1	1	1	0	1	2.084253	2.084253	2.084253	0.199804	0.033938	0.097006	0.094656	0.0	0.077361	5	2.303780256205885E-4	1.8486155344558541	0.28150239484583456	0.2225465366392572	0.23210136695947176	0.26384970155543636
96000	-24454.508293280225	-23978.10631293066	-476.4019803495657	-23978.10631293066	-462.4801069133058	29.218728911716546	1	0	1	1	1	0	2.162629	2.162629	2.162629	0.767038	0.0	0.230746	0.109295	0.124685	0.0	4	2.453246650122155E-4	1.8486155344558541	0.2746375315277094	0.22479686922020792	0.23210136695947176	0.26846423229261074
98000	-24484.955154797455	-24008.94365445438	-476.0115003430764	-24008.94365445438	-458.63900572998534	29.21926864232121	1	0	1	1	0	1	1.933105	1.933105	1.933105	0.906905	0.0	0.332289	0.081256	0.0	0.117235	4	2.348308496454997E-4	1.866252854997634	0.2746375315277094	0.22479686922020792	0.23210136695947176	0.26846423229261074
100000	-24468.25897036174	-23983.68775577039	-484.5712145913521	-23983.68775577039	-464.20774618622033	28.90681519624306	1	0	1	1	0	1	1.951831	1.951831	1.951831	0.528754	0.0	0.363103	0.111024	0.0	0.104514	4	2.42408384529557E-4	1.9246850730981009	0.28637368558038345	0.2130607151675339	0.23210136695947176	0.26846423229261074
102000	-24475.115373154134	-23996.825325814858	-478.2900473392762	-23996.825325814858	-462.1731599996761	28.90711635153319	1	1	1	0	0	1	2.178137	2.178137	2.178137	0.358906	0.247964	0.238199	0.0	0.0	0.114231	4	2.535201855594473E-4	1.9246850730981009	0.28637368558038345	0.2130607151675339	0.2268716277898014	0.2736939714622811
104000	-24465.14892930325	-23981.540601426546	-483.60832787670233	-23981.540601426546	-467.5311706096471	29.43073906128242	1	1	1	0	0	1	1.819399	1.819399	1.819399	0.381110	0.465124	0.378974	0.0	0.0	0.093597	4	2.3765326054504073E-4	1.695026362030969	0.2917856526262403	0.2130607151675339	0.2268716277898014	0.26828200441642425
106000	-24472.30771830729	-23986.07314433576	-486.23457397152714	-23986.07314433576	-458.55865856984036	28.774951627133685	1	0	1	1	1	0	2.330392	2.330392	2.330392	0.413424	0.0	0.106889	0.095306	0.105626	0.0	4	2.3494134770680634E-4	1.695026362030969	0.2917856526262403	0.2130607151675339	0.2268716277898014	0.26828200441642425
108000	-24462.68928058316	-23989.864648650655	-472.8246319325051	-23989.864648650655	-458.14626168052655	29.313620186726926	1	0	1	1	0	1	1.680087	1.680087	1.680087	0.151588	0.0	0.263034	0.097530	0.0	0.071793	4	2.3900732294355323E-4	1.9123456222653137	0.2917856526262403	0.2130607151675339	0.2268716277898014	0.26828200441642425
110000	-24463.081409074097	-23987.406584492506	-475.67482458159	-23987.406584492506	-455.36292159221847	29.3471189816251	1	0	1	1	1	0	2.303445	2.303445	2.303445	0.525539	0.0	0.073065	0.039370	0.119469	0.0	4	2.468587811320344E-4	1.8199477653517233	0.29013394786352664	0.2147535817880522	0.22683046593199677	0.26828200441642425
112000	-24460.81111567747	-23989.724445007527	-471.0866706699428	-23989.724445007527	-453.837296301682	29.832385937060767	1	1	1	1	1	0	1.836177	1.836177	1.836177	0.369384	0.090892	0.087693	0.071186	0.486644	0.0	5	2.391712990994553E-4	1.8580919406973315	0.2846118347343723	0.2147535817880522	0.22683046593199677	0.2738041175455786
114000	-24467.67306382781	-23992.212462556945	-475.4606012708633	-23992.212462556945	-460.3176230061927	29.490650234805344	1	0	1	1	1	0	1.731019	1.731019	1.731019	0.495093	0.0	0.305172	0.149938	0.039525	0.0	4	2.3836586082200183E-4	1.5969360373405546	0.2846118347343723	0.21303323039743158	0.2285508173226174	0.2738041175455786
116000	-24468.620353941664	-23981.43547441746	-487.18487952420566	-23981.43547441746	-472.19764983055813	28.50271303811983	1	1	1	0	0	1	2.107046	2.107046	2.107046	0.888747	0.114515	0.317145	0.0	0.0	0.138523	4	2.3137460524857642E-4	1.5969360373405546	0.2846118347343723	0.21303323039743158	0.23328991337832986	0.2690650214898661
118000	-24477.266145036017	-23992.103582857493	-485.16256217852566	-23992.103582857493	-471.05653165408796	30.28698831519889	1	1	1	0	1	0	1.893454	1.893454	1.893454	0.690796	0.133586	0.560056	0.0	0.198974	0.0	4	2.3431639702740372E-4	1.5969360373405546	0.2846118347343723	0.21516238760665923	0.23328991337832986	0.2669358642806384
120000	-24466.05716934921	-23964.69934383529	-501.35782551391713	-23964.69934383529	-482.81998084509667	28.98183471356685	1	1	1	1	0	1	2.158433	2.158433	2.158433	0.286942	0.210531	0.319962	0.053076	0.0	0.131160	5	2.1367441906485485E-4	1.7468887212871904	0.2846118347343723	0.21516238760665923	0.23328991337832986	0.2669358642806384
122000	-24474.803126486087	-23979.713091077636	-495.09003540845254	-23979.713091077636	-479.2394263709798	28.981888561813705	1	1	1	0	0	1	2.071140	2.071140	2.071140	0.177733	0.060821	0.446532	0.0	0.0	0.064509	4	2.397398286496555E-4	1.7468887212871904	0.2846118347343723	0.21516238760665923	0.23328991337832986	0.2669358642806384
124000	-24476.366131469273	-23987.127517733228	-489.2386137360449	-23987.127517733228	-470.5181783485749	28.981887707216966	1	1	1	0	1	0	2.372598	2.372598	2.372598	0.705008	0.394871	0.352853	0.0	0.167368	0.0	4	2.1206096475273457E-4	1.7468887212871904	0.2846118347343723	0.21516238760665923	0.23328991337832986	0.2669358642806384
126000	-24472.07074294966	-23981.129034623962	-490.94170832569847	-23981.129034623962	-472.28420290654793	29.28469728917113	1	1	1	0	1	0	2.153386	2.153386	2.153386	1.772620	0.452399	0.473572	0.0	0.107667	0.0	4	2.3480302899506628E-4	1.7468887212871904	0.2846118347343723	0.21516238760665923	0.23328991337832986	0.2669358642806384
128000	-24466.680251425456	-23976.770556933305	-489.90969449215197	-23976.770556933305	-471.92348340507573	29.28526771510919	1	0	1	1	1	0	2.477115	2.477115	2.477115	1.242593	0.0	0.292809	0.122124	0.074845	0.0	4	2.3416301996805178E-4	2.0341214170943536	0.2846118347343723	0.21516238760665923	0.23328991337832986	0.2669358642806384
130000	-24480.14387731697	-24001.61941194759	-478.52446536937845	-24001.61941194759	-459.17137948825433	28.626062319516453	1	0	1	1	1	0	2.489716	2.489716	2.489716	1.294468	0.0	0.082572	0.129802	0.127043	0.0	4	2.3715534900366336E-4	1.7814744357464536	0.2846118347343723	0.2194326976216493	0.23328991337832986	0.26266555426564836
132000	-24464.3486490635	-23993.310257822486	-471.03839124101444	-23993.310257822486	-457.85570456304265	28.999701479682063	1	1	1	0	0	1	1.845155	1.845155	1.845155	0.452856	0.501773	0.357930	0.0	0.0	0.082931	4	2.3339425031735424E-4	1.7814744357464536	0.2846118347343723	0.2194326976216493	0.23328991337832986	0.26266555426564836
134000	-24470.050835181108	-23994.588464751927	-475.4623704291823	-23994.588464751927	-458.576326571879	28.98460178153774	1	1	1	1	0	1	1.989184	1.989184	1.989184	0.474047	0.120003	0.326985	0.080294	0.0	0.054766	5	2.444824101263471E-4	1.7814744357464536	0.2846118347343723	0.2194326976216493	0.23328991337832986	0.26266555426564836
136000	-24467.095177038427	-23991.3026705968	-475.792506441627	-23991.3026705968	-458.5047558836136	29.598014729756425	1	1	1	0	1	1	2.230791	2.230791	2.230791	0.820941	0.623865	0.202818	0.0	0.019706	0.100627	5	2.292666793162155E-4	1.7814744357464536	0.2846118347343723	0.2194326976216493	0.23328991337832986	0.26266555426564836
138000	-24455.680314062978	-23979.455678282233	-476.22463578074564	-23979.455678282233	-459.16086710217087	29.59764108625608	1	0	1	1	1	0	2.349732	2.349732	2.349732	0.638372	0.0	0.130293	0.101458	0.049239	0.0	4	2.3481622929529233E-4	1.7814744357464536	0.2846118347343723	0.2194326976216493	0.2325924081539385	0.2633630594900397
140000	-24456.85841857313	-23986.444080121724	-470.41433845140534	-23986.444080121724	-452.3351064362597	29.961936394937897	1	0	1	1	1	0	2.043159	2.043159	2.043159	0.939597	0.0	0.134992	0.081395	0.032986	0.0	4	2.4334478796798588E-4	1.7814744357464536	0.2846118347343723	0.2194326976216493	0.2325924081539385	0.2633630594900397
142000	-24454.252442082023	-23987.389487664645	-466.8629544173767	-23987.389487664645	-453.1833193490161	29.96227265465712	1	0	1	1	0	1	1.913222	1.913222	1.913222	0.562657	0.0	0.167508	0.087002	0.0	0.067286	4	2.3632298503409172E-4	1.7814744357464536	0.2846118347343723	0.2194326976216493	0.2325924081539385	0.2633630594900397
144000	-24448.629492575703	-23969.01988281554	-479.60960976016383	-23969.01988281554	-462.0393948212296	29.698970474457266	1	0	1	1	1	0	2.598622	2.598622	2.598622	1.035662	0.0	0.207762	0.118173	0.096239	0.0	4	2.425925456434147E-4	1.7814744357464536	0.2846118347343723	0.2194326976216493	0.2325924081539385	0.2633630594900397
146000	-24455.523898291598	-23977.12580285433	-478.3980954372657	-23977.12580285433	-463.770320407122	28.942989339053288	1	0	0	1	1	0	2.364138	2.364138	2.364138	0.766184	0.0	0.0	0.147909	0.082655	0.0	3	2.4251561530576354E-4	1.7814744357464536	0.2840180546512286	0.21510234291577332	0.23628018647025265	0.2645994159627452
148000	-24484.118938071577	-24000.468171778648	-483.6507662929298	-24000.468171778648	-469.13668584746813	28.285945305256774	1	0	1	1	0	1	1.624814	1.624814	1.624814	0.447658	0.0	0.282088	0.185053	0.0	0.141439	4	2.491739720593574E-4	1.7814744357464536	0.2840180546512286	0.21510234291577332	0.23628018647025265	0.2645994159627452
150000	-24491.757602198053	-24004.51257078877	-487.24503140928306	-24004.51257078877	-468.6886123790168	28.28574614246331	1	1	1	1	1	1	1.887996	1.887996	1.887996	0.596651	0.010893	0.211435	0.194002	0.051298	0.087919	6	2.1896601972136415E-4	1.7507830622040625	0.27914316610600143	0.21997723146100048	0.23628018647025265	0.2645994159627452
152000	-24475.26837343535	-23988.961620448765	-486.30675298658406	-23988.961620448765	-468.6606446433255	30.314725016088307	1	0	1	1	0	1	1.859906	1.859906	1.859906	0.333656	0.0	0.411618	0.060596	0.0	0.086564	4	2.3896837943606668E-4	1.8772355914050411	0.27914316610600143	0.21997723146100048	0.23628018647025265	0.2645994159627452
154000	-24478.885824818364	-23993.70735553719	-485.17846928117405	-23993.70735553719	-468.35866647495453	30.314667868013878	1	1	1	1	1	1	1.892779	1.892779	1.892779	0.483121	0.039778	0.320910	0.058521	0.019604	0.115417	6	2.420733619967699E-4	1.8772355914050411	0.27914316610600143	0.21997723146100048	0.23628018647025265	0.2645994159627452
156000	-24470.50645596433	-23986.77959434362	-483.72686162070715	-23986.77959434362	-468.1405369371917	30.31485446860888	1	0	1	1	1	0	2.136920	2.136920	2.136920	0.537251	0.0	0.227244	0.114757	0.202809	0.0	4	2.1886250836975678E-4	1.8772355914050411	0.27914316610600143	0.22028546516803407	0.23597195276321906	0.2645994159627452
