Sample	posterior	likelihood	prior	treeLikelihood.sim1_biased_5_500	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
40000	-62214.440489360684	-60166.32035745166	-2048.120131909026	-60166.32035745166	-2024.2795328517327	30.855325013069926	1	0	1	1	1	0	4.414300	4.414300	4.414300	0.420918	0.0	0.160651	0.257232	0.268386	0.0	4	5.436024698032266E-4	1.6939612946000562	0.27332785585513	0.22095300538179405	0.2332335333600497	0.27248560540302624
44000	-60102.314315331874	-58033.63098795281	-2068.6833273790635	-58033.63098795281	-2046.0485703861168	30.85557458937813	1	0	1	1	1	0	4.581056	4.581056	4.581056	0.498124	0.0	0.207277	0.324800	0.316667	0.0	4	5.118461191997033E-4	1.6939612946000562	0.27332785585513	0.22095300538179405	0.2332335333600497	0.27248560540302624
48000	-57916.867762771675	-55817.876852400084	-2098.990910371594	-55817.876852400084	-2071.6015575783326	30.855504578428224	1	0	1	1	1	0	5.416677	5.416677	5.416677	0.411729	0.0	0.145317	0.305785	0.238114	0.0	4	4.560617251273299E-4	1.6939612946000562	0.27332785585513	0.22095300538179405	0.2332335333600497	0.27248560540302624
52000	-55220.63973167169	-53105.852180479036	-2114.787551192653	-53105.852180479036	-2085.077353776918	30.332982921333905	1	0	1	1	1	0	5.969222	5.969222	5.969222	0.393114	0.0	0.124030	0.209721	0.126449	0.0	4	4.2383855939301363E-4	1.6939612946000562	0.27332785585513	0.22095300538179405	0.2332335333600497	0.27248560540302624
56000	-53893.70259221946	-51750.12750991347	-2143.575082305989	-51750.12750991347	-2112.4927527523687	30.350924349092256	1	0	1	1	1	0	6.186962	6.186962	6.186962	0.408875	0.0	0.274834	0.164499	0.081033	0.0	4	3.953241094058822E-4	1.6939612946000562	0.2725283397649535	0.22095300538179405	0.23403304945022618	0.27248560540302624
60000	-52306.04855027143	-50114.45155971026	-2191.5969905611673	-50114.45155971026	-2161.7394032517386	30.352223124911475	1	0	1	1	1	0	6.472751	6.472751	6.472751	0.438520	0.0	0.185441	0.201465	0.123514	0.0	4	3.560749137864897E-4	1.6939612946000562	0.2848742481626468	0.2119987874627678	0.2306413589715592	0.27248560540302624
64000	-50679.72459273976	-48499.76508487918	-2179.9595078605817	-48499.76508487918	-2151.385469462054	29.888033872098482	1	1	1	1	1	0	6.043652	6.043652	6.043652	0.377335	0.007365	0.195866	0.196794	0.069155	0.0	5	3.348072632034572E-4	1.7812965864461596	0.2848742481626468	0.2119987874627678	0.2306413589715592	0.27248560540302624
68000	-49389.98088061267	-47220.80549935634	-2169.1753812563256	-47220.80549935634	-2138.1113330929206	29.888094852771385	1	0	1	1	1	0	6.963977	6.963977	6.963977	0.299083	0.0	0.132383	0.157811	0.044801	0.0	4	3.191765847283576E-4	1.7988946497964828	0.2848742481626468	0.2119987874627678	0.2306413589715592	0.27248560540302624
72000	-47863.32154920617	-45704.119248305215	-2159.2023009009586	-45704.119248305215	-2131.56209249883	29.88851232407213	1	0	1	1	1	0	6.401650	6.401650	6.401650	0.386668	0.0	0.194888	0.149985	0.069145	0.0	4	3.105150062170232E-4	1.7988946497964828	0.2848742481626468	0.2119987874627678	0.2306413589715592	0.27248560540302624
76000	-47245.65606696364	-45092.74354424714	-2152.9125227164973	-45092.74354424714	-2121.9719201660814	29.8882479568743	1	0	1	1	1	0	6.493285	6.493285	6.493285	0.316660	0.0	0.103892	0.151653	0.086656	0.0	4	3.050955720555702E-4	1.7988946497964828	0.2848742481626468	0.22163852480501112	0.2306413589715592	0.2628458680607829
80000	-46615.00463460545	-44448.97938505565	-2166.0252495498003	-44448.97938505565	-2132.6541812332225	29.88802237224634	1	1	1	1	1	1	6.970084	6.970084	6.970084	0.260565	0.073766	0.187429	0.120557	0.004923	0.023858	6	2.763386051590704E-4	1.7988946497964828	0.28288764968894653	0.22510821637956274	0.22531286343281257	0.2666912704986782
84000	-46239.51917367748	-44070.63240949356	-2168.8867641839197	-44070.63240949356	-2141.0433499212004	29.888813020952952	1	0	1	1	1	0	6.847409	6.847409	6.847409	0.219988	0.0	0.119332	0.104138	0.005595	0.0	4	2.779894768746481E-4	1.7988946497964828	0.28288764968894653	0.22510821637956274	0.22531286343281257	0.2666912704986782
88000	-45649.95992072926	-43480.97181188008	-2168.9881088491848	-43480.97181188008	-2139.2659938790007	30.450006624243056	1	0	1	1	0	1	6.992847	6.992847	6.992847	0.538569	0.0	0.188119	0.088150	0.0	0.060328	4	2.666994408646552E-4	1.7988946497964828	0.28288764968894653	0.22510821637956274	0.225879603505103	0.26612453042638773
92000	-45050.236713831124	-42870.37502900598	-2179.861684825143	-42870.37502900598	-2148.3262647526276	30.45006856803949	1	1	1	1	1	1	6.787952	6.787952	6.787952	0.217933	0.055803	0.174715	0.073940	0.021307	0.012867	6	2.7015651676117006E-4	1.7988946497964828	0.28288764968894653	0.22510821637956274	0.225879603505103	0.26612453042638773
96000	-44445.546991936535	-42279.05101739514	-2166.4959745413953	-42279.05101739514	-2139.0855650049702	30.45039103123357	1	1	1	1	1	0	5.676236	5.676236	5.676236	0.294105	0.162410	0.259367	0.047200	0.018834	0.0	5	2.6990116123740376E-4	1.9134474535807735	0.28288764968894653	0.22510821637956274	0.225879603505103	0.26612453042638773
100000	-44082.16500438869	-41917.95189751524	-2164.2131068734516	-41917.95189751524	-2130.4889252192233	30.108076223251324	1	1	1	1	1	0	7.353289	7.353289	7.353289	0.554159	0.081558	0.169356	0.099302	0.010496	0.0	5	2.571914196696992E-4	1.866288539232137	0.28288764968894653	0.22510821637956274	0.225879603505103	0.26612453042638773
104000	-43490.705675299025	-41351.229163992	-2139.476511307026	-41351.229163992	-2109.1811389992417	29.976675123934662	1	1	1	1	1	0	7.233130	7.233130	7.233130	0.341517	0.097272	0.226718	0.064995	0.051179	0.0	5	2.581858217123341E-4	1.9132820289025896	0.28288764968894653	0.22510821637956274	0.225879603505103	0.26612453042638773
108000	-43194.23739168502	-41048.63981068018	-2145.597581004841	-41048.63981068018	-2112.5605400280133	29.976780769641092	1	1	1	1	1	0	6.557189	6.557189	6.557189	0.473841	0.070026	0.195863	0.076037	0.028352	0.0	5	2.537793639694013E-4	1.9132820289025896	0.2873470822333286	0.22064878383518063	0.225879603505103	0.26612453042638773
112000	-42851.297162551775	-40709.038736099035	-2142.2584264527372	-40709.038736099035	-2109.2468885565377	29.97646139472955	1	1	1	1	1	0	6.841192	6.841192	6.841192	0.279636	0.094006	0.188983	0.057831	0.033864	0.0	5	2.489395687359214E-4	1.9132820289025896	0.2859091934738992	0.22064878383518063	0.2273174922645324	0.26612453042638773
116000	-42300.20436148121	-40158.348966882804	-2141.855394598399	-40158.348966882804	-2113.3905236864475	29.976207165685945	1	1	1	1	1	0	6.037803	6.037803	6.037803	0.389625	0.052557	0.165600	0.085011	0.021490	0.0	5	2.5159644547081836E-4	2.035194227338335	0.2859091934738992	0.22064878383518063	0.23030763273734894	0.2631343899535712
120000	-41980.32633554649	-39831.393262147285	-2148.9330733992	-39831.393262147285	-2116.1704862907327	29.97533874630572	1	1	1	1	1	1	6.926032	6.926032	6.926032	0.213594	0.061104	0.148349	0.065729	0.040140	0.007984	6	2.39940009073255E-4	2.035194227338335	0.2859091934738992	0.21741812106578293	0.23030763273734894	0.2663650527229689
124000	-41560.452639779745	-39425.6289674724	-2134.823672307345	-39425.6289674724	-2100.4144805426213	29.97471088576261	1	1	1	1	1	1	7.310604	7.310604	7.310604	0.368629	0.043855	0.239549	0.049271	0.003264	0.029616	6	2.3072614425392434E-4	2.035194227338335	0.2859091934738992	0.21741812106578293	0.23030763273734894	0.2663650527229689
128000	-41122.435468606374	-39002.561920050226	-2119.8735485561483	-39002.561920050226	-2088.1679801600712	29.97521182782747	1	0	1	1	0	1	6.508103	6.508103	6.508103	0.354986	0.0	0.217330	0.083431	0.0	0.023392	4	2.3017076308854537E-4	2.035194227338335	0.28447475230458197	0.21741812106578293	0.23174207390666615	0.2663650527229689
132000	-40629.432899311025	-38523.49088611244	-2105.942013198585	-38523.49088611244	-2079.2844899422325	29.975159593927746	1	1	1	1	0	1	5.675760	5.675760	5.675760	0.330539	0.193045	0.238262	0.041663	0.0	0.040374	5	2.3197712880911552E-4	2.035194227338335	0.2793456031827581	0.21741812106578293	0.23687122302849004	0.2663650527229689
136000	-40306.44567543953	-38206.79199588089	-2099.6536795586367	-38206.79199588089	-2065.198551999058	29.975144767699078	1	1	1	1	1	1	6.287997	6.287997	6.287997	0.331173	0.081282	0.289515	0.077245	0.009311	0.019393	6	2.2358344254135753E-4	2.123180417388462	0.2793456031827581	0.21741812106578293	0.23687122302849004	0.2663650527229689
140000	-39978.29564695315	-37901.21510534854	-2077.0805416046087	-37901.21510534854	-2045.3550493252098	29.97507222078566	1	1	1	1	1	1	5.731988	5.731988	5.731988	0.278333	0.043555	0.303022	0.051505	0.022671	0.015261	6	2.371453132356063E-4	2.123180417388462	0.28573198063477717	0.21741812106578293	0.23048484557647092	0.2663650527229689
144000	-39686.01811110756	-37622.24078893234	-2063.777322175224	-37622.24078893234	-2035.5581711207062	29.97537887874555	1	0	1	1	1	1	5.943428	5.943428	5.943428	0.340133	0.0	0.169852	0.059632	0.024198	0.016685	5	2.20945130381523E-4	1.9930820687102457	0.28573198063477717	0.21741812106578293	0.23048484557647092	0.2663650527229689
148000	-39103.55706543823	-37062.75230575143	-2040.8047596867978	-37062.75230575143	-2013.337830839505	29.97575059960156	1	1	1	1	1	0	5.456789	5.456789	5.456789	0.273295	0.127680	0.150272	0.079990	0.067846	0.0	5	2.3804959137985754E-4	1.9930820687102457	0.28573198063477717	0.21741812106578293	0.23048484557647092	0.2663650527229689
152000	-38985.2597848571	-36956.24552439859	-2029.0142604585114	-36956.24552439859	-2003.0377470984638	29.976224290649924	1	1	1	1	0	1	5.402059	5.402059	5.402059	0.252585	0.087988	0.163234	0.077848	0.0	0.014254	5	2.2772199835923335E-4	1.9940906630636366	0.28277123729454745	0.2200683975376142	0.23344558891670064	0.2637147762511376
156000	-38907.83053642486	-36894.32464324532	-2013.5058931795334	-36894.32464324532	-1978.344595168201	30.110376234238775	1	1	1	1	1	1	5.938160	5.938160	5.938160	0.182897	0.079698	0.154386	0.072662	0.014983	0.013502	6	2.3447665378086921E-4	1.8439830017961976	0.28277123729454745	0.2200683975376142	0.23344558891670064	0.2637147762511376
160000	-38865.398411733695	-36854.77490026252	-2010.6235114711758	-36854.77490026252	-1983.7388260978364	30.05948688572197	1	0	1	1	0	1	5.549368	5.549368	5.549368	0.446474	0.0	0.251082	0.058859	0.0	0.033314	4	2.2889978292533442E-4	2.0865398769644012	0.28277123729454745	0.2200683975376142	0.23344558891670064	0.2637147762511376
164000	-38804.34121943228	-36798.629437094554	-2005.7117823377243	-36798.629437094554	-1978.9140486232625	30.05913279670334	1	0	1	1	1	1	5.288234	5.288234	5.288234	0.401332	0.0	0.257188	0.156010	0.023727	0.001726	5	2.2997132673413493E-4	2.0865398769644012	0.28109364496640904	0.2200683975376142	0.23512318124483905	0.2637147762511376
168000	-38731.70536600106	-36740.11004734855	-1991.5953186525053	-36740.11004734855	-1965.2721738820137	29.771311478880563	1	1	1	1	1	1	5.107315	5.107315	5.107315	0.309471	0.021555	0.231010	0.094602	0.023038	0.006944	6	2.229242336243644E-4	2.0865398769644012	0.28109364496640904	0.2200683975376142	0.23512318124483905	0.2637147762511376
172000	-38667.97366549191	-36676.26481270123	-1991.7088527906815	-36676.26481270123	-1961.7131466035996	29.771061911205763	1	1	1	1	1	0	4.854322	4.854322	4.854322	0.307448	0.023148	0.164031	0.063764	0.074846	0.0	5	2.3298359605685993E-4	1.853168894733119	0.28021614599927386	0.22060115912158096	0.2360006802119742	0.26318201466717084
176000	-38476.357225936954	-36504.89824649409	-1971.4589794428634	-36504.89824649409	-1944.4880912921974	29.770397317010172	1	1	1	1	0	1	5.003761	5.003761	5.003761	0.218851	0.027313	0.196473	0.035745	0.0	0.034679	5	2.181392238498608E-4	1.853168894733119	0.28021614599927386	0.22060115912158096	0.2360006802119742	0.26318201466717084
180000	-38311.08629110308	-36329.674899336154	-1981.4113917669217	-36329.674899336154	-1956.9546479805297	29.77026157328299	1	1	1	1	1	0	4.854535	4.854535	4.854535	0.273160	0.018581	0.113881	0.045084	0.036895	0.0	5	2.199764218729102E-4	1.853168894733119	0.28021614599927386	0.22060115912158096	0.2360006802119742	0.26318201466717084
184000	-38137.51896186145	-36184.722250974664	-1952.7967108867888	-36184.722250974664	-1926.002920294802	29.77082793608501	1	0	1	1	1	0	5.141169	5.141169	5.141169	0.216521	0.0	0.134097	0.092373	0.041760	0.0	4	2.3209355153398152E-4	1.853168894733119	0.28751878795205127	0.22060115912158096	0.22869803825919677	0.26318201466717084
188000	-38081.127706021056	-36123.1103491449	-1958.017356876154	-36123.1103491449	-1932.2146146527707	29.771232214657488	1	1	1	1	1	0	4.824003	4.824003	4.824003	0.301231	0.036152	0.221003	0.058567	0.033012	0.0	5	2.3359029608030808E-4	1.9234365883874138	0.2883706021405179	0.21974934493311435	0.22869803825919677	0.26318201466717084
192000	-37933.81888436058	-35993.055091549875	-1940.7637928107038	-35993.055091549875	-1918.305618746906	30.0681569613329	1	1	1	1	1	0	4.432565	4.432565	4.432565	0.200829	0.005021	0.111097	0.096275	0.054682	0.0	5	2.347506316237509E-4	1.9157905274518436	0.2883706021405179	0.21974934493311435	0.22869803825919677	0.26318201466717084
196000	-37852.146128127264	-35891.83382549717	-1960.3123026300934	-35891.83382549717	-1933.3392153938494	30.068793428232368	1	0	1	1	1	0	4.572184	4.572184	4.572184	0.310137	0.0	0.123977	0.099707	0.008931	0.0	4	2.2930603477732466E-4	1.9157905274518436	0.2883706021405179	0.21896231025769183	0.22450537539182241	0.2681617122099677
200000	-37780.292691579314	-35831.54909313651	-1948.7435984428046	-35831.54909313651	-1923.4926327051085	30.068518639803763	1	1	1	1	1	0	5.493490	5.493490	5.493490	0.288550	0.044786	0.122406	0.042092	0.008867	0.0	5	2.3866750673549758E-4	1.8697068274737059	0.28504589413223314	0.22586619130693453	0.2238905558156149	0.26519735874521727
204000	-37704.47480151897	-35764.51484160435	-1939.9599599146197	-35764.51484160435	-1913.505821833144	30.068761485240152	1	1	1	1	0	1	4.779425	4.779425	4.779425	0.216783	0.018758	0.191383	0.082911	0.0	0.033119	5	2.2410771526533015E-4	1.8697068274737059	0.28504589413223314	0.22586619130693453	0.2238905558156149	0.26519735874521727
208000	-37540.575126381715	-35604.85825327395	-1935.716873107762	-35604.85825327395	-1905.4177624194983	30.069335192162477	1	0	1	1	0	1	4.730996	4.730996	4.730996	0.352463	0.0	0.213475	0.099692	0.0	0.044395	4	2.362544002047597E-4	1.9788211147626171	0.2921743165413066	0.2187377688978611	0.2238905558156149	0.26519735874521727
212000	-37297.23469413618	-35394.146465401165	-1903.0882287350173	-35394.146465401165	-1878.4898546226996	30.069381227133572	1	1	1	1	1	0	4.546606	4.546606	4.546606	0.292256	0.024039	0.176175	0.081003	0.010678	0.0	5	2.3031734577666922E-4	1.9788211147626171	0.27771988587574914	0.2187377688978611	0.23834498648117236	0.26519735874521727
216000	-37252.58099813024	-35349.607663427654	-1902.9733347025847	-35349.607663427654	-1879.3910537134623	30.06968299233849	1	1	1	1	1	0	4.748981	4.748981	4.748981	0.192021	0.064785	0.171989	0.053102	0.025655	0.0	5	2.2826840240257416E-4	1.9487716862982905	0.28675263694542247	0.2187377688978611	0.229312235411499	0.26519735874521727
220000	-37069.174504903516	-35169.40067672692	-1899.7738281765994	-35169.40067672692	-1877.9556920861392	30.069338157794768	1	1	1	1	1	0	4.591740	4.591740	4.591740	0.191238	0.132614	0.290558	0.019995	0.022896	0.0	5	2.204274166083118E-4	1.9487716862982905	0.28675263694542247	0.2187377688978611	0.229312235411499	0.26519735874521727
224000	-36992.03103524728	-35089.225438635694	-1902.8055966115862	-35089.225438635694	-1881.5226169306648	30.4647132331012	1	0	1	1	1	0	4.309281	4.309281	4.309281	0.171904	0.0	0.162982	0.079362	0.025979	0.0	4	2.2486344121069385E-4	1.9487716862982905	0.28975004560772705	0.2157403602355565	0.229312235411499	0.26519735874521727
228000	-36852.66290116696	-34963.32529088064	-1889.3376102863153	-34963.32529088064	-1867.8354583067348	30.766604788862008	1	0	1	1	0	1	4.520211	4.520211	4.520211	0.249542	0.0	0.185671	0.064999	0.0	0.023624	4	2.2760950185944453E-4	1.8192967184098812	0.2845330195637726	0.22726307946094132	0.229312235411499	0.2588916655637869
232000	-36774.78300012248	-34880.73696712603	-1894.0460329964476	-34880.73696712603	-1869.4161162225741	30.772358815481933	1	0	1	1	0	1	4.138792	4.138792	4.138792	0.138722	0.0	0.228460	0.070550	0.0	0.041787	4	2.2311248156192396E-4	2.037744602219703	0.28469410514101	0.22397352043728908	0.229312235411499	0.2620201390102017
236000	-36662.57969021822	-34767.35726769923	-1895.222422518985	-34767.35726769923	-1871.7311442570372	30.77282557242908	1	1	1	1	0	1	4.187411	4.187411	4.187411	0.260890	0.038420	0.275831	0.074456	0.0	0.027107	5	2.140702591597069E-4	2.037744602219703	0.28469410514101	0.22397352043728908	0.229312235411499	0.2620201390102017
240000	-36558.98093287983	-34668.02976047062	-1890.951172409208	-34668.02976047062	-1868.2130916211013	30.772361173768132	1	1	1	1	0	1	4.440942	4.440942	4.440942	0.206407	0.019153	0.213960	0.058436	0.0	0.038896	5	2.2692633014628866E-4	1.921026514951256	0.28860488829452025	0.22397352043728908	0.2254014522579888	0.2620201390102017
244000	-36449.66214404639	-34566.84850225313	-1882.813641793265	-34566.84850225313	-1858.1555998848196	30.773447906907418	1	0	1	1	1	0	4.326912	4.326912	4.326912	0.214725	0.0	0.155863	0.081284	0.013420	0.0	4	2.184601939755989E-4	1.921026514951256	0.28860488829452025	0.22394188214674104	0.22633468968331963	0.2611185398754189
248000	-36407.85953429924	-34523.82375364479	-1884.035780654446	-34523.82375364479	-1862.8764302871723	30.874119776621097	1	0	1	1	1	0	4.104166	4.104166	4.104166	0.261923	0.0	0.179317	0.077618	0.032624	0.0	4	2.215448158225424E-4	1.921026514951256	0.28760426198724187	0.2147891154316149	0.22733531599059806	0.270271306590545
252000	-36306.74890057248	-34437.29812411146	-1869.4507764610175	-34437.29812411146	-1846.2675699970814	30.873792876042977	1	0	1	1	1	0	4.145029	4.145029	4.145029	0.249063	0.0	0.166712	0.081568	0.038765	0.0	4	2.2601118175808084E-4	2.0971804009077273	0.28760426198724187	0.22130303128727488	0.22733531599059806	0.263757390734885
256000	-36193.9078914907	-34327.925929682264	-1865.9819618084355	-34327.925929682264	-1843.4186150526464	30.419559748624632	1	0	1	1	0	1	4.545471	4.545471	4.545471	0.268225	0.0	0.082422	0.073750	0.0	0.047587	4	2.099348353825096E-4	1.9301780240376154	0.28293429466455383	0.22130303128727488	0.23200528331328607	0.263757390734885
260000	-36091.00398872284	-34233.09754029442	-1857.9064484284218	-34233.09754029442	-1834.126446401422	30.419433784961054	1	1	1	1	1	0	4.442946	4.442946	4.442946	0.210451	0.020277	0.091509	0.061752	0.041071	0.0	5	2.3039827828572098E-4	1.9301780240376154	0.27916613935981827	0.2250711865920105	0.23200528331328607	0.263757390734885
264000	-35953.40789047549	-34104.58847225999	-1848.819418215507	-34104.58847225999	-1825.83880995865	29.890278560966834	1	0	1	1	0	1	4.366578	4.366578	4.366578	0.309534	0.0	0.112064	0.060932	0.0	0.025171	4	2.2884119948837206E-4	1.9301780240376154	0.28520401748372237	0.2190333084681064	0.23200528331328607	0.263757390734885
268000	-35845.79414370536	-34016.96506047084	-1828.8290832345256	-34016.96506047084	-1808.8187375412203	30.213949978595615	1	1	1	1	0	1	3.606668	3.606668	3.606668	0.230675	0.045156	0.224185	0.078000	0.0	0.014567	5	2.3064552751780312E-4	1.9548949734794492	0.28520401748372237	0.2190333084681064	0.23200528331328607	0.263757390734885
272000	-35715.28143459545	-33869.613897070536	-1845.6675375249133	-33869.613897070536	-1822.1940489023184	30.21259586376154	1	1	1	1	0	1	3.757024	3.757024	3.757024	0.155330	0.007747	0.144429	0.075228	0.0	0.049483	5	2.2637072552793066E-4	1.9548949734794492	0.28520401748372237	0.2190333084681064	0.23200528331328607	0.263757390734885
276000	-35657.20313283121	-33832.93809524751	-1824.2650375836938	-33832.93809524751	-1803.7760573185858	30.210116209809623	1	0	1	1	0	1	3.527739	3.527739	3.527739	0.222412	0.0	0.121643	0.089180	0.0	0.043855	4	2.2488418463578966E-4	1.9548949734794492	0.28520401748372237	0.2199794768338682	0.23105911494752426	0.263757390734885
280000	-35575.97843966943	-33750.51030582701	-1825.468133842418	-33750.51030582701	-1805.9199418324417	30.210575919437318	1	0	1	1	0	1	3.905773	3.905773	3.905773	0.320778	0.0	0.137065	0.084337	0.0	0.040719	4	2.3393211907589618E-4	1.9548949734794492	0.28520401748372237	0.2199794768338682	0.23105911494752426	0.263757390734885
284000	-35557.20165018157	-33735.55811682327	-1821.6435333583015	-33735.55811682327	-1800.087144388128	30.306012590050816	1	0	1	1	0	1	3.673264	3.673264	3.673264	0.421942	0.0	0.204202	0.062133	0.0	0.046548	4	2.243235004223612E-4	1.938936596692521	0.28520401748372237	0.2199794768338682	0.23105911494752426	0.263757390734885
288000	-35510.98457022808	-33678.24037670533	-1832.744193522747	-33678.24037670533	-1811.89338171236	30.30488233360086	1	1	1	1	0	1	3.975852	3.975852	3.975852	0.220373	0.103013	0.238318	0.047159	0.0	0.041442	5	2.3137261653057307E-4	2.325026030842922	0.28231764520936864	0.2199794768338682	0.23394548722187802	0.263757390734885
292000	-35411.08638292351	-33590.86978667234	-1820.216596251171	-33590.86978667234	-1801.5532338171197	30.306132752439247	1	0	1	1	0	1	3.476956	3.476956	3.476956	0.219725	0.0	0.228634	0.106909	0.0	0.038633	4	2.1817822023957115E-4	2.325026030842922	0.28275009745795554	0.21954702458528128	0.23394548722187802	0.263757390734885
296000	-35394.897797115336	-33583.13704768226	-1811.7607494330746	-33583.13704768226	-1788.918973070199	30.306511482333924	1	1	1	1	0	1	3.660861	3.660861	3.660861	0.207913	0.055757	0.143016	0.073961	0.0	0.026542	5	2.2366445637824167E-4	2.325026030842922	0.28275009745795554	0.21954702458528128	0.23394548722187802	0.263757390734885
300000	-35383.56014318193	-33582.64338221055	-1800.9167609713863	-33582.64338221055	-1781.130559578764	29.68107647222099	1	1	1	1	0	1	3.653776	3.653776	3.653776	0.175733	0.151505	0.210453	0.031190	0.0	0.070526	5	2.529207248955427E-4	2.325026030842922	0.28275009745795554	0.21954702458528128	0.23394548722187802	0.263757390734885
304000	-35284.586203838866	-33485.6757364976	-1798.9104673412664	-33485.6757364976	-1780.6829769768824	29.714868379612767	1	0	1	1	0	1	3.646965	3.646965	3.646965	0.238975	0.0	0.114056	0.087958	0.0	0.017900	4	2.3768072916008446E-4	1.895506687745182	0.28275009745795554	0.21954702458528128	0.23394548722187802	0.263757390734885
308000	-35227.94608190803	-33446.51560524478	-1781.4304766632513	-33446.51560524478	-1757.689414079935	29.715668958065017	1	1	1	1	0	1	3.972838	3.972838	3.972838	0.318732	0.058104	0.116177	0.101763	0.0	0.084892	5	2.3071663067928238E-4	1.895506687745182	0.28275009745795554	0.21954702458528128	0.23394548722187802	0.263757390734885
312000	-35163.506189763335	-33380.658659847526	-1782.847529915809	-33380.658659847526	-1758.5840741052773	29.71571220261343	1	0	1	1	1	1	4.139698	4.139698	4.139698	0.254337	0.0	0.133420	0.084652	0.017214	0.018745	5	2.3097925357737386E-4	1.955261343452342	0.28275009745795554	0.21954702458528128	0.23394548722187802	0.263757390734885
