Sample	posterior	likelihood	prior	treeLikelihood.sim1_biased_50_150	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
6386000	-23976.151884666957	-23462.376959369245	-513.7749252977122	-23462.376959369245	-496.37309804101045	32.44918276224739	1	0	1	1	0	0	2.602948	2.602948	2.602948	1.086116	0.0	0.470356	0.069088	0.0	0.0	3	2.2230759463568787E-4	1.9902713300667876	0.2907842350997801	0.22214913165448996	0.2286334445121548	0.2584331887335751
6388000	-23989.030828532203	-23468.16046444633	-520.8703640858721	-23468.16046444633	-501.06827492010905	32.44680153827838	1	0	0	1	1	1	2.020037	2.020037	2.020037	0.076474	0.0	0.0	0.810106	0.312535	0.406906	4	2.1745408897661168E-4	1.9902713300667876	0.2907842350997801	0.22214913165448996	0.2286334445121548	0.2584331887335751
6390000	-23977.573837042044	-23461.864259996328	-515.7095770457155	-23461.864259996328	-495.23437379337395	32.31707229750763	1	1	0	1	1	0	2.589653	2.589653	2.589653	0.331379	0.121065	0.0	0.177128	0.028471	0.0	4	2.205373751906756E-4	1.7133628539227395	0.2907842350997801	0.22214913165448996	0.2286334445121548	0.2584331887335751
6392000	-23971.15237741913	-23476.184908636413	-494.9674687827174	-23476.184908636413	-479.73587718260416	32.27175758620562	1	1	1	0	0	0	2.311236	2.311236	2.311236	1.094173	0.412111	0.604114	0.0	0.0	0.0	3	2.266774777174441E-4	2.2380369158770814	0.2907842350997801	0.22214913165448996	0.2286334445121548	0.2584331887335751
6394000	-23957.82423513619	-23457.950199028786	-499.87403610740665	-23457.950199028786	-483.996344631701	32.27279712859799	1	1	1	0	0	0	2.230776	2.230776	2.230776	0.733471	0.244707	0.598907	0.0	0.0	0.0	3	2.083767822398771E-4	2.2380369158770814	0.2907842350997801	0.22214913165448996	0.2286334445121548	0.2584331887335751
6396000	-23963.818800775858	-23465.96004048842	-497.858760287439	-23465.96004048842	-483.491147433812	29.978446202566527	1	0	1	0	1	0	2.453474	2.453474	2.453474	0.093513	0.0	0.160794	0.0	0.456843	0.0	3	2.2842240096242804E-4	2.1267643471079904	0.2907842350997801	0.22214913165448996	0.2286334445121548	0.2584331887335751
6398000	-23951.138137507845	-23452.417201579556	-498.72093592829134	-23452.417201579556	-483.56490318726304	30.96657317724417	1	1	1	1	0	0	2.384304	2.384304	2.384304	0.627235	0.303362	0.246284	0.111836	0.0	0.0	4	2.240998295382417E-4	2.1267643471079904	0.2907842350997801	0.22214913165448996	0.2286334445121548	0.2584331887335751
6400000	-23959.274759038028	-23457.97451579784	-501.3002432401876	-23457.97451579784	-485.4042700998934	30.170662293713203	1	0	1	1	0	0	2.208520	2.208520	2.208520	0.869082	0.0	0.281911	0.207756	0.0	0.0	3	2.2487143175185914E-4	2.1267643471079904	0.2907842350997801	0.22214913165448996	0.2286334445121548	0.2584331887335751
6402000	-23983.215462139033	-23475.298605752243	-507.91685638679047	-23475.298605752243	-488.657784759825	30.934432877610135	1	1	1	1	1	1	2.311211	2.311211	2.311211	0.024498	0.034275	0.168716	0.138574	0.558012	0.273670	6	2.1590221327979898E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6404000	-23973.90906425582	-23462.43444706603	-511.4746171897902	-23462.43444706603	-489.19726680196	30.923788453516107	0	1	0	1	1	1	2.852665	2.852665	2.852665	0.0	0.300646	0.0	0.231156	1.391646	1.319369	4	2.171211882707457E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6406000	-23974.02690332943	-23465.776097506234	-508.2508058231982	-23465.776097506234	-490.17221943114816	31.360111116730838	0	1	0	1	1	1	2.565481	2.565481	2.565481	0.0	0.643284	0.0	0.333452	0.306477	0.033068	4	2.1837976766577837E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6408000	-23972.636344828	-23467.052596705915	-505.58374812208353	-23467.052596705915	-484.25217543023473	29.23727429020955	0	1	0	1	1	1	2.153151	2.153151	2.153151	0.0	0.472351	0.0	0.617551	0.406153	0.188417	4	2.1266888983769567E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6410000	-23972.243209925207	-23469.14035264329	-503.10285728191633	-23469.14035264329	-486.43294287321226	29.238568635582066	1	1	1	0	1	0	2.311524	2.311524	2.311524	0.112658	0.515849	0.280694	0.0	0.739375	0.0	4	2.2039243546003663E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6412000	-23975.755387438498	-23481.370771452417	-494.3846159860789	-23481.370771452417	-480.7382477490745	29.238542659088107	0	0	1	1	1	0	2.036372	2.036372	2.036372	0.0	0.0	0.347643	0.094762	0.165675	0.0	3	2.149477756146116E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6414000	-23982.86542958648	-23481.846987814366	-501.01844177211274	-23481.846987814366	-482.87214171422875	31.040711149943753	1	1	1	0	0	0	2.640337	2.640337	2.640337	0.400540	0.286678	0.274134	0.0	0.0	0.0	3	2.3951381791875438E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6416000	-23962.97177705038	-23467.17253394659	-495.7992431037912	-23467.17253394659	-481.4441600489566	31.41300910579199	1	1	1	0	0	0	2.331655	2.331655	2.331655	0.432570	0.111739	0.349278	0.0	0.0	0.0	3	2.2590860137474528E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6418000	-23967.0147684909	-23467.618557277034	-499.3962112138655	-23467.618557277034	-478.93082911071366	31.404433384100848	1	1	1	0	0	1	2.314238	2.314238	2.314238	5.490566	1.207055	0.838681	0.0	0.0	0.124582	4	2.1892116815357094E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6420000	-23976.143430167926	-23484.692311550858	-491.4511186170668	-23484.692311550858	-473.8355480020857	31.404878812694225	1	1	1	0	0	0	1.917837	1.917837	1.917837	0.359256	0.327453	0.566275	0.0	0.0	0.0	3	2.1682392975208936E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6422000	-23960.630474382167	-23480.683400842772	-479.9470735393959	-23480.683400842772	-462.82725927021147	31.410493491355624	1	1	0	1	1	0	2.339841	2.339841	2.339841	0.591109	0.401658	0.0	0.152373	0.258962	0.0	4	2.1929813487311098E-4	2.1267643471079904	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6424000	-23958.68937651914	-23466.396495399727	-492.29288111941514	-23466.396495399727	-473.250722950438	30.551268625002646	1	0	0	1	1	1	2.448778	2.448778	2.448778	0.048293	0.0	0.0	0.236654	0.349663	0.359521	4	2.256916458214355E-4	2.057813042218509	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6426000	-23970.438680255695	-23472.93406616342	-497.50461409227506	-23472.93406616342	-477.0683308847946	30.32864832134063	0	1	0	1	1	1	2.846880	2.846880	2.846880	0.0	0.086693	0.0	0.282826	0.750771	2.208148	4	2.2891004039130505E-4	2.057813042218509	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6428000	-23978.60748029333	-23474.79044413953	-503.81703615380076	-23474.79044413953	-485.98383950881794	30.330403806066066	0	1	1	0	1	1	2.540068	2.540068	2.540068	0.0	0.343121	0.116333	0.0	1.241389	0.223918	4	2.3101024879760578E-4	2.057813042218509	0.2788860163907317	0.22214913165448996	0.22801850613653252	0.27094634581824584
6430000	-23964.685942489858	-23472.846079262014	-491.8398632278449	-23472.846079262014	-474.1669826812825	29.987860115608544	1	0	1	0	1	0	2.787701	2.787701	2.787701	0.086174	0.0	0.108565	0.0	0.167600	0.0	3	2.54527375960054E-4	2.057813042218509	0.28736573741176186	0.22214913165448996	0.22876102243917293	0.2617241084945752
6432000	-23975.734222495634	-23474.689019702124	-501.0452027935097	-23474.689019702124	-478.8427004575466	30.442511039650185	1	0	1	1	1	0	2.614338	2.614338	2.614338	0.007282	0.0	0.092971	0.024841	0.069725	0.0	4	2.267792161858417E-4	1.9284041784650965	0.28736573741176186	0.22214913165448996	0.22876102243917293	0.2617241084945752
6434000	-23970.36197537299	-23478.729554042508	-491.6324213304832	-23478.729554042508	-474.9110180077479	30.05000492838299	0	1	1	0	1	1	2.585924	2.585924	2.585924	0.0	0.220848	0.151243	0.0	1.144558	0.357617	4	2.280699650625992E-4	2.0634209763237874	0.2872486873903219	0.22226618167592996	0.22876102243917293	0.2617241084945752
6436000	-23957.67136271146	-23466.673010285955	-490.9983524255023	-23466.673010285955	-473.6305302138978	30.061982856523667	1	1	1	0	1	0	2.625445	2.625445	2.625445	0.478371	2.558618	0.153696	0.0	0.071095	0.0	4	2.3003619086834124E-4	1.7755853979645395	0.2872486873903219	0.2224956354036151	0.22876102243917293	0.2614946547668901
6438000	-23983.92857832114	-23475.380396416636	-508.5481819045057	-23475.380396416636	-489.4334128865744	30.786541387074752	1	0	1	1	0	0	2.706534	2.706534	2.706534	0.664275	0.0	0.094844	0.063318	0.0	0.0	3	2.071882241885595E-4	1.7755853979645395	0.2872486873903219	0.2224956354036151	0.22876102243917293	0.2614946547668901
6440000	-23976.497751695748	-23471.362716133663	-505.13503556208644	-23471.362716133663	-488.3923737713806	30.790641327227963	1	0	1	0	1	0	3.220648	3.220648	3.220648	0.021948	0.0	0.141988	0.0	0.612216	0.0	3	2.1415807943648714E-4	1.7755853979645395	0.2872486873903219	0.2224956354036151	0.22876102243917293	0.2614946547668901
6442000	-23985.545428708254	-23476.95022824168	-508.5952004665748	-23476.95022824168	-493.9718516890009	30.781794716312138	1	0	1	0	1	0	2.687352	2.687352	2.687352	0.012595	0.0	0.181432	0.0	0.042901	0.0	3	2.164419084470294E-4	1.9868130163568516	0.2872486873903219	0.2224956354036151	0.22876102243917293	0.2614946547668901
6444000	-23980.210953952563	-23467.121674323498	-513.0892796290664	-23467.121674323498	-495.4110163448642	30.121232921270536	1	0	1	0	1	1	3.103773	3.103773	3.103773	0.025425	0.0	0.163231	0.0	0.201625	0.088616	4	2.0874343153213178E-4	1.9868130163568516	0.29035342532277464	0.2224956354036151	0.22565628450672018	0.2614946547668901
6446000	-23993.684150287263	-23478.731897408623	-514.9522528786397	-23478.731897408623	-495.9343456594303	30.12691519096726	0	1	1	1	1	1	2.540949	2.540949	2.540949	0.0	0.461389	0.123674	0.028020	0.081122	0.032989	5	2.0021682762976745E-4	1.9868130163568516	0.29035342532277464	0.2224956354036151	0.22565628450672018	0.2614946547668901
6448000	-23991.297522567882	-23477.16542011834	-514.1321024495408	-23477.16542011834	-495.33765955005697	30.12735658960977	0	1	1	0	1	0	2.262694	2.262694	2.262694	0.0	0.156835	0.695831	0.0	0.395814	0.0	3	2.0269091531015596E-4	1.8260147025025713	0.29035342532277464	0.2224956354036151	0.22565628450672018	0.2614946547668901
6450000	-23998.17497126504	-23484.673272015036	-513.5016992500058	-23484.673272015036	-491.18234906454495	31.739979520584747	1	1	1	0	0	0	2.368652	2.368652	2.368652	0.399691	0.327628	0.454205	0.0	0.0	0.0	3	2.0224671003009914E-4	2.1937592472000325	0.29035342532277464	0.2224956354036151	0.22565628450672018	0.2614946547668901
6452000	-23977.432991807713	-23471.47079819639	-505.96219361132313	-23471.47079819639	-491.02312431172726	31.735593335599166	1	0	1	0	1	0	2.588671	2.588671	2.588671	0.025500	0.0	0.148554	0.0	0.142662	0.0	3	2.1774724099795495E-4	1.9877694307150098	0.29035342532277464	0.2224956354036151	0.22565628450672018	0.2614946547668901
6454000	-23984.812026011947	-23474.712118114334	-510.099907897612	-23474.712118114334	-491.0466188295147	31.735430550240345	1	0	1	0	1	0	2.876714	2.876714	2.876714	0.056824	0.0	0.202333	0.0	0.424749	0.0	3	2.0353610019504558E-4	2.1566047117367284	0.29035342532277464	0.2224956354036151	0.22565628450672018	0.2614946547668901
6456000	-23991.765336636166	-23479.105750993407	-512.6595856427598	-23479.105750993407	-496.4581602381849	32.223970426601014	1	0	1	1	0	0	2.154381	2.154381	2.154381	0.137200	0.0	0.052438	0.145725	0.0	0.0	3	2.0991936017224932E-4	2.1566047117367284	0.29035342532277464	0.2224956354036151	0.22565628450672018	0.2614946547668901
6458000	-23980.656269621253	-23468.112327432435	-512.5439421888199	-23468.112327432435	-494.3629420675014	32.24680218698351	0	1	1	0	1	0	2.437308	2.437308	2.437308	0.0	0.135807	0.376447	0.0	0.058282	0.0	3	2.1667102384587456E-4	2.0077880752569914	0.29202680154519145	0.21950410615586552	0.22565628450672018	0.2628128077922229
6460000	-23970.424122846962	-23461.201944675053	-509.2221781719102	-23461.201944675053	-493.5134226717729	32.20361464214088	1	1	1	0	0	0	2.292322	2.292322	2.292322	0.206569	0.117848	0.168212	0.0	0.0	0.0	3	2.100652353946326E-4	2.0077880752569914	0.29202680154519145	0.21950410615586552	0.22565628450672018	0.2628128077922229
6462000	-23987.27777648574	-23467.13896131635	-520.1388151693889	-23467.13896131635	-503.29080784921496	32.19090979532587	1	1	1	0	0	0	2.296831	2.296831	2.296831	0.067416	0.248849	0.353815	0.0	0.0	0.0	3	1.9609083974130042E-4	1.9245384229806919	0.29202680154519145	0.21950410615586552	0.22565628450672018	0.2628128077922229
6464000	-23996.24533348249	-23474.953293310245	-521.2920401722428	-23474.953293310245	-505.4832599875771	29.939052467317243	0	1	1	0	1	0	2.357047	2.357047	2.357047	0.0	0.085324	0.652214	0.0	0.131007	0.0	3	2.039840905578941E-4	2.2483071486914254	0.29202680154519145	0.21311642703330155	0.23599895731205667	0.25885781410945036
6466000	-24005.127687641212	-23480.884181686633	-524.2435059545793	-23480.884181686633	-509.7105475166874	32.48441578829064	0	0	1	1	1	0	2.183039	2.183039	2.183039	0.0	0.0	1.001677	0.385303	0.028557	0.0	3	2.155043826334343E-4	1.6008434674624277	0.27954268914883246	0.22560053942966052	0.23599895731205667	0.25885781410945036
6468000	-24002.352657991752	-23472.951160952387	-529.4014970393664	-23472.951160952387	-509.09733671705345	30.812077730058615	0	1	1	0	0	0	2.463151	2.463151	2.463151	0.0	0.113686	0.979093	0.0	0.0	0.0	2	2.0030860828408844E-4	1.6008434674624277	0.28499179840559086	0.22560053942966052	0.23054984805529824	0.25885781410945036
6470000	-23993.181636830053	-23468.776727120137	-524.4049097099162	-23468.776727120137	-503.92485369722203	33.10631820895771	1	1	1	0	0	0	2.476600	2.476600	2.476600	0.049338	0.114916	1.073397	0.0	0.0	0.0	3	1.950555538430631E-4	1.6008434674624277	0.28499179840559086	0.22560053942966052	0.23054984805529824	0.25885781410945036
6472000	-23993.288755071037	-23475.089604692665	-518.1991503783717	-23475.089604692665	-500.6321436008594	33.10550646017731	0	1	1	0	0	0	2.479321	2.479321	2.479321	0.0	0.103805	1.101725	0.0	0.0	0.0	2	1.8472208087984092E-4	1.6008434674624277	0.28388771452865236	0.22560053942966052	0.23054984805529824	0.25996189798638886
6474000	-24002.487071882166	-23468.40224975118	-534.0848221309877	-23468.40224975118	-514.2264202994705	33.05768145000705	1	1	1	0	0	1	2.422332	2.422332	2.422332	0.090167	0.198999	1.179393	0.0	0.0	0.051813	4	1.9720124520215292E-4	1.6431814779497071	0.28388771452865236	0.22560053942966052	0.23054984805529824	0.25996189798638886
6476000	-23996.749971094465	-23473.321066307697	-523.428904786767	-23473.321066307697	-512.0849825671557	33.050642148984764	0	1	1	0	0	0	1.795501	1.795501	1.795501	0.0	0.275490	0.755618	0.0	0.0	0.0	2	1.9467766762743422E-4	1.6431814779497071	0.28388771452865236	0.22560053942966052	0.23054984805529824	0.25996189798638886
6478000	-23999.435016909298	-23486.3478024701	-513.0872144391994	-23486.3478024701	-498.0659305268926	33.083299814658076	0	0	1	1	1	0	2.225547	2.225547	2.225547	0.0	0.0	0.874653	0.287082	0.043244	0.0	3	1.9874319543558536E-4	1.6431814779497071	0.28388771452865236	0.22560053942966052	0.23054984805529824	0.25996189798638886
6480000	-24016.653101189826	-23492.101285623754	-524.5518155660708	-23492.101285623754	-505.43588394068007	33.63322547217338	0	0	1	1	1	0	2.216542	2.216542	2.216542	0.0	0.0	0.906083	0.154101	0.016575	0.0	3	1.9142212065885878E-4	1.6431814779497071	0.28388771452865236	0.21720591600273734	0.23054984805529824	0.26835652141331207
6482000	-24021.8575400684	-23487.138653476002	-534.7188865923945	-23487.138653476002	-506.9775158700447	33.84685051284215	1	1	1	0	0	0	2.664202	2.664202	2.664202	0.011211	0.133207	0.794794	0.0	0.0	0.0	3	1.990884705652975E-4	1.6431814779497071	0.28388771452865236	0.21678257839965068	0.23054984805529824	0.2687798590163987
6484000	-24000.932316627495	-23475.57741938439	-525.3548972431038	-23475.57741938439	-506.9142606261271	32.123937575028926	0	1	1	0	0	0	2.537362	2.537362	2.537362	0.0	0.209375	0.621905	0.0	0.0	0.0	2	2.02406133331323E-4	1.6431814779497071	0.28388771452865236	0.21678257839965068	0.23054984805529824	0.2687798590163987
6486000	-24011.692126613085	-23491.843578681688	-519.8485479313958	-23491.843578681688	-503.4545337834392	33.84842657166936	1	0	1	0	1	0	2.491396	2.491396	2.491396	0.099241	0.0	0.216471	0.0	0.099524	0.0	3	2.0718363654327363E-4	2.1685994336182506	0.28388771452865236	0.21678257839965068	0.23054984805529824	0.2687798590163987
6488000	-23996.892536165054	-23480.11890051315	-516.7736356519063	-23480.11890051315	-501.1032097981477	35.44119208917993	1	1	1	0	0	0	2.178552	2.178552	2.178552	0.327397	0.191790	0.436922	0.0	0.0	0.0	3	2.107293897332329E-4	1.903997476087571	0.28388771452865236	0.21678257839965068	0.23054984805529824	0.2687798590163987
6490000	-23988.73569827786	-23470.61971796769	-518.1159803101679	-23470.61971796769	-500.5639835870323	35.43331324352003	1	1	1	0	0	0	2.307290	2.307290	2.307290	0.450562	0.152259	1.097219	0.0	0.0	0.0	3	1.957650438407808E-4	1.903997476087571	0.28388771452865236	0.21678257839965068	0.23054984805529824	0.2687798590163987
6492000	-23995.82466870378	-23477.15981847966	-518.6648502241171	-23477.15981847966	-503.0590266679384	35.740158925040234	1	1	1	0	0	0	1.994600	1.994600	1.994600	0.410626	0.112878	1.085559	0.0	0.0	0.0	3	2.0332349665262066E-4	1.903997476087571	0.28388771452865236	0.21678257839965068	0.23054984805529824	0.2687798590163987
6494000	-24004.600254324498	-23477.955830540173	-526.6444237843227	-23477.955830540173	-509.00705335788524	35.71190854198303	1	1	1	0	1	0	2.638466	2.638466	2.638466	0.319645	0.232881	0.430948	0.0	0.054464	0.0	4	1.9758032112628603E-4	1.9731679638778283	0.28380685121035315	0.21678257839965068	0.22979672179035007	0.2696138485996461
6496000	-24000.04510145078	-23475.49510377945	-524.5499976713336	-23475.49510377945	-510.32947187036774	35.76521846720154	0	1	1	0	0	0	2.042563	2.042563	2.042563	0.0	0.110778	1.061118	0.0	0.0	0.0	2	1.9740922997078344E-4	1.9731679638778283	0.28380685121035315	0.21678257839965068	0.22979672179035007	0.2696138485996461
6498000	-23994.862290281577	-23481.605373044506	-513.2569172370697	-23481.605373044506	-499.00291648566235	35.766830841673716	1	1	1	0	0	0	2.240677	2.240677	2.240677	0.532697	0.278824	0.425254	0.0	0.0	0.0	3	2.0389872521780813E-4	1.9731679638778283	0.2823459295809834	0.21678257839965068	0.22979672179035007	0.2710747702290158
6500000	-23995.873586161673	-23477.358384934218	-518.5152012274559	-23477.358384934218	-499.7057419341942	35.76528518139694	1	1	1	0	0	1	2.493834	2.493834	2.493834	1.031396	0.130599	0.533592	0.0	0.0	0.144047	4	2.0568574009851225E-4	1.9731679638778283	0.2823459295809834	0.21678257839965068	0.22979672179035007	0.2710747702290158
6502000	-24002.036784393335	-23478.06999827354	-523.9667861197967	-23478.06999827354	-506.4869659320284	34.55342039403099	1	1	0	1	1	0	3.047712	3.047712	3.047712	0.293868	0.013488	0.0	0.150024	0.063453	0.0	4	2.0283935185689685E-4	1.9731679638778283	0.2823459295809834	0.21678257839965068	0.22979672179035007	0.2710747702290158
6504000	-24006.851390459688	-23481.44958599046	-525.4018044692281	-23481.44958599046	-507.0830388958533	31.400685288709532	0	1	0	1	1	1	2.259090	2.259090	2.259090	0.0	0.094717	0.0	0.397904	0.531960	0.043813	4	2.1019005946212326E-4	1.9651976655187444	0.2823459295809834	0.21678257839965068	0.22979672179035007	0.2710747702290158
6506000	-23993.965673097802	-23481.56456488766	-512.4011082101442	-23481.56456488766	-491.5074893844009	32.20233756441961	1	1	1	0	0	0	2.354432	2.354432	2.354432	0.240061	0.250119	0.529951	0.0	0.0	0.0	3	2.1422637468021793E-4	1.9651976655187444	0.2823459295809834	0.2189018307527253	0.22767746943727546	0.2710747702290158
6508000	-23998.942948922853	-23484.368072497622	-514.5748764252297	-23484.368072497622	-499.6107871470573	32.95875608557964	0	1	1	0	0	0	2.450406	2.450406	2.450406	0.0	0.124861	0.693531	0.0	0.0	0.0	2	2.0174431240207015E-4	1.9651976655187444	0.2823459295809834	0.2189018307527253	0.22767746943727546	0.2710747702290158
6510000	-23982.179976056897	-23464.20827155303	-517.9717045038658	-23464.20827155303	-498.39151239648845	32.95177414069599	1	0	1	1	0	0	2.876804	2.876804	2.876804	4.890042	0.0	1.069471	0.146600	0.0	0.0	3	2.1704053002407543E-4	1.9651976655187444	0.2850685505579791	0.2161792097757296	0.22767746943727546	0.2710747702290158
6512000	-23975.517596448728	-23455.36790095152	-520.1496954972052	-23455.36790095152	-496.9340138476798	31.76032192481274	1	1	1	0	0	0	2.667067	2.667067	2.667067	1.092428	0.269414	0.605301	0.0	0.0	0.0	3	2.101051794518307E-4	1.9651976655187444	0.2810152365379525	0.2161792097757296	0.23173078345730205	0.2710747702290158
6514000	-23974.092304250506	-23456.21028343285	-517.8820208176546	-23456.21028343285	-500.89814716382625	31.758560409279614	1	1	1	0	0	0	2.684060	2.684060	2.684060	0.898353	0.445398	0.314777	0.0	0.0	0.0	3	1.8606054977521273E-4	1.9651976655187444	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6516000	-23974.89815316372	-23455.98262286214	-518.9155303015787	-23455.98262286214	-501.7776398936357	33.09305768974624	1	1	1	0	0	0	2.224934	2.224934	2.224934	0.198672	0.128656	0.841315	0.0	0.0	0.0	3	2.0717507956063917E-4	1.9651976655187444	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6518000	-23990.514880448198	-23468.60687729005	-521.9080031581462	-23468.60687729005	-504.3381238478146	33.09617442974511	1	1	1	0	0	0	2.615954	2.615954	2.615954	1.437756	0.333983	0.695412	0.0	0.0	0.0	3	2.0846858942128482E-4	1.8837353880735235	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6520000	-23985.107218146906	-23468.800000820574	-516.3072173263316	-23468.800000820574	-498.9847881469053	33.09951050911905	1	1	1	0	0	0	2.677676	2.677676	2.677676	0.182609	0.165236	0.365838	0.0	0.0	0.0	3	2.133242440814629E-4	1.9685845133627202	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6522000	-23982.13169388759	-23467.237143803588	-514.8945500840033	-23467.237143803588	-498.2776898462521	32.317303598182654	1	1	1	0	0	0	2.638908	2.638908	2.638908	0.492389	0.382770	0.348182	0.0	0.0	0.0	3	1.8983402776018255E-4	1.9685845133627202	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6524000	-23981.70502497636	-23476.511360397286	-505.19366457907546	-23476.511360397286	-487.91306719749804	31.28113044168058	1	1	1	0	0	0	2.202065	2.202065	2.202065	0.724081	0.223515	0.597919	0.0	0.0	0.0	3	2.224469345071499E-4	1.9685845133627202	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6526000	-23989.709277975406	-23471.07396866568	-518.6353093097237	-23471.07396866568	-497.2365170341303	31.2874650698922	1	1	1	0	0	0	2.141472	2.141472	2.141472	2.182211	0.224478	1.393006	0.0	0.0	0.0	3	1.972606358067343E-4	1.9685845133627202	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6528000	-23965.412670877868	-23461.529157597066	-503.8835132808032	-23461.529157597066	-486.0933185008219	31.48341213335417	1	1	1	0	0	0	2.190001	2.190001	2.190001	1.464918	0.475696	0.509159	0.0	0.0	0.0	3	2.1258682180903482E-4	1.9685845133627202	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6530000	-23962.125369091413	-23459.340998366257	-502.7843707251547	-23459.340998366257	-485.3078605516221	30.363880061242327	1	1	1	0	0	0	2.386287	2.386287	2.386287	1.236412	0.353727	0.777803	0.0	0.0	0.0	3	2.228621834352906E-4	1.9685845133627202	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6532000	-23962.948960010748	-23470.689768646545	-492.2591913642028	-23470.689768646545	-476.12301783377836	30.372522863964587	1	1	1	0	0	0	2.239851	2.239851	2.239851	0.533617	0.427630	0.429062	0.0	0.0	0.0	3	2.3449124674328122E-4	1.9685845133627202	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6534000	-23973.49981961456	-23481.519454590903	-491.9803650236578	-23481.519454590903	-472.8980471919759	32.50398256120696	0	1	1	0	1	1	2.691656	2.691656	2.691656	0.0	0.183049	0.209393	0.0	0.071294	0.135692	4	2.2418223785506465E-4	1.9685845133627202	0.2800817411754451	0.2161792097757296	0.2326642788198095	0.2710747702290158
6536000	-23975.30258725603	-23472.888760068843	-502.4138271871838	-23472.888760068843	-482.2974312100624	30.3089933068117	0	1	1	1	1	1	2.623697	2.623697	2.623697	0.0	0.028431	0.048732	0.215465	0.153981	0.527540	5	2.3113412524213212E-4	1.9685845133627202	0.2788174952514602	0.2174434556997145	0.2326642788198095	0.2710747702290158
6538000	-23972.57781232209	-23475.722305094852	-496.85550722723997	-23475.722305094852	-477.624684308193	30.30818738875353	1	0	0	1	1	0	2.273163	2.273163	2.273163	0.318934	0.0	0.0	0.293116	0.652193	0.0	3	2.2656305763713678E-4	1.8259102420870228	0.28275268490426336	0.21350826604691134	0.2326642788198095	0.2710747702290158
6540000	-23954.452797130787	-23464.78686774547	-489.6659293853159	-23464.78686774547	-473.0089331698286	29.4685771807164	1	0	1	1	0	0	2.125792	2.125792	2.125792	0.917102	0.0	0.415969	0.135825	0.0	0.0	3	2.2917731576926764E-4	1.8432294650075325	0.28275268490426336	0.21350826604691134	0.2326642788198095	0.2710747702290158
6542000	-23956.59436803039	-23474.13723224427	-482.4571357861188	-23474.13723224427	-468.3468479745611	30.127096731113465	1	1	1	1	0	0	2.118071	2.118071	2.118071	0.414108	0.026350	0.257291	0.111988	0.0	0.0	4	2.1953130175253157E-4	1.8432294650075325	0.28275268490426336	0.21350826604691134	0.2326642788198095	0.2710747702290158
6544000	-23967.241329018187	-23481.25711847195	-485.9842105462365	-23481.25711847195	-470.0052597109181	31.4121461535793	1	1	1	1	0	0	2.013402	2.013402	2.013402	0.248387	0.173481	0.138698	0.112470	0.0	0.0	4	2.3828435385041816E-4	1.7552647869385687	0.28294239906590446	0.20886504676390744	0.23711778394117233	0.2710747702290158
