Sample	posterior	likelihood	prior	treeLikelihood.sim5_uniform_150	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
20000	-30542.67642426338	-29973.75317009412	-568.9232541692573	-29973.75317009412	-551.4994117977508	27.62757389641615	0	1	1	1	0	1	2.862615	2.862615	2.862615	0.0	0.132291	0.359341	0.030965	0.0	0.208112	4	3.2455149112994516E-4	1.9261676106491525	0.2588107968683845	0.24771590187620296	0.23327596076900428	0.26019734048640825
22000	-29935.84598465438	-29331.303278302665	-604.5427063517172	-29331.303278302665	-582.3902373818081	27.618697631983828	0	1	1	0	0	1	3.686438	3.686438	3.686438	0.0	0.116076	0.491778	0.0	0.0	0.207401	3	2.9301805472565855E-4	1.9261676106491525	0.2588107968683845	0.24771590187620296	0.23327596076900428	0.26019734048640825
24000	-28705.194591628446	-28093.881259373462	-611.3133322549855	-28093.881259373462	-588.9526392479157	27.705164029063585	0	1	1	0	0	1	3.719277	3.719277	3.719277	0.0	0.132075	0.758110	0.0	0.0	0.217854	3	2.5271418396018516E-4	1.9261676106491525	0.27212199195021525	0.2416885143165677	0.22599215324680874	0.26019734048640825
26000	-27708.296184841907	-27116.687819362636	-591.608365479271	-27116.687819362636	-569.9873822378015	28.927994583651547	1	0	1	1	0	1	3.668101	3.668101	3.668101	0.091318	0.0	1.013195	0.192626	0.0	0.255348	4	2.2310134461648993E-4	1.9261676106491525	0.274717701468001	0.2416885143165677	0.22599215324680874	0.2576016309686225
28000	-27601.54343160334	-27005.24948682574	-596.2939447775974	-27005.24948682574	-575.4113271754416	28.928004212850162	1	0	1	1	0	1	3.958034	3.958034	3.958034	0.110642	0.0	1.079057	0.177553	0.0	0.126833	4	2.275131658724591E-4	1.9261676106491525	0.274717701468001	0.23290583316033453	0.22599215324680874	0.2663843121248557
30000	-27298.682202993776	-26714.96742334328	-583.7147796504946	-26714.96742334328	-567.5563802201301	29.502202078312244	1	0	1	1	1	0	2.714383	2.714383	2.714383	0.387075	0.0	0.143832	0.057749	0.301436	0.0	4	2.4451531307871324E-4	1.587521402128005	0.274717701468001	0.23290583316033453	0.22843438305223554	0.2639420823194289
32000	-26820.603432637086	-26240.17071674223	-580.4327158948564	-26240.17071674223	-565.1813342597959	29.50225220029478	1	0	1	1	1	0	2.710687	2.710687	2.710687	0.092440	0.0	0.250994	0.172277	0.114127	0.0	4	2.2756368001856545E-4	1.587521402128005	0.274717701468001	0.23290583316033453	0.22843438305223554	0.2639420823194289
34000	-26581.927674338356	-25998.93724818247	-582.9904261558861	-25998.93724818247	-561.0724060842423	29.022949354360517	1	0	1	1	1	0	3.554772	3.554772	3.554772	0.235213	0.0	0.211630	0.125788	0.161664	0.0	4	2.2467277055687344E-4	1.587521402128005	0.27292330078883736	0.23290583316033453	0.22843438305223554	0.26573648299859254
36000	-26388.055861725385	-25810.631197209605	-577.4246645157816	-25810.631197209605	-557.530585451708	28.9778706454036	1	0	1	1	1	0	3.351095	3.351095	3.351095	0.267162	0.0	0.097745	0.073107	0.169023	0.0	4	2.0871600066634327E-4	1.587521402128005	0.27292330078883736	0.22984994235997724	0.22843438305223554	0.2687923737989498
38000	-26099.763540571344	-25511.005379588507	-588.7581609828363	-25511.005379588507	-560.0073230134908	29.687585921557215	1	0	1	1	1	0	3.664968	3.664968	3.664968	0.233559	0.0	0.350032	0.173532	0.125997	0.0	4	1.9117642208571112E-4	1.587521402128005	0.27292330078883736	0.22776118087912095	0.23052314453309183	0.2687923737989498
40000	-25981.739091138163	-25408.5291246153	-573.2099665228636	-25408.5291246153	-551.0810138038216	29.687649553799194	1	0	1	1	1	0	3.092064	3.092064	3.092064	0.148279	0.0	0.209664	0.079093	0.097387	0.0	4	2.0317220080134517E-4	1.587521402128005	0.2775082042083536	0.22776118087912095	0.22593824111357558	0.2687923737989498
42000	-25606.07640584999	-25046.12626689215	-559.9501389578392	-25046.12626689215	-539.9183929001542	29.687794645719286	1	0	1	1	1	1	3.268931	3.268931	3.268931	0.290496	0.0	0.309022	0.095505	0.070997	0.094385	5	1.978874915162504E-4	2.0685675979539777	0.2775082042083536	0.22776118087912095	0.22593824111357558	0.2687923737989498
44000	-25565.41912002907	-25012.908726471876	-552.5103935571924	-25012.908726471876	-532.7028383109065	29.946354560818754	1	0	1	1	1	0	3.147707	3.147707	3.147707	0.312630	0.0	1.778461	0.084513	0.255394	0.0	4	2.013281587546549E-4	1.93707699132053	0.2793054441961071	0.22776118087912095	0.22414100112582208	0.2687923737989498
46000	-25506.646614710447	-24952.080843952404	-554.5657707580426	-24952.080843952404	-535.6015849823649	29.949794544895944	1	0	1	1	1	1	2.902477	2.902477	2.902477	0.652992	0.0	0.689227	0.060836	0.088491	0.126928	5	2.1043872337730063E-4	1.93707699132053	0.2857311197776309	0.22776118087912095	0.22414100112582208	0.2623666982174261
48000	-25379.940517338444	-24833.00956853095	-546.9309488074953	-24833.00956853095	-528.5945794835472	29.928375071348874	1	1	1	1	0	1	2.981666	2.981666	2.981666	0.148102	0.017258	0.490253	0.180242	0.0	0.214177	5	2.0150635745972627E-4	1.93707699132053	0.2857311197776309	0.22776118087912095	0.22414100112582208	0.2623666982174261
50000	-25328.575979336143	-24784.933834689196	-543.6421446469451	-24784.933834689196	-523.8342488686241	29.928184306576554	1	0	1	1	1	1	2.919109	2.919109	2.919109	0.109020	0.0	0.454642	0.166207	0.295399	0.018548	5	2.026714997073512E-4	1.93707699132053	0.2857311197776309	0.22776118087912095	0.22414100112582208	0.2623666982174261
52000	-25246.009841405907	-24703.294427168894	-542.7154142370134	-24703.294427168894	-527.8811500738567	29.928209489591083	1	0	1	1	1	0	2.608478	2.608478	2.608478	0.228783	0.0	0.290614	0.090292	0.269237	0.0	4	1.914625753157892E-4	1.93707699132053	0.2857311197776309	0.22410837900594657	0.22414100112582208	0.2660195000906005
54000	-25141.767745907135	-24596.60012075113	-545.1676251560075	-24596.60012075113	-526.6933214577119	30.208682654924353	1	0	1	1	1	1	2.504775	2.504775	2.504775	0.253295	0.0	0.354017	0.103273	0.020039	0.110376	5	1.8785680786807002E-4	1.93707699132053	0.2857311197776309	0.22410837900594657	0.2295261133276507	0.26063438788877186
56000	-25124.208124762972	-24583.37961451807	-540.8285102449	-24583.37961451807	-520.490582204239	30.208666747844678	1	1	1	1	1	0	2.754048	2.754048	2.754048	0.120782	0.161318	0.216545	0.275558	0.088474	0.0	5	1.966592664648574E-4	1.93707699132053	0.2857311197776309	0.21855911314999113	0.23507537918360613	0.26063438788877186
58000	-25067.488123725518	-24551.569899145044	-515.9182245804725	-24551.569899145044	-497.101406723125	29.8843775173665	1	0	1	1	1	1	2.316737	2.316737	2.316737	0.106111	0.0	0.443190	0.107745	0.123524	0.126696	5	2.1763422465475646E-4	1.93707699132053	0.2857311197776309	0.21855911314999113	0.23507537918360613	0.26063438788877186
60000	-25077.94731775399	-24556.02411374275	-521.9232040112392	-24556.02411374275	-499.53308753034725	29.464687948801608	1	1	1	1	1	1	1.961296	1.961296	1.961296	0.268033	0.033429	0.347595	0.216336	0.034247	0.019513	6	2.2726896432490257E-4	1.93707699132053	0.28611155236128866	0.21855911314999113	0.23507537918360613	0.2602539553051141
62000	-25036.161689539284	-24529.220690723785	-506.9409988154991	-24529.220690723785	-489.27262406008873	29.464685989388926	1	0	1	1	1	0	2.183315	2.183315	2.183315	0.219746	0.0	0.437502	0.205259	0.189468	0.0	4	2.093731293358389E-4	1.93707699132053	0.28611155236128866	0.21855911314999113	0.23507537918360613	0.2602539553051141
64000	-25042.029661260654	-24531.274869284836	-510.7547919758192	-24531.274869284836	-494.19090548668277	29.061246697391223	1	0	1	1	1	1	1.957929	1.957929	1.957929	0.245172	0.0	0.471485	0.180419	0.315034	0.069918	5	2.1125019256588526E-4	1.93707699132053	0.28611155236128866	0.21855911314999113	0.23507537918360613	0.2602539553051141
66000	-25054.93634058148	-24546.75075554565	-508.18558503582904	-24546.75075554565	-493.52886061816776	29.874418092461923	1	0	1	1	0	1	2.017392	2.017392	2.017392	0.090428	0.0	0.656275	0.242325	0.0	0.177674	4	2.0197397990058592E-4	1.93707699132053	0.28611155236128866	0.21855911314999113	0.23507537918360613	0.2602539553051141
68000	-25050.73286662798	-24540.26614821078	-510.4667184171979	-24540.26614821078	-493.2150787379246	29.451134473901337	1	1	1	1	0	1	2.281261	2.281261	2.281261	0.131796	0.024768	0.965873	0.347779	0.0	0.081717	5	2.1449013731651185E-4	1.9514870951641874	0.28034659514941845	0.22470460968551942	0.2323119909699497	0.2626368041951124
70000	-25056.218704483417	-24545.54010293803	-510.6786015453885	-24545.54010293803	-490.6999152147216	28.874254909415104	1	0	1	1	0	1	2.209632	2.209632	2.209632	0.259896	0.0	1.934560	0.828491	0.0	0.131389	4	2.259526931826988E-4	1.9514870951641874	0.28034659514941845	0.22470460968551942	0.2323119909699497	0.2626368041951124
72000	-25051.216891332173	-24535.34245062715	-515.8744407050207	-24535.34245062715	-494.6751975303371	28.874362732399238	1	1	1	1	1	1	2.149171	2.149171	2.149171	0.166624	0.033265	0.270721	0.039962	0.035692	0.078847	6	2.044182906195706E-4	1.8941473785745377	0.28034659514941845	0.22470460968551942	0.2323119909699497	0.2626368041951124
74000	-25043.88090718	-24536.62770796542	-507.25319921457873	-24536.62770796542	-488.7688509706444	28.87424036953245	1	0	1	1	0	1	2.564773	2.564773	2.564773	0.140869	0.0	0.732173	0.276591	0.0	0.090594	4	2.369252843791995E-4	1.8941473785745377	0.28034659514941845	0.22470460968551942	0.2323119909699497	0.2626368041951124
76000	-25041.298177903525	-24537.009742543203	-504.28843536032156	-24537.009742543203	-485.6653665794297	28.314812072919047	1	1	1	1	1	1	2.023552	2.023552	2.023552	0.064007	0.048670	0.334963	0.155023	0.063047	0.015778	6	2.2214639812859172E-4	1.8941473785745377	0.28034659514941845	0.22470460968551942	0.2323119909699497	0.2626368041951124
78000	-25030.622859610732	-24532.17984732423	-498.44301228650164	-24532.17984732423	-484.74059810826907	28.31458709081928	1	0	1	1	0	1	2.108957	2.108957	2.108957	0.103488	0.0	0.535073	0.237833	0.0	0.047049	4	2.1428520753279397E-4	1.8941473785745377	0.28034659514941845	0.22470460968551942	0.2323119909699497	0.2626368041951124
80000	-25026.55424420381	-24527.640115274542	-498.91412892926706	-24527.640115274542	-484.21005485261054	28.31453486700366	1	0	1	1	1	0	2.252302	2.252302	2.252302	0.257346	0.0	0.566238	0.165318	0.085669	0.0	4	2.3413833869729528E-4	1.8941473785745377	0.28034659514941845	0.22540888916419674	0.2323119909699497	0.2619325247164351
82000	-25053.06006457585	-24542.602017504658	-510.4580470711909	-24542.602017504658	-494.2382208735392	28.314563110530816	1	0	1	1	0	1	2.281695	2.281695	2.281695	0.215052	0.0	1.077515	0.726243	0.0	0.293548	4	2.1863159558406346E-4	1.8860115074453918	0.28034659514941845	0.22540888916419674	0.2323119909699497	0.2619325247164351
84000	-25049.85483850635	-24538.504313532365	-511.35052497398635	-24538.504313532365	-488.52870204607683	28.307688202108768	1	0	1	1	1	1	2.189837	2.189837	2.189837	0.212132	0.0	0.751472	0.178413	0.105360	0.000242	5	2.2858117411149662E-4	1.8860115074453918	0.28034659514941845	0.22540888916419674	0.2323119909699497	0.2619325247164351
86000	-25036.76978402442	-24537.513930203666	-499.25585382075064	-24537.513930203666	-483.09952198039616	28.821832920414028	1	0	1	1	1	0	2.055614	2.055614	2.055614	0.254600	0.0	0.613701	0.231944	0.107484	0.0	4	2.1933334221266404E-4	1.998188380147391	0.28034659514941845	0.22540888916419674	0.2323119909699497	0.2619325247164351
88000	-25049.875627778358	-24551.962652816586	-497.91297496177316	-24551.962652816586	-481.6720777167066	29.428282842274843	1	0	1	1	1	1	2.034536	2.034536	2.034536	0.072720	0.0	0.822185	0.159505	0.124764	0.029979	5	2.4371132263574445E-4	2.0555728442171812	0.292187597835725	0.21087861628046803	0.2323119909699497	0.26462179491385723
90000	-25045.180850896886	-24543.06609852529	-502.1147523715971	-24543.06609852529	-487.13054764008393	29.269346070871954	1	0	1	1	0	1	2.037861	2.037861	2.037861	0.035983	0.0	0.377944	0.149521	0.0	0.187509	4	2.262316079345942E-4	2.0555728442171812	0.28564012389282195	0.2174260902233711	0.2323119909699497	0.26462179491385723
92000	-25040.382147312816	-24533.236937791036	-507.14520952177884	-24533.236937791036	-486.42871255107286	28.760034362914322	1	0	1	1	1	0	2.046377	2.046377	2.046377	0.115931	0.0	0.536171	0.195173	0.187684	0.0	4	2.1422271037509718E-4	1.9035587055564085	0.28564012389282195	0.2174260902233711	0.2323119909699497	0.26462179491385723
94000	-25062.961342706836	-24543.776960410007	-519.1843822968293	-24543.776960410007	-501.7047794680875	28.759916045037215	1	0	1	1	1	1	2.093049	2.093049	2.093049	0.074464	0.0	0.469810	0.173612	0.364943	0.017181	5	2.198407335700374E-4	1.9035587055564085	0.28564012389282195	0.2174260902233711	0.2323119909699497	0.26462179491385723
96000	-25054.921875025444	-24537.678540872465	-517.2433341529796	-24537.678540872465	-496.7603175677303	28.759901858363495	1	1	1	1	0	1	2.225614	2.225614	2.225614	0.134566	0.001071	0.679634	0.074207	0.0	0.225726	5	2.1775370806497452E-4	1.9035587055564085	0.28564012389282195	0.2174260902233711	0.2323119909699497	0.26462179491385723
98000	-25053.370111102024	-24537.688126191922	-515.6819849100997	-24537.688126191922	-500.1921618245332	28.865250350969216	1	0	1	1	1	1	1.965576	1.965576	1.965576	0.343020	0.0	0.592682	0.129734	0.000191	0.136521	5	2.178098951539239E-4	1.9035587055564085	0.28564012389282195	0.21690406875363838	0.2323119909699497	0.26514381638358997
100000	-25054.45975535675	-24542.606524065297	-511.8532312914525	-24542.606524065297	-497.1240864422749	28.66431365086792	1	0	1	1	0	1	2.061448	2.061448	2.061448	0.316614	0.0	0.288675	0.161068	0.0	0.139897	4	2.199128862562065E-4	1.6768694542670541	0.28564012389282195	0.21690406875363838	0.2323119909699497	0.26514381638358997
102000	-25038.59736683922	-24534.634864466658	-503.96250237256527	-24534.634864466658	-488.1374002033688	28.473217235039158	1	0	1	1	1	1	2.062905	2.062905	2.062905	0.142549	0.0	0.853951	0.144194	0.003150	0.149719	5	2.172835756135648E-4	1.9345709076554087	0.28564012389282195	0.21690406875363838	0.2323119909699497	0.26514381638358997
104000	-25039.438801054934	-24529.5343147601	-509.9044862948308	-24529.5343147601	-491.5894347490111	29.130280823871317	1	1	1	1	0	1	2.372047	2.372047	2.372047	0.099205	0.020599	1.502804	0.224145	0.0	0.069520	5	2.1097928001006833E-4	1.9345709076554087	0.28564012389282195	0.21690406875363838	0.2323119909699497	0.26514381638358997
106000	-25056.9514731428	-24542.94130794924	-514.0101651935582	-24542.94130794924	-499.10351155670213	29.49104590055874	1	0	1	1	0	1	2.353588	2.353588	2.353588	0.222164	0.0	0.426476	0.198532	0.0	0.062208	4	1.9643020424770294E-4	1.8583564444386018	0.2790658445159036	0.22347834813055673	0.2323119909699497	0.26514381638358997
108000	-25052.96464105203	-24538.987100157035	-513.977540894992	-24538.987100157035	-497.48588925139154	29.47677733627132	1	1	1	1	0	1	2.534806	2.534806	2.534806	0.105809	0.005525	0.820357	0.300710	0.0	0.255708	5	2.1000220322628E-4	1.813386131041077	0.2790658445159036	0.22347834813055673	0.2323119909699497	0.26514381638358997
110000	-25054.77488909521	-24541.699544568542	-513.075344526666	-24541.699544568542	-494.59901781803654	29.985641852974375	1	0	1	1	0	1	2.556243	2.556243	2.556243	0.117915	0.0	0.593800	0.159733	0.0	0.144920	4	1.981935080948517E-4	1.813386131041077	0.2790658445159036	0.22347834813055673	0.2323119909699497	0.26514381638358997
112000	-25051.290394346448	-24534.36786631042	-516.9225280360287	-24534.36786631042	-495.44914907864967	29.980043921857387	1	0	1	1	0	1	2.472944	2.472944	2.472944	0.306424	0.0	1.029867	0.102702	0.0	0.172518	4	2.1059607603668093E-4	1.813386131041077	0.2790658445159036	0.22347834813055673	0.2323119909699497	0.26514381638358997
114000	-25041.37987653586	-24528.413425985174	-512.9664505506832	-24528.413425985174	-495.84349781827996	29.980262099021715	1	0	1	1	0	1	2.340611	2.340611	2.340611	0.256623	0.0	0.561424	0.392214	0.0	0.180177	4	1.9822888186484889E-4	1.870586388644789	0.2790658445159036	0.22347834813055673	0.2323119909699497	0.26514381638358997
116000	-25022.4924505131	-24521.398905478356	-501.0935450347419	-24521.398905478356	-487.13424448506754	29.976147581553853	1	1	1	0	1	0	2.097473	2.097473	2.097473	0.130946	0.065258	0.683132	0.0	0.158801	0.0	4	2.0935461036944658E-4	1.870586388644789	0.2790658445159036	0.22347834813055673	0.2323119909699497	0.26514381638358997
118000	-25043.677061573628	-24541.944204460662	-501.732857112966	-24541.944204460662	-485.99273307703834	28.21269093930828	1	0	1	1	0	1	2.195448	2.195448	2.195448	0.306565	0.0	1.246981	0.188956	0.0	0.143224	4	2.1231116798895548E-4	1.870586388644789	0.2790658445159036	0.22347834813055673	0.2323119909699497	0.26514381638358997
120000	-25035.627968945002	-24526.634970400224	-508.99299854477744	-24526.634970400224	-491.8414792795177	28.21289450077891	1	0	1	1	1	0	2.195172	2.195172	2.195172	0.086578	0.0	0.428848	0.273690	0.061940	0.0	4	2.144990527324182E-4	1.870586388644789	0.2790658445159036	0.22347834813055673	0.2323119909699497	0.26514381638358997
122000	-25028.28744044732	-24524.759179706525	-503.52826074079513	-24524.759179706525	-486.81046985720656	28.212700632113716	1	0	1	1	0	1	2.258104	2.258104	2.258104	0.109019	0.0	0.391362	0.163723	0.0	0.306152	4	2.2622791976126394E-4	1.870586388644789	0.2790658445159036	0.22347834813055673	0.2323119909699497	0.26514381638358997
124000	-25031.252346944217	-24526.11801194062	-505.1343350035974	-24526.11801194062	-491.61533802316757	29.772417020058157	1	0	1	1	1	0	1.873404	1.873404	1.873404	0.196448	0.0	0.543711	0.220047	0.165274	0.0	4	2.179021483678003E-4	1.767478832826375	0.28165532302550644	0.22347834813055673	0.22972251246034686	0.26514381638358997
126000	-25030.43125139902	-24522.988511671694	-507.44273972732464	-24522.988511671694	-484.73013694759896	29.770853145265537	1	0	1	1	0	1	2.089414	2.089414	2.089414	0.144806	0.0	0.989804	0.437445	0.0	0.110035	4	2.2294547007943233E-4	1.9870897238292289	0.28165532302550644	0.22347834813055673	0.22972251246034686	0.26514381638358997
128000	-25023.65519404765	-24532.576538639187	-491.078655408461	-24532.576538639187	-474.49264484287056	29.214612063104127	1	0	1	1	1	1	1.784716	1.784716	1.784716	0.369802	0.0	0.323332	0.143281	0.055508	0.075927	5	2.316160665888287E-4	2.035913284186668	0.2854156339937806	0.22347834813055673	0.22596220149207272	0.26514381638358997
130000	-25035.22412705195	-24532.61822297636	-502.6059040755904	-24532.61822297636	-482.0143915236179	29.22041393395579	1	0	1	1	1	1	1.852084	1.852084	1.852084	0.183124	0.0	0.411558	0.287698	0.037984	0.207991	5	2.2500183658685611E-4	2.140502588771217	0.2854156339937806	0.22182635486452157	0.22596220149207272	0.2667958096496251
132000	-25028.190993216856	-24528.74062896496	-499.45036425189767	-24528.74062896496	-479.7046800314309	29.220398411243128	1	0	1	1	0	1	1.954584	1.954584	1.954584	0.316832	0.0	0.598905	0.403871	0.0	0.328364	4	2.3617706102408654E-4	2.140502588771217	0.2854156339937806	0.22182635486452157	0.22596220149207272	0.2667958096496251
134000	-25037.42454922617	-24540.75204630966	-496.6725029165091	-24540.75204630966	-476.98874608490087	29.655663264366616	1	0	1	1	1	1	2.094545	2.094545	2.094545	0.240888	0.0	0.708921	0.122144	0.114130	0.057860	5	2.4088220248891384E-4	2.140502588771217	0.2854156339937806	0.22182635486452157	0.22596220149207272	0.2667958096496251
136000	-25042.240257399455	-24536.816122588854	-505.4241348106023	-24536.816122588854	-489.5467793405253	29.666900441434507	0	1	1	0	1	1	1.716290	1.716290	1.716290	0.0	0.173595	0.493067	0.0	0.009966	0.230299	4	2.0361323432920302E-4	1.9399258244674542	0.2854156339937806	0.22182635486452157	0.2369135995690023	0.25584441157269555
138000	-25044.76822585635	-24544.856669347144	-499.91155650920797	-24544.856669347144	-481.15579276227186	29.66688684996571	1	0	1	1	1	0	2.300702	2.300702	2.300702	0.334022	0.0	1.132697	0.296622	0.197451	0.0	4	2.196155546446059E-4	1.9399258244674542	0.2854156339937806	0.22182635486452157	0.2369135995690023	0.25584441157269555
140000	-25039.446531058686	-24539.829785063317	-499.61674599536843	-24539.829785063317	-484.62366663852544	28.94503593579366	1	0	1	1	0	1	2.255568	2.255568	2.255568	0.084686	0.0	0.524445	0.122805	0.0	0.264605	4	2.204246734757148E-4	1.7965245258613338	0.2854156339937806	0.22182635486452157	0.2369135995690023	0.25584441157269555
142000	-25031.170334958388	-24531.486751552173	-499.6835834062154	-24531.486751552173	-480.2074935804348	28.94493680153751	1	0	1	1	0	1	2.346937	2.346937	2.346937	0.205530	0.0	1.254673	0.196228	0.0	0.103691	4	2.2747455896182493E-4	2.0554329223303744	0.2854156339937806	0.22182635486452157	0.2369135995690023	0.25584441157269555
144000	-25026.122469562364	-24535.574846855838	-490.5476227065277	-24535.574846855838	-473.8980088385636	28.94498342130311	1	0	1	1	1	0	2.291624	2.291624	2.291624	0.097049	0.0	0.581472	0.162273	0.272999	0.0	4	2.4823820847136156E-4	2.0554329223303744	0.2854156339937806	0.22182635486452157	0.2369135995690023	0.25584441157269555
146000	-25035.669143096333	-24548.82783906452	-486.84130403181234	-24548.82783906452	-469.64441113227383	28.945143202606054	1	0	1	1	0	1	1.787926	1.787926	1.787926	0.077962	0.0	0.391069	0.170208	0.0	0.145021	4	2.3561102782827226E-4	2.0554329223303744	0.2854156339937806	0.22182635486452157	0.2369135995690023	0.25584441157269555
148000	-25023.096151897116	-24534.374282490593	-488.72186940652324	-24534.374282490593	-473.0053784005143	28.944820852719637	1	0	1	1	1	0	2.035013	2.035013	2.035013	0.247305	0.0	0.545189	0.159346	0.099270	0.0	4	2.3409483652714878E-4	2.0554329223303744	0.2854156339937806	0.22182635486452157	0.2369135995690023	0.25584441157269555
150000	-25028.30273536332	-24538.75963595059	-489.54309941272686	-24538.75963595059	-475.4568978499772	28.944766959901454	1	0	1	1	1	0	1.779681	1.779681	1.779681	0.161113	0.0	0.597048	0.279710	0.252324	0.0	4	2.300962548557345E-4	2.0554329223303744	0.2898542904312249	0.21971825787242194	0.23458304012365763	0.25584441157269555
152000	-25027.465011238095	-24529.62825761243	-497.836753625668	-24529.62825761243	-480.8544669169337	27.87173926631136	1	0	1	1	0	1	2.007039	2.007039	2.007039	0.108313	0.0	0.532083	0.049514	0.0	0.096193	4	2.4482785125602995E-4	2.0554329223303744	0.2898542904312249	0.21971825787242194	0.23458304012365763	0.25584441157269555
154000	-25021.73997564076	-24528.150161832156	-493.58981380860496	-24528.150161832156	-479.47646902582227	27.872061964971174	1	1	1	1	0	1	1.734294	1.734294	1.734294	0.298794	0.031974	0.497730	0.220672	0.0	0.086645	5	2.2626764953433644E-4	2.0554329223303744	0.28259599040299466	0.21971825787242194	0.23458304012365763	0.2631027116009258
156000	-25028.566361088877	-24537.71891387818	-490.8474472106976	-24537.71891387818	-475.3525561508549	27.87387534987959	1	0	1	1	1	0	2.177805	2.177805	2.177805	0.184387	0.0	0.476858	0.203536	0.060596	0.0	4	2.269443054679686E-4	2.0554329223303744	0.2812847868207705	0.21971825787242194	0.23589424370588177	0.2631027116009258
