# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 21 09:06:57 CET 2022 [seed=1647850014502]
# -save_every 50000 -save_state tohma_dta1.states tohma_dta1.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	alpha	default.ucld.mean	default.ucld.stdev	traits.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	traits.meanRate	traits.rates.Catanduanes.Cebu	traits.rates.Catanduanes.Luzon	traits.rates.Catanduanes.Mindanao	traits.rates.Catanduanes.Negros Oriental	traits.rates.Catanduanes.Oriental Mindoro	traits.rates.Cebu.Luzon	traits.rates.Cebu.Mindanao	traits.rates.Cebu.Negros Oriental	traits.rates.Cebu.Oriental Mindoro	traits.rates.Luzon.Mindanao	traits.rates.Luzon.Negros Oriental	traits.rates.Luzon.Oriental Mindoro	traits.rates.Mindanao.Negros Oriental	traits.rates.Mindanao.Oriental Mindoro	traits.rates.Negros Oriental.Oriental Mindoro	traits.rates.Cebu.Catanduanes	traits.rates.Luzon.Catanduanes	traits.rates.Mindanao.Catanduanes	traits.rates.Negros Oriental.Catanduanes	traits.rates.Oriental Mindoro.Catanduanes	traits.rates.Luzon.Cebu	traits.rates.Mindanao.Cebu	traits.rates.Negros Oriental.Cebu	traits.rates.Oriental Mindoro.Cebu	traits.rates.Mindanao.Luzon	traits.rates.Negros Oriental.Luzon	traits.rates.Oriental Mindoro.Luzon	traits.rates.Negros Oriental.Mindanao	traits.rates.Oriental Mindoro.Mindanao	traits.rates.Oriental Mindoro.Negros Oriental	traits.indicators.Catanduanes.Cebu	traits.indicators.Catanduanes.Luzon	traits.indicators.Catanduanes.Mindanao	traits.indicators.Catanduanes.Negros Oriental	traits.indicators.Catanduanes.Oriental Mindoro	traits.indicators.Cebu.Luzon	traits.indicators.Cebu.Mindanao	traits.indicators.Cebu.Negros Oriental	traits.indicators.Cebu.Oriental Mindoro	traits.indicators.Luzon.Mindanao	traits.indicators.Luzon.Negros Oriental	traits.indicators.Luzon.Oriental Mindoro	traits.indicators.Mindanao.Negros Oriental	traits.indicators.Mindanao.Oriental Mindoro	traits.indicators.Negros Oriental.Oriental Mindoro	traits.indicators.Cebu.Catanduanes	traits.indicators.Luzon.Catanduanes	traits.indicators.Mindanao.Catanduanes	traits.indicators.Negros Oriental.Catanduanes	traits.indicators.Oriental Mindoro.Catanduanes	traits.indicators.Luzon.Cebu	traits.indicators.Mindanao.Cebu	traits.indicators.Negros Oriental.Cebu	traits.indicators.Oriental Mindoro.Cebu	traits.indicators.Mindanao.Luzon	traits.indicators.Negros Oriental.Luzon	traits.indicators.Oriental Mindoro.Luzon	traits.indicators.Negros Oriental.Mindanao	traits.indicators.Oriental Mindoro.Mindanao	traits.indicators.Oriental Mindoro.Negros Oriental	traits.nonZeroRates	default.treeLikelihood	default.branchRates	traits.branchRates	c_traits.count[1]	c_counts_Catanduanes_Cebu[1]	c_counts_Catanduanes_Luzon[1]	c_counts_Catanduanes_Mindanao[1]	c_counts_Catanduanes_NegrosOriental[1]	c_counts_Catanduanes_OrientalMindoro[1]	c_counts_Cebu_Catanduanes[1]	c_counts_Cebu_Luzon[1]	c_counts_Cebu_Mindanao[1]	c_counts_Cebu_NegrosOriental[1]	c_counts_Cebu_OrientalMindoro[1]	c_counts_Luzon_Catanduanes[1]	c_counts_Luzon_Cebu[1]	c_counts_Luzon_Mindanao[1]	c_counts_Luzon_NegrosOriental[1]	c_counts_Luzon_OrientalMindoro[1]	c_counts_Mindanao_Catanduanes[1]	c_counts_Mindanao_Cebu[1]	c_counts_Mindanao_Luzon[1]	c_counts_Mindanao_NegrosOriental[1]	c_counts_Mindanao_OrientalMindoro[1]	c_counts_NegrosOriental_Catanduanes[1]	c_counts_NegrosOriental_Cebu[1]	c_counts_NegrosOriental_Luzon[1]	c_counts_NegrosOriental_Mindanao[1]	c_counts_NegrosOriental_OrientalMindoro[1]	c_counts_OrientalMindoro_Catanduanes[1]	c_counts_OrientalMindoro_Cebu[1]	c_counts_OrientalMindoro_Luzon[1]	c_counts_OrientalMindoro_Mindanao[1]	c_counts_OrientalMindoro_NegrosOriental[1]	c_reward_Catanduanes[1]	c_reward_Cebu[1]	c_reward_Luzon[1]	c_reward_Mindanao[1]	c_reward_NegrosOriental[1]	c_reward_OrientalMindoro[1]	c_allTransitions[1]	traits	coalescent
4250000	-11949.628485259218	-4195.330909033788	-7754.297576225429	54.578315077355626	1955.5449725938743	897.5992361582767	111.10024194701687	11.490883297575845	0.3724209111066624	6.177861000900213E-4	2.7421435166748376E-4	0.007468664151371559	5.763855693919123E-4	0.4471921882372992	-0.15431449407827744	0.007468664151371555	1.00246964439757	0.8186039303161765	1.5472437284480156	1.3696754280125185	1.082923524819886	0.7839152896353605	0.7035723957329532	1.145908680133713	0.4834713352488303	0.5539372901082561	1.415084539258599	1.2840282020312899	0.5477087211458024	2.2990564158846825	0.1674956988841059	1.3934433168149105	0.9119552795292459	1.7248656203411783	0.37720730372257316	1.1427170217110811	0.1803172686674015	0.2988664075237597	0.9101563449973915	0.1128713352291148	0.11518845198734921	0.8252916306782632	1.666726281814261	0.01526682482036098	1.0897454069703054	0.07348876777427911	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	8.0	-7728.13315258761	-2848.9064322329823	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.073385551793061	181.379638195831	543.705062094132	132.00903729128117	27.01772138560773	8.452900772581193	8.0	"Cebu"	-1307.2585457653654
4300000	-11932.559454931354	-4193.045016465305	-7739.51443846605	44.269959968309976	1965.85332770292	892.0431977639764	101.27660348669328	12.201752598583306	0.3623767050642483	5.645443497162527E-4	1.232822369604207E-4	0.00675287185007047	5.439068701365917E-4	0.22770566597301942	-0.021752799801900643	0.006752871850070459	2.358987243118919	1.0961562540628578	0.12498706987191867	0.8735429878672473	0.37540277547701	0.2546660713104709	0.22019168352330873	1.1295296807197852	0.34140224609788444	1.307585980622861	0.9650600228311115	0.5285616070120569	0.1060266403793868	0.4222062018116683	0.005291648568668703	0.3178948016117931	0.4356157656047506	0.47490549730695114	0.4639469526506714	0.6588877491769338	0.08389880072135965	0.3927777764585139	0.28570667181911474	0.3076468565025286	0.44290610841388545	0.16452215741732298	0.9301427549588004	0.07788025821570727	2.2428118519758358	1.0683093950075804	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	10.0	-7718.8176821895395	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.324116007022802	147.99663607345096	567.6113474098363	108.22635842910181	46.39922642415027	65.18852767639379	7.0	"Cebu"	-1312.103928617452
4350000	-11957.444985839187	-4191.235531939661	-7766.209453899526	42.51639836168949	1967.6068893095405	845.9871609445782	114.21314150661861	10.848439944594128	0.3456030308341147	5.333375334737803E-4	8.930288146774246E-5	0.005845024408110407	5.296827851745572E-4	0.1695446459307308	0.014757222999241032	0.005845024408110403	2.0155104774468353	0.5713119966895154	0.6202926680641366	0.2380508726672783	0.902907318121571	0.38616659804230147	0.6118867878619829	0.04248429605030611	3.013344287957084	0.2288640211695575	0.7672387847415411	2.979009325779537	2.928942563291668	0.21915417615551763	1.1702611456305576	0.36773893843175437	0.5359681664485855	1.6781750822285666	0.9503701731241309	0.085563752980479	1.3582433488761294	1.051919627193878	0.4676369571926687	4.32059903428387	1.23075147704776	0.2809944545235707	3.2468474271595222	0.44791312822746393	1.9447109148913502	0.43097529904184795	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	8.0	-7744.79884905163	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	5.159519569835621	78.4276406254715	529.2803189842776	123.14241124324012	39.605277186635966	94.27269045062937	7.0	"Oriental Mindoro"	-1296.2447785483741
4400000	-11891.172078863765	-4126.87938548565	-7764.292693378115	41.643362531447615	1968.4799251397824	734.1952099149164	76.94973722923088	10.67363392714583	0.36639851077481056	6.382249017170544E-4	6.579367859168758E-6	0.0027704339695803037	6.385545486484167E-4	0.010123481459238708	0.004420975789087153	0.002770433969580303	0.3914655298146779	0.3945785479932524	1.3907873749750712	1.0045099766849415	1.1890694445225896	0.30309548493373106	0.04156369130385043	2.0103595888543686	1.1288100489397077	1.896105111359286	2.566800179800058	0.0583073021333015	0.30498493801555293	0.5524649006628443	0.7833878374420542	0.11505287204916853	0.8395006325628334	2.6122587457625155	0.8589345181847368	0.2695487367787889	0.404467471676373	0.03487902191157434	0.6755434398413377	0.2410317605850985	0.587395361114607	0.653078109498433	0.3208077942390112	0.4222511241648033	1.041679630752086	0.1613583143221914	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	-7741.212385619858	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2790269123439963	61.74799874745098	449.6654540958121	117.70341344525606	87.91721925759471	24.19136152842698	6.0	"Negros Oriental"	-1246.5967773877687
4450000	-11906.72057700294	-4133.559565954988	-7773.161011047952	53.79255771393075	1956.3307299572991	749.1994879961211	79.84801610415796	9.675738396889761	0.2919455730694776	7.338373053167776E-4	4.4641491102787587E-4	0.005664969015001847	6.204823927977488E-4	0.5867176266752345	-0.04530028539136522	0.005664969015001844	2.1912616976705737	0.4459020864894822	2.2915491621146633	1.4800217581004356	3.4883941231944204	0.9425785879067999	3.8003707549601558	1.622980178620534	0.8020375104295469	0.2747514356953346	0.20478433166185225	1.2070776317580763	0.013132245206281187	1.1646342680240618	0.25624566769255813	0.5675035656880885	1.5026014988809309	2.753808099462185	1.3321206265889196	0.02870916206339163	0.3326551455889895	1.0152628310834475	0.8770725539654586	2.5488953218914703	0.49886286687752124	2.259433662225218	1.7497148680940555	0.6382613590422502	0.5698876425453664	1.031305243687437	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	12.0	-7748.591781321805	-2848.9064322329823	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4838465148809372	129.14656735276031	433.16057964449254	101.43152192998099	35.068572516397715	13.655029618896801	8.0	"Cebu"	-1233.8723152324783
4500000	-11884.266295612704	-4142.703386388715	-7741.562909223989	36.25471323944221	1973.8685744317877	730.5401858922057	81.12748311635765	11.030167911542561	0.30147645135974577	7.049877105145622E-4	2.9245942904171216E-4	0.005498997667036123	6.928875217569943E-4	0.39992845698113677	0.0013684902572067084	0.005498997667036123	0.12723268921019754	0.7033360149891149	0.2060620334076826	0.05981470370764848	0.40116823330635765	1.3339918648426021	0.4619412499168525	1.157038633509977	0.7528363137702176	2.876983511918863	0.07540576440263175	0.6559919217137373	2.1121265572444785	0.8805839632487545	1.8526468905002953	1.10060383008288	0.8266944043772045	0.48659767277542515	1.2979795181547549	0.9260014378092983	0.12789250703312294	1.2215896391529115	0.7002990709155659	0.43053299374583237	3.312492609442977	2.4782912634111502	1.092329801306571	0.16148662020075685	0.017566426685781403	0.13092039612706985	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	10.0	-7720.88428435913	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.59909643935963	49.88971747130386	439.3648473487913	168.65895552393476	42.54593390624278	27.34123885619748	6.0	"Mindanao"	-1254.5961406301128
4550000	-11922.13818315694	-4158.4160360495625	-7763.722147107377	40.63489977883467	1969.4883878923952	783.598581557383	87.0798865833163	10.961443459968716	0.31514661366130226	5.796928764321335E-4	1.6707428639398068E-4	0.0015929582590135623	5.771252102585022E-4	0.280880805610057	-0.05180511245100439	0.0015929582590135608	0.08229535528866384	0.21167163623131938	1.7766932649699583	2.020575945555334	2.634239167819243	1.185979407810035	0.2796861544625431	1.7550463839900727	1.2240010762307	2.426076131739117	1.211008381608322	0.9473427892757352	0.715232409286683	0.5538323270683785	0.4881038353383666	1.2058191392885351	2.6773702407136946	1.1765484423549517	0.1346555321867957	1.9907266685611065	1.801552987736331	0.8428501142729702	0.7058410620227009	0.3195765626709689	0.1347376118639874	0.033200932881183864	0.028846512401106084	0.10839627179223875	0.40977564769553354	2.36669076954673	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13.0	-7736.666253922317	-2848.9064322329823	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.700718604955432	75.56006173507252	544.8747827841863	110.0833191799153	34.11091134272171	4.606091958422145	5.0	"Luzon"	-1267.734823178409
4600000	-11948.098575028886	-4171.688439221351	-7776.410135807535	43.37245185419735	1966.7508358170326	838.7754319576093	93.17075639625394	10.277010031693514	0.3469556974388666	5.667990032153862E-4	3.669102333417302E-5	0.0029145864310510935	5.695436738758245E-4	0.06695062396338683	-0.03485443905000515	0.0029145864310510896	0.11239806570480296	0.09990075136913662	0.08409876016368534	0.14814840139624125	0.2580803296748239	1.4021137805386976	0.9087287248744795	0.7590502145439068	1.5799671037601284	0.6015735004250626	0.7801155479149069	1.4844520391354386	2.4341742482516535	0.1853495938734783	0.14307492062022167	0.37655510197692427	0.34862992075165483	1.2350521156541583	1.3208234628964541	0.9938337453465448	0.7812614375670239	0.07090138566821817	2.341127064796168	2.14843042267621	0.4638054211441457	1.5016800673216546	0.0010491424849380648	0.34629756819224816	0.08338287229459986	0.39720528529089605	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	11.0	-7751.259915569419	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0577930494895638	126.73339090075164	496.5726178550077	123.3470131333505	22.169520761976457	19.089010487230567	7.0	"Cebu"	-1289.4387531469022
4650000	-11951.093026969198	-4189.2147397445115	-7761.878287224687	56.29739734964185	1953.825890321588	922.2817069521278	107.12160733353157	13.468177653403343	0.3091527880248322	5.245446655317776E-4	1.8680660766325684E-4	0.0019789253541312108	5.086496678385716E-4	0.33590567189439086	0.03549595953057686	0.0019789253541312134	0.07642389652613218	2.11322959427402	0.005466582469248882	1.3437273857869287	0.04814538670651955	0.4810571734232655	0.019693876923076708	0.08971601638700202	2.6855722273863227	0.38892023011146176	2.5094488831281656	0.42743076306785177	0.828079153816248	1.5271055019054887	0.12364227383826791	0.5291869533684813	2.453377527110168	0.3518744636617315	1.2877790406063	0.7277601381524119	1.2198923116331681	0.49773341870807625	0.6280607285900778	1.1515262263488866	0.8957103098008394	1.3697732610632731	2.009476825499935	0.2323127834628849	0.818986734932185	1.832442570774544	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	16.0	-7734.039731522821	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	8.377571991865622	67.38953049266428	528.7058793865115	149.7170144500642	33.84286328626968	169.7473332112479	7.0	"Oriental Mindoro"	-1296.8966537136434
4700000	-11957.103253301033	-4184.2696895723075	-7772.8335637287255	50.39822803612885	1959.7250596351012	888.1632027179842	94.71723404612243	10.713761063259454	0.31996629257313625	5.89793313913717E-4	1.6597082028595815E-4	0.00286940202167627	5.654813074970829E-4	0.29419621667568213	0.021781838535593834	0.00286940202167627	0.8010196850742577	1.2322173450750928	0.7925975847381073	1.8924321746786639	3.459542804368558	2.5068157439032226	0.14786162107424278	0.1710769686146685	0.27981879853134145	1.605721166618034	1.3605017664109706	0.9500946469765208	0.08717990970316217	0.2815581595934738	0.5394649639570207	0.21128052625922028	1.2816752178598039	1.752187389935997	1.9004217729634283	0.024668021091136756	1.2369416015127384	2.026585181579624	0.5981361129566167	0.8694376101088521	1.8951478994708475	0.2374503967905561	0.40173775250982746	0.6241216038526202	1.4482199842607233	2.287973512875184	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	10.0	-7746.769876678358	-2848.9064322329823	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.642117312170257	54.4361934410164	582.5419674391634	182.88041445649498	38.13382552116559	23.18651268826643	6.0	"Mindanao"	-1293.146746169594
4750000	-11977.697308203165	-4212.698457536609	-7764.998850666557	54.81435824048073	1955.3089294307492	960.0296409644392	100.04730996627552	12.510844249201549	0.40607680413629194	5.418129847314601E-4	1.2065717025667073E-4	0.001347554806338755	5.19924191452699E-4	0.23466609785346187	0.017917848739277323	0.0013475548063387548	0.7233257340876218	1.0077961224286738	1.5837688861738393	1.1700303319349503	0.4424387438153382	0.4826199402742293	0.763887444673524	0.756708572276582	0.2409109919513711	1.1843867478526984	1.0610388864086782	0.7524143936662886	1.3880170446735003	1.2893025827809503	0.5966743566115287	0.11389411601225205	1.9220526863533496	0.7857829359679122	1.1885575959243475	1.7755592334020815	2.846168349362864	0.09420057387401114	1.1058472956948324	0.3188129350959249	0.7470859706023475	0.5528146354009087	0.5746698244665953	0.8229058735412742	0.2796461509331331	3.214403352204808	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	-7735.609248131796	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.128763658425986	55.100462319628306	674.6152122354155	141.20700666789273	61.349288422583854	15.327961525282486	7.0	"Luzon"	-1326.612464734001
4800000	-11920.334121153603	-4200.689262713329	-7719.644858440274	48.04101281321021	1962.0822748580197	922.4568995296778	114.50803173447204	10.244450993091323	0.3125438401244479	5.67392656727215E-4	2.9402676821563495E-4	0.0018109088773550163	5.088901887184016E-4	0.5307782325076584	0.06510849000243378	0.0018109088773550165	0.3346550715148483	0.7704002499806588	2.4520950331835847	0.23091399744820293	0.6665460651211381	0.4893849552250406	0.5786052092554321	1.0131765168648679	0.2868193159844647	1.2836057283413274	0.48599332728711003	0.48377069126735783	0.8624836615277599	0.8697895399971827	1.8206698218661124	1.8150269250067481	1.7374873582752104	1.0281087367375163	0.29229589096114267	0.5256373546736317	0.42099238304045483	0.20262283914942802	0.9395493579906321	1.5401755692628893	1.0331541352346256	1.587766934078881	0.22520244583791152	0.5596219921035662	0.10244377942402275	0.36480139233314024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	7.0	-7690.560320972993	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71875729603533	60.15076398846521	628.4978138310163	150.08972625440606	34.267231749912895	29.080852600292555	6.0	"Mindanao"	-1320.2717602150694
4850000	-11977.624970779661	-4226.021403165747	-7751.6035676139145	51.62847004953699	1958.4948176216928	987.1943467019249	122.56119347869195	10.582174689353879	0.29904029801764537	4.8099225296382227E-4	1.3462400290914367E-4	0.0035211892104209403	4.7086865323530536E-4	0.2782583322161737	-0.014109999112370214	0.00352118921042094	0.020838307095145572	0.05541703886144617	0.08608357155517721	1.4200036407380328	0.46736471993323975	0.4410169426768305	0.392206691617234	0.054894175772127705	1.33521318199874	0.19197886605356923	0.3619657056621301	0.11476392482224357	1.3840915477548437	0.765449236381492	1.5121604408353502	0.20428294446037093	0.7659853621587193	0.31130365494822076	0.22772812125815697	2.099348797552407	0.8501047095891577	1.3423188659854572	1.0396286442352647	1.1663589239092238	0.04384885478679943	0.5620748745091174	1.5657173686296182	2.7111450879347054	0.932421459865831	0.3584520269059508	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	8.0	-7724.773493974929	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.414180560946715	76.8808189897984	603.9743288145548	202.39354879958262	65.71090826573233	13.659339102161852	7.0	"Mindanao"	-1345.3056393945305
4900000	-11982.365410905943	-4222.103075778019	-7760.2623351279235	54.36830969100019	1955.7549779802298	941.1860817485496	103.28748696854517	11.296129503735965	0.3250352989873616	5.12199309223448E-4	1.2332027466440285E-4	0.003115717420796475	5.089407883424963E-4	0.23278367147797333	0.054365103269377935	0.0031157174207964724	0.11348614904374993	0.12651095238322338	0.359890935994728	1.2322204279701232	1.7130014782039145	0.006892619444749545	0.0562625083629585	0.481736689798648	0.3024864166004205	0.46516846904105813	0.31382539213815064	4.715825704933065	2.362085948077021	0.8789446153763615	1.8886732307385061	1.223368665415687	0.09110419258411558	0.3074542757099151	2.7897866516119674	5.329706648293394	0.0975207260932596	1.5777946900894662	2.227208724440585	0.4023666554491207	0.12356661140147446	1.474845375310748	0.25848367660325694	0.4969439992948082	1.9722595835366237	2.8525119427775807	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	7.0	-7737.98348874811	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	5.19158076989379	64.3023854986604	577.5248449786316	173.2758154250718	52.31658550007464	60.492399669469066	6.0	"Oriental Mindoro"	-1328.9327422403173
4950000	-11961.88304703332	-4194.223587194179	-7767.65945983914	57.33654604580505	1952.7867416254248	885.7358535666956	96.33209614286989	11.246980587324211	0.3588063538954724	5.509878041638015E-4	8.422200753126144E-5	0.002526842228222199	5.465439298999133E-4	0.15214731276651508	-0.03072227079359447	0.0025268422282221964	3.6904130935607107	1.961703894190914	0.17787406287416108	1.307024168818371	0.0490119210160551	1.3308678789167927	0.6947832567613121	1.6992464528212285	0.0401060550646778	1.1621014393374693	2.863333315055344	0.9036807551966028	0.4453558004431318	0.024194697708953668	2.949286276843504	1.8253127182358806	1.2095501028454458	0.7843405009200839	0.6482523297703465	1.1858417507683539	0.8838009514821626	0.6146521118587414	0.9803094927914879	0.4790603967612473	1.4355344929401512	2.6810344792601617	0.08228926656850437	1.2670686151314947	1.8487754661577922	1.4909172801624917	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	-7745.854699994066	-2848.9064322329823	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.987113365888593	81.56348985945993	556.5750916660735	127.39901230696603	105.09799724583326	13.867037850700951	5.0	"Negros Oriental"	-1299.541955556816
