# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 21 09:06:57 CET 2022 [seed=1647850014557]
# -save_every 50000 -save_state tohma_dta3.states tohma_dta3.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	alpha	default.ucld.mean	default.ucld.stdev	traits.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	traits.meanRate	traits.rates.Catanduanes.Cebu	traits.rates.Catanduanes.Luzon	traits.rates.Catanduanes.Mindanao	traits.rates.Catanduanes.Negros Oriental	traits.rates.Catanduanes.Oriental Mindoro	traits.rates.Cebu.Luzon	traits.rates.Cebu.Mindanao	traits.rates.Cebu.Negros Oriental	traits.rates.Cebu.Oriental Mindoro	traits.rates.Luzon.Mindanao	traits.rates.Luzon.Negros Oriental	traits.rates.Luzon.Oriental Mindoro	traits.rates.Mindanao.Negros Oriental	traits.rates.Mindanao.Oriental Mindoro	traits.rates.Negros Oriental.Oriental Mindoro	traits.rates.Cebu.Catanduanes	traits.rates.Luzon.Catanduanes	traits.rates.Mindanao.Catanduanes	traits.rates.Negros Oriental.Catanduanes	traits.rates.Oriental Mindoro.Catanduanes	traits.rates.Luzon.Cebu	traits.rates.Mindanao.Cebu	traits.rates.Negros Oriental.Cebu	traits.rates.Oriental Mindoro.Cebu	traits.rates.Mindanao.Luzon	traits.rates.Negros Oriental.Luzon	traits.rates.Oriental Mindoro.Luzon	traits.rates.Negros Oriental.Mindanao	traits.rates.Oriental Mindoro.Mindanao	traits.rates.Oriental Mindoro.Negros Oriental	traits.indicators.Catanduanes.Cebu	traits.indicators.Catanduanes.Luzon	traits.indicators.Catanduanes.Mindanao	traits.indicators.Catanduanes.Negros Oriental	traits.indicators.Catanduanes.Oriental Mindoro	traits.indicators.Cebu.Luzon	traits.indicators.Cebu.Mindanao	traits.indicators.Cebu.Negros Oriental	traits.indicators.Cebu.Oriental Mindoro	traits.indicators.Luzon.Mindanao	traits.indicators.Luzon.Negros Oriental	traits.indicators.Luzon.Oriental Mindoro	traits.indicators.Mindanao.Negros Oriental	traits.indicators.Mindanao.Oriental Mindoro	traits.indicators.Negros Oriental.Oriental Mindoro	traits.indicators.Cebu.Catanduanes	traits.indicators.Luzon.Catanduanes	traits.indicators.Mindanao.Catanduanes	traits.indicators.Negros Oriental.Catanduanes	traits.indicators.Oriental Mindoro.Catanduanes	traits.indicators.Luzon.Cebu	traits.indicators.Mindanao.Cebu	traits.indicators.Negros Oriental.Cebu	traits.indicators.Oriental Mindoro.Cebu	traits.indicators.Mindanao.Luzon	traits.indicators.Negros Oriental.Luzon	traits.indicators.Oriental Mindoro.Luzon	traits.indicators.Negros Oriental.Mindanao	traits.indicators.Oriental Mindoro.Mindanao	traits.indicators.Oriental Mindoro.Negros Oriental	traits.nonZeroRates	default.treeLikelihood	default.branchRates	traits.branchRates	c_traits.count[1]	c_counts_Catanduanes_Cebu[1]	c_counts_Catanduanes_Luzon[1]	c_counts_Catanduanes_Mindanao[1]	c_counts_Catanduanes_NegrosOriental[1]	c_counts_Catanduanes_OrientalMindoro[1]	c_counts_Cebu_Catanduanes[1]	c_counts_Cebu_Luzon[1]	c_counts_Cebu_Mindanao[1]	c_counts_Cebu_NegrosOriental[1]	c_counts_Cebu_OrientalMindoro[1]	c_counts_Luzon_Catanduanes[1]	c_counts_Luzon_Cebu[1]	c_counts_Luzon_Mindanao[1]	c_counts_Luzon_NegrosOriental[1]	c_counts_Luzon_OrientalMindoro[1]	c_counts_Mindanao_Catanduanes[1]	c_counts_Mindanao_Cebu[1]	c_counts_Mindanao_Luzon[1]	c_counts_Mindanao_NegrosOriental[1]	c_counts_Mindanao_OrientalMindoro[1]	c_counts_NegrosOriental_Catanduanes[1]	c_counts_NegrosOriental_Cebu[1]	c_counts_NegrosOriental_Luzon[1]	c_counts_NegrosOriental_Mindanao[1]	c_counts_NegrosOriental_OrientalMindoro[1]	c_counts_OrientalMindoro_Catanduanes[1]	c_counts_OrientalMindoro_Cebu[1]	c_counts_OrientalMindoro_Luzon[1]	c_counts_OrientalMindoro_Mindanao[1]	c_counts_OrientalMindoro_NegrosOriental[1]	c_reward_Catanduanes[1]	c_reward_Cebu[1]	c_reward_Luzon[1]	c_reward_Mindanao[1]	c_reward_NegrosOriental[1]	c_reward_OrientalMindoro[1]	c_allTransitions[1]	traits	coalescent
14450000	-11953.597298825942	-4191.312182052832	-7762.28511677311	40.45977690837939	1969.6635107628506	808.1110864986103	87.04069454745749	11.206464041851914	0.39668229606067806	5.549907147501367E-4	2.2797065432815934E-4	0.003128387246331162	5.38860277874673E-4	0.41839218293383595	0.020389431435622885	0.003128387246331165	1.2069639410633335	1.271709768847888	0.3286094251443419	0.49733022799518684	5.53808791772164	2.3335402474475253	0.9584207992345575	0.1950521553735091	1.6434400309203478	1.320852645227784	0.7269789768433494	1.4068092001773185	0.1506211085479534	0.182120636889469	0.05012329450951796	0.08000708809081003	1.7104143716972748	0.8015787744572135	3.0728905293635873	2.960490489821752	1.315984007139577	1.0054553515477533	1.9632016753560142	1.3059964110109015	0.15855663639964157	0.23229180387829815	0.896939613990297	0.04074623175551272	0.22701078835113092	4.2341142312427955	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0	-7737.10170460352	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.673172092443902	50.476949213912	604.409678467897	106.726143824745	31.098475988030472	8.868876169270953	6.0	"Luzon"	-1295.1187061488538
14500000	-11946.440754756184	-4181.782981994096	-7764.657772762088	39.23611964054722	1970.8871680306827	804.2105164865965	85.29132666621929	10.56178017370887	0.3261786161816058	5.749204762513444E-4	1.2144335933567959E-4	0.004397847073698431	5.666805187373709E-4	0.21182312635112155	-0.030117605541181782	0.004397847073698429	0.12540302109798984	4.5583853529312846	0.0940282008812161	0.2795708195794264	4.842581367631594	0.8116923293057912	0.20937402265687663	0.4917078222580239	1.060155662072246	4.471800260319184	0.6357062453640843	2.6347454791345646	0.22163411733036179	0.04857841253534696	3.938132038079292	0.6880256062090416	1.8727204580919365	0.8304368335285542	0.19152330147375388	0.4402634556405557	0.925874298013237	2.1818378025885132	1.1587586748627419	1.4950690717037687	0.6240363312098993	1.7272998186228081	1.4322848691276222	0.48754971312028383	0.6467482462924024	0.7149642015691529	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	10.0	-7735.954639080912	-2848.9064322329823	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.049586946563171	51.326326232819156	590.0699138569412	115.56873436082859	19.45673198239767	28.393608279880485	8.0	"Luzon"	-1282.6248027837348
14550000	-11948.509566859648	-4185.168432978188	-7763.341133881459	39.62497264051621	1970.4983150307137	820.6047095398708	94.49442703324424	10.70724756165715	0.37813260445939506	6.581727310824066E-4	1.8247939885181322E-4	0.004962391350454309	6.41847184651177E-4	0.27223534268109795	0.029606156414919788	0.004962391350454306	0.15795850234460582	0.5820357902215921	0.9710040589291896	0.11836794943263204	0.034694255815600435	2.8404326084307163	0.9751066832061288	1.4204216064208823	0.23673584783233878	0.5867110075112429	1.0727533702289895	0.09544448113074377	1.2482161075545462	1.158097830796516	0.9922805529920539	0.20190012350990755	1.4387369542186692	0.2467635600477349	1.0845851971618337	0.009386836994258631	0.3758301524693072	0.6020073644551982	0.7640721480625473	0.2961394848778444	0.5298571276003575	0.5546338541581153	0.6046295375231332	1.7083740815910835	0.6396468308976924	3.258843044538424	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	11.0	-7738.658959394317	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.937403939558647	55.35815656782279	519.083617087819	189.57324122656533	40.30529689246823	1.1053727032704113	6.0	"Mindanao"	-1299.29480342281
14600000	-11979.70970246597	-4220.337422339065	-7759.372280126905	57.00604989573005	1953.1172377755	1009.9896387301169	119.12120719762666	12.003443446208758	0.3998762253260312	5.300620285346733E-4	1.3579847552953658E-4	0.0019628081000660235	5.111083253096033E-4	0.24537204281503155	-0.04235614390686076	0.001962808100066023	0.7744839635463959	0.7665041524532277	2.547829222960846	0.8296487346263387	2.2324682309033284	0.12187674778743576	1.605146480207867	0.06501759409422095	0.16019334197812216	0.9950113279853664	0.6146909789860184	0.8350785218507075	2.751533258027092	0.5438877898638298	0.7596138004996862	1.488514948942329	0.5220267881120144	1.5924714814948606	0.34823792418016847	0.016213692786823067	0.004810854813274585	0.324932893054102	0.12572269141576145	0.5962015988885957	2.104134382315237	1.1693954116376433	0.4864124030917141	2.049559985408257	1.0525667299360166	0.2077802092753972	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	-7733.660472366656	-2848.9064322329823	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.122780225362039	79.70028784101846	684.0779051549902	149.89755362670024	92.12392848617088	12.354471175017895	5.0	"Negros Oriental"	-1335.4151767600492
14650000	-11939.293052190766	-4192.2871657465585	-7747.005886444206	46.60929039440932	1963.5139972768206	879.2380973311086	90.83730673032386	11.727638111299669	0.3737250896170582	5.65486183560275E-4	1.350057413795866E-4	0.004565075191953119	5.381931311005711E-4	0.23809373526915348	-0.002446759725150666	0.004565075191953122	0.8315098099897364	0.03982440686437107	0.3660416943855331	0.7573169428207683	0.28062991723212105	1.426965166631536	2.8126541613911353	1.4362414599678917	2.0377879416123306	1.6274110694268276	0.8839724839454667	0.509706371049849	5.5882538468117895	0.9713165137563621	0.40495916686717276	1.8374148669953498	1.390676705957937	0.7985588786323493	0.4159544936310198	1.4219541920167766	1.622329994312577	1.3273692410664242	0.8149904134771017	0.36965403257091695	1.07533130384501	1.8100462291953152	0.8080188823467687	0.025638115423148818	2.076953946256634	0.7383210175178962	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	9.0	-7723.5273211392705	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	2.626606732335168	56.97183867904319	554.5937989835553	120.75875154127156	64.67618317300065	105.63997009490069	6.0	"Oriental Mindoro"	-1296.359412559764
14700000	-11900.17817460905	-4147.14742586402	-7753.03074874503	41.96336316114559	1968.1599245100845	768.3116794976834	78.77071576002763	9.37101937644839	0.3778315666061375	6.943148431741447E-4	1.61183846842025E-4	0.004193374657494655	6.882163278306925E-4	0.24153326605640035	-0.02964620643401649	0.004193374657494653	0.1918691591189045	0.7459103277533176	3.0435772398359053	0.47355685992550856	0.43120082481306193	0.40083000584523504	0.27331265803070287	0.8498038377028669	0.029466404775237265	1.2885735702891117	1.7902372994587725	0.8139278210796701	0.11781223551628048	0.8800835185290227	0.4113503534655169	1.630864002853984	1.0471991615671994	0.5361373880396632	1.9338633357581274	0.49953129694656206	0.7068725815978394	0.13627320511267538	0.2503314396644435	0.691733087199533	1.9773120953212915	0.9510760876359902	0.25816235564335976	0.4079570054601083	0.7732994772317718	3.2176824253747642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	8.0	-7728.5008891276175	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	6.7366497166066335	52.16354163140869	451.80772141962177	116.09421620788561	133.3172700670125	33.29199719536723	7.0	"Negros Oriental"	-1262.6804310509804
14750000	-11972.424951857007	-4187.221825780516	-7785.20312607649	36.92430319824416	1973.1989844729858	804.092594934638	106.23161011150725	12.049327039562382	0.38688221981371884	6.389790352077967E-4	5.485747645822945E-5	0.0044926081206992	6.391512130375888E-4	0.0863671433014834	-0.08345281805671703	0.004492608120699201	4.083904076658958	0.5774858024067145	1.834484300949014	0.13734782407728488	1.2040849758989591	1.020235781250528	1.1121995777492615	0.590011011120857	1.9246476295743962	0.13399309064958562	1.8079918236433423	0.5375208328597747	0.19964587334646078	0.03051234267773822	0.6261596173332175	0.008386098098487496	0.30448823033114253	0.3657286862704274	0.14493762574313784	0.46497064027359786	0.5360291499551049	1.624258405794305	0.9471616999840957	0.7038567585983644	0.7780354724270657	2.6632609630918895	3.8906203180677617	0.1810924283110525	0.3816299410552637	0.5119832874882446	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	12.0	-7761.937971460199	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	2.930246490906857	62.98375401063288	507.1607789785656	107.45906801525211	42.4311663033046	102.48678946394014	6.0	"Oriental Mindoro"	-1296.1099415448462
14800000	-11902.450012656825	-4143.906442017235	-7758.54357063959	35.91245208015895	1974.210835591071	704.5216297794166	79.3772347641042	11.52510215144346	0.3517817016602921	6.913856702611938E-4	1.4928371064023402E-4	0.007369057015486717	6.93487142932026E-4	0.22964955788407757	0.01828199430549214	0.0073690570154867135	0.3623728473203187	0.2505340851365318	1.5760393482333706	0.04754846123627931	0.5729785852667586	1.4507773060040734	0.8535200953585218	1.7418904532823747	0.3192919959762457	1.4552977418089774	1.4348757080402368	0.073784752118947	1.753690976419541	0.771616451516194	0.12309381217883282	2.3815470478562464	0.366892863350043	0.21832545793352895	1.3504371125280845	1.010672214487158	0.23931336707911677	0.10966951008392524	2.198535435520208	0.6228250574352561	0.48460413120020013	1.8260606479510486	1.4746720161841786	0.8152190367745739	0.26837770666126004	1.5648449201830537	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	-7736.713422002003	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.658563144509651	96.94340563032054	449.7178068806573	122.47816279286246	32.052306350933115	16.156460732978466	6.0	"Cebu"	-1254.568445606712
14850000	-11910.4028170487	-4146.321000083009	-7764.081816965692	35.61990707963411	1974.503380591596	751.1845650828772	83.27148538069343	11.93261675936788	0.35945194012079673	6.700091502802226E-4	1.584606979312976E-4	0.0034697367738712346	6.843530307322327E-4	0.2347460450328303	-0.01686641204079524	0.0034697367738712372	0.49041840342144677	0.09864778784876702	0.8964681779017153	0.21740684009007302	0.6606397734561537	1.5726629864541757	0.9512695354217183	1.2872435819948178	0.3047816001456785	0.7151441475880947	0.4087406293220671	0.6150031306980034	0.710692643650896	1.9517550893265396	1.5276344984735588	2.529223546583279	0.27140793647077344	2.087686028021049	0.5146846943071745	0.43374087115429416	1.1175104097392725	0.6607291829528463	0.8422488030383493	0.12924524734927678	3.0312376192373685	0.18375103502483559	1.7784680894660605	0.12991777843208824	0.2796169661344058	0.9066829285653505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	-7740.922084592515	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5887841918034393	63.49886480967403	548.121515242668	84.08512246227268	16.825270221648047	4.0982688083910785	7.0	"Luzon"	-1260.9819161358826
14900000	-11872.733710616996	-4111.246959826408	-7761.486750790588	37.1739463873242	1972.9493412839058	644.5723205793596	68.5731144594269	10.876192292684435	0.3704929292205752	8.516755280365989E-4	3.584671816118174E-4	0.004422880022959542	8.254600310477569E-4	0.43725460453542464	0.049109603769594334	0.004422880022959547	1.6602309654986096	0.006201372183560387	0.051888066741844284	1.7308135233640667	2.496040611473951	0.02372569624730208	3.175075983715452	3.09666921240477	0.07946481203171933	0.2040087411103891	0.37063802099690357	0.5269779849197986	0.9520266856827774	2.2808149727069535	2.06422148615571	0.08439767485262352	0.4634780187854204	7.117146323953751	0.11089776661778919	0.6911777484069682	0.9529104395038234	0.622659668896881	0.10560148629299368	0.9003934379637705	1.3418095626973983	0.43236031041420947	3.125895714188888	0.016508777668564973	1.9338256251687969	1.0240338749652538	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	9.0	-7738.311205631162	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	4.246524570437187	51.47719890698543	401.44532656490287	88.44175019653231	38.71355835624998	52.786975362899966	6.0	"Oriental Mindoro"	-1215.249883540734
14950000	-11814.771755810794	-4065.8184853213415	-7748.953270489453	30.6768470449359	1979.4464406262941	557.4102006149882	55.13514654766028	12.053307251888892	0.3275596839142921	8.527935506625641E-4	3.5050624733883604E-4	0.0039361584444983595	8.237392611875734E-4	0.399746251983055	0.03491015852163842	0.003936158444498362	0.8109767542860867	0.797286501366095	1.311808592258646	0.9736477005311477	0.028402998475534236	1.1604751557436663	3.4518532046784176	2.327258580535236	0.3911864434948954	0.25605646288670114	1.1294669313367924	0.11958594239872702	1.4545983218235234	2.5620868940406254	1.3035234839994148	0.8731132965154804	0.7719878100578363	1.3738060331551225	0.6686945780590662	1.0851282323079774	1.5388289032251783	2.254474318793936	0.8634198886629317	0.270307775865444	0.7130845446016539	0.33954183945054706	0.5056649550093932	0.5141560241510499	1.3502217977129494	1.5085296429675186	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	-7726.4103705737125	-2848.9064322329823	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.915387488284408	60.99318053027878	362.3205498207445	97.6634216033682	21.520983140685434	19.49784629103558	5.0	"Mindanao"	-1174.0351872089548
15000000	-11892.74124588989	-4127.930981359478	-7764.810264530413	34.220393995464526	1975.9028936757654	669.2754092998646	76.37889140684563	11.554675088972036	0.30085266642758	7.013490300141615E-4	2.3056374914382616E-4	0.003384598146191694	7.019152708561652E-4	0.2953069126361895	0.046263583132645614	0.0033845981461916924	0.27878080928401106	0.3491488439034724	1.9684191743109518	0.7207080817633832	0.2821603303151507	0.04589015835918825	1.9175900462165312	0.8986532311551471	0.34639346344228633	0.028333048813608305	0.41160967015556743	0.3295241986540815	0.06472883280783367	0.8539319443806089	0.3890201151468458	5.2696530099598275	0.181783670555292	0.22601468036861916	0.06540484378125103	0.22733641051140557	0.2177413719447746	6.511070937953649	4.228373421416014	1.4028606308091214	0.48971686374173407	0.5412419993544628	0.5549027965761314	0.7008048342915797	0.5968038962445434	1.0174037803953908	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	8.0	-7740.234559188286	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	2.6905361104506733	59.525489689481546	416.11255671631164	87.90894336545254	60.60503002782776	6.205733344818731	7.0	"Negros Oriental"	-1239.8900504117994
15050000	-11894.087763097355	-4134.557831351758	-7759.529931745598	34.814843243040706	1975.3084444281892	685.1382023528058	73.63487102377583	9.285731842849735	0.34685363711696104	7.476311182588911E-4	1.681278407761998E-4	0.004639864524349057	7.31941973922463E-4	0.22565767618424368	-0.02591323131935849	0.004639864524349054	0.3266702380982605	1.4237840346109716	2.4488313036900173	0.715292199913819	0.7670153975288085	0.7422448713915792	0.6964161049903813	0.9955592919148065	0.3763339799330097	3.0516797235561373	0.34579366545742146	0.43308828017176626	1.403323080273873	3.179876174804488	0.7153182993560144	1.6736931111087319	2.066077149824512	1.4732324198308127	0.14323876640874114	0.03051822599937883	0.12094031131410407	0.3698018936680525	3.1056988072485394	1.3262955055607584	4.385507155511507	0.5203881699725527	2.230854598643684	0.5934041027919618	0.7978617927099946	0.004525138125494019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	10.0	-7738.654218418429	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.081451748273196	45.60097199744955	438.6340158790482	143.38759438044843	48.18465110177662	5.6708281477553255	6.0	"Mindanao"	-1239.1191631675317
15100000	-11930.534909852977	-4166.218957729467	-7764.315952123509	35.612294258283164	1974.5109934129468	746.1445878985193	94.90185651040821	10.682063161614032	0.3213033211302428	6.449276162264983E-4	2.6589768155407557E-4	0.002990765163223452	6.395429004440699E-4	0.3956451305049083	-0.0278449224110733	0.0029907651632234506	0.5844372333924188	1.275387080183846	0.8020184752843854	0.4211367376345042	0.5946570816320288	1.5608834104554155	1.7897096623526578	1.4622341035999835	0.07187635592115478	0.9117152702426865	1.5466214566701413	2.198121191619041	0.27305286751456465	1.2420150127999454	0.16863200578361257	3.317240805055516	1.5851712877399846	0.6352549905577826	1.8571444382909033	2.3147874467380847	1.6479552478153052	1.3769022480597999	0.2400630095565401	0.44323189907988314	0.2344576629193166	0.685511720084845	0.8522262189354489	4.45130267231136	3.8369078597018644	0.7004884220086146	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	-7739.193131499243	-2848.9064322329823	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.412909707854079	71.75514529394934	524.5263513153794	109.42512837499913	23.235833480249138	20.94926091681845	5.0	"Luzon"	-1267.3752351524283
15150000	-11920.913172372151	-4165.971326069554	-7754.941846302598	39.51746491817465	1970.6058227530552	800.32280189103	94.6729896588233	12.331383611860335	0.379138731729389	5.674627181814913E-4	1.2936087219519776E-4	0.0023248873888955662	5.70234752681209E-4	0.22268701127946638	0.010678262009926736	0.002324887388895567	0.7018095125302123	0.9643024551290555	1.0110483270267816	0.7413154563572623	1.398658175112006	0.11430047851966081	2.0583135201474163	1.1457355853443967	0.029417485176030655	1.769763953659722	1.5065998317952032	0.3602045550155383	0.13952924061102295	2.614032896273995	0.09332994692597026	1.0714276157759683	1.879939038615568	2.301518639422267	0.02064140405875793	0.5417345588763919	0.08879780396280844	0.1919398299612152	0.3988201099720271	0.14588799264330377	0.0186301386656771	0.07299366167519604	0.20495828269246308	2.2353331665704848	0.2434136571351689	0.008610096924728843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	-7729.454210371117	-2848.9064322329823	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.851852398197941	80.66787458549297	531.3488906162424	135.59108182777538	34.83296152951418	1.470148517163283	5.0	"Luzon"	-1285.3499854554004
