state	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	pInv	gammaShape	Mascot	migrationGLM_Clock	NeGLM_Clock	forwards_Africa_Americas	forwards_Africa_Asia	forwards_Africa_China	forwards_Africa_Europe	forwards_Africa_Oceania	forwards_Americas_Africa	forwards_Americas_Asia	forwards_Americas_China	forwards_Americas_Europe	forwards_Americas_Oceania	forwards_Asia_Africa	forwards_Asia_Americas	forwards_Asia_China	forwards_Asia_Europe	forwards_Asia_Oceania	forwards_China_Africa	forwards_China_Americas	forwards_China_Asia	forwards_China_Europe	forwards_China_Oceania	forwards_Europe_Africa	forwards_Europe_Americas	forwards_Europe_Asia	forwards_Europe_China	forwards_Europe_Oceania	forwards_Oceania_Africa	forwards_Oceania_Americas	forwards_Oceania_Asia	forwards_Oceania_China	forwards_Oceania_Europe	sumMigPredNonZero	sumNePredNonZero	nMigration_Africa_Americas	nMigration_Africa_Asia	nMigration_Africa_China	nMigration_Africa_Europe	nMigration_Africa_Oceania	nMigration_Americas_Africa	nMigration_Americas_Asia	nMigration_Americas_China	nMigration_Americas_Europe	nMigration_Americas_Oceania	nMigration_Asia_Africa	nMigration_Asia_Americas	nMigration_Asia_China	nMigration_Asia_Europe	nMigration_Asia_Oceania	nMigration_China_Africa	nMigration_China_Americas	nMigration_China_Asia	nMigration_China_Europe	nMigration_China_Oceania	nMigration_Europe_Africa	nMigration_Europe_Americas	nMigration_Europe_Asia	nMigration_Europe_China	nMigration_Europe_Oceania	nMigration_Oceania_Africa	nMigration_Oceania_Americas	nMigration_Oceania_Asia	nMigration_Oceania_China	nMigration_Oceania_Europe	nrMigrationEvents
43750000	-44519.52867181075	-44464.12352817289	-55.405143637863205	-44464.12352817289	0.2573447773059662	0.0012791432631641	6.099659909800505	0.7635436772973831	0.5863459300279054	-7.272041237187445	1.43025959542998	0.1436487158784704	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	5.592560628717071	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1.43025959542998	1	1	0	0	0	1	0	0	0	2	0	0	0	2	1	4	2	0	12	20	8	4	2	3	0	6	0	0	0	1	1	2	71
43800000	-44567.95465253315	-44491.68091623603	-76.2737362971263	-44491.68091623603	0.2422789758762615	0.001216880335778	7.4281234144288515	0.4503156455039365	0.0629654075330108	-27.421054144858164	1.493144147152792	0.1757601874193573	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	5.26427342512943	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.215946796975956	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	1.493144147152792	2	1	1	1	2	0	0	1	0	0	0	0	0	1	4	5	2	2	12	19	6	5	1	3	1	0	2	1	1	0	0	1	71
43850000	-44511.59448500241	-44478.101233829	-33.49325117341077	-44478.101233829	0.2438328245368613	0.0014718020795112	7.241289225555852	0.6650879310038484	0.2071455360636227	14.404999962418236	0.9181219738790944	0.1484475241312919	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	3.8425629592011767	0.9181219738790944	0.3139001567200827	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	0.9181219738790944	2	1	2	0	0	1	1	0	0	3	1	1	2	3	0	3	2	1	11	22	7	2	1	2	2	0	1	0	1	2	1	1	73
43900000	-44589.10111925163	-44505.3010733963	-83.80004585532701	-44505.3010733963	0.2752336506209009	0.0014358825184073	7.308086507533814	0.8030647213254127	0.6172708637559569	-33.28891893163567	1.859748020703213	0.1862749343600062	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	7.747856168007972	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1.859748020703213	1	1	1	2	3	1	2	0	1	1	1	0	0	1	4	1	5	2	12	27	9	2	1	3	1	0	1	0	1	1	0	2	85
43950000	-44479.54206078179	-44476.94991219515	-2.592148586631822	-44476.94991219515	0.2444893648467779	0.0014363199921858	6.48047581041621	0.8414804519075505	0.4373144243402408	48.1495978402653	0.913904775134978	0.1045403515844293	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.2363333958359109	0.913904775134978	4.9715061123335325	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	0.913904775134978	2	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	3	0	13	26	12	5	2	4	3	1	1	0	1	1	2	0	78
44000000	-44487.90715465931	-44475.1946504276	-12.712504231712902	-44475.1946504276	0.2601572424788787	0.0014596692063196	7.063326413004572	0.4897784015346219	0.1225052024811557	34.29507808709256	0.5831121836246311	0.1311337642368265	0.5831121836246311	0.5831121836246311	0.5831121836246311	1.750273897530671	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	3.093642929026596	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.5831121836246311	0.2613237567241014	0.5831121836246311	3	1	1	0	0	2	0	0	1	1	0	0	0	0	3	1	1	3	15	21	7	5	1	3	1	0	0	0	0	0	0	0	66
44050000	-44465.182808007135	-44461.92486334519	-3.257944661946553	-44461.92486334519	0.2834617064559575	0.0014734418230126	7.379312430800164	0.766890407978783	0.8178312534820729	43.98300061933279	1.0809747830289924	0.1696558819987255	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	9.18261895141532	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1.0809747830289924	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	4	1	9	28	8	2	1	3	1	0	0	0	1	1	0	1	63
44100000	-44504.999297849936	-44475.11341740827	-29.885880441666707	-44475.11341740827	0.2472270376359251	0.0013593137278626	6.875298745343457	0.824609304974999	0.3968059485931317	13.218333089168263	0.9230509259787602	0.1452207319330853	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	5.670861786469568	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	0.9230509259787602	1	1	0	0	1	1	0	0	1	1	1	0	1	1	2	6	2	1	11	20	4	5	1	3	1	0	0	0	1	0	0	0	64
44150000	-44557.75421865024	-44520.78321355253	-36.9710050977142	-44520.78321355253	0.243306092316936	0.0013227906589304	7.25724952204638	0.8297376857294924	0.7609724587217829	13.25364464873598	1.4670718277292796	0.1544342772373572	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	3.084357072349265	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.922485470366106	2.987615762835907	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	1.4670718277292796	3	1	1	0	0	0	0	0	0	1	0	2	0	0	3	4	0	0	14	18	8	6	1	3	1	0	0	0	1	0	1	0	64
44200000	-44512.52745971717	-44468.35419960768	-44.17326010949118	-44468.35419960768	0.2801918501409858	0.0014189058470977	6.667318341613016	0.7419266503024641	0.4871655233403766	8.001256035891581	1.1301546723563771	0.1529822410344446	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	2.4745629112522383	0.6499774590026958	1.1301546723563771	1.1301546723563771	1.1301546723563771	0.9641577435098893	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	1.1301546723563771	3	1	0	0	1	0	1	1	0	0	0	0	0	2	2	2	1	1	11	17	4	6	1	4	1	1	0	0	1	1	2	1	61
44250000	-44511.91689150275	-44503.06335053805	-8.85354096470255	-44503.06335053805	0.2713204554585698	0.0015019093853069	6.174090497420113	0.8253728700901559	0.5222079151453951	35.90352654770745	1.611705803655372	0.1284869133344111	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	10.793910617618824	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1.611705803655372	1	1	0	0	2	1	0	1	0	10	3	4	0	1	1	1	1	1	12	18	9	1	1	4	4	2	0	1	1	1	1	0	81
44300000	-44511.9088201308	-44494.43159678488	-17.477223345930767	-44494.43159678488	0.3042760385621922	0.0014499294781959	6.105111150531222	0.8788307793448815	0.9859870910440592	35.257885789573784	2.121789217381588	0.1289530937854362	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	2.121789217381588	0	1	2	0	1	2	1	0	2	0	2	1	1	2	3	7	1	2	9	16	12	2	2	7	5	3	1	1	1	1	1	0	88
44350000	-44557.48698540137	-44496.18110968675	-61.305875714613286	-44496.18110968675	0.2874158607316234	0.0012364646768683	6.4401530313102935	0.8613758439101123	1.8373154307125088	-10.857548713238074	1.486077427409631	0.1732589917343141	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.2158807195862975	0.4331758913665512	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	1.486077427409631	2	1	0	0	0	0	0	0	0	1	0	1	0	6	1	1	0	0	10	15	11	5	1	2	3	2	2	0	2	1	5	1	70
44400000	-44557.68102855142	-44475.329594358525	-82.35143419289321	-44475.329594358525	0.2655410291315949	0.001240065182586	6.558791291212066	0.6615831744965182	0.9137797583573106	-28.615500299784888	1.4973257435068528	0.1632918152181667	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	8.909755995830782	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1.4973257435068528	1	1	0	0	0	0	0	0	2	6	0	0	0	2	3	0	1	0	8	12	9	1	1	6	2	1	3	0	2	1	1	1	62
44450000	-44461.0678994363	-44461.56760753368	0.4997080973753611	-44461.56760753368	0.2543224538586754	0.0014114419580156	6.571943248793313	0.8125686722642974	0.882543761197479	48.13132417870537	1.1306078260684853	0.1360066529926906	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	0.3439143512829338	1.1306078260684853	2.493749831915325	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	1.1306078260684853	2	1	1	1	0	2	0	1	0	2	0	0	0	0	0	2	0	1	12	15	7	5	1	4	1	0	0	0	1	0	1	0	57
44500000	-44485.19390852448	-44487.31100991919	2.117101394718567	-44487.31100991919	0.2627232532699394	0.0013247294881459	5.914981311023792	0.8531342221280347	1.2392754605061913	50.390799333602274	1.0601615757418916	0.138892713374781	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	4.684882466249252	0.136918517056976	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	1.0601615757418916	2	1	2	0	2	2	0	0	0	0	1	0	0	2	1	2	1	2	11	18	2	5	1	4	3	1	2	1	0	2	0	1	66
44550000	-44496.12708380655	-44467.55376251609	-28.57332129046248	-44467.55376251609	0.2693447324987428	0.0014912348133702	5.302109828410798	0.8091834140412977	0.5259744366045983	13.419264212521252	0.909902931529264	0.1531638744681451	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	5.470580819556113	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	0.909902931529264	1	1	1	0	0	0	0	0	0	0	0	0	0	2	1	2	3	1	10	19	8	2	1	4	0	1	1	0	1	1	1	0	59
44600000	-44486.53265365701	-44482.33332386843	-4.199329788585828	-44482.33332386843	0.2282591515648614	0.0013737434783791	5.905284663745147	0.8293955316988655	0.802719161036475	44.32165656987856	0.9300745718025404	0.1348692153390767	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	5.043557002296214	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	0.9300745718025404	14.412778411404814	0.9300745718025404	0.9300745718025404	2	1	2	0	1	1	3	0	0	0	0	0	0	1	1	0	0	1	9	21	9	4	2	2	1	0	0	0	3	7	1	0	69
44650000	-44555.63101209442	-44467.70948611912	-87.92152597530728	-44467.70948611912	0.2370436043033237	0.0014057425575243	6.545009053087049	0.7467675634818338	0.463665128214425	-27.223838649324243	1.4236832501956962	0.1708268615479207	0.664274329510126	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	0.8220376014478868	1.4236832501956962	0.0364032121329043	1.4236832501956962	1.4236832501956962	16.654967044122206	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	1.4236832501956962	4	1	1	0	2	0	1	0	0	1	1	1	1	2	4	3	0	1	9	33	4	4	1	3	2	0	1	0	3	0	4	0	82
44700000	-44562.04323645381	-44473.55932457855	-88.48391187526684	-44473.55932457855	0.2339767780226335	0.0012586662575649	6.353123222703998	0.7628577541893782	0.3214566348007229	-38.992221640120526	0.8677561277677452	0.1678647620956069	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	8.269541154936409	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	0.8677561277677452	1	1	1	0	0	1	0	0	0	0	0	1	0	1	3	4	1	1	9	26	8	7	2	4	1	1	0	0	2	1	2	1	77
44750000	-44527.001419127744	-44465.72584786187	-61.27557126587468	-44465.72584786187	0.2680777003980907	0.0014196387878428	5.869549435730426	0.6353190217793123	0.2239325330481216	-17.18678843009497	0.9804811216261552	0.1755401274974224	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.4762268549334219	0.9804811216261552	0.9804811216261552	5.82706210958079	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.3241687653449378	0.9804811216261552	0.9804811216261552	0.9804811216261552	0.9804811216261552	3	1	0	0	0	0	0	0	0	0	1	1	0	3	3	3	1	0	14	24	7	4	1	3	2	0	1	0	1	1	1	0	71
44800000	-44508.77440427442	-44462.28640063446	-46.488003639965854	-44462.28640063446	0.2503131663827885	0.0011965702753061	6.970334511981017	0.7865225463038121	0.7852807278028454	2.048068049334943	1.3224785617262556	0.1721952718866429	1.3224785617262556	1.3224785617262556	1.0691715265146795	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	4.128674233376241	0.5317595626576254	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	1.3224785617262556	3	1	0	1	0	2	0	0	0	3	1	0	1	0	1	2	1	1	12	20	3	7	1	4	1	1	0	1	1	0	2	1	67
44850000	-44459.3805796286	-44459.33552744074	-0.0450521878531446	-44459.33552744074	0.2336594764415082	0.0016254239874623	7.565260781649672	0.7865225463038121	1.1078857484177074	55.58207229476539	0.8123227937152258	0.1187473465957607	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	5.688477918701275	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	0.8123227937152258	15.186695478707785	0.8123227937152258	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	13	21	8	4	1	3	1	1	1	0	0	0	9	1	71
44900000	-44499.96891440277	-44468.59066934898	-31.37824505379409	-44468.59066934898	0.2674016994031713	0.00156686531824	5.656291495907905	0.7562038152757268	0.17029532201006	23.252504264204152	1.1118706009238088	0.1030814097558393	1.1118706009238088	1.1118706009238088	66.73530917523851	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	1.1118706009238088	2.5088670127786474	1.1118706009238088	1.1118706009238088	2	1	0	3	33	0	1	0	0	0	0	1	1	3	7	6	2	4	13	10	7	2	2	2	2	0	0	0	0	1	2	0	102
44950000	-44509.65700975573	-44481.37450492021	-28.282504835521056	-44481.37450492021	0.2883676174101929	0.0015005981257119	6.603446786823518	0.6222746759319788	0.0066323725936536	20.257989091872886	1.5153594957723049	0.1455118574309537	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	0.8550863920079024	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1.5153594957723049	1	1	1	0	2	0	0	0	2	0	0	0	1	1	2	4	1	1	11	14	9	6	2	2	0	2	0	0	3	3	1	1	69
45000000	-44499.71111426022	-44492.29955131957	-7.411562940654633	-44492.29955131957	0.2349857663559738	0.0014311147178136	6.82383404997213	0.7573360863295215	0.3370202424282677	43.35752027593511	1.2633089848070918	0.1204605474126544	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.0727405674470143	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	8.991652197351382	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	1.2633089848070918	2	1	1	0	0	0	0	0	1	0	0	1	0	5	2	4	3	1	8	21	8	3	1	6	1	1	1	0	1	1	1	2	73
45050000	-44497.0061961974	-44484.217891031854	-12.788305165541814	-44484.217891031854	0.2396226751834541	0.0015005178435928	6.943261042276463	0.8280429917842494	0.4564200628350444	40.92782459764229	0.9731472368861604	0.1331048076785758	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.5564582214452325	0.9731472368861604	0.9731472368861604	6.926414357949043	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.9731472368861604	0.4912499585200314	3	1	1	0	1	0	0	0	0	0	0	1	0	3	1	3	1	1	9	25	9	6	2	3	2	0	0	0	1	0	2	0	71
45100000	-44527.4587706742	-44505.3056351533	-22.15313552090073	-44505.3056351533	0.2439859619779417	0.0013215161615502	5.676275796644508	0.5148607305275696	0.1137497129946233	30.504431307128897	0.7583282240830771	0.1498212245280062	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	4.464875293137951	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	0.7583282240830771	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	2	1	12	23	8	3	1	4	2	0	0	0	1	0	0	0	62
45150000	-44540.12531281765	-44466.67636190963	-73.44895090802504	-44466.67636190963	0.3596241347408815	0.0011936374399283	5.76129835756057	0.643412981022507	0.0625125555019488	-20.550608454079637	0.6466837149882171	0.1831654767236215	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	3.80753616946906	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	0.6466837149882171	1	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	12	22	7	5	2	2	1	2	0	0	1	0	0	0	61
45200000	-44546.57668620614	-44488.94875905933	-57.62792714680784	-44488.94875905933	0.2427017687826302	0.001459917646038	5.301139340089074	0.7629378495882684	0.5669636354007284	-8.710964661683107	1.118364290764661	0.175246627196	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	8.262361262441955	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1.118364290764661	1	1	2	0	0	0	0	0	1	0	0	0	0	2	0	1	0	1	10	25	10	7	1	2	2	2	1	0	0	0	1	0	68
